
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-5-17,21,15,9,11,9,8,93,70,47,1018,1017,1016,16,16,16,21,10,26,0.00,7,,359<br />
2015-5-18,23,15,7,11,9,7,93,69,44,1019,1018,1016,16,16,16,16,5,24,0.00,5,Fog,314<br />
2015-5-19,18,14,9,12,10,8,89,76,63,1021,1019,1017,16,16,16,14,6,19,0.00,8,,328<br />
2015-5-20,23,18,12,14,12,11,86,70,53,1017,1014,1011,16,15,11,21,7,26,0.00,8,Rain,5<br />
2015-5-21,23,18,13,14,13,11,93,77,61,1014,1012,1011,16,16,14,29,12,34,0.25,7,Rain,227<br />
2015-5-22,18,16,12,11,9,8,89,73,56,1020,1017,1014,16,16,16,21,9,24,0.25,7,Rain,236<br />
2015-5-23,18,14,11,12,10,8,89,77,65,1023,1022,1021,16,16,6,16,6,21,3.05,8,Rain,254<br />
2015-5-24,20,16,11,12,11,9,93,76,58,1022,1020,1016,16,15,6,19,11,26,0.00,7,,14<br />
2015-5-25,22,16,10,12,9,8,89,69,49,1017,1016,1015,16,16,11,19,6,24,0.00,6,,15<br />
2015-5-26,22,14,7,12,9,6,100,75,49,1018,1017,1015,16,14,2,21,7,31,0.00,4,,27<br />
2015-5-27,26,16,6,14,9,5,96,70,43,1019,1017,1015,16,11,1,21,8,27,0.00,2,Fog,23<br />
2015-5-28,28,18,8,15,12,9,93,68,43,1019,1016,1014,16,16,14,23,6,31,0.00,3,Fog,19<br />
2015-5-29,27,19,11,16,12,9,96,72,48,1016,1014,1012,16,16,16,16,9,24,0.00,4,,219<br />
2015-5-30,25,19,12,16,12,9,83,69,54,1015,1014,1011,16,16,16,16,9,21,0.00,6,,273<br />
2015-5-31,29,20,11,16,12,9,96,70,43,1013,1010,1007,16,16,16,32,6,37,0.00,5,Rain-Thunderstorm,279<br />
2015-6-1,16,14,11,13,11,10,93,81,69,1018,1015,1013,16,14,8,19,10,21,5.33,8,Rain-Thunderstorm,219<br />
2015-6-2,19,16,12,13,11,9,93,75,56,1020,1019,1018,16,16,6,27,13,34,0.51,7,Rain,215<br />
2015-6-3,21,16,10,11,9,8,96,72,48,1020,1019,1017,16,16,16,24,8,29,0.00,7,,332<br />
2015-6-4,23,16,9,11,9,7,89,65,41,1019,1018,1016,16,16,16,32,16,39,0.00,5,,15<br />
2015-6-5,29,19,8,14,12,7,93,64,34,1019,1016,1012,16,16,16,29,15,40,0.00,0,,3<br />
2015-6-6,31,21,11,16,12,10,89,60,30,1016,1014,1012,16,16,16,26,13,35,0.00,2,,29<br />
2015-6-7,32,22,11,16,13,11,93,62,31,1016,1014,1013,16,16,16,26,9,37,0.00,1,Fog,22<br />
2015-6-8,34,24,13,17,14,12,93,61,28,1014,1012,1010,16,16,16,27,12,35,0.00,1,Fog,6<br />
2015-6-9,33,23,13,14,11,7,86,54,22,1015,1012,1009,16,16,16,24,12,31,0.00,3,,16<br />
2015-6-10,27,17,7,10,8,5,86,58,29,1017,1015,1013,16,16,16,23,8,27,0.00,1,,15<br />
2015-6-11,28,18,7,13,8,6,92,59,26,1021,1019,1018,16,16,16,32,14,37,0.00,1,,8<br />
2015-6-12,24,17,8,9,7,3,86,56,25,1023,1021,1018,16,16,16,34,19,48,0.00,0,,9<br />
2015-6-13,26,16,5,10,6,2,89,56,22,1020,1017,1014,16,16,16,29,16,42,0.00,0,,13<br />
2015-6-14,29,17,6,11,8,4,89,57,25,1015,1013,1010,16,16,16,29,17,39,0.00,1,,353<br />
2015-6-15,27,19,11,12,9,8,83,60,36,1018,1014,1012,16,16,16,29,14,37,0.00,2,,224<br />
2015-6-16,26,18,9,12,8,7,86,59,32,1021,1019,1016,16,16,16,21,9,27,0.00,5,,353<br />
2015-6-17,28,18,7,10,7,2,93,56,18,1019,1017,1014,16,13,1,26,12,34,0.00,3,Fog,17<br />
2015-6-18,29,21,13,9,8,5,72,48,23,1020,1016,1014,16,16,16,27,13,37,0.00,2,,231<br />
2015-6-19,27,18,8,11,9,7,93,63,32,1022,1020,1018,16,16,16,27,11,34,0.00,2,,357<br />
2015-6-20,29,19,9,10,6,-1,86,51,15,1019,1015,1011,16,16,16,29,17,37,0.00,3,,12<br />
2015-6-21,28,19,9,11,9,7,77,52,26,1018,1013,1010,16,16,16,34,10,40,0.00,4,,258<br />
2015-6-22,27,17,8,9,8,6,89,60,31,1021,1020,1017,16,16,16,19,5,23,0.00,5,,295<br />
2015-6-23,29,18,7,11,8,3,92,56,19,1021,1019,1016,16,16,16,23,7,29,0.00,3,Fog,10<br />
2015-6-24,32,22,12,12,9,4,77,48,18,1019,1017,1016,16,16,16,21,8,29,0.00,4,,8<br />
2015-6-25,34,23,12,14,11,8,83,54,24,1021,1018,1015,16,16,16,32,13,43,0.00,0,,22<br />
2015-6-26,37,26,16,17,14,12,78,52,25,1017,1014,1010,16,16,16,34,15,40,0.00,2,,14<br />
2015-6-27,37,27,18,18,16,13,78,54,30,1013,1012,1011,16,16,16,24,10,31,0.00,4,,319<br />
2015-6-28,29,23,17,17,13,9,67,56,45,1016,1014,1013,16,16,16,19,12,,T,4,Rain-Thunderstorm,215<br />
2015-6-29,33,24,14,15,13,11,80,57,34,1018,1016,1014,16,16,16,23,14,29,0.00,1,,234<br />
2015-6-30,35,24,14,15,13,9,86,53,20,1019,1017,1014,16,16,16,35,15,47,0.00,0,Fog,350<br />
2015-7-1,37,26,15,14,11,7,72,45,17,1015,1014,1011,16,16,16,29,17,37,0.00,0,,17<br />
2015-7-2,38,27,14,14,12,3,84,48,11,1015,1014,1011,16,16,16,29,10,40,0.00,1,,8<br />
2015-7-3,38,26,14,14,11,4,84,49,13,1015,1012,1010,16,16,16,26,8,31,0.00,0,,340<br />
2015-7-4,33,23,13,16,12,11,80,54,27,1012,1010,1008,16,16,16,16,5,21,0.00,4,,202<br />
2015-7-5,34,24,15,12,9,7,69,45,21,1014,1011,1009,16,16,16,34,17,42,0.00,4,,231<br />
2015-7-6,28,21,14,13,12,11,80,60,39,1017,1016,1014,16,16,16,34,16,40,0.00,4,,237<br />
2015-7-7,33,23,12,13,12,9,89,59,29,1018,1015,1011,16,16,16,24,10,27,0.00,3,,293<br />
2015-7-8,34,23,13,14,12,11,86,57,27,1013,1010,1007,16,16,16,32,10,37,T,1,,249<br />
2015-7-9,24,19,14,14,12,11,84,69,53,1012,1009,1007,16,16,16,32,18,40,T,5,Rain,227<br />
2015-7-10,26,21,14,13,12,11,80,60,39,1013,1012,1010,16,16,16,27,10,32,0.25,7,Rain,207<br />
2015-7-11,23,20,17,13,11,11,67,57,46,1016,1014,1012,16,16,16,27,11,35,0.00,8,,215<br />
2015-7-12,29,22,15,13,12,10,84,59,33,1018,1016,1015,16,16,16,27,7,35,0.00,6,,249<br />
2015-7-13,30,22,13,13,12,8,86,57,28,1019,1017,1014,16,16,16,26,8,29,0.00,4,,295<br />
2015-7-14,31,22,12,12,9,6,86,54,21,1018,1016,1013,16,16,16,27,11,37,0.00,1,,5<br />
2015-7-15,31,21,10,11,9,4,83,51,18,1019,1018,1016,16,16,16,29,10,42,0.00,2,,8<br />
2015-7-16,28,19,11,11,9,7,89,58,26,1022,1020,1019,16,16,16,34,14,50,T,3,,2<br />
2015-7-17,30,20,10,10,7,5,80,52,23,1020,1016,1012,16,16,16,34,18,42,0.00,4,,359<br />
2015-7-18,38,25,12,12,7,-1,77,43,9,1014,1012,1011,16,16,16,26,13,34,0.00,1,,11<br />
2015-7-19,34,25,15,13,12,9,72,49,26,1019,1017,1014,16,16,16,29,20,39,0.00,0,,225<br />
2015-7-20,33,23,13,12,11,9,86,56,26,1020,1017,1014,16,16,16,24,9,27,0.00,0,,285<br />
2015-7-21,27,19,11,12,11,9,86,63,39,1017,1015,1012,16,16,16,27,14,37,0.00,4,,348<br />
2015-7-22,26,17,8,11,8,7,93,62,31,1015,1013,1011,16,16,16,32,15,39,0.00,2,,358<br />
2015-7-23,29,20,10,11,9,7,83,54,25,1017,1015,1013,16,16,16,24,6,31,0.00,2,,318<br />
2015-7-24,30,20,10,12,9,7,77,53,29,1020,1019,1017,16,16,11,27,8,37,0.00,1,,226<br />
2015-7-25,24,19,15,14,12,9,84,64,44,1020,1020,1019,16,16,16,24,13,35,0.00,6,,246<br />
2015-7-26,24,17,9,14,11,7,86,61,35,1020,1019,1018,16,16,16,21,4,32,0.25,5,Rain,309<br />
2015-7-27,27,19,12,12,9,6,86,58,29,1023,1022,1020,16,16,16,29,12,39,0.00,4,,8<br />
2015-7-28,31,21,12,11,8,6,77,49,21,1024,1021,1018,16,16,16,39,23,48,0.00,0,,6<br />
2015-7-29,38,26,13,11,8,4,67,41,14,1020,1017,1014,16,16,16,32,16,39,0.00,0,,13<br />
2015-7-30,41,27,13,12,8,2,64,37,9,1017,1015,1013,16,16,16,21,8,29,0.00,1,,27<br />
2015-7-31,39,27,13,12,7,-1,80,44,8,1017,1015,1012,16,16,16,29,10,40,0.00,1,,16<br />
2015-8-1,38,25,12,11,7,-1,64,37,9,1015,1013,1010,16,16,16,29,10,35,0.00,4,,320<br />
2015-8-2,27,21,14,14,12,11,75,57,39,1015,1013,1011,16,16,16,27,11,32,T,5,Rain,229<br />
2015-8-3,32,24,17,14,12,4,84,51,18,1014,1013,1011,16,16,16,24,13,32,0.00,5,,290<br />
2015-8-4,30,21,12,12,9,6,86,55,24,1016,1015,1013,16,16,16,27,11,45,0.00,1,,12<br />
2015-8-5,28,18,8,10,8,6,86,56,26,1020,1019,1017,16,16,16,24,10,37,0.00,1,,5<br />
2015-8-6,28,19,11,11,9,6,83,54,24,1021,1017,1014,16,16,16,34,18,53,0.00,0,,4<br />
2015-8-7,32,22,11,12,11,7,89,56,23,1015,1013,1010,16,16,16,26,12,40,0.00,0,,344<br />
2015-8-8,28,21,14,14,12,11,86,61,36,1015,1014,1013,16,16,16,27,13,32,T,5,,228<br />
2015-8-9,30,23,16,14,12,8,84,56,28,1015,1015,1013,16,16,16,29,10,35,0.00,6,,281<br />
2015-8-10,29,21,12,13,12,10,83,59,34,1015,1013,1012,16,16,16,27,12,37,0.00,5,,232<br />
2015-8-11,31,23,15,16,13,11,78,58,37,1014,1013,1011,16,16,16,24,9,31,0.00,5,,267<br />
2015-8-12,33,24,14,14,13,8,84,54,23,1018,1015,1014,16,16,13,29,16,37,0.00,2,,225<br />
2015-8-13,31,21,12,13,12,9,93,60,27,1018,1016,1013,16,16,14,29,11,35,0.00,3,Fog,223<br />
