
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-3,-4,-10,-17,-6,-11,-19,88,81,73,1023,1020,1016,16,9,1,24,16,31,1.52,6,Snow,196<br />
2015-2-4,-3,-7,-11,-4,-7,-14,92,80,67,1026,1018,1014,16,6,1,35,14,42,0.25,8,Snow,321<br />
2015-2-5,-7,-12,-18,-14,-17,-20,95,77,58,1032,1029,1025,16,16,11,26,13,34,0.00,5,,237<br />
2015-2-6,-2,-7,-12,-8,-12,-19,77,64,50,1025,1022,1018,16,16,13,24,15,39,0.00,4,,211<br />
2015-2-7,5,0,-5,-1,-3,-8,85,75,64,1017,1011,1005,16,13,8,23,8,26,0.00,0,,171<br />
2015-2-8,5,0,-6,3,-2,-9,96,89,81,1015,1007,1002,16,9,1,26,11,35,T,7,Fog-Rain,42<br />
2015-2-9,-4,-8,-12,-9,-10,-14,84,76,68,1025,1021,1015,16,14,1,24,11,32,0.00,6,,21<br />
2015-2-10,-2,-9,-16,-11,-13,-18,91,73,55,1027,1024,1018,16,14,4,24,6,32,0.00,0,,129<br />
2015-2-11,1,-3,-7,-2,-6,-10,88,78,68,1020,1015,1013,16,8,3,39,20,47,T,8,Snow,253<br />
2015-2-12,-4,-8,-12,-7,-14,-18,81,66,51,1030,1023,1015,16,12,2,47,26,58,T,5,Snow,339<br />
2015-2-13,-5,-9,-14,-7,-14,-18,84,65,45,1030,1021,1011,16,12,2,35,17,43,T,8,Snow,218<br />
2015-2-14,-3,-9,-16,-7,-13,-20,88,76,63,1029,1012,1004,16,7,0,61,32,74,0.25,7,Snow,322<br />
2015-2-15,-13,-17,-21,-21,-26,-28,72,54,35,1036,1034,1029,16,16,16,32,12,37,0.00,0,,25<br />
2015-2-16,-12,-16,-19,-22,-23,-26,72,59,45,1033,1024,1016,16,16,16,14,8,23,0.00,5,,132<br />
2015-2-17,-7,-12,-18,-11,-14,-21,88,72,56,1017,1012,1009,16,6,1,27,15,35,0.00,8,Snow,230<br />
2015-2-18,-11,-13,-16,-13,-16,-19,86,72,58,1020,1012,1006,16,5,0,37,20,48,0.51,8,Fog-Snow,277<br />
2015-2-19,-14,-18,-23,-18,-21,-26,83,69,55,1029,1023,1018,16,6,1,27,11,35,0.25,7,Snow,337<br />
2015-2-20,-9,-18,-26,-14,-23,-28,83,68,53,1030,1026,1017,16,11,0,37,17,45,T,5,Fog-Snow,179<br />
2015-2-21,-2,-6,-9,-7,-9,-14,88,76,63,1021,1016,1014,16,11,4,27,8,31,0.00,8,,208<br />
2015-2-22,-3,-10,-17,-6,-11,-19,88,75,62,1036,1027,1019,16,9,1,37,19,47,T,7,Snow,308<br />
2015-2-23,-11,-17,-23,-17,-21,-24,87,73,58,1040,1036,1027,16,16,13,24,9,29,T,2,,236<br />
2015-2-24,-3,-10,-17,-8,-15,-24,77,62,46,1026,1010,1004,16,12,2,42,24,56,T,5,Snow,228<br />
2015-2-25,-3,-8,-12,-11,-16,-18,70,58,45,1019,1015,1008,16,16,11,37,10,47,0.00,4,,3<br />
2015-2-26,-9,-13,-18,-13,-17,-23,83,67,50,1030,1022,1017,16,9,2,23,11,27,T,5,Snow,11<br />
2015-2-27,-8,-16,-24,-16,-21,-26,83,66,48,1040,1036,1030,16,16,14,24,9,31,0.00,2,,240<br />
2015-2-28,-7,-14,-22,-13,-18,-23,86,66,45,1043,1039,1032,16,14,3,19,10,23,0.00,2,Snow,175<br />
2015-3-1,-3,-8,-13,-8,-11,-14,88,76,63,1034,1029,1025,16,10,3,27,9,35,0.00,6,Snow,214<br />
2015-3-2,-1,-6,-11,-8,-10,-13,84,67,50,1033,1030,1025,16,15,6,26,12,32,0.00,4,Snow,264<br />
2015-3-3,2,-2,-6,0,-5,-10,92,77,62,1027,1011,1002,16,8,0,37,19,52,3.81,8,Fog-Rain-Snow,191<br />
2015-3-4,-1,-6,-10,-5,-11,-17,72,63,53,1026,1017,1009,16,16,13,37,21,45,0.00,5,,306<br />
2015-3-5,-7,-12,-18,-16,-17,-21,83,64,45,1035,1031,1026,16,16,16,27,9,35,0.00,2,,325<br />
2015-3-6,-5,-12,-19,-12,-16,-21,87,67,47,1034,1029,1023,16,16,11,37,19,43,0.00,1,,198<br />
2015-3-7,7,-1,-9,-2,-7,-13,78,64,49,1022,1018,1014,16,15,11,32,15,40,0.00,3,,225<br />
2015-3-8,5,2,-2,-3,-4,-7,85,65,44,1023,1021,1020,16,16,13,24,14,31,0.00,2,,243<br />
2015-3-9,8,1,-7,-2,-4,-7,92,69,45,1024,1022,1020,16,15,8,21,10,24,0.00,0,,200<br />
2015-3-10,9,5,1,3,1,-3,92,77,61,1021,1017,1014,16,10,4,19,9,23,0.00,5,,203<br />
2015-3-11,11,4,-2,3,-1,-5,92,64,35,1031,1024,1017,16,8,0,19,8,21,0.00,1,Fog,323<br />
2015-3-12,8,3,-3,-4,-7,-8,78,55,31,1036,1033,1031,16,16,16,24,11,32,0.00,0,,115<br />
2015-3-13,13,7,0,6,-3,-8,89,64,38,1030,1023,1016,16,15,8,24,7,29,0.00,1,,172<br />
2015-3-14,9,6,2,6,3,-1,100,80,60,1021,1016,1013,16,9,0,39,18,48,0.00,5,Fog,281<br />
2015-3-15,12,6,-1,3,-1,-3,85,66,46,1026,1022,1016,16,16,16,21,12,27,0.00,0,,262<br />
2015-3-16,21,15,8,8,4,1,71,54,37,1015,1012,1007,16,16,16,26,16,39,0.00,0,,244<br />
2015-3-17,10,3,-3,3,-7,-14,70,48,25,1027,1021,1009,16,16,16,48,26,60,0.00,1,,336<br />
2015-3-18,9,3,-4,-6,-8,-12,74,52,29,1027,1026,1025,16,16,16,32,12,40,0.00,0,,289<br />
2015-3-19,7,3,-1,-5,-9,-12,64,46,27,1028,1025,1021,16,16,16,21,8,26,0.00,5,,106<br />
2015-3-20,11,6,1,2,-3,-11,76,57,38,1021,1019,1017,16,15,13,27,11,34,0.00,7,,205<br />
2015-3-21,11,5,-2,3,-2,-12,92,58,23,1025,1019,1015,16,12,5,39,17,47,0.00,5,,294<br />
2015-3-22,4,1,-4,-7,-12,-16,69,47,25,1029,1026,1024,16,16,16,21,9,31,0.00,4,,36<br />
2015-3-23,0,-2,-5,-4,-7,-11,88,69,50,1028,1026,1024,16,11,2,21,9,29,0.25,6,Snow,99<br />
2015-3-24,7,-1,-8,-7,-10,-13,92,61,30,1028,1026,1021,16,16,11,21,11,31,0.00,0,,107<br />
2015-3-25,9,5,1,4,1,-11,92,67,41,1019,1013,1009,16,10,1,37,18,47,2.79,7,Rain,224<br />
2015-3-26,6,2,-1,1,-3,-6,85,66,46,1016,1014,1012,16,15,11,35,19,40,T,7,,302<br />
2015-3-27,0,-4,-8,-4,-12,-19,73,50,27,1023,1019,1016,16,15,6,47,22,60,0.00,4,Snow,341<br />
2015-3-28,3,-4,-11,-12,-15,-18,70,46,21,1028,1026,1023,16,16,16,21,7,24,0.00,0,,349<br />
2015-3-29,7,0,-7,2,-6,-12,76,53,30,1027,1017,1008,16,15,10,48,24,58,1.02,4,Rain,200<br />
2015-3-30,13,3,-6,5,-2,-5,75,51,27,1016,1014,1011,16,16,11,37,22,52,0.51,3,Rain,287<br />
2015-3-31,12,7,2,5,1,-4,93,67,41,1016,1011,1005,16,13,1,27,14,34,T,5,Fog-Rain,353<br />
2015-4-1,19,9,-2,3,1,-3,92,61,29,1020,1016,1013,16,16,13,24,12,31,0.00,0,,205<br />
2015-4-2,15,12,9,14,7,0,100,74,47,1012,1008,1004,16,13,2,24,17,32,2.54,5,Rain-Thunderstorm,216<br />
2015-4-3,12,6,-1,7,0,-8,0,0,0,1019,1012,1009,16,16,16,39,16,60,0.00,4,Fog,313<br />
2015-4-4,12,4,-5,-2,-7,-11,70,48,26,1025,1023,1020,16,16,16,45,16,60,0.00,1,,270<br />
2015-4-5,19,11,3,-1,-4,-8,59,38,16,1020,1019,1017,16,16,16,42,17,60,T,4,,231<br />
2015-4-6,18,11,4,6,1,-4,66,50,34,1019,1017,1016,16,16,16,21,9,26,0.00,5,,186<br />
2015-4-7,11,8,4,7,3,1,82,73,63,1021,1020,1018,16,14,6,26,16,39,T,7,Rain,70<br />
2015-4-8,9,7,4,7,4,3,96,86,76,1020,1016,1014,14,6,1,26,11,35,0.51,8,Rain,97<br />
2015-4-9,21,13,6,17,10,4,100,89,78,1016,1009,999,16,7,0,40,15,52,16.26,7,Fog-Rain-Thunderstorm,142<br />
2015-4-10,21,13,4,16,4,-1,82,59,36,1020,1007,998,16,14,3,52,28,74,0.76,7,Rain,274<br />
2015-4-11,16,9,1,3,0,-3,96,62,27,1025,1023,1020,16,15,10,34,12,45,0.00,0,,265<br />
2015-4-12,19,11,2,4,1,-1,76,54,31,1024,1021,1017,16,16,16,32,13,37,0.00,1,,176<br />
2015-4-13,18,13,7,12,6,0,89,62,34,1021,1016,1012,16,14,4,39,17,50,3.56,5,Rain-Thunderstorm,231<br />
2015-4-14,21,12,3,2,-2,-6,70,46,21,1026,1024,1021,16,16,16,26,6,31,0.00,0,,349<br />
2015-4-15,21,14,7,0,-4,-7,42,29,16,1028,1026,1024,16,16,16,29,14,40,0.00,0,,84<br />
2015-4-16,17,12,8,10,5,-4,80,58,35,1024,1020,1017,16,16,16,23,9,26,2.03,7,Rain,150<br />
2015-4-17,25,14,3,9,5,3,93,60,27,1020,1018,1016,16,13,1,23,7,40,0.00,0,Fog,277<br />
2015-4-18,26,17,9,9,4,-3,86,54,22,1019,1017,1016,16,16,16,26,12,37,0.00,1,,70<br />
2015-4-19,23,17,9,11,4,-6,93,59,25,1018,1006,992,16,11,3,29,15,40,18.80,4,Rain,92<br />
2015-4-20,15,11,6,14,9,1,93,79,65,1003,993,988,16,9,3,48,25,63,2.54,8,Rain,228<br />
2015-4-21,10,7,4,1,-2,-4,73,58,42,1005,1003,1002,16,16,16,48,24,64,T,6,,253<br />
2015-4-22,4,3,1,-2,-4,-7,70,59,48,1012,1007,1003,16,15,2,39,20,48,T,7,Snow,281<br />
2015-4-23,8,3,-1,-3,-4,-8,78,56,33,1019,1016,1011,16,16,16,37,15,47,0.00,4,,304<br />
2015-4-24,16,8,-1,4,-4,-7,83,52,21,1021,1017,1014,16,15,10,19,8,27,4.57,2,Rain,174<br />
2015-4-25,11,8,6,4,2,-3,82,64,45,1015,1011,1008,16,16,14,24,11,35,T,8,Rain,83<br />
2015-4-26,16,8,-1,-1,-3,-4,78,55,31,1015,1014,1011,16,16,16,29,14,39,0.00,1,,4<br />
2015-4-27,12,7,2,2,1,-2,76,63,50,1020,1017,1015,16,16,16,24,11,29,0.00,5,,345<br />
2015-4-28,18,9,1,3,2,-1,96,66,36,1022,1019,1015,16,16,16,23,5,29,0.00,1,,283<br />
2015-4-29,18,11,2,4,2,0,85,63,40,1015,1012,1011,16,16,16,29,13,37,T,1,,344<br />
2015-4-30,16,9,2,2,0,-2,76,54,31,1017,1013,1011,16,16,16,29,14,37,0.00,4,,345<br />
2015-5-1,22,13,4,6,3,1,79,56,33,1021,1019,1018,16,16,16,29,11,39,0.00,0,,326<br />
2015-5-2,24,15,6,7,4,2,86,56,25,1020,1018,1015,16,16,16,23,5,29,0.00,0,,261<br />
2015-5-3,27,18,9,9,7,4,77,54,30,1017,1016,1014,16,16,16,34,15,45,0.00,2,,191<br />
2015-5-4,24,19,13,14,12,8,84,64,44,1022,1018,1014,16,15,5,29,14,37,6.60,3,Rain-Thunderstorm,235<br />
2015-5-5,16,13,10,11,8,5,93,73,53,1026,1024,1022,16,12,3,21,8,32,16.51,6,Rain,74<br />
2015-5-6,25,18,11,17,13,9,96,76,56,1025,1023,1020,16,8,0,14,6,21,0.00,5,Fog,122<br />
2015-5-7,29,22,13,17,14,12,86,62,37,1021,1018,1014,16,14,6,32,10,40,0.00,2,,173<br />
2015-5-8,28,23,17,18,15,11,87,69,51,1017,1015,1014,16,15,11,29,12,39,3.56,3,Rain-Thunderstorm,213<br />
2015-5-9,23,20,17,18,17,16,93,83,73,1019,1017,1015,16,10,3,23,8,26,3.30,6,Rain,283<br />
2015-5-10,24,20,16,19,17,14,97,85,73,1018,1016,1015,16,8,1,23,8,29,24.64,8,Fog-Rain-Thunderstorm,139<br />
2015-5-11,21,17,12,17,16,9,97,82,67,1016,1012,1008,16,7,0,37,12,50,8.89,7,Fog-Rain,173<br />
2015-5-12,12,11,9,8,4,3,71,65,59,1025,1017,1012,16,16,11,40,22,55,T,8,Rain,272<br />
2015-5-13,16,11,5,4,3,0,71,58,44,1032,1030,1024,16,16,16,26,10,32,0.00,3,,353<br />
2015-5-14,17,11,6,7,3,1,83,60,36,1031,1027,1021,16,16,11,21,10,32,T,1,Rain,142<br />
2015-5-15,24,18,12,17,13,7,93,79,64,1021,1016,1014,16,15,10,26,12,32,2.03,7,Rain,202<br />
2015-5-16,26,21,16,19,17,16,93,79,64,1019,1017,1016,16,13,4,23,8,27,0.76,5,Rain,179<br />
2015-5-17,27,23,19,20,18,18,93,80,67,1019,1016,1014,16,14,8,37,17,45,0.00,5,,174<br />
2015-5-18,29,20,11,19,15,6,87,65,43,1018,1015,1014,16,16,14,35,20,45,T,1,Rain-Thunderstorm,239<br />
2015-5-19,12,7,3,6,3,-2,77,64,50,1024,1021,1019,16,14,3,35,21,50,T,6,Rain,304<br />
2015-5-20,14,8,2,4,0,-3,82,60,38,1025,1022,1019,16,16,16,27,9,35,T,3,Rain,356<br />
2015-5-21,18,12,7,6,3,0,76,54,32,1020,1018,1016,16,16,16,34,12,42,T,4,Rain,272<br />
2015-5-22,21,14,7,8,0,-6,63,44,24,1027,1023,1016,16,16,16,29,11,43,0.25,2,Rain,338<br />
2015-5-23,26,16,6,8,3,-2,70,45,20,1029,1027,1024,16,16,16,26,6,39,0.00,0,,203<br />
2015-5-24,25,18,11,14,11,8,83,65,46,1025,1021,1015,16,16,16,21,8,32,T,3,,156<br />
2015-5-25,28,23,19,19,16,12,79,65,51,1015,1014,1012,16,16,16,50,22,69,1.78,3,Rain,204<br />
2015-5-26,29,24,19,21,18,15,87,69,51,1016,1013,1009,16,13,0,40,19,61,21.59,6,Fog-Rain-Thunderstorm,193<br />
2015-5-27,25,19,13,18,15,12,86,70,53,1020,1015,1011,16,16,10,39,18,53,3.30,3,Rain-Thunderstorm,245<br />
2015-5-28,27,19,10,14,12,11,100,70,39,1024,1022,1020,16,12,1,16,7,24,0.00,0,,166<br />
2015-5-29,29,23,17,21,17,12,82,67,51,1020,1017,1013,16,14,4,37,12,47,8.38,3,Rain,178<br />
2015-5-30,23,17,11,19,17,9,93,83,73,1019,1015,1013,16,13,2,32,13,45,29.46,7,Rain,249<br />
2015-5-31,13,11,9,10,7,5,96,81,66,1024,1020,1018,16,13,5,29,17,43,16.76,8,Rain,43<br />
2015-6-1,20,14,7,7,5,4,76,59,42,1025,1024,1022,16,16,16,19,8,27,0.00,3,,38<br />
2015-6-2,23,14,6,10,7,4,96,68,40,1024,1022,1019,16,16,16,14,5,26,0.00,0,,114<br />
2015-6-3,23,16,8,14,11,6,86,70,53,1020,1019,1016,16,16,16,24,7,32,0.00,2,,160<br />
2015-6-4,27,20,13,16,14,12,93,69,45,1018,1017,1015,16,16,13,23,7,27,0.00,2,,200<br />
2015-6-5,23,20,16,17,16,14,93,79,64,1020,1017,1015,16,15,8,27,12,35,T,5,,10<br />
2015-6-6,25,19,13,14,11,8,80,61,41,1023,1020,1017,16,16,16,19,10,27,0.00,1,,62<br />
2015-6-7,26,20,14,20,15,8,84,73,62,1017,1010,1005,16,14,6,48,18,64,13.46,4,Rain-Thunderstorm,193<br />
2015-6-8,27,22,16,18,17,13,93,74,54,1007,1006,1003,16,13,2,42,17,56,20.32,6,Rain-Thunderstorm,232<br />
2015-6-9,25,19,13,16,13,11,93,70,46,1010,1009,1007,16,15,13,24,11,29,0.00,0,,261<br />
2015-6-10,30,24,19,19,17,14,81,66,51,1009,1007,1005,16,16,13,39,18,50,0.25,1,Thunderstorm,244<br />
2015-6-11,26,22,19,18,16,14,87,74,60,1014,1012,1010,16,15,5,19,8,27,2.79,5,Rain-Thunderstorm,91<br />
2015-6-12,23,20,17,19,17,14,93,83,73,1014,1011,1008,16,11,3,27,10,43,12.45,7,Rain-Thunderstorm,32<br />
2015-6-13,30,23,16,23,18,14,97,83,69,1016,1015,1013,16,10,1,23,7,40,18.54,7,Fog-Rain-Thunderstorm,113<br />
2015-6-14,27,24,22,23,21,20,94,82,69,1015,1014,1012,16,11,1,26,16,39,1.52,5,Rain-Thunderstorm,225<br />
2015-6-15,26,23,21,24,22,21,100,93,82,1015,1014,1010,16,13,3,14,8,,0.00,7,Rain-Thunderstorm,225<br />
2015-6-16,27,22,17,20,16,12,100,69,42,1020,1019,1018,16,15,4,21,11,26,0.00,2,,324<br />
2015-6-17,23,19,16,20,18,14,97,85,73,1018,1016,1014,16,11,2,16,6,26,1.78,7,Rain,149<br />
2015-6-18,27,23,19,22,19,17,93,80,67,1015,1014,1012,16,8,1,27,12,40,T,6,Fog,271<br />
2015-6-19,23,19,14,17,13,12,86,70,53,1020,1018,1016,16,16,16,16,9,23,0.00,3,,52<br />
2015-6-20,27,21,15,21,17,14,90,79,67,1015,1012,1008,16,13,6,19,7,23,0.00,6,,130<br />
2015-6-21,28,24,21,20,18,15,84,66,47,1015,1012,1009,16,16,14,23,10,29,0.00,5,,304<br />
2015-6-22,28,23,19,24,22,18,96,84,67,1015,1011,1006,16,14,2,32,16,50,3.30,5,Rain-Thunderstorm,204<br />
2015-6-23,23,19,15,15,14,12,96,67,55,1020,1013,1006,16,16,10,29,21,47,0.76,2,Rain-Thunderstorm,319<br />
2015-6-24,26,19,12,14,13,11,100,60,38,1022,1020,1019,16,16,16,14,6,,0.00,1,,220<br />
2015-6-25,23,21,18,19,17,14,90,78,66,1018,1015,1014,16,12,3,14,5,19,0.25,6,Rain,129<br />
2015-6-26,24,21,17,17,16,13,93,74,54,1017,1016,1014,16,14,8,21,7,37,1.27,4,Rain,73<br />
2015-6-27,22,18,13,14,12,11,90,72,53,1015,1013,1012,16,15,8,32,13,40,24.13,6,Rain,17<br />
2015-6-28,26,19,11,13,11,9,89,65,40,1014,1012,1011,16,16,16,16,7,24,0.00,0,,298<br />
2015-6-29,24,21,17,16,14,12,78,68,57,1011,1010,1010,16,16,16,21,8,32,0.00,5,,163<br />
2015-6-30,24,19,15,17,15,13,90,74,57,1011,1009,1008,16,15,11,29,11,37,T,6,Rain,235<br />
2015-7-1,22,17,12,12,12,10,93,72,51,1015,1013,1011,16,15,5,24,13,32,0.00,4,,310<br />
2015-7-2,24,18,11,13,12,11,93,68,43,1017,1016,1015,16,13,0,19,8,29,0.00,4,Fog,45<br />
2015-7-3,24,18,12,13,11,10,89,65,41,1016,1015,1013,16,16,16,13,3,16,0.00,0,,22<br />
2015-7-4,27,20,12,14,12,10,93,68,43,1017,1015,1014,16,13,2,19,5,21,0.00,0,,294<br />
2015-7-5,29,21,13,17,15,13,93,70,46,1020,1019,1017,16,10,2,16,5,19,0.00,0,,167<br />
2015-7-6,29,23,16,19,18,14,90,73,55,1018,1015,1011,16,13,8,27,15,35,0.00,0,,178<br />
2015-7-7,25,19,13,21,17,10,93,73,53,1018,1012,1010,16,12,2,32,15,37,30.48,6,Rain,270<br />
2015-7-8,19,16,12,13,12,9,93,80,67,1021,1019,1016,16,16,16,14,5,21,T,2,,75<br />
2015-7-9,23,19,14,16,14,12,93,73,53,1018,1014,1012,16,11,2,21,8,24,8.64,7,Rain,9<br />
2015-7-10,26,19,12,16,13,11,93,71,48,1021,1020,1018,16,12,1,11,2,16,0.00,0,,239<br />
2015-7-11,26,20,13,17,15,12,93,74,54,1022,1021,1018,16,15,10,21,6,24,0.00,1,,178<br />
2015-7-12,28,23,19,18,17,17,87,71,54,1019,1016,1014,16,16,13,14,5,19,0.25,5,Rain,155<br />
2015-7-13,28,23,18,22,18,17,93,78,63,1014,1008,1001,16,11,1,42,12,56,29.21,5,Fog-Rain-Thunderstorm,177<br />
2015-7-14,27,24,21,20,18,17,90,76,62,1010,1003,1000,16,16,16,37,20,45,1.02,6,Rain-Thunderstorm,302<br />
2015-7-15,25,21,16,17,12,10,78,60,41,1017,1015,1010,16,16,16,19,8,26,0.00,1,,30<br />
2015-7-16,22,18,13,16,13,12,93,75,57,1019,1017,1014,16,16,16,19,6,31,4.32,1,Rain,152<br />
2015-7-17,32,24,17,23,20,16,93,74,55,1013,1010,1008,16,12,3,24,14,37,19.81,6,Rain-Thunderstorm,200<br />
2015-7-18,29,25,20,23,21,19,97,79,61,1015,1012,1010,16,14,3,42,11,56,10.67,2,Rain-Thunderstorm,177<br />
2015-7-19,29,23,17,23,19,13,93,72,50,1012,1011,1010,16,16,16,32,14,43,0.00,2,,269<br />
2015-7-20,28,22,15,18,16,13,90,71,51,1013,1009,1007,16,16,16,23,8,27,T,1,Rain,239<br />
2015-7-21,26,21,16,18,13,9,84,62,40,1013,1010,1007,16,16,16,35,15,43,0.00,1,,325<br />
2015-7-22,27,21,13,14,13,11,86,63,39,1015,1015,1014,16,16,16,24,7,37,0.00,2,,315<br />
2015-7-23,29,22,14,16,15,13,90,68,45,1017,1016,1015,16,16,16,21,5,27,0.00,2,,299<br />
2015-7-24,30,23,15,18,16,13,93,68,43,1017,1016,1014,16,15,3,23,6,27,0.00,0,,220<br />
2015-7-25,30,24,19,22,19,17,87,74,61,1014,1013,1012,16,16,16,23,12,39,0.00,3,,250<br />
2015-7-26,30,24,17,19,18,16,93,72,51,1015,1014,1013,16,15,8,13,4,21,0.00,0,,22<br />
2015-7-27,31,24,17,18,17,16,93,68,43,1017,1016,1015,16,14,1,16,4,24,0.00,0,Fog,78<br />
2015-7-28,32,25,17,19,17,16,87,64,41,1017,1016,1013,16,16,14,19,4,24,0.00,0,,160<br />
2015-7-29,30,26,21,22,18,13,74,58,42,1015,1014,1013,16,16,16,35,13,43,0.00,2,,250<br />
2015-7-30,29,24,18,16,14,12,73,55,37,1016,1015,1014,16,16,16,35,17,47,0.00,0,,273<br />
2015-7-31,30,24,17,17,14,10,84,58,32,1015,1014,1012,16,16,16,40,15,50,0.00,0,,275<br />
2015-8-1,29,23,16,16,13,10,84,59,33,1014,1013,1012,16,16,16,34,12,45,0.00,1,,263<br />
2015-8-2,33,26,18,21,17,14,87,62,36,1012,1008,1003,16,13,2,52,21,68,21.08,3,Rain-Thunderstorm,228<br />
2015-8-3,27,21,16,18,15,9,93,65,36,1012,1008,1005,16,16,8,35,13,42,T,5,Rain-Thunderstorm,249<br />
2015-8-4,27,21,14,16,12,11,84,60,36,1017,1014,1012,16,16,16,27,11,37,0.00,1,,263<br />
