
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-3-18,16,9,3,11,7,3,100,91,64,1024,1022,1021,16,15,10,37,8,50,0.00,0,,3<br />
2015-3-19,12,9,6,11,9,6,100,99,89,1022,1020,1019,16,5,0,13,6,,0.00,7,Fog,302<br />
2015-3-20,16,10,5,12,9,5,100,91,72,1021,1019,1016,16,12,0,21,6,26,10.16,4,Fog-Rain,172<br />
2015-3-21,16,12,8,12,10,8,100,95,72,1023,1021,1019,16,13,3,11,5,,0.25,3,Rain,68<br />
2015-3-22,14,12,10,12,10,9,100,95,78,1021,1019,1017,16,11,3,23,8,29,23.11,8,Rain,143<br />
2015-3-23,14,10,8,10,8,7,100,89,64,1025,1023,1020,16,13,4,27,14,35,19.56,6,Rain,173<br />
2015-3-24,14,12,9,12,11,9,100,97,81,1027,1025,1023,16,8,3,23,10,,16.26,8,Rain,191<br />
2015-3-25,16,11,6,12,9,6,100,94,81,1028,1026,1026,16,14,3,27,5,,0.00,1,,347<br />
2015-3-26,13,11,10,12,11,10,100,99,96,1025,1022,1020,16,4,0,14,3,,0.00,8,Fog,285<br />
2015-3-27,15,11,9,12,11,9,100,97,81,1028,1023,1020,16,7,0,19,5,,1.52,7,Fog-Rain,286<br />
2015-3-28,15,9,4,10,8,4,100,87,64,1029,1027,1026,16,16,11,35,10,50,0.00,0,,3<br />
2015-3-29,16,11,7,11,9,6,100,88,67,1026,1024,1022,16,16,11,32,10,45,0.00,3,,358<br />
2015-3-30,13,10,8,10,9,7,97,90,80,1022,1021,1020,16,16,11,14,6,,0.00,6,,57<br />
2015-3-31,14,10,5,11,9,4,100,88,64,1027,1023,1020,16,12,2,26,10,29,5.59,4,Rain,349<br />
2015-4-1,14,8,3,7,5,2,93,77,57,1027,1026,1026,16,16,13,39,14,60,0.00,1,,13<br />
2015-4-2,14,8,2,7,4,1,100,77,57,1029,1028,1027,16,15,5,32,13,40,0.00,0,,3<br />
2015-4-3,13,8,4,8,6,4,97,83,64,1028,1026,1024,16,16,14,23,8,,0.00,2,,13<br />
2015-4-4,13,8,4,8,6,4,100,85,62,1023,1020,1014,16,15,4,21,5,,0.00,2,,23<br />
2015-4-5,10,8,6,7,6,3,100,88,71,1014,1011,1009,16,13,3,32,11,42,13.46,7,Rain,144<br />
2015-4-6,12,9,6,8,5,3,100,81,63,1012,1009,1007,16,14,5,34,19,52,23.62,7,Rain,160<br />
2015-4-7,12,9,6,7,6,4,100,88,66,1017,1011,1006,16,15,6,23,10,,7.87,5,Rain,169<br />
2015-4-8,13,9,6,9,7,4,100,85,71,1023,1021,1017,16,16,8,19,8,,0.25,3,Rain,110<br />
2015-4-9,14,8,3,9,7,3,100,90,75,1021,1018,1016,16,16,16,24,5,,0.00,1,,318<br />
2015-4-10,13,8,4,10,7,4,100,90,74,1020,1018,1016,16,16,13,16,6,,0.00,4,,67<br />
2015-4-11,14,11,6,11,8,5,100,87,64,1023,1021,1019,16,11,3,24,10,34,1.27,6,Rain,120<br />
2015-4-12,14,8,3,9,6,2,100,86,67,1023,1020,1018,16,15,6,26,8,,0.00,0,,347<br />
2015-4-13,16,10,4,9,6,4,100,89,51,1025,1021,1017,16,11,2,39,10,50,12.19,6,Rain,356<br />
2015-4-14,12,8,3,6,4,3,100,82,61,1032,1029,1024,16,16,10,29,10,39,0.00,2,Rain,24<br />
2015-4-15,16,8,1,7,4,1,100,77,49,1031,1027,1023,16,16,11,34,10,42,0.00,0,,357<br />
2015-4-16,19,10,3,10,7,3,100,86,58,1023,1020,1017,16,13,5,24,6,,0.00,1,,82<br />
2015-4-17,13,10,7,11,9,7,100,92,83,1022,1021,1020,16,10,3,21,8,,0.00,8,,296<br />
2015-4-18,14,11,8,11,9,8,100,94,77,1020,1018,1014,16,8,1,19,6,,0.00,6,,283<br />
2015-4-19,14,10,6,12,10,6,100,97,87,1015,1013,1012,16,5,0,16,6,,0.00,5,Fog,213<br />
2015-4-20,12,9,8,10,9,8,100,98,88,1014,1012,1011,16,5,0,13,6,,0.00,8,Fog,268<br />
2015-4-21,14,11,9,11,9,8,100,91,80,1016,1014,1012,16,13,5,26,10,35,0.00,8,Rain,336<br />
2015-4-22,15,11,6,9,7,5,96,79,56,1017,1015,1014,16,12,3,32,13,45,0.00,5,,346<br />
2015-4-23,13,8,4,11,8,4,100,92,67,1017,1015,1014,16,10,1,29,6,,1.52,7,Rain,329<br />
2015-4-24,13,9,5,10,7,5,100,95,67,1017,1015,1014,16,8,0,16,5,,0.51,6,Fog-Rain,239<br />
2015-4-25,13,10,6,10,8,6,100,90,77,1021,1017,1014,16,14,3,23,3,,0.00,4,,319<br />
2015-4-26,15,9,5,9,7,5,100,83,66,1025,1024,1022,16,16,16,26,6,35,0.00,3,,345<br />
2015-4-27,16,11,6,11,9,6,100,97,72,1023,1020,1017,16,8,0,13,5,,0.00,5,Fog,307<br />
2015-4-28,16,12,9,12,10,8,100,90,72,1024,1021,1019,16,15,4,32,10,42,0.00,7,Rain,343<br />
2015-4-29,17,12,7,9,8,6,96,81,50,1023,1022,1021,16,11,4,32,13,48,0.00,4,,339<br />
2015-4-30,19,10,3,9,7,3,100,79,50,1020,1016,1013,16,14,8,32,6,,0.00,0,,161<br />
2015-5-1,14,9,5,10,8,5,100,93,80,1015,1013,1012,14,9,1,23,5,,0.00,3,,223<br />
2015-5-2,12,9,8,9,8,8,100,92,80,1015,1013,1013,16,13,6,14,10,,0.00,7,,286<br />
2015-5-3,11,9,8,9,8,8,100,94,88,1015,1013,1011,16,13,3,14,8,,0.00,8,,280<br />
2015-5-4,14,11,9,8,8,6,96,84,64,1019,1017,1015,16,16,10,29,8,40,0.00,6,,339<br />
2015-5-5,15,10,6,8,7,6,100,82,62,1020,1019,1018,16,15,10,34,13,47,0.00,2,,333<br />
2015-5-6,16,10,5,8,7,5,100,81,58,1019,1017,1015,16,15,11,34,11,48,0.00,2,,356<br />
2015-5-7,18,11,4,8,6,3,96,74,48,1015,1013,1011,16,16,14,39,13,61,0.00,0,,359<br />
2015-5-8,13,8,4,9,8,4,100,90,77,1017,1013,1011,16,13,4,13,5,,0.00,3,,262<br />
2015-5-9,13,11,10,10,9,9,96,89,82,1021,1019,1017,16,16,14,19,10,,0.00,8,,285<br />
2015-5-10,14,11,10,11,10,9,100,93,77,1021,1020,1020,16,11,2,29,8,,0.25,7,Rain,320<br />
2015-5-11,14,10,8,10,9,7,100,91,72,1019,1017,1016,16,11,2,27,14,37,0.51,7,Rain,334<br />
2015-5-12,14,10,7,9,8,6,93,85,69,1017,1016,1015,16,16,13,26,10,,0.00,4,,323<br />
2015-5-13,14,9,5,9,7,4,97,86,69,1016,1014,1013,16,16,16,16,6,,0.00,1,,320<br />
2015-5-14,14,9,4,11,8,4,100,90,77,1013,1011,1010,16,15,11,29,8,,0.00,2,,314<br />
2015-5-15,14,12,10,11,9,8,93,87,77,1017,1015,1011,16,15,6,27,8,35,0.00,7,,327<br />
2015-5-16,15,11,9,11,10,8,100,92,78,1018,1017,1016,16,16,11,32,8,,0.00,5,,308<br />
2015-5-17,14,11,8,11,9,8,97,87,77,1019,1017,1017,16,16,16,23,8,,0.00,6,,326<br />
2015-5-18,14,11,9,12,10,8,100,91,81,1021,1020,1018,16,16,11,23,6,,0.00,8,Rain,328<br />
2015-5-19,13,12,11,12,11,11,100,93,87,1021,1020,1017,16,15,5,24,11,,0.25,8,Rain,326<br />
2015-5-20,13,11,11,11,11,11,100,95,90,1018,1014,1013,16,14,2,13,5,,0.25,8,Rain,279<br />
2015-5-21,14,12,11,12,12,11,100,98,87,1016,1014,1013,16,8,0,13,5,,0.25,8,Fog,241<br />
2015-5-22,16,13,11,12,12,11,100,94,78,1021,1017,1016,16,11,2,26,10,,0.00,8,Rain,325<br />
2015-5-23,16,12,10,11,11,9,100,90,75,1022,1021,1020,16,14,5,32,10,,0.00,7,,327<br />
2015-5-24,14,12,10,11,11,9,100,93,83,1021,1017,1015,16,12,4,21,8,27,0.00,7,,268<br />
2015-5-25,12,11,10,11,10,9,100,95,89,1016,1015,1014,16,14,5,14,10,,0.00,8,,223<br />
2015-5-26,13,11,9,11,10,9,100,92,82,1018,1016,1015,16,16,10,14,10,,0.00,7,,297<br />
2015-5-27,13,11,10,11,10,9,100,94,86,1019,1018,1017,16,14,6,16,5,,0.25,8,Rain,252<br />
2015-5-28,13,11,10,11,10,9,100,94,86,1019,1018,1017,16,14,2,19,3,,0.00,7,,290<br />
2015-5-29,14,11,9,11,10,9,100,94,84,1019,1017,1016,16,13,3,26,8,,0.00,7,Rain,314<br />
2015-5-30,14,11,10,11,11,10,100,96,87,1016,1014,1013,16,10,0,14,5,,0.00,7,Fog,271<br />
2015-5-31,14,11,10,11,10,9,100,96,80,1015,1013,1011,16,7,0,24,6,,1.27,8,Fog-Rain,205<br />
2015-6-1,15,12,11,14,13,11,100,98,90,1020,1017,1014,16,10,0,19,3,,1.27,8,Fog-Rain,221<br />
2015-6-2,16,13,9,12,12,9,100,95,75,1021,1020,1019,16,7,0,27,8,37,0.00,4,Fog,321<br />
2015-6-3,16,12,9,12,11,9,100,94,78,1020,1018,1016,16,12,2,27,10,,0.00,6,,331<br />
2015-6-4,17,13,10,11,11,9,97,87,70,1015,1014,1014,16,13,4,35,8,45,0.00,4,,273<br />
2015-6-5,17,12,7,12,10,7,100,89,75,1014,1012,1011,16,13,6,21,6,,0.00,2,,272<br />
2015-6-6,17,13,9,12,11,8,100,89,72,1014,1012,1011,16,12,8,19,6,,0.00,2,,225<br />
2015-6-7,15,13,11,12,11,11,100,95,83,1014,1013,1012,16,9,0,14,8,,0.00,7,Fog,254<br />
2015-6-8,17,13,11,13,12,11,100,95,81,1013,1012,1011,16,8,0,14,6,,0.00,4,Fog,233<br />
2015-6-9,18,14,10,13,12,9,100,93,75,1014,1011,1010,16,9,1,23,6,32,0.00,5,Fog,211<br />
2015-6-10,14,13,11,13,12,10,100,95,77,1015,1014,1013,16,8,0,21,6,,0.00,8,Fog,308<br />
2015-6-11,18,14,11,12,11,10,100,88,67,1015,1014,1012,16,11,5,16,6,,0.00,4,,283<br />
2015-6-12,18,13,9,12,11,8,100,85,65,1014,1013,1011,16,10,2,24,5,,0.00,3,,278<br />
2015-6-13,19,12,7,11,9,6,100,87,58,1012,1011,1010,13,9,5,39,6,48,0.00,5,,307<br />
2015-6-14,15,11,7,11,9,6,100,90,72,1014,1011,1009,14,10,5,21,8,27,0.00,7,,257<br />
2015-6-15,14,12,10,11,10,9,96,88,77,1019,1015,1013,16,15,10,23,10,,0.00,8,,297<br />
2015-6-16,14,12,10,11,10,9,97,88,77,1019,1018,1017,16,15,11,21,8,,0.00,6,,303<br />
2015-6-17,14,11,9,11,10,9,100,94,83,1018,1017,1016,16,10,1,16,8,,0.00,7,,305<br />
2015-6-18,14,12,10,11,10,9,100,89,78,1021,1019,1017,16,15,4,23,8,35,0.00,6,,304<br />
2015-6-19,14,12,11,12,11,9,97,89,82,1020,1019,1018,16,16,14,14,6,,0.00,7,,276<br />
2015-6-20,16,12,10,12,11,9,100,94,81,1016,1014,1011,16,9,0,14,6,50,0.00,5,Fog,247<br />
2015-6-21,17,13,10,12,11,9,97,87,72,1020,1016,1012,16,15,10,19,10,,0.00,8,,217<br />
2015-6-22,15,11,9,11,11,8,94,88,75,1021,1020,1018,16,12,1,21,8,29,0.00,6,,330<br />
2015-6-23,16,11,8,11,10,7,100,89,78,1021,1020,1018,16,16,11,19,6,,0.00,5,,236<br />
2015-6-24,16,13,11,13,11,10,100,89,75,1020,1019,1017,16,15,0,24,8,52,0.00,5,Fog,340<br />
2015-6-25,18,15,13,13,12,11,100,88,72,1018,1016,1014,16,14,3,16,5,,0.00,4,,251<br />
2015-6-26,22,16,11,13,12,11,100,83,57,1015,1013,1012,16,14,3,14,6,,0.00,2,,204<br />
2015-6-27,17,13,11,13,12,11,100,92,78,1017,1015,1014,16,8,0,21,6,,0.00,6,Fog,315<br />
2015-6-28,18,16,13,14,13,12,100,89,75,1018,1016,1015,16,14,1,19,6,,0.00,7,Fog,278<br />
2015-6-29,17,14,11,13,13,10,100,92,78,1019,1018,1017,16,11,1,24,5,37,0.51,7,Rain,318<br />
2015-6-30,17,14,12,13,13,12,100,95,78,1018,1015,1013,16,7,0,16,5,,0.00,7,Fog,291<br />
2015-7-1,18,15,12,13,13,12,100,94,73,1016,1012,1011,16,4,0,13,5,,0.00,6,Fog,265<br />
2015-7-2,18,14,12,13,13,12,100,95,78,1015,1014,1013,16,5,0,14,5,,0.00,6,Fog,206<br />
2015-7-3,19,16,12,13,13,12,100,94,73,1016,1014,1012,16,8,0,13,5,,0.00,6,Fog,277<br />
2015-7-4,18,14,12,13,13,12,100,95,78,1012,1012,1011,16,5,0,11,3,,0.00,5,Fog,238<br />
2015-7-5,17,14,13,14,13,12,100,97,86,1016,1013,1011,16,7,0,19,6,39,0.00,8,Fog,287<br />
2015-7-6,17,15,13,14,13,12,100,93,78,1020,1018,1015,16,10,1,13,5,,0.25,8,Fog-Rain,334<br />
2015-7-7,19,14,10,13,12,9,100,87,72,1018,1017,1014,16,16,16,26,5,35,0.00,3,,335<br />
2015-7-8,17,14,12,14,13,11,96,91,82,1014,1012,1010,16,14,3,14,3,,2.29,8,Rain,320<br />
2015-7-9,17,15,14,14,13,12,97,88,78,1013,1011,1010,16,15,10,11,3,,0.76,8,Rain,327<br />
2015-7-10,18,16,14,14,14,13,97,88,78,1015,1014,1012,16,16,11,13,3,,0.00,8,Rain,220<br />
2015-7-11,21,18,16,14,13,11,90,81,56,1017,1016,1013,16,16,16,14,3,,0.00,5,,129<br />
2015-7-12,21,16,12,16,14,12,97,86,70,1019,1018,1016,16,16,16,13,5,,0.00,3,,269<br />
2015-7-13,19,14,11,15,14,10,100,89,73,1019,1018,1017,16,14,1,32,8,32,0.00,4,,318<br />
2015-7-14,19,16,13,15,14,12,100,90,73,1018,1016,1015,16,13,2,27,8,35,0.25,7,Rain,316<br />
2015-7-15,19,17,14,14,13,12,90,81,68,1015,1015,1014,16,15,11,24,10,35,0.00,5,,299<br />
2015-7-16,26,18,11,13,12,10,97,77,42,1015,1014,1013,16,14,8,35,8,40,0.00,1,,309<br />
2015-7-17,21,16,11,13,12,10,96,80,58,1012,1011,1009,16,12,5,14,6,,0.00,1,,217<br />
2015-7-18,19,15,11,13,12,10,100,86,70,1017,1012,1009,16,13,0,34,10,45,0.00,2,Fog,347<br />
2015-7-19,21,16,11,14,13,10,96,81,63,1021,1020,1017,16,16,8,19,6,,0.00,0,,330<br />
2015-7-20,18,16,13,14,13,13,100,93,75,1020,1019,1016,16,7,0,23,5,,0.00,6,Fog,312<br />
2015-7-21,18,14,11,14,13,10,100,90,70,1016,1015,1013,16,13,3,29,10,45,0.00,6,,236<br />
2015-7-22,18,14,11,13,12,10,94,81,67,1015,1013,1011,16,16,16,29,10,,0.00,5,,350<br />
2015-7-23,19,14,11,14,12,10,97,82,70,1019,1016,1014,16,16,13,26,8,,0.00,4,,280<br />
2015-7-24,19,14,9,14,12,8,97,86,70,1022,1020,1019,16,16,14,14,3,,0.00,1,,277<br />
2015-7-25,21,16,11,15,13,11,100,84,70,1021,1020,1019,16,16,6,34,10,63,0.00,4,,357<br />
2015-7-26,22,16,11,14,12,10,97,83,57,1019,1018,1016,16,16,13,32,8,42,0.00,3,,338<br />
2015-7-27,26,18,11,14,12,11,100,83,42,1020,1019,1016,16,10,0,32,11,45,0.00,2,Fog,323<br />
2015-7-28,29,19,10,13,11,9,96,69,29,1016,1014,1012,16,15,4,29,6,,0.00,0,,301<br />
2015-7-29,24,18,13,14,12,11,93,70,46,1014,1013,1011,16,15,8,16,5,,0.00,0,,216<br />
2015-7-30,18,14,11,14,13,11,100,93,77,1018,1017,1014,16,7,0,16,5,,0.00,5,Fog,315<br />
2015-7-31,18,14,12,16,13,12,100,95,80,1018,1016,1014,16,7,0,19,3,,0.00,6,Fog,198<br />
2015-8-1,21,18,15,16,14,14,96,86,70,1016,1015,1014,16,16,13,24,10,29,0.25,6,Rain-Thunderstorm,334<br />
2015-8-2,19,17,15,15,14,14,100,87,75,1016,1015,1014,16,14,3,13,5,,0.00,7,,328<br />
2015-8-3,18,16,14,15,14,14,100,91,80,1016,1015,1014,16,13,2,13,5,,0.00,8,Rain,311<br />
2015-8-4,18,17,15,14,14,13,93,87,78,1018,1016,1015,16,16,16,11,5,,0.00,8,,264<br />
2015-8-5,21,17,12,14,13,11,100,86,63,1020,1018,1017,16,15,8,34,10,,0.00,5,,309<br />
2015-8-6,19,14,10,14,12,9,97,87,70,1016,1013,1010,16,15,8,11,5,,0.00,5,,179<br />
2015-8-7,18,14,11,13,13,10,97,87,75,1015,1013,1010,16,13,3,21,6,40,0.00,7,,221<br />
2015-8-8,20,16,13,14,13,12,97,86,70,1017,1016,1014,16,16,6,29,8,27,0.00,5,,274<br />
2015-8-9,19,15,11,15,14,11,100,92,78,1017,1016,1015,16,8,0,16,5,,0.00,6,Fog,312<br />
2015-8-10,22,14,9,16,13,9,100,94,65,1016,1015,1014,16,10,0,16,3,,0.00,5,Fog,279<br />
2015-8-11,20,18,15,16,15,14,100,92,70,1016,1014,1013,16,12,0,19,6,,0.00,7,Fog,321<br />
2015-8-12,20,16,12,14,14,12,100,87,65,1020,1017,1014,16,14,2,19,5,,0.00,6,,227<br />
2015-8-13,18,14,10,14,12,9,97,87,75,1019,1018,1017,16,16,16,13,6,,0.00,2,,298<br />
2015-8-14,21,18,14,15,13,12,96,80,63,1022,1021,1018,16,16,16,29,8,42,0.00,3,,5<br />
2015-8-15,20,16,12,14,13,12,100,91,65,1022,1020,1017,16,9,0,32,5,45,0.00,4,Fog,80<br />
2015-8-16,20,14,11,14,12,10,96,83,66,1017,1015,1014,16,14,8,19,6,,0.00,3,,275<br />
2015-8-17,19,13,9,13,12,9,100,90,73,1014,1013,1011,16,10,1,13,6,,0.00,6,Fog-Rain,209<br />
