PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-1-19,9,8,7,7,6,6,100,90,80,1027,1025,1023,14,3,0,11,5,14,0.00,8,Fog,118
2015-1-20,10,9,8,7,7,6,93,84,74,1022,1020,1019,16,13,8,13,4,14,0.00,8,,309
2015-1-21,11,9,8,7,6,5,93,82,71,1024,1021,1018,16,13,10,11,4,21,0.00,8,,269
2015-1-22,14,9,4,7,5,2,89,75,61,1027,1025,1023,16,9,6,14,6,21,0.00,3,,359
2015-1-23,13,9,4,8,6,2,96,79,61,1029,1027,1025,8,4,0,14,4,18,0.00,5,Fog,86
2015-1-24,9,6,2,6,4,1,100,90,80,1025,1024,1021,5,1,0,16,5,18,0.00,3,Fog,279
2015-1-25,13,9,4,7,5,3,100,83,66,1022,1020,1017,8,3,0,16,5,23,0.00,2,Fog,23
2015-1-26,16,10,4,11,6,2,100,86,72,1019,1017,1015,16,5,0,23,6,27,0.25,3,Fog-Rain,328
2015-1-27,19,14,9,11,9,8,93,73,52,1024,1022,1019,16,13,4,19,9,24,1.02,4,Rain,15
2015-1-28,16,12,8,11,9,7,93,83,72,1024,1023,1022,13,9,6,16,5,21,0.00,5,,310
2015-1-29,18,14,11,11,11,9,96,80,63,1021,1020,1017,10,5,2,14,3,18,0.00,4,,352
2015-1-30,17,13,8,12,9,8,96,78,60,1017,1015,1012,10,4,0,11,3,21,0.00,4,Fog,182
2015-1-31,18,13,7,11,8,5,89,71,52,1018,1014,1011,11,6,2,24,8,27,0.00,0,,1
2015-2-1,22,14,7,8,7,4,86,61,35,1022,1020,1018,16,11,5,16,5,19,0.00,0,,56
2015-2-2,21,14,7,8,6,4,82,60,37,1022,1020,1019,14,11,8,11,4,14,0.00,0,,122
2015-2-3,22,14,6,9,7,5,86,63,40,1022,1020,1018,10,7,4,14,4,18,0.00,0,,103
2015-2-4,26,16,6,9,6,3,86,57,28,1020,1017,1016,16,12,6,14,4,19,0.00,0,,229
2015-2-5,28,18,8,9,5,1,71,47,22,1017,1015,1013,16,16,16,23,8,27,0.00,0,,40
2015-2-6,29,20,10,8,2,-8,66,38,9,1018,1016,1015,16,15,10,34,13,40,0.00,0,,90
2015-2-7,18,16,13,16,13,3,93,66,39,1020,1019,1016,16,8,0,23,7,29,1.78,7,Fog-Rain,173
2015-2-8,28,19,10,13,11,9,100,67,33,1020,1019,1015,16,7,0,19,7,23,0.00,1,Fog,122
2015-2-9,22,17,12,13,9,6,83,62,40,1023,1021,1020,16,16,16,26,12,31,0.00,2,,332
2015-2-10,19,13,7,9,8,6,92,72,52,1023,1021,1018,16,16,13,14,6,21,0.00,3,,121
2015-2-11,19,13,6,11,8,4,86,69,52,1024,1021,1019,16,9,4,19,8,24,0.00,2,,298
2015-2-12,25,16,7,11,8,5,93,63,33,1023,1022,1020,16,8,3,16,6,23,0.00,0,,14
2015-2-13,26,17,7,9,7,5,89,58,27,1022,1019,1017,16,9,5,16,5,26,0.00,0,,109
2015-2-14,24,17,9,9,8,6,77,57,36,1020,1018,1016,13,9,6,21,7,24,0.00,0,,349
2015-2-15,26,17,8,10,8,6,80,55,30,1018,1016,1014,13,9,8,14,6,21,0.00,0,,54
2015-2-16,27,18,9,11,8,6,80,58,35,1016,1015,1013,11,8,5,21,7,27,0.00,0,,5
2015-2-17,26,18,9,10,8,7,77,55,33,1020,1017,1016,11,8,5,16,6,21,0.00,0,,74
2015-2-18,21,16,10,11,10,8,93,73,53,1023,1021,1019,11,5,0,14,5,19,0.00,5,Fog,277
2015-2-19,22,16,8,11,9,7,93,70,47,1021,1019,1017,10,6,3,14,5,26,0.00,0,,283
2015-2-20,17,12,7,10,8,6,100,85,69,1018,1016,1015,10,3,0,19,8,24,0.00,4,Fog,311
2015-2-21,17,13,8,11,9,7,96,78,60,1016,1013,1010,6,4,1,14,5,19,0.00,6,,314
2015-2-22,18,13,7,9,8,6,93,75,56,1011,1010,1008,16,9,0,34,9,40,13.21,7,Rain,296
2015-2-23,19,14,8,9,6,-1,93,61,28,1024,1016,1011,16,15,6,32,12,39,4.06,5,Rain-Thunderstorm,113
2015-2-24,18,12,6,6,5,4,89,66,43,1028,1026,1024,16,16,16,14,6,19,0.00,0,,63
2015-2-25,19,12,5,7,4,3,83,60,37,1026,1022,1019,16,16,16,16,8,19,0.00,0,,99
2015-2-26,19,13,6,6,5,2,83,59,34,1018,1015,1011,16,14,8,19,5,23,0.00,0,,56
2015-2-27,20,13,7,8,6,4,83,63,42,1011,1008,1006,16,15,10,26,10,31,0.00,2,,349
2015-2-28,17,13,8,8,5,2,86,63,39,1012,1010,1008,16,16,8,29,8,39,3.81,6,Rain,356
2015-3-1,16,11,6,8,7,5,93,72,51,1015,1013,1012,16,16,14,29,8,35,1.52,5,Rain,338
2015-3-2,17,12,8,8,7,4,93,70,46,1014,1012,1010,16,15,6,27,9,34,5.33,5,Rain,98
2015-3-3,17,12,7,7,6,4,89,66,43,1017,1015,1013,16,16,14,19,6,23,0.00,4,,41
2015-3-4,21,13,6,7,4,2,83,58,32,1023,1020,1016,16,16,14,16,5,19,0.00,0,,77
2015-3-5,23,15,7,6,4,1,77,51,25,1027,1025,1023,16,16,16,21,8,24,0.00,0,,67
2015-3-6,22,14,6,7,4,3,77,55,32,1026,1023,1020,16,14,11,13,5,21,0.00,0,,119
2015-3-7,26,17,7,8,6,4,76,52,27,1021,1018,1015,16,13,10,13,5,18,0.00,0,,79
2015-3-8,26,17,8,7,5,3,76,51,25,1018,1016,1014,16,15,11,19,7,24,0.00,0,,31
2015-3-9,27,18,9,8,6,4,71,49,27,1016,1014,1012,16,15,11,21,7,24,0.00,0,,208
2015-3-10,31,20,9,7,3,-3,71,41,11,1015,1013,1011,16,16,13,19,5,23,0.00,0,,358
2015-3-11,22,16,11,11,8,5,72,56,39,1022,1018,1014,16,15,10,42,8,48,T,4,,5
2015-3-12,21,16,10,11,9,8,89,68,47,1024,1022,1021,16,14,10,14,7,24,0.00,3,,121
2015-3-13,30,19,8,9,8,6,77,52,26,1023,1020,1017,16,16,13,21,6,26,0.00,0,,24
2015-3-14,33,22,11,8,7,2,67,41,15,1020,1017,1015,16,16,16,19,6,23,0.00,0,,141
2015-3-15,33,24,16,9,4,-1,52,32,11,1018,1016,1013,16,16,16,24,7,29,0.00,0,,54
2015-3-16,27,20,13,9,7,3,72,49,25,1017,1015,1013,16,16,16,21,7,26,0.00,0,,318
2015-3-17,22,18,13,9,8,8,72,57,41,1019,1016,1015,16,16,16,21,6,24,0.00,0,,300
2015-3-18,23,19,14,9,8,7,72,54,35,1017,1015,1014,16,16,16,16,5,21,0.00,2,,297
2015-3-19,27,20,12,9,7,5,72,50,28,1017,1016,1014,16,16,14,21,8,27,0.00,1,,316
2015-3-20,29,21,11,8,6,3,67,43,19,1019,1017,1016,16,16,16,23,9,29,0.00,0,,349
2015-3-21,26,18,11,9,3,-6,71,42,12,1021,1019,1017,16,16,13,21,7,26,0.00,0,,319
2015-3-22,26,18,11,9,4,-2,60,42,24,1022,1020,1017,16,16,16,39,9,47,0.00,1,,330
2015-3-23,23,17,11,8,7,6,77,56,35,1024,1023,1021,16,16,16,26,12,32,0.00,4,,321
2015-3-24,22,15,8,7,6,4,77,55,33,1025,1023,1020,16,16,16,27,8,34,0.00,1,,320
2015-3-25,26,18,10,9,8,6,77,57,36,1024,1021,1019,16,16,16,21,7,31,0.00,0,,293
2015-3-26,32,22,12,9,6,1,71,43,15,1022,1019,1016,16,16,16,23,9,27,0.00,0,,61
2015-3-27,34,23,13,9,5,-2,61,36,10,1020,1017,1015,16,16,14,23,9,29,0.00,0,,327
2015-3-28,28,21,13,9,7,4,67,45,22,1020,1018,1016,16,16,16,23,8,29,0.00,0,,339
2015-3-29,30,22,14,7,4,-1,52,33,14,1019,1017,1014,16,16,16,26,9,32,0.00,0,,42
2015-3-30,32,22,12,5,2,-2,51,32,12,1017,1015,1012,16,16,16,23,9,27,0.00,0,,239
2015-3-31,26,19,12,7,3,-1,57,39,21,1020,1017,1015,16,16,16,27,13,40,0.00,0,,319
2015-4-1,23,16,8,3,-1,-6,61,38,15,1021,1018,1014,16,16,16,24,11,29,0.00,0,,323
2015-4-2,22,15,7,1,-2,-7,58,36,14,1021,1019,1017,16,16,14,24,10,31,0.00,0,,310
2015-4-3,27,18,9,2,-2,-4,44,29,13,1023,1020,1016,16,16,16,26,10,32,0.00,0,,118
2015-4-4,26,18,10,2,-2,-5,54,33,12,1017,1014,1011,16,16,16,23,9,31,0.00,0,,318
2015-4-5,23,16,8,7,0,-4,71,45,18,1014,1012,1009,16,16,16,34,14,40,0.00,0,,318
2015-4-6,19,15,10,7,1,-5,71,45,19,1016,1013,1011,16,16,16,26,12,32,0.00,3,,318
2015-4-7,19,14,8,9,2,-2,72,49,26,1017,1014,1013,16,16,11,35,13,42,1.52,2,Rain,360
2015-4-8,19,13,7,6,2,0,89,60,30,1022,1019,1017,16,16,16,24,11,32,0.00,3,,329
2015-4-9,21,14,7,6,3,2,71,51,31,1018,1015,1012,16,16,16,21,9,29,0.00,0,,98
2015-4-10,25,17,8,4,3,-2,71,45,19,1017,1015,1013,16,15,10,26,5,32,0.00,0,,331
2015-4-11,26,18,10,4,2,-1,63,41,18,1017,1015,1012,16,16,16,29,9,35,0.00,0,,335
2015-4-12,28,19,11,7,5,4,64,45,26,1017,1015,1013,16,16,16,23,8,37,0.00,0,,319
2015-4-13,32,22,12,5,3,-2,59,36,12,1017,1015,1012,16,16,16,39,11,47,0.00,0,,331
2015-4-14,21,16,10,7,1,-9,66,43,19,1025,1022,1018,16,16,16,34,15,42,0.00,2,,313
2015-4-15,24,15,6,-1,-4,-6,42,29,16,1022,1018,1014,16,16,16,23,9,31,0.00,0,,95
2015-4-16,29,19,8,0,-8,-16,44,25,5,1017,1015,1013,16,16,16,29,11,37,0.00,0,,52
2015-4-17,29,21,12,-1,-6,-8,30,19,8,1019,1016,1014,16,16,16,24,10,31,0.00,0,,42
2015-4-18,31,22,12,0,-3,-7,30,19,8,1016,1014,1010,16,16,16,21,8,26,0.00,0,,10
2015-4-19,32,23,14,3,1,-2,33,24,14,1013,1010,1007,16,16,16,27,10,37,0.00,0,,337
2015-4-20,31,23,14,7,4,1,40,29,18,1010,1008,1005,16,16,16,26,11,35,0.00,0,,316
2015-4-21,26,20,14,8,6,5,55,43,31,1010,1009,1007,16,16,16,34,14,43,T,1,Rain,339
2015-4-22,25,19,13,8,7,6,66,50,33,1012,1010,1008,16,16,16,27,15,34,0.00,0,,333
2015-4-23,27,20,13,8,7,6,57,44,30,1011,1009,1007,16,16,16,32,12,47,0.00,1,,330
2015-4-24,24,19,13,7,5,0,57,41,25,1015,1013,1010,16,16,16,34,16,42,0.00,3,,332
2015-4-25,22,17,11,10,6,1,77,57,37,1015,1013,1011,16,16,11,34,12,43,0.51,4,Rain,340
2015-4-26,24,17,9,9,5,2,77,51,25,1019,1017,1015,16,16,16,32,11,40,0.00,1,,317
2015-4-27,32,23,13,6,3,1,51,34,17,1017,1014,1011,16,16,16,27,10,35,0.00,0,,39
2015-4-28,34,25,15,6,3,0,46,29,12,1015,1013,1011,16,16,16,27,11,34,0.00,0,,4
2015-4-29,33,26,17,9,7,6,45,32,18,1014,1012,1009,16,16,16,24,11,31,0.00,0,,313
2015-4-30,32,25,18,11,8,6,63,42,21,1011,1009,1006,16,16,16,19,8,26,0.00,0,,297
2015-5-1,36,28,19,9,1,-6,45,26,7,1011,1009,1007,16,16,16,29,12,39,0.00,0,,186
2015-5-2,34,25,15,2,-3,-6,34,21,8,1010,1009,1006,16,16,16,34,12,40,0.00,0,,3
2015-5-3,32,23,14,3,-2,-7,30,20,10,1010,1009,1007,16,16,16,39,12,50,0.00,0,,347
2015-5-4,29,21,13,7,4,-2,55,34,13,1012,1011,1008,16,16,16,29,14,37,0.00,0,,330
2015-5-5,28,21,13,6,4,2,57,39,20,1013,1011,1008,16,16,16,29,13,37,0.00,0,,338
2015-5-6,26,19,13,4,2,-4,51,33,14,1011,1009,1006,16,16,16,29,14,39,0.00,0,,331
2015-5-7,22,17,13,4,2,-2,55,38,20,1009,1007,1006,16,15,6,47,18,55,0.00,1,,302
2015-5-8,21,16,12,6,3,1,66,48,29,1015,1012,1009,16,16,16,19,6,27,0.00,6,,248
2015-5-9,25,19,13,7,6,4,62,46,29,1018,1016,1014,16,16,16,23,9,29,0.00,3,,335
2015-5-10,31,23,14,7,5,2,51,34,16,1017,1014,1011,16,16,16,27,9,34,0.00,0,,360
2015-5-11,29,22,15,8,3,-4,60,39,17,1013,1010,1007,16,16,16,27,13,35,0.00,0,,305
2015-5-12,26,19,12,2,-1,-5,50,33,16,1012,1010,1009,16,16,16,27,14,37,0.00,0,,322
2015-5-13,24,17,11,2,-1,-6,54,34,13,1014,1012,1009,16,16,16,23,9,35,0.00,0,,327
2015-5-14,22,17,11,11,6,1,83,56,29,1011,1009,1007,16,14,3,27,10,35,6.60,4,Rain,13
2015-5-15,21,16,12,11,8,7,83,63,42,1013,1011,1010,16,16,16,21,8,26,T,6,Rain,334
2015-5-16,26,18,11,10,6,3,83,54,24,1015,1013,1012,16,15,11,23,9,29,0.00,1,,320
2015-5-17,25,19,13,8,6,0,61,46,31,1016,1014,1013,16,16,16,24,12,34,0.00,2,,332
2015-5-18,26,19,13,8,6,4,72,49,26,1016,1015,1014,16,16,16,26,11,35,0.00,1,,320
2015-5-19,26,19,13,7,6,3,62,43,23,1018,1015,1011,16,16,16,26,11,31,0.00,2,,324
2015-5-20,28,22,15,8,6,2,55,38,21,1014,1012,1009,16,16,16,37,11,42,T,1,Rain,318
2015-5-21,22,18,14,8,7,6,62,50,37,1014,1012,1011,16,16,16,29,15,34,0.00,7,,344
2015-5-22,21,17,13,12,10,7,86,68,49,1017,1015,1013,16,14,2,21,7,24,7.62,7,Rain,207
2015-5-23,27,21,15,13,9,6,72,50,28,1018,1015,1012,16,16,5,29,13,35,3.05,3,Rain-Thunderstorm,328
2015-5-24,27,21,14,12,10,8,78,54,30,1015,1013,1011,16,16,16,24,7,31,0.00,1,,336
2015-5-25,31,23,16,12,9,6,67,45,23,1013,1011,1009,16,16,16,29,10,34,0.00,0,,321
2015-5-26,29,23,17,12,9,7,56,42,28,1014,1012,1010,16,16,16,23,11,32,0.00,0,,323
2015-5-27,31,24,16,9,8,4,60,41,22,1014,1013,1011,16,16,16,26,11,32,0.00,0,,311
2015-5-28,32,24,17,10,8,5,56,38,19,1015,1013,1011,16,16,16,24,9,31,0.00,0,,324
2015-5-29,35,26,17,10,8,4,56,36,15,1014,1011,1009,16,16,16,19,9,29,0.00,0,,327
2015-5-30,38,29,19,10,7,3,49,30,11,1012,1010,1007,16,16,16,26,10,35,0.00,0,,327
2015-5-31,37,28,19,8,4,-4,41,26,10,1012,1010,1007,16,16,13,47,12,53,0.00,0,,328
2015-6-1,31,23,14,9,4,-1,48,31,13,1015,1014,1012,16,16,16,24,12,37,0.00,0,,317
2015-6-2,31,23,16,11,10,7,72,50,27,1016,1014,1011,16,16,16,26,12,39,0.00,0,,317
2015-6-3,32,24,17,11,6,-1,67,40,13,1012,1010,1007,16,16,16,32,14,35,0.00,0,,312
2015-6-4,29,22,15,7,4,-1,52,34,15,1009,1008,1006,16,16,16,32,13,37,0.00,0,,331
2015-6-5,31,24,16,8,7,3,52,38,23,1009,1008,1006,16,16,16,32,11,37,0.00,0,,347
2015-6-6,34,27,19,11,8,7,48,34,20,1010,1009,1008,16,16,16,26,9,34,0.00,0,,332
2015-6-7,37,28,20,11,9,7,47,32,17,1012,1009,1007,16,16,16,29,12,39,0.00,0,,339
2015-6-8,41,32,22,11,8,3,39,25,11,1011,1008,1005,16,16,16,27,12,35,0.00,0,,332
2015-6-9,31,27,23,16,8,3,64,42,19,1011,1009,1007,16,16,16,29,10,34,T,2,Rain,354
2015-6-10,34,28,21,16,13,11,73,50,26,1011,1010,1007,16,15,4,40,12,52,T,3,,242
2015-6-11,33,27,20,15,13,12,66,48,29,1012,1009,1007,16,16,16,26,10,34,0.00,0,,311
2015-6-12,36,29,23,16,13,11,48,38,28,1009,1007,1005,16,16,16,23,6,26,0.00,0,,305
2015-6-13,41,33,24,14,12,4,50,31,12,1006,1004,1002,16,16,16,26,10,32,0.00,0,,312
2015-6-14,39,31,23,11,6,-3,39,23,7,1007,1005,1003,16,16,16,29,12,35,0.00,0,,318
2015-6-15,39,29,20,10,6,-1,47,28,9,1010,1008,1006,16,16,16,26,10,34,0.00,0,,322
2015-6-16,38,29,20,9,4,-3,47,28,8,1012,1011,1009,16,16,16,21,9,,0.00,0,,309
2015-6-17,39,29,20,7,2,-4,32,20,7,1012,1010,1008,16,16,16,21,9,27,0.00,0,,333
2015-6-18,40,31,21,8,3,-3,36,22,7,1013,1011,1009,16,16,16,24,11,32,0.00,0,,336
2015-6-19,36,28,19,8,0,-6,38,24,10,1014,1012,1010,16,16,16,21,9,27,0.00,0,,309
2015-6-20,39,29,20,4,1,-4,29,18,7,1011,1010,1007,16,16,16,24,10,31,0.00,0,,329
2015-6-21,38,29,19,6,1,-9,34,20,5,1013,1011,1009,16,16,16,23,11,29,0.00,0,,308
2015-6-22,35,27,18,8,2,-1,44,28,11,1015,1013,1011,16,16,16,23,9,29,0.00,0,,324
2015-6-23,37,28,19,6,3,0,37,24,11,1014,1012,1009,16,16,16,27,10,34,0.00,0,,320
2015-6-24,37,29,21,7,6,3,35,25,14,1012,1010,1008,16,16,16,23,8,32,0.00,0,,322
2015-6-25,40,32,23,10,7,4,36,24,11,1012,1010,1008,16,16,16,24,12,31,0.00,0,,352
2015-6-26,41,33,26,8,6,1,27,19,10,1012,1010,1007,16,16,13,29,16,37,0.00,0,,337
2015-6-27,38,31,24,12,6,-3,31,21,11,1014,1012,1011,16,16,16,27,11,34,T,0,,324
2015-6-28,37,31,25,14,12,4,45,33,20,1014,1012,1009,16,16,16,29,11,35,T,0,,304
2015-6-29,36,30,23,17,14,12,61,43,24,1014,1012,1009,16,16,16,19,8,23,0.00,0,,301
2015-6-30,41,34,27,14,12,-2,43,27,10,1011,1009,1007,16,16,16,24,11,31,0.00,0,,286
2015-7-1,39,34,28,19,11,-5,51,30,8,1012,1010,1007,16,16,16,34,13,47,T,1,Rain-Thunderstorm,8
2015-7-2,39,33,27,13,9,7,34,25,15,1012,1011,1008,16,16,16,29,12,37,0.00,0,,342
2015-7-3,39,32,24,14,11,7,37,29,21,1013,1010,1007,16,16,16,27,11,35,0.00,0,,333
2015-7-4,39,32,24,14,11,8,40,29,18,1009,1008,1005,16,16,16,27,12,34,0.00,0,,320
2015-7-5,38,31,24,13,11,8,39,30,21,1011,1010,1008,16,16,16,29,15,35,0.00,0,,320
2015-7-6,35,29,23,14,12,10,46,36,26,1015,1013,1011,16,16,16,26,14,34,0.00,0,,323
2015-7-7,34,28,21,13,10,8,53,37,20,1015,1011,1008,16,16,16,26,15,34,0.00,0,,328
2015-7-8,34,27,21,12,10,4,53,39,24,1010,1008,1004,16,16,13,37,16,42,0.00,0,,333
2015-7-9,30,24,19,11,9,7,53,40,27,1011,1009,1007,16,16,16,37,18,42,0.00,2,,329
2015-7-10,31,24,18,12,11,10,60,45,30,1013,1011,1009,16,16,16,26,12,35,0.00,1,,318
2015-7-11,33,26,18,13,12,11,63,45,27,1014,1012,1011,16,16,16,27,10,35,0.00,0,,318
2015-7-12,34,27,21,13,12,10,57,42,26,1015,1013,1011,16,16,16,24,11,32,0.00,0,,313
2015-7-13,34,27,20,14,13,11,57,41,24,1014,1012,1009,16,16,16,24,11,31,0.00,0,,324
2015-7-14,36,28,21,14,10,6,66,42,17,1011,1009,1006,16,16,16,24,11,32,0.00,0,,316
2015-7-15,36,29,21,10,7,-1,51,34,16,1011,1009,1007,16,16,16,26,11,31,0.00,0,,318
2015-7-16,37,29,21,11,6,2,32,24,16,1012,1009,1007,16,16,16,24,11,34,0.00,0,,324
2015-7-17,39,31,23,10,6,3,33,23,12,1009,1007,1004,16,16,16,26,12,31,0.00,0,,324
2015-7-18,36,29,23,20,11,3,69,42,15,1014,1011,1007,16,15,6,48,15,58,0.76,3,Rain-Thunderstorm,146
2015-7-19,33,28,23,21,18,16,74,55,36,1017,1015,1013,16,16,16,34,11,37,0.25,2,Rain,278
2015-7-20,34,29,24,20,18,16,79,56,33,1016,1014,1011,16,16,16,39,9,50,0.00,1,Thunderstorm,280
2015-7-21,37,31,25,20,16,12,71,48,24,1012,1009,1006,16,16,13,37,12,43,0.00,0,,349
2015-7-22,36,30,24,13,11,9,42,33,23,1010,1008,1006,16,16,16,35,15,40,0.00,1,,320
2015-7-23,34,28,21,11,7,4,44,30,16,1014,1012,1010,16,16,16,23,13,31,0.00,0,,319
2015-7-24,35,27,18,9,7,5,45,31,16,1018,1016,1014,16,16,16,24,11,31,0.00,0,,329
2015-7-25,36,28,20,11,6,3,49,32,14,1017,1014,1011,16,16,16,24,11,31,0.00,0,,319
2015-7-26,36,28,21,10,8,5,51,33,15,1013,1011,1009,16,16,16,24,11,35,0.00,0,,317
2015-7-27,34,28,21,10,6,3,47,31,15,1013,1011,1009,16,16,14,23,9,29,0.00,0,,321
2015-7-28,37,30,22,8,6,3,41,27,13,1011,1010,1008,16,16,16,26,9,32,0.00,0,,2
2015-7-29,42,32,23,8,7,-1,33,23,12,1012,1010,1008,16,16,16,27,10,40,0.00,1,,344
2015-7-30,37,32,27,13,5,-4,34,22,10,1014,1013,1012,16,16,16,21,8,27,T,0,Rain,56
2015-7-31,41,34,27,13,9,6,36,26,15,1014,1012,1008,16,16,14,37,13,42,0.00,0,,329
2015-8-1,39,32,24,13,9,9,37,27,16,1014,1011,1008,16,16,16,26,11,34,0.00,0,,329
2015-8-2,37,31,23,13,10,7,43,32,20,1013,1010,1007,16,16,16,24,11,37,0.00,0,,317
2015-8-3,37,29,21,13,10,8,49,35,20,1012,1010,1008,16,16,16,26,11,32,0.00,0,,323
2015-8-4,33,27,20,14,12,9,57,43,28,1014,1012,1011,16,16,16,29,13,40,0.00,0,,320
2015-8-5,31,24,18,14,13,12,67,51,35,1016,1014,1011,16,16,11,19,9,23,0.00,0,,312
2015-8-6,34,28,22,15,14,12,57,43,29,1012,1009,1007,16,16,16,23,8,27,0.00,0,,306
2015-8-7,36,28,21,14,8,0,50,31,12,1010,1009,1007,16,16,16,27,13,39,0.00,0,,320
2015-8-8,35,28,21,10,8,4,41,31,20,1012,1011,1009,16,16,16,24,10,31,0.00,0,,332
2015-8-9,36,29,21,12,10,7,57,37,17,1013,1010,1008,16,16,16,24,10,34,0.00,0,,315
2015-8-10,36,29,22,11,8,6,41,29,16,1012,1010,1007,16,16,16,24,12,32,0.00,0,,335
2015-8-11,34,27,20,12,8,5,57,38,18,1012,1011,1009,16,16,16,26,10,40,0.00,0,,319
2015-8-12,34,27,19,10,8,5,47,33,19,1016,1014,1012,16,16,16,24,9,29,0.00,0,,317
2015-8-13,36,28,19,11,9,6,51,36,20,1016,1014,1011,16,16,16,23,7,27,0.00,0,,291
2015-8-14,34,27,20,13,12,11,57,42,26,1017,1014,1012,16,16,16,26,9,32,0.00,0,,308
2015-8-15,37,28,20,14,12,10,61,43,24,1015,1013,1010,16,16,16,19,8,24,0.00,0,,320
2015-8-16,41,33,24,14,11,7,48,31,13,1012,1010,1007,16,16,16,24,9,29,0.00,0,,30
2015-8-17,43,34,24,11,4,-6,39,24,9,1010,1008,1006,16,13,3,26,12,32,0.00,0,,360
2015-8-18,41,33,24,6,0,-5,19,13,7,1011,1009,1007,16,12,6,26,12,34,0.00,0,,352
2015-8-19,38,31,22,10,6,2,35,24,12,1012,1010,1007,16,15,8,21,9,27,0.00,0,,325
2015-8-20,37,29,21,12,9,7,51,34,16,1011,1009,1006,16,16,13,26,10,34,0.00,0,,323
2015-8-21,36,28,20,12,9,6,45,32,18,1010,1009,1007,16,15,13,23,9,29,0.00,0,,320
2015-8-22,37,29,21,13,11,4,49,34,18,1012,1010,1008,16,16,13,24,9,29,0.00,0,,315
2015-8-23,37,29,21,13,9,4,44,33,21,1014,1012,1010,16,16,16,19,7,23,0.00,0,,312
2015-8-24,37,29,22,14,11,9,61,42,22,1015,1013,1011,16,16,14,24,10,32,0.00,0,,331
2015-8-25,37,29,21,13,9,6,53,35,17,1015,1012,1010,16,16,13,16,8,23,0.00,0,,334
2015-8-26,38,31,23,11,8,4,46,30,13,1015,1013,1011,16,16,16,24,11,31,0.00,0,,331
2015-8-27,38,31,23,12,8,5,49,32,15,1017,1014,1011,16,16,16,21,7,26,0.00,0,,313
2015-8-28,40,32,24,11,8,6,41,27,13,1013,1011,1008,16,16,16,24,9,31,0.00,0,,327
2015-8-29,37,30,23,14,9,6,43,32,20,1014,1012,1010,16,16,16,24,12,37,0.00,0,,320
2015-8-30,31,26,21,16,10,7,60,43,26,1015,1013,1010,16,16,16,24,13,32,0.00,0,,318
