
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-14,13,4,-5,-4,-9,-15,60,42,24,1021,1013,1006,16,16,16,56,21,79,0.00,2,,238<br />
2015-2-15,2,-4,-10,-12,-22,-24,43,29,14,1027,1024,1016,16,16,16,40,17,61,0.00,1,,355<br />
2015-2-16,1,-2,-4,-6,-14,-22,81,52,23,1027,1019,1009,16,14,3,21,11,27,12.95,8,Rain-Snow,73<br />
2015-2-17,1,-2,-5,-2,-5,-7,85,77,69,1014,1011,1008,16,13,3,26,7,32,3.81,8,Rain-Snow,12<br />
2015-2-18,6,0,-6,-2,-7,-18,92,62,31,1019,1013,1008,16,14,4,39,15,52,T,4,Snow,265<br />
2015-2-19,-3,-7,-11,-18,-22,-24,44,36,27,1026,1023,1019,16,16,16,27,14,40,0.00,0,,312<br />
2015-2-20,-1,-7,-14,-16,-19,-22,63,44,25,1033,1030,1026,16,16,16,19,7,26,0.00,2,,130<br />
2015-2-21,6,1,-4,-3,-9,-17,50,42,33,1031,1027,1022,16,16,16,16,10,21,T,8,Snow,124<br />
2015-2-22,14,8,2,9,5,-4,92,73,54,1023,1022,1020,16,10,3,14,4,19,4.57,8,Rain,305<br />
2015-2-23,11,7,2,8,1,-11,86,62,38,1026,1023,1020,16,13,3,32,14,42,0.51,7,Rain,28<br />
2015-2-24,2,0,-2,-4,-6,-13,85,60,35,1024,1021,1014,16,11,1,19,8,34,1.78,8,Snow,63<br />
2015-2-25,6,2,-2,-1,-3,-6,85,65,45,1016,1012,1008,16,11,2,19,8,27,12.19,8,Rain-Snow,67<br />
2015-2-26,6,3,-1,-1,-2,-3,89,76,62,1022,1012,1005,16,14,5,27,11,37,5.33,7,Rain-Snow,22<br />
2015-2-27,10,3,-3,-1,-3,-7,92,64,36,1034,1027,1022,16,13,3,23,7,34,0.00,5,,21<br />
2015-2-28,7,3,-2,-8,-9,-12,54,45,36,1041,1038,1034,16,16,16,23,14,37,0.00,7,,43<br />
2015-3-1,4,2,-1,3,-2,-11,92,65,38,1037,1033,1027,16,8,0,19,9,26,4.06,8,Rain,7<br />
2015-3-2,21,13,4,8,4,-6,93,61,28,1026,1024,1022,16,9,0,23,9,34,T,6,Fog-Rain,292<br />
2015-3-3,11,8,4,4,1,-9,93,61,29,1028,1025,1019,16,8,2,24,9,29,1.52,8,Rain,91<br />
2015-3-4,21,13,6,14,10,4,100,82,63,1019,1015,1012,16,8,0,45,19,58,T,6,Fog-Rain,206<br />
2015-3-5,20,11,2,17,8,-4,93,82,70,1027,1015,1010,16,13,3,58,21,74,13.72,8,Rain,13<br />
2015-3-6,7,2,-4,-5,-9,-12,64,46,27,1033,1030,1027,16,16,16,32,11,39,0.00,2,,42<br />
2015-3-7,16,6,-5,-3,-6,-7,88,54,20,1031,1028,1025,16,16,16,26,8,34,0.00,0,,217<br />
2015-3-8,22,11,0,-2,-4,-7,64,40,15,1026,1024,1021,16,16,16,24,7,34,0.00,4,,220<br />
2015-3-9,18,14,11,5,1,-4,51,41,30,1026,1023,1021,16,16,16,16,7,23,0.25,8,Rain,256<br />
2015-3-10,26,19,12,12,9,4,72,55,38,1024,1021,1018,16,16,16,27,9,37,T,7,,197<br />
2015-3-11,28,22,14,17,13,11,93,65,36,1024,1020,1018,16,16,13,39,12,50,3.81,7,Rain,217<br />
2015-3-12,21,16,11,14,4,-6,93,57,21,1032,1029,1024,16,15,11,24,14,45,0.00,6,,52<br />
2015-3-13,14,10,6,4,-2,-8,89,58,27,1033,1030,1027,16,14,3,21,13,39,4.83,8,Rain,44<br />
2015-3-14,18,12,5,13,8,3,93,83,72,1026,1018,1013,16,11,1,26,10,34,8.89,7,Rain,298<br />
2015-3-15,24,17,9,12,3,-6,100,59,17,1022,1019,1016,16,15,8,23,9,29,0.00,4,,311<br />
2015-3-16,27,17,6,2,-1,-7,65,38,11,1021,1019,1014,16,16,16,24,6,29,0.00,6,,218<br />
2015-3-17,29,17,5,7,4,-2,70,48,25,1015,1012,1009,16,16,16,37,12,47,0.00,3,,313<br />
2015-3-18,16,12,8,4,-5,-7,47,34,20,1023,1020,1016,16,16,16,21,11,32,0.00,7,,87<br />
2015-3-19,13,9,6,5,3,-6,96,61,26,1024,1023,1021,16,13,4,23,12,39,5.33,8,Rain,62<br />
2015-3-20,14,10,6,8,6,4,89,76,62,1022,1020,1016,16,15,6,16,6,23,T,7,Rain,347<br />
2015-3-21,22,13,4,8,7,4,100,68,35,1021,1019,1016,16,14,1,11,3,14,0.00,5,,241<br />
2015-3-22,21,17,12,11,8,3,86,59,32,1019,1017,1015,16,16,16,16,6,21,0.25,8,Rain,165<br />
2015-3-23,18,14,11,11,7,2,93,65,37,1021,1017,1014,16,16,11,27,10,52,T,6,Rain,72<br />
2015-3-24,22,15,7,7,4,1,66,50,34,1024,1022,1020,16,16,16,19,9,24,0.00,3,,148<br />
2015-3-25,21,17,12,11,9,8,86,70,53,1025,1023,1020,16,16,14,21,10,27,0.25,8,Rain,80<br />
2015-3-26,23,18,13,14,12,11,86,66,46,1020,1013,1007,16,16,13,35,14,42,0.00,8,,232<br />
2015-3-27,18,12,6,13,7,0,86,74,61,1011,1007,1004,16,15,5,29,13,40,6.10,8,Rain,5<br />
2015-3-28,11,6,1,-2,-8,-13,64,41,18,1025,1018,1012,16,16,16,27,14,48,0.00,2,,322<br />
2015-3-29,13,6,-2,-9,-13,-14,39,28,16,1031,1027,1024,16,16,16,24,11,32,0.00,1,,126<br />
2015-3-30,21,13,4,7,0,-9,86,55,23,1023,1018,1015,16,15,3,27,13,35,6.60,4,Rain,234<br />
2015-3-31,25,13,2,6,0,-3,70,44,18,1017,1014,1009,16,16,16,34,14,47,0.00,0,,221<br />
2015-4-1,23,16,9,7,-1,-9,77,44,11,1022,1017,1010,16,16,16,23,11,37,0.00,1,,47<br />
2015-4-2,23,19,14,12,8,2,86,65,43,1027,1024,1021,16,16,16,24,10,32,1.02,5,,185<br />
2015-4-3,28,21,14,16,11,5,93,59,25,1022,1017,1011,16,16,11,40,20,56,T,7,Rain,211<br />
2015-4-4,22,14,7,12,-1,-12,63,38,12,1026,1018,1010,16,16,16,39,20,52,T,4,,332<br />
2015-4-5,19,11,2,-3,-8,-11,54,34,14,1029,1026,1024,16,16,16,24,8,34,0.00,5,,92<br />
2015-4-6,25,18,11,10,7,-2,71,52,33,1027,1025,1022,16,16,16,23,10,27,T,7,,177<br />
2015-4-7,22,18,14,17,14,9,93,83,72,1024,1022,1020,16,14,8,21,8,26,12.95,8,Rain,207<br />
2015-4-8,28,23,17,17,16,13,93,69,45,1022,1020,1017,16,10,1,16,6,27,6.60,7,Rain-Thunderstorm,205<br />
2015-4-9,31,25,18,18,16,14,93,66,39,1020,1017,1016,16,16,16,29,11,39,0.51,5,,191<br />
2015-4-10,28,24,19,17,15,12,73,58,43,1016,1015,1013,16,16,16,39,19,52,T,7,,213<br />
2015-4-11,26,19,13,16,5,-1,87,53,18,1021,1019,1015,16,16,16,24,9,34,0.00,5,,17<br />
2015-4-12,23,17,10,11,4,-2,63,48,32,1027,1025,1022,16,16,16,23,12,35,0.00,6,,97<br />
2015-4-13,23,19,15,18,14,11,87,72,57,1026,1024,1021,16,15,3,27,13,34,2.79,7,Rain,113<br />
2015-4-14,27,23,18,21,18,17,93,74,54,1022,1017,1013,16,13,2,24,13,32,4.06,7,Rain,189<br />
2015-4-15,18,14,10,16,11,8,93,88,83,1026,1022,1017,16,13,3,29,16,42,32.00,8,Rain,42<br />
2015-4-16,12,11,8,11,8,6,93,90,86,1029,1026,1024,16,8,2,23,12,34,10.16,8,Rain,21<br />
2015-4-17,21,17,12,16,13,11,100,87,73,1023,1020,1016,16,12,2,13,6,19,0.76,8,Rain,320<br />
2015-4-18,26,21,16,17,16,14,97,73,48,1016,1015,1013,16,14,3,19,6,23,1.02,8,Rain,228<br />
2015-4-19,21,19,18,19,17,16,93,87,81,1015,1011,1006,16,11,1,32,18,40,67.31,8,Fog-Rain-Thunderstorm,143<br />
2015-4-20,23,19,16,17,15,12,93,76,59,1008,1006,1004,16,15,1,34,16,45,11.94,7,Rain-Thunderstorm,217<br />
2015-4-21,22,14,7,13,5,0,87,58,28,1013,1011,1006,16,16,16,27,7,50,0.00,2,,282<br />
2015-4-22,25,16,6,5,4,2,76,50,24,1013,1011,1008,16,16,16,35,13,48,0.00,2,,240<br />
2015-4-23,23,17,9,9,1,-6,72,46,19,1014,1012,1009,16,16,16,27,12,39,0.00,2,,300<br />
2015-4-24,21,12,3,3,-3,-8,60,40,20,1019,1016,1014,16,16,14,21,6,29,0.00,3,,229<br />
2015-4-25,16,13,11,14,11,4,93,74,55,1014,1008,1003,16,7,1,26,8,34,4.83,8,Rain,205<br />
2015-4-26,14,12,9,9,8,7,93,80,66,1009,1005,1001,16,8,0,24,11,37,T,8,Rain,30<br />
2015-4-27,22,13,4,9,4,-1,93,60,26,1013,1010,1008,16,14,2,27,9,42,0.00,3,,350<br />
2015-4-28,21,12,3,3,2,-1,82,55,27,1016,1013,1011,16,16,16,24,6,35,0.00,4,,34<br />
2015-4-29,18,13,7,10,7,3,92,72,51,1012,1009,1007,16,16,16,19,5,23,T,6,Rain,194<br />
2015-4-30,24,17,9,10,7,3,89,58,27,1009,1006,1004,16,15,11,32,8,50,T,5,Rain,310<br />
2015-5-1,19,14,8,8,6,4,77,63,48,1017,1013,1008,16,15,11,29,14,40,0.00,5,,350<br />
2015-5-2,24,16,7,7,5,3,86,56,25,1020,1018,1016,16,16,13,27,9,34,0.00,2,,351<br />
2015-5-3,27,17,8,10,7,4,86,57,28,1023,1021,1019,16,16,16,21,7,32,0.00,3,,196<br />
2015-5-4,28,21,13,12,10,8,83,57,31,1026,1025,1023,16,16,16,23,11,29,0.00,2,,194<br />
2015-5-5,28,21,13,13,12,9,86,60,33,1028,1026,1023,16,16,16,23,7,32,0.00,1,,176<br />
2015-5-6,29,21,12,12,11,9,86,59,31,1025,1022,1019,16,16,16,24,7,34,0.00,3,,125<br />
2015-5-7,27,21,14,15,12,9,80,61,42,1021,1019,1018,16,16,16,26,10,39,0.00,7,,33<br />
2015-5-8,29,22,14,13,12,11,87,61,34,1021,1019,1016,16,16,16,29,13,42,0.00,3,,38<br />
2015-5-9,29,22,16,18,15,13,90,67,43,1021,1020,1018,16,16,16,34,15,47,T,4,,27<br />
2015-5-10,28,23,18,18,17,17,87,73,58,1020,1019,1017,16,16,16,29,16,42,0.00,5,,11<br />
2015-5-11,32,24,16,19,17,16,100,69,38,1020,1019,1016,16,16,11,26,9,29,0.00,2,,218<br />
2015-5-12,31,25,19,19,17,13,93,67,40,1020,1018,1016,16,16,14,26,10,37,T,5,,242<br />
2015-5-13,29,23,16,11,7,4,63,42,20,1024,1021,1018,16,16,16,19,9,32,0.00,5,,355<br />
2015-5-14,24,19,14,11,9,4,64,52,40,1030,1027,1024,16,16,16,24,13,37,0.00,4,,78<br />
2015-5-15,28,23,17,16,14,10,84,65,45,1027,1025,1022,16,16,16,23,11,27,0.00,6,,187<br />
2015-5-16,31,24,17,17,15,14,93,65,37,1026,1024,1022,16,16,16,24,13,27,0.00,6,,195<br />
2015-5-17,30,24,17,17,15,10,78,60,42,1026,1024,1022,16,16,16,19,8,29,0.00,6,,214<br />
2015-5-18,32,26,19,19,17,16,90,65,40,1023,1021,1018,16,16,16,24,9,32,0.00,6,Rain-Thunderstorm,227<br />
2015-5-19,32,25,18,19,18,16,93,67,40,1018,1016,1013,16,13,0,27,6,42,T,6,Rain-Thunderstorm,264<br />
2015-5-20,33,24,16,19,16,13,93,63,32,1015,1013,1011,16,16,16,24,7,29,0.00,3,,247<br />
2015-5-21,30,24,18,19,16,7,90,63,36,1015,1011,1009,16,16,16,27,12,35,0.00,5,,346<br />
2015-5-22,24,18,11,7,3,-1,55,38,20,1026,1022,1016,16,16,16,5,11,5,0.00,3,,2<br />
2015-5-23,28,18,8,9,5,3,83,52,21,1030,1028,1026,16,16,16,21,9,29,0.00,1,,116<br />
2015-5-24,28,20,12,13,10,7,80,57,33,1030,1028,1025,16,16,16,24,11,29,0.00,3,,165<br />
2015-5-25,30,23,15,16,13,11,78,57,36,1028,1026,1024,16,16,16,23,9,27,0.00,3,,184<br />
2015-5-26,31,26,19,18,17,13,87,61,34,1026,1024,1021,16,15,4,42,11,56,8.13,7,Rain-Thunderstorm,192<br />
2015-5-27,29,24,18,19,18,17,93,72,51,1025,1024,1021,16,16,16,19,10,24,T,5,,202<br />
2015-5-28,31,26,19,19,18,16,93,67,40,1023,1022,1020,16,16,16,24,8,32,0.00,6,,183<br />
2015-5-29,31,26,19,19,16,12,84,61,37,1024,1022,1020,16,16,16,23,9,27,0.00,5,,174<br />
2015-5-30,31,24,18,18,16,14,87,62,37,1023,1021,1018,16,16,16,24,8,29,0.00,5,,172<br />
2015-5-31,32,26,19,18,17,16,93,66,38,1021,1018,1015,16,16,16,23,9,35,0.00,3,,199<br />
2015-6-1,31,25,19,19,18,16,90,66,42,1019,1017,1015,16,16,16,40,11,50,T,5,Rain-Thunderstorm,198<br />
2015-6-2,27,23,18,19,17,16,93,76,58,1018,1016,1013,16,14,3,23,7,37,19.30,7,Rain-Thunderstorm,230<br />
2015-6-3,21,19,18,18,16,16,87,84,81,1020,1017,1015,16,13,3,23,12,39,0.51,8,Rain,31<br />
2015-6-4,25,21,16,17,16,14,97,78,58,1020,1019,1017,16,14,5,16,9,29,T,8,,24<br />
2015-6-5,29,22,15,18,16,14,90,67,43,1020,1017,1014,16,16,16,16,5,27,0.00,6,,13<br />
2015-6-6,32,24,17,18,16,12,93,62,31,1015,1014,1012,16,15,3,29,8,39,0.00,3,,3<br />
2015-6-7,30,26,21,19,17,16,84,64,44,1020,1018,1015,16,16,6,26,11,32,4.32,5,Rain,116<br />
2015-6-8,31,26,21,20,19,17,90,70,50,1020,1017,1013,16,16,16,34,13,37,0.25,7,,207<br />
2015-6-9,32,26,19,21,19,16,90,64,38,1015,1012,1009,16,15,6,21,9,27,T,7,Rain-Thunderstorm,239<br />
2015-6-10,32,26,21,21,19,16,90,64,38,1014,1013,1011,16,16,16,37,8,45,T,6,Rain-Thunderstorm,178<br />
2015-6-11,32,26,20,21,19,17,93,67,41,1017,1015,1014,16,16,16,26,10,42,0.00,2,,186<br />
2015-6-12,32,27,22,21,19,18,90,67,44,1019,1017,1016,16,16,16,27,13,35,T,5,,219<br />
2015-6-13,34,28,22,21,19,17,84,61,38,1020,1018,1016,16,16,16,19,9,35,0.00,3,,255<br />
2015-6-14,36,28,20,20,18,16,90,60,30,1021,1019,1017,16,16,16,21,5,37,0.00,2,,260<br />
2015-6-15,37,29,20,20,18,14,84,55,26,1020,1018,1016,16,16,16,16,7,24,0.00,1,,268<br />
2015-6-16,37,29,21,20,18,16,84,49,23,1020,1017,1015,16,16,16,24,7,34,0.00,1,,286<br />
2015-6-17,37,30,23,21,18,17,69,50,31,1020,1018,1015,16,16,16,16,5,23,0.00,3,,259<br />
2015-6-18,38,31,23,22,20,16,87,59,30,1019,1017,1014,16,16,16,29,7,37,T,4,,246<br />
2015-6-19,36,29,22,21,19,18,84,60,35,1019,1017,1015,16,16,16,29,10,48,T,6,,214<br />
2015-6-20,35,28,22,22,20,18,87,64,41,1017,1015,1013,16,16,13,37,15,50,0.25,5,Rain-Thunderstorm,212<br />
2015-6-21,36,29,22,22,18,13,93,60,27,1017,1015,1014,16,16,13,23,8,34,0.00,3,,279<br />
2015-6-22,38,28,18,18,16,12,79,51,22,1020,1017,1016,16,16,16,26,7,37,0.00,4,,89<br />
2015-6-23,38,31,23,21,18,16,84,57,29,1018,1016,1014,16,16,16,21,8,29,0.00,3,,231<br />
2015-6-24,38,31,24,22,19,17,87,60,33,1019,1017,1015,16,16,16,34,7,42,0.00,5,Thunderstorm,249<br />
2015-6-25,37,30,23,21,19,16,82,56,30,1019,1016,1013,16,16,16,26,8,34,0.00,3,,238<br />
2015-6-26,38,29,21,22,18,14,93,60,27,1015,1013,1010,16,14,2,56,10,66,30.73,5,Rain-Thunderstorm,195<br />
2015-6-27,33,28,22,22,21,20,93,73,52,1013,1010,1008,16,15,2,37,13,61,13.97,7,Rain-Thunderstorm,201<br />
2015-6-28,29,24,19,22,13,8,93,60,27,1014,1012,1009,16,16,14,19,8,24,0.00,4,,279<br />
2015-6-29,31,23,15,15,12,10,84,57,30,1015,1014,1013,16,16,16,21,8,34,0.00,3,,264<br />
2015-6-30,34,28,22,19,17,15,84,59,33,1014,1013,1011,16,16,16,29,15,40,0.00,4,,222<br />
2015-7-1,31,26,20,21,19,17,90,67,43,1016,1014,1013,16,13,10,24,9,32,T,6,Rain,223<br />
2015-7-2,32,27,21,19,18,17,84,64,44,1014,1013,1011,16,15,11,26,11,35,T,7,Rain,242<br />
2015-7-3,30,26,21,22,19,18,90,71,51,1015,1013,1011,16,13,2,29,12,40,1.27,7,Rain,221<br />
2015-7-4,31,27,23,20,18,16,79,60,40,1017,1015,1013,16,16,14,34,15,47,T,7,Rain,244<br />
2015-7-5,31,27,22,22,20,18,93,72,50,1020,1018,1016,16,15,8,34,13,40,0.51,7,Rain-Thunderstorm,197<br />
2015-7-6,33,27,21,21,19,16,90,64,38,1021,1019,1017,16,15,10,21,10,27,0.00,3,,215<br />
2015-7-7,34,28,21,21,19,16,90,63,36,1020,1019,1017,16,15,11,23,8,34,0.00,2,,208<br />
2015-7-8,36,29,22,21,19,16,87,59,31,1020,1019,1017,16,16,10,45,6,64,1.02,7,Rain,221<br />
2015-7-9,37,29,22,22,18,13,93,59,24,1021,1018,1016,16,16,16,29,10,35,0.00,3,,238<br />
2015-7-10,37,29,21,20,16,13,84,55,25,1020,1018,1016,16,16,16,21,7,27,0.00,1,,263<br />
2015-7-11,36,28,19,18,17,16,81,56,31,1019,1017,1016,16,16,16,29,10,40,0.00,4,,343<br />
2015-7-12,33,28,22,22,18,16,84,61,38,1019,1016,1014,16,16,16,23,8,39,0.25,6,,68<br />
2015-7-13,36,29,22,20,19,17,79,57,35,1014,1011,1008,16,16,13,48,9,64,0.51,7,Rain-Thunderstorm,218<br />
2015-7-14,32,27,21,21,19,17,93,69,44,1011,1007,1005,16,16,16,32,13,45,0.25,7,Rain,246<br />
2015-7-15,33,27,21,18,17,15,79,58,36,1013,1008,1005,16,16,16,27,11,39,T,6,,305<br />
2015-7-16,33,27,20,19,18,17,84,65,46,1016,1014,1012,16,16,16,23,13,40,0.00,3,,48<br />
2015-7-17,34,29,23,21,18,17,82,59,36,1019,1017,1015,16,16,16,16,7,26,0.00,3,,112<br />
2015-7-18,36,29,22,23,21,19,87,66,44,1019,1016,1015,16,16,10,42,10,53,15.75,5,Rain-Thunderstorm,201<br />
2015-7-19,36,28,21,22,21,18,97,68,38,1016,1014,1012,16,16,16,23,5,32,0.00,5,,277<br />
2015-7-20,37,30,23,23,20,17,93,63,33,1012,1010,1008,16,16,16,23,6,27,0.00,5,,262<br />
2015-7-21,37,30,23,21,20,18,82,59,35,1009,1008,1006,16,16,16,34,8,47,T,6,Rain,256<br />
2015-7-22,35,28,22,20,18,16,84,59,33,1013,1011,1009,16,16,16,21,8,27,0.00,4,,338<br />
2015-7-23,34,29,23,22,21,18,87,64,41,1014,1012,1010,16,16,5,35,9,50,5.33,7,Rain-Thunderstorm,35<br />
2015-7-24,31,27,22,22,20,17,93,69,45,1016,1014,1013,16,15,8,21,11,45,0.00,6,,43<br />
2015-7-25,33,27,20,19,17,14,87,62,36,1016,1015,1014,16,16,14,24,8,34,0.00,4,,165<br />
2015-7-26,34,28,22,18,16,16,73,55,36,1017,1015,1014,16,16,16,23,9,27,0.00,5,,168<br />
2015-7-27,35,28,22,23,19,17,85,62,38,1017,1015,1013,16,16,16,23,7,29,T,4,,170<br />
2015-7-28,33,28,22,23,22,21,87,70,52,1017,1015,1014,16,16,16,32,8,39,1.02,6,Rain,174<br />
2015-7-29,33,28,22,22,22,21,93,73,52,1016,1015,1013,16,16,16,29,8,40,T,6,,189<br />
2015-7-30,36,30,23,23,21,18,94,65,35,1015,1013,1011,16,16,8,37,5,45,4.83,4,Rain-Thunderstorm,11<br />
2015-7-31,34,28,22,22,15,11,79,53,26,1016,1014,1012,16,16,16,26,12,35,0.00,3,,10<br />
2015-8-1,34,27,19,16,13,10,73,49,24,1015,1013,1011,16,16,16,19,8,32,0.00,2,,354<br />
2015-8-2,34,27,19,18,14,12,68,48,28,1015,1013,1012,16,16,16,23,10,32,0.00,4,,40<br />
2015-8-3,35,28,20,21,18,13,90,59,28,1014,1013,1011,16,16,16,23,9,37,0.00,2,,159<br />
2015-8-4,37,29,22,21,18,14,90,58,26,1016,1014,1012,16,16,16,16,6,23,0.00,2,,181<br />
2015-8-5,37,29,21,21,18,15,84,56,28,1017,1015,1013,16,16,13,27,7,34,2.03,5,Rain,240<br />
2015-8-6,33,27,21,23,21,18,93,70,47,1015,1012,1009,16,16,14,32,9,48,1.78,7,Rain-Thunderstorm,201<br />
2015-8-7,31,26,22,21,20,18,93,70,46,1011,1009,1008,16,15,3,23,11,42,T,7,Rain,344<br />
2015-8-8,32,27,21,19,17,14,79,59,39,1015,1013,1011,16,16,16,23,13,35,0.00,7,,24<br />
2015-8-9,32,27,22,21,17,15,74,58,41,1017,1015,1014,16,16,16,21,11,26,0.00,6,,152<br />
2015-8-10,33,28,23,22,20,19,84,67,50,1016,1014,1012,16,15,6,32,14,45,3.56,8,Rain-Thunderstorm,195<br />
