
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-21,-4,-10,-16,-10,-13,-19,88,74,60,1022,1021,1019,16,16,13,16,7,21,0.00,5,,100<br />
2015-1-22,-1,-4,-8,-7,-9,-11,88,71,53,1030,1026,1021,16,16,14,24,12,32,0.00,5,,283<br />
2015-1-23,1,-3,-7,-7,-8,-9,77,67,56,1029,1021,1011,16,16,14,39,18,50,T,5,Snow,231<br />
2015-1-24,1,-4,-8,-2,-5,-9,92,80,68,1009,1002,998,16,12,5,32,16,43,T,7,Snow,265<br />
2015-1-25,1,-6,-14,-2,-12,-16,88,69,49,1019,1012,1000,16,14,6,37,13,53,T,5,Snow,325<br />
2015-1-26,-7,-9,-13,-9,-13,-20,84,66,48,1019,1015,1013,16,8,2,24,16,31,3.56,8,Snow,81<br />
2015-1-27,-7,-12,-17,-9,-14,-19,88,69,49,1021,1017,1013,16,10,2,34,17,43,0.76,6,Snow,13<br />
2015-1-28,-3,-10,-17,-13,-16,-21,87,63,38,1028,1025,1021,16,16,16,24,11,31,0.00,0,,263<br />
2015-1-29,3,-7,-17,-2,-8,-19,92,60,27,1027,1013,1007,16,10,2,40,12,52,3.05,7,Snow,205<br />
2015-1-30,-1,-7,-13,-2,-10,-18,92,79,66,1028,1019,1009,16,7,1,42,22,53,2.03,8,Snow,305<br />
2015-1-31,-3,-10,-18,-7,-14,-20,80,69,57,1029,1026,1022,16,13,4,24,11,29,T,7,Snow,257<br />
2015-2-1,-2,-6,-11,-5,-10,-13,88,81,73,1025,1021,1012,16,7,2,32,19,40,3.81,8,Snow,57<br />
2015-2-2,-7,-10,-13,-9,-12,-16,88,81,73,1021,1008,1000,14,3,0,45,24,55,10.41,8,Snow,9<br />
2015-2-3,-6,-12,-18,-12,-17,-19,87,67,47,1023,1022,1019,16,16,14,39,17,47,T,5,Snow,237<br />
2015-2-4,1,-3,-7,-1,-5,-11,89,79,69,1022,1016,1012,16,7,2,32,18,40,3.05,8,Snow,240<br />
2015-2-5,-6,-11,-17,-9,-15,-19,84,68,51,1027,1024,1016,16,11,2,35,20,47,0.51,7,Snow,302<br />
2015-2-6,-5,-11,-17,-9,-13,-21,84,73,62,1025,1019,1017,16,13,1,47,27,61,0.51,7,Snow,246<br />
2015-2-7,-1,-3,-5,-3,-6,-8,92,82,72,1019,1016,1013,16,7,1,27,12,37,1.78,8,Snow,172<br />
2015-2-8,-4,-7,-10,-6,-8,-12,100,90,80,1016,1012,1009,16,4,0,32,22,39,9.40,8,Fog-Snow,54<br />
2015-2-9,-7,-8,-10,-10,-11,-12,88,84,80,1023,1018,1014,14,4,1,35,19,42,4.57,8,Snow,22<br />
2015-2-10,-6,-8,-11,-8,-9,-12,91,86,80,1026,1025,1023,16,9,2,21,6,24,T,7,Snow,348<br />
2015-2-11,0,-6,-12,-2,-9,-14,92,73,53,1024,1016,1009,16,7,0,27,7,34,1.52,7,Fog-Snow,213<br />
2015-2-12,-1,-8,-16,-4,-12,-19,88,77,66,1023,1014,1007,14,5,0,42,24,52,2.54,8,Fog-Snow,296<br />
2015-2-13,-12,-16,-19,-18,-19,-21,87,70,52,1027,1023,1015,16,10,2,27,15,35,0.51,7,Snow,270<br />
2015-2-14,-4,-9,-14,-7,-12,-18,88,75,61,1013,1004,998,16,6,1,35,22,47,1.27,8,Fog-Snow,246<br />
2015-2-15,-14,-17,-19,-16,-21,-24,87,73,59,1029,1022,1010,6,3,1,42,25,60,6.35,7,Snow,300<br />
2015-2-16,-13,-17,-22,-19,-22,-24,87,71,55,1030,1026,1018,16,11,3,27,10,32,0.25,7,Snow,254<br />
2015-2-17,-8,-16,-23,-19,-22,-26,83,60,37,1018,1014,1012,16,16,16,26,9,32,0.00,6,,234<br />
2015-2-18,-6,-11,-16,-9,-14,-21,84,68,52,1013,1008,1004,16,8,0,32,12,39,2.79,8,Fog-Snow,260<br />
2015-2-19,-10,-14,-18,-12,-18,-22,88,74,60,1021,1015,1008,14,4,1,40,24,58,2.29,7,Snow,285<br />
2015-2-20,-14,-19,-24,-22,-24,-27,79,61,42,1029,1025,1019,16,10,2,35,19,45,1.02,4,Snow,262<br />
2015-2-21,-5,-14,-24,-7,-12,-26,88,66,43,1027,1019,1014,16,9,1,26,9,34,4.06,8,Snow,182<br />
2015-2-22,-2,-7,-13,-7,-10,-17,92,75,57,1029,1024,1019,16,11,1,34,15,43,1.52,7,Snow,272<br />
2015-2-23,-11,-16,-22,-16,-21,-27,75,63,51,1035,1032,1029,16,11,2,35,21,45,0.25,5,Snow,273<br />
2015-2-24,-3,-13,-23,-11,-22,-28,67,46,24,1029,1015,1005,16,15,4,40,20,53,T,6,Snow,221<br />
2015-2-25,-6,-9,-12,-8,-14,-18,91,70,49,1021,1011,1003,16,11,2,45,20,60,1.52,7,Snow,258<br />
2015-2-26,-9,-11,-13,-14,-16,-17,83,71,58,1025,1021,1018,16,11,2,24,10,29,0.25,8,Snow,12<br />
2015-2-27,-10,-13,-17,-15,-18,-19,87,70,53,1040,1033,1026,16,15,6,32,17,42,T,2,Snow,253<br />
2015-2-28,-4,-12,-19,-16,-19,-22,87,63,39,1044,1042,1038,16,16,16,24,10,31,0.00,1,,231<br />
2015-3-1,-2,-9,-18,-5,-9,-21,92,79,66,1038,1028,1020,16,7,1,23,6,27,3.05,8,Snow,240<br />
2015-3-2,-2,-4,-8,-7,-9,-14,84,67,50,1031,1025,1020,16,11,3,45,23,58,T,7,Snow,270<br />
2015-3-3,4,-5,-14,1,-8,-16,88,75,62,1030,1015,1002,16,11,0,45,17,63,6.60,7,Fog-Rain-Snow,189<br />
2015-3-4,3,-1,-4,0,-4,-7,85,73,61,1019,1011,1005,16,11,1,39,21,53,1.52,8,Fog-Rain-Snow,287<br />
2015-3-5,-4,-9,-14,-9,-16,-19,81,70,58,1033,1026,1018,16,12,1,39,20,52,0.76,7,Snow,295<br />
2015-3-6,-5,-11,-18,-15,-18,-21,79,59,38,1035,1031,1024,16,16,14,27,13,35,T,4,Snow,230<br />
2015-3-7,-1,-7,-14,-3,-9,-17,92,71,49,1023,1019,1014,16,12,1,35,15,50,1.78,8,Snow,233<br />
2015-3-8,3,1,-3,-3,-5,-8,100,74,48,1020,1018,1015,16,12,5,42,18,58,T,6,Snow,259<br />
2015-3-9,6,2,-3,-4,-5,-7,81,62,43,1024,1021,1017,16,16,16,27,17,34,T,3,Snow,254<br />
2015-3-10,9,3,-3,3,-2,-7,85,67,49,1024,1019,1013,16,16,16,21,12,26,0.00,7,,211<br />
2015-3-11,7,5,3,5,1,-3,89,76,62,1025,1018,1012,16,15,10,35,24,47,0.00,4,,259<br />
2015-3-12,3,-1,-4,-4,-11,-16,64,45,26,1038,1035,1026,16,16,16,29,12,39,0.00,1,,340<br />
2015-3-13,10,3,-5,-6,-9,-11,65,48,31,1037,1029,1021,16,16,16,23,10,27,0.00,6,,148<br />
2015-3-14,8,6,3,6,2,-4,92,69,45,1020,1012,1006,16,13,3,37,13,47,3.05,8,Rain,197<br />
2015-3-15,3,1,-2,-1,-3,-4,85,72,59,1021,1015,1008,16,15,5,40,23,58,T,7,Snow,285<br />
2015-3-16,12,5,-2,4,-1,-4,92,73,54,1020,1013,1007,16,16,16,40,13,48,T,7,Rain,228<br />
2015-3-17,6,2,-3,4,-3,-14,92,62,32,1019,1010,1004,16,13,3,52,25,74,0.25,6,Rain,305<br />
2015-3-18,2,-1,-4,-7,-11,-14,81,57,32,1024,1021,1019,16,12,1,47,21,69,0.25,6,Fog-Snow,302<br />
2015-3-19,3,-3,-8,-11,-13,-16,73,54,35,1030,1028,1025,16,16,16,23,9,26,0.00,2,,322<br />
2015-3-20,6,2,-3,1,-4,-16,96,66,35,1026,1021,1018,16,13,2,26,13,35,1.02,8,Rain-Snow,184<br />
2015-3-21,6,2,-2,3,-2,-8,92,70,48,1019,1014,1010,16,13,6,45,21,58,2.79,7,Rain-Snow,259<br />
2015-3-22,-2,-4,-7,-7,-12,-16,84,62,40,1026,1023,1018,16,12,1,39,20,50,1.52,6,Snow,319<br />
2015-3-23,-3,-6,-8,-10,-14,-17,73,55,36,1030,1028,1024,16,15,8,32,12,39,T,4,Snow,339<br />
2015-3-24,3,-3,-10,-8,-11,-13,88,63,38,1030,1029,1028,16,16,16,19,5,23,0.00,2,,43<br />
2015-3-25,9,2,-6,4,-2,-9,89,64,39,1028,1019,1013,16,16,10,40,17,53,1.78,6,Rain,180<br />
2015-3-26,7,4,1,4,1,0,100,88,76,1014,1011,1008,14,9,0,23,8,29,7.87,8,Fog-Rain-Snow,265<br />
2015-3-27,2,-2,-5,0,-4,-7,89,78,66,1016,1012,1009,16,11,1,26,15,35,0.76,8,Snow,293<br />
2015-3-28,-2,-5,-8,-7,-12,-15,88,63,38,1025,1020,1015,16,14,3,32,18,40,0.25,5,Snow,334<br />
2015-3-29,7,-1,-8,-2,-10,-12,80,54,27,1027,1021,1012,16,16,5,52,18,69,T,3,Snow,235<br />
2015-3-30,7,3,-1,2,-1,-4,85,69,53,1013,1008,1004,16,15,10,47,25,63,0.76,7,Rain-Snow,252<br />
2015-3-31,6,2,-3,-3,-4,-6,84,65,46,1015,1012,1009,16,16,16,19,8,24,0.00,5,,285<br />
2015-4-1,7,2,-3,-4,-8,-12,85,56,27,1023,1020,1015,16,16,16,21,9,31,0.00,3,,10<br />
2015-4-2,22,12,1,12,1,-8,93,56,19,1021,1012,1005,16,15,6,53,23,66,5.59,7,Rain,221<br />
2015-4-3,17,11,4,11,7,3,93,70,46,1011,1009,1007,16,15,6,27,13,34,5.84,7,Rain,293<br />
2015-4-4,6,3,-1,3,-2,-9,92,65,37,1021,1014,1008,16,15,6,42,24,52,1.27,6,Rain-Snow,300<br />
2015-4-5,3,2,0,-1,-2,-9,89,68,47,1024,1022,1020,16,10,2,23,9,39,1.52,7,Snow,227<br />
2015-4-6,12,7,1,3,1,-1,96,78,59,1024,1023,1021,16,15,11,34,12,39,T,7,Rain,68<br />
2015-4-7,8,4,1,0,-3,-9,89,63,37,1028,1026,1023,16,16,16,34,18,43,0.00,8,,56<br />
2015-4-8,7,4,1,5,2,-7,96,72,48,1027,1021,1017,16,10,2,37,17,48,13.46,8,Rain,99<br />
2015-4-9,16,11,6,8,7,6,92,77,62,1020,1017,1009,16,10,2,45,18,60,2.29,8,Rain,136<br />
2015-4-10,18,12,6,12,6,1,80,67,54,1010,1006,1000,16,15,6,64,34,92,2.03,7,Rain-Thunderstorm,228<br />
2015-4-11,10,6,2,1,-2,-4,76,59,42,1024,1019,1011,16,16,16,42,24,55,0.00,5,,279<br />
2015-4-12,20,11,1,2,-1,-2,82,54,26,1027,1024,1023,16,16,16,24,11,29,0.00,1,,244<br />
2015-4-13,29,17,5,15,6,1,90,57,23,1022,1017,1010,16,15,2,61,20,77,6.60,7,Rain,246<br />
2015-4-14,17,11,4,4,-1,-7,92,56,20,1024,1023,1021,16,16,16,35,12,42,0.00,4,,285<br />
2015-4-15,16,9,3,-1,-3,-7,70,47,23,1031,1028,1024,16,16,16,27,10,31,0.00,3,,327<br />
2015-4-16,22,12,2,9,-1,-4,82,51,19,1031,1025,1020,16,16,16,24,9,29,1.52,6,Rain,165<br />
2015-4-17,19,14,9,11,9,7,96,72,48,1019,1016,1014,16,13,3,26,12,34,3.05,6,Rain,265<br />
2015-4-18,21,14,6,7,2,-5,92,57,21,1023,1017,1014,16,16,11,40,16,56,0.00,1,,290<br />
2015-4-19,17,10,3,2,-1,-3,70,55,40,1025,1020,1010,16,16,16,32,19,42,T,5,Rain,71<br />
2015-4-20,22,14,7,14,9,2,86,70,53,1010,1001,996,16,13,1,42,26,61,22.86,8,Rain-Thunderstorm,191<br />
2015-4-21,14,10,6,6,2,-4,76,54,32,1006,1003,1001,16,16,16,63,27,76,T,6,Rain,238<br />
2015-4-22,11,6,2,3,0,-5,89,63,36,1007,1004,1002,16,15,11,48,23,61,1.27,7,Rain-Snow,244<br />
2015-4-23,3,2,-1,-1,-4,-7,89,71,52,1013,1009,1005,16,14,3,40,22,52,1.27,8,Snow,279<br />
2015-4-24,6,3,0,-3,-6,-7,75,57,39,1017,1015,1014,16,15,6,35,21,47,T,7,Snow,296<br />
2015-4-25,10,4,-3,-2,-4,-6,81,59,36,1016,1013,1010,16,16,16,24,9,34,0.00,1,,309<br />
2015-4-26,12,7,1,2,-1,-2,89,65,41,1011,1009,1008,16,16,16,27,12,32,T,7,,319<br />
2015-4-27,12,8,5,5,2,1,71,62,52,1015,1011,1008,16,16,16,26,15,32,T,8,Rain,322<br />
2015-4-28,19,12,5,6,4,2,82,60,37,1016,1014,1011,16,16,16,32,18,43,T,4,Rain,289<br />
2015-4-29,21,14,7,6,4,3,83,57,31,1011,1009,1007,16,16,16,24,11,32,0.00,4,,286<br />
2015-4-30,18,12,6,6,4,3,83,60,37,1013,1010,1007,16,16,16,34,13,39,0.00,6,,24<br />
2015-5-1,19,13,7,6,4,2,76,55,34,1016,1015,1013,16,16,16,24,11,35,0.00,4,,9<br />
2015-5-2,23,15,7,5,3,1,76,51,25,1017,1016,1015,16,16,16,26,11,37,0.00,1,,285<br />
2015-5-3,26,18,9,6,4,2,61,42,22,1019,1017,1016,16,16,16,37,12,45,0.00,3,,241<br />
2015-5-4,28,21,12,13,8,4,78,51,24,1022,1019,1016,16,16,16,45,19,60,T,5,,244<br />
2015-5-5,19,15,11,13,9,6,93,71,48,1026,1025,1022,16,15,10,23,8,26,0.00,7,,22<br />
2015-5-6,24,18,12,8,3,2,67,46,25,1027,1025,1022,16,16,16,32,12,37,0.00,3,,93<br />
2015-5-7,26,17,9,13,10,3,89,67,44,1023,1021,1019,16,16,16,26,7,37,0.00,2,,324<br />
2015-5-8,32,23,13,14,11,9,93,59,24,1020,1018,1016,16,16,16,19,7,23,0.00,3,,174<br />
2015-5-9,33,26,18,18,14,10,84,55,25,1020,1018,1016,16,16,10,37,14,50,3.05,4,Rain-Thunderstorm,226<br />
2015-5-10,29,24,19,19,17,16,90,71,51,1020,1018,1017,16,15,2,32,11,40,4.32,6,Rain-Thunderstorm,198<br />
2015-5-11,26,21,14,21,17,13,100,79,58,1017,1014,1010,16,10,0,50,10,61,13.46,7,Fog-Rain-Thunderstorm,44<br />
2015-5-12,21,16,11,18,11,5,87,67,46,1016,1011,1009,16,16,6,63,29,82,0.76,7,Rain,248<br />
2015-5-13,14,11,7,8,4,1,86,63,40,1029,1023,1016,16,15,4,35,18,43,0.25,6,Rain,295<br />
2015-5-14,18,11,3,3,1,-2,92,62,31,1033,1030,1026,16,16,10,23,7,31,0.00,2,,293<br />
2015-5-15,23,16,8,14,7,2,90,62,33,1026,1021,1017,16,16,16,39,8,50,3.05,8,Rain-Thunderstorm,162<br />
2015-5-16,25,19,14,18,16,13,93,77,60,1021,1018,1017,16,16,11,27,13,37,0.00,6,,251<br />
2015-5-17,25,20,15,14,13,11,87,67,46,1023,1021,1020,16,16,16,24,9,29,0.00,4,,38<br />
2015-5-18,29,23,17,21,18,13,93,72,51,1020,1016,1014,16,16,16,27,14,39,T,6,Rain,236<br />
2015-5-19,22,16,9,18,12,3,87,67,47,1016,1013,1011,16,16,14,42,21,58,0.00,7,,272<br />
2015-5-20,15,11,6,2,-1,-4,67,47,26,1020,1018,1016,16,16,16,42,21,56,0.00,5,,297<br />
2015-5-21,19,13,7,4,1,-2,76,53,29,1017,1014,1011,16,16,16,34,13,43,0.00,6,,248<br />
2015-5-22,16,11,5,4,0,-5,63,45,27,1027,1018,1012,16,16,16,39,17,48,0.00,3,,308<br />
2015-5-23,19,10,0,0,-3,-8,89,53,17,1031,1028,1026,16,16,14,29,14,47,0.00,0,,246<br />
2015-5-24,27,18,8,9,4,-1,61,41,21,1026,1024,1022,16,16,16,34,15,47,0.00,5,,240<br />
2015-5-25,31,23,16,20,14,9,90,61,31,1022,1019,1015,16,16,10,34,14,43,3.81,7,Rain,220<br />
2015-5-26,29,24,19,21,18,17,93,72,51,1020,1018,1016,16,16,11,32,13,39,1.78,5,Rain,223<br />
2015-5-27,29,24,18,18,17,13,93,65,37,1018,1016,1014,16,14,2,58,18,77,7.62,7,Rain-Thunderstorm,238<br />
2015-5-28,25,20,15,16,13,11,87,65,43,1026,1022,1016,16,16,16,35,14,47,0.51,5,Rain,280<br />
2015-5-29,29,21,12,16,13,12,93,65,37,1026,1022,1017,16,16,10,24,9,34,0.00,5,,175<br />
2015-5-30,31,24,18,20,18,16,90,69,48,1017,1015,1013,16,16,11,37,20,47,6.35,5,Rain-Thunderstorm,238<br />
2015-5-31,18,13,8,18,8,6,96,91,86,1024,1021,1016,16,9,3,40,27,53,41.66,8,Rain-Thunderstorm,43<br />
2015-6-1,12,10,8,11,9,7,100,95,89,1023,1022,1020,16,4,2,37,17,43,4.83,8,Rain,36<br />
2015-6-2,18,13,8,10,9,6,96,74,52,1024,1023,1022,16,11,2,24,10,27,0.76,7,Rain,37<br />
2015-6-3,22,14,6,11,7,5,96,67,37,1025,1023,1021,16,16,16,29,10,35,0.00,1,,104<br />
2015-6-4,24,17,10,16,13,9,89,73,57,1022,1020,1018,16,16,16,21,8,26,0.00,5,,188<br />
2015-6-5,27,22,16,19,16,14,100,76,51,1018,1015,1012,16,13,2,37,12,48,13.97,8,Rain-Thunderstorm,262<br />
2015-6-6,18,13,8,15,8,1,90,61,31,1023,1020,1016,16,16,14,35,16,47,T,4,Rain,34<br />
2015-6-7,28,17,6,16,10,5,93,63,33,1021,1015,1008,16,16,16,34,15,48,2.54,3,,202<br />
2015-6-8,24,22,19,19,18,16,87,78,68,1008,1005,1004,16,15,2,45,18,58,8.64,8,Rain-Thunderstorm,228<br />
2015-6-9,21,18,14,17,16,14,93,83,73,1009,1005,1002,16,13,2,29,14,37,14.22,7,Rain,261<br />
2015-6-10,27,21,13,20,16,12,93,74,54,1010,1007,1004,16,11,1,52,14,93,40.13,6,Fog-Rain-Thunderstorm,236<br />
2015-6-11,26,21,15,15,13,11,90,67,43,1015,1013,1009,16,16,13,29,10,39,0.00,6,,278<br />
2015-6-12,28,22,15,21,16,13,90,76,62,1015,1012,1008,16,11,2,39,10,43,5.59,8,Rain-Thunderstorm,52<br />
2015-6-13,24,20,15,16,14,13,93,75,57,1019,1017,1014,16,15,6,19,7,23,T,6,Rain,23<br />
2015-6-14,27,22,16,22,19,14,90,75,60,1019,1015,1012,16,14,2,19,6,26,12.70,7,Rain-Thunderstorm,182<br />
2015-6-15,27,23,18,22,20,18,100,87,74,1014,1013,1012,16,12,1,21,9,26,0.51,7,Fog-Rain,283<br />
2015-6-16,27,23,18,21,17,9,97,69,40,1019,1013,1010,16,14,2,39,16,47,6.86,6,Rain,293<br />
2015-6-17,23,19,15,14,12,9,73,60,47,1023,1020,1017,16,16,16,27,11,35,0.00,6,,84<br />
2015-6-18,28,23,17,19,17,14,93,74,54,1016,1013,1010,16,16,16,29,11,40,0.00,7,,242<br />
2015-6-19,22,17,12,18,12,6,87,65,42,1019,1017,1012,16,16,16,32,12,40,T,6,,27<br />
2015-6-20,27,18,10,20,14,8,90,72,54,1019,1015,1010,16,15,4,21,5,23,1.52,4,Rain,137<br />
2015-6-21,27,23,18,21,18,13,93,76,58,1013,1008,1007,16,15,8,39,15,48,T,5,,259<br />
2015-6-22,28,22,14,17,14,13,93,67,40,1016,1014,1009,16,15,8,26,10,37,T,5,,251<br />
2015-6-23,28,22,16,21,17,12,74,62,50,1016,1008,1005,16,16,13,48,27,66,1.27,5,Rain-Thunderstorm,260<br />
2015-6-24,26,19,13,14,12,7,93,62,31,1020,1018,1016,16,16,16,26,13,34,0.00,2,,279<br />
2015-6-25,25,20,14,15,12,11,84,69,53,1019,1017,1016,16,16,16,27,10,34,0.00,6,,131<br />
2015-6-26,23,19,16,14,11,6,90,62,33,1020,1018,1016,16,16,16,29,14,40,0.00,6,,53<br />
2015-6-27,18,16,13,17,13,10,93,80,67,1019,1015,1010,16,11,3,39,18,53,31.75,8,Rain,111<br />
2015-6-28,18,16,13,15,13,12,93,89,84,1009,1007,1005,16,13,3,23,13,27,2.54,8,Rain,57<br />
2015-6-29,24,19,14,14,13,12,93,70,46,1013,1012,1009,16,14,2,23,10,27,1.02,7,Rain,280<br />
2015-6-30,24,20,16,19,17,13,93,81,69,1013,1010,1008,16,15,3,23,7,32,8.64,7,Rain-Thunderstorm,119<br />
2015-7-1,23,20,16,18,16,13,100,79,57,1013,1008,1006,16,14,4,40,15,55,5.59,6,Rain,261<br />
2015-7-2,22,17,12,16,11,6,93,64,35,1016,1015,1013,16,16,11,21,9,27,0.00,5,,318<br />
2015-7-3,24,17,10,11,9,6,96,66,36,1017,1015,1014,16,16,16,26,11,29,T,3,,206<br />
2015-7-4,25,21,16,17,13,7,84,65,46,1017,1014,1012,16,16,16,23,7,27,0.00,6,,289<br />
2015-7-5,27,21,14,17,14,12,93,71,49,1021,1020,1017,16,16,14,16,7,26,0.00,1,,208<br />
2015-7-6,29,23,16,20,18,16,93,74,55,1020,1018,1015,16,15,10,24,10,31,0.00,3,Rain,197<br />
2015-7-7,31,25,19,21,19,18,93,70,46,1014,1012,1010,16,14,2,52,16,71,2.79,7,Rain,226<br />
2015-7-8,21,19,16,19,13,8,93,69,44,1020,1017,1013,16,14,3,26,12,35,1.02,7,Rain,18<br />
2015-7-9,19,17,15,18,16,13,97,88,78,1017,1013,1010,16,11,3,27,8,34,7.87,7,Rain,21<br />
2015-7-10,26,20,14,15,13,11,93,66,39,1019,1018,1015,16,14,6,19,9,24,0.00,4,,276<br />
2015-7-11,28,21,14,17,14,13,93,68,43,1022,1020,1019,16,16,11,23,9,29,0.00,1,,254<br />
2015-7-12,29,23,16,17,15,13,90,67,43,1019,1017,1015,16,16,16,16,6,19,0.00,4,,240<br />
2015-7-13,30,24,18,18,16,14,87,62,37,1014,1010,1005,16,16,14,26,11,37,0.00,5,,192<br />
2015-7-14,27,24,21,21,19,16,90,77,64,1004,1002,1000,16,15,10,29,11,40,3.30,8,Rain,221<br />
2015-7-15,21,17,13,20,11,8,97,71,44,1018,1012,1004,16,15,3,42,17,52,T,6,Rain,16<br />
2015-7-16,23,17,10,12,9,7,96,67,38,1021,1020,1018,16,16,16,23,9,31,0.00,2,,99<br />
2015-7-17,24,19,13,19,16,10,93,75,57,1018,1014,1010,16,16,6,26,10,32,1.27,6,Rain,194<br />
2015-7-18,30,26,22,23,21,19,93,79,65,1012,1011,1009,16,14,1,35,11,39,38.35,6,Fog-Rain-Thunderstorm,260<br />
2015-7-19,32,27,22,23,21,20,90,73,55,1011,1008,1006,16,16,16,39,18,53,T,5,Rain,245<br />
2015-7-20,29,24,19,20,16,13,90,66,42,1009,1007,1006,16,16,16,27,11,35,0.00,4,,265<br />
2015-7-21,26,21,16,18,14,10,81,61,41,1008,1005,1004,16,16,16,34,16,45,0.76,5,Rain,276<br />
2015-7-22,24,20,15,13,12,9,84,61,38,1014,1011,1008,16,16,16,29,17,40,0.00,3,,273<br />
2015-7-23,26,19,12,13,11,6,93,61,29,1015,1014,1014,16,16,16,26,11,34,T,1,,280<br />
2015-7-24,28,21,13,15,12,9,93,64,34,1016,1015,1014,16,16,16,23,9,29,0.00,2,,255<br />
2015-7-25,29,23,16,19,16,13,87,69,51,1016,1014,1011,16,15,2,34,11,40,20.57,5,Rain,225<br />
2015-7-26,29,24,19,20,18,14,90,68,45,1015,1013,1011,16,15,11,24,7,26,1.02,5,Rain,275<br />
2015-7-27,31,24,17,19,17,16,93,67,40,1017,1016,1015,16,15,8,16,5,19,0.00,1,,256<br />
2015-7-28,32,26,19,20,17,14,90,64,38,1017,1016,1015,16,16,16,21,9,24,0.00,3,,263<br />
2015-7-29,33,27,20,20,18,16,93,65,36,1016,1014,1011,16,16,13,21,9,29,0.00,6,,218<br />
2015-7-30,29,25,20,22,18,14,87,64,40,1011,1010,1009,16,15,3,35,18,48,4.32,6,Rain,250<br />
2015-7-31,29,23,17,18,15,12,93,66,39,1013,1010,1008,16,16,14,53,15,71,3.56,3,Rain-Thunderstorm,255<br />
2015-8-1,26,22,17,17,14,11,93,66,39,1011,1010,1008,16,15,3,29,16,40,0.51,3,Rain-Thunderstorm,273<br />
2015-8-2,29,22,16,16,14,11,90,62,34,1011,1010,1005,16,16,16,32,16,39,0.00,5,,221<br />
