
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-14,5,-1,-7,-4,-6,-9,92,70,48,1032,1030,1029,16,16,16,13,4,16,0.00,0,,66<br />
2015-1-15,7,0,-7,-3,-6,-9,92,73,53,1034,1030,1026,16,16,16,14,5,18,0.00,0,,72<br />
2015-1-16,9,3,-3,-2,-3,-4,92,69,45,1029,1025,1022,16,16,16,23,7,27,0.00,5,,212<br />
2015-1-17,9,3,-4,1,-2,-6,92,73,53,1031,1028,1025,16,16,16,13,3,16,0.00,2,,70<br />
2015-1-18,14,7,-2,1,-1,-3,92,63,33,1027,1025,1022,16,16,16,21,7,24,0.00,2,,209<br />
2015-1-19,11,4,-3,2,-2,-5,89,70,50,1027,1025,1023,16,16,16,29,7,39,0.00,2,,261<br />
2015-1-20,6,-1,-7,-4,-7,-9,92,66,40,1028,1026,1024,16,16,16,16,6,21,0.00,0,,70<br />
2015-1-21,5,-2,-9,-8,-9,-12,88,59,30,1031,1029,1027,16,16,16,11,2,13,0.00,0,,118<br />
2015-1-22,8,-1,-10,-7,-9,-12,84,58,31,1034,1032,1029,16,16,16,13,5,16,0.00,0,,77<br />
2015-1-23,9,1,-8,-3,-6,-9,84,61,38,1036,1034,1031,16,16,16,21,6,24,0.00,0,,196<br />
2015-1-24,11,2,-8,-1,-4,-8,92,66,39,1037,1034,1031,16,16,16,21,5,26,0.00,0,,147<br />
2015-1-25,14,4,-5,2,-2,-6,96,70,43,1034,1031,1028,16,16,16,14,5,16,0.00,0,,58<br />
2015-1-26,18,7,-4,1,-2,-5,92,61,30,1030,1024,1020,16,16,16,14,6,18,0.00,0,,66<br />
2015-1-27,9,4,-1,5,2,-3,92,82,71,1024,1021,1019,16,15,4,34,11,39,3.05,7,Rain,221<br />
2015-1-28,10,4,-1,3,1,-2,92,72,52,1029,1026,1024,16,16,16,23,6,32,0.00,5,,221<br />
2015-1-29,9,2,-4,1,-1,-5,92,74,56,1029,1026,1023,16,16,16,14,4,18,0.00,3,,50<br />
2015-1-30,10,4,-2,1,-1,-3,92,73,54,1022,1019,1016,16,16,16,29,10,37,0.00,5,,23<br />
2015-1-31,8,1,-6,-2,-4,-7,92,69,45,1025,1022,1018,16,16,16,27,11,34,0.00,0,,240<br />
2015-2-1,10,2,-6,-1,-4,-7,92,63,34,1027,1024,1021,16,16,16,19,5,23,T,3,,239<br />
2015-2-2,12,6,0,3,0,-3,85,65,44,1024,1021,1020,16,16,16,32,7,37,T,6,,224<br />
2015-2-3,14,6,-2,4,1,-1,100,72,43,1022,1020,1017,16,16,16,47,11,55,0.00,3,,239<br />
2015-2-4,16,8,-1,1,-2,-5,92,58,24,1022,1020,1018,16,16,16,26,7,34,0.00,0,,108<br />
2015-2-5,14,8,1,-2,-3,-4,75,53,30,1021,1018,1015,16,16,16,23,7,31,0.00,0,,32<br />
2015-2-6,18,12,6,-5,-6,-8,42,29,16,1015,1012,1008,16,16,13,48,21,66,0.00,1,,204<br />
2015-2-7,18,10,2,4,-2,-7,92,58,24,1021,1014,1010,16,16,16,40,19,53,0.25,4,,223<br />
2015-2-8,18,9,-1,3,1,-1,96,64,31,1024,1019,1012,16,15,4,45,16,58,0.00,3,,145<br />
2015-2-9,13,6,-1,3,1,-3,92,64,35,1023,1018,1011,16,15,6,50,18,60,2.03,3,Rain,238<br />
2015-2-10,10,3,-4,0,-3,-6,92,69,46,1029,1026,1023,16,16,16,19,4,23,0.00,1,,242<br />
2015-2-11,13,4,-6,-1,-4,-7,92,64,35,1032,1029,1027,16,16,16,13,5,19,0.00,0,,51<br />
2015-2-12,18,7,-4,-3,-3,-6,88,55,21,1032,1028,1025,16,16,16,13,4,16,0.00,0,,117<br />
2015-2-13,19,8,-2,-2,-3,-5,78,50,22,1030,1026,1023,16,16,11,14,5,18,0.00,0,,59<br />
2015-2-14,17,7,-3,1,-2,-5,85,59,32,1025,1023,1020,16,16,14,24,6,29,0.00,0,,157<br />
2015-2-15,13,4,-5,-1,-4,-8,92,60,28,1027,1024,1022,16,16,16,26,7,37,0.00,0,,280<br />
2015-2-16,12,2,-7,-6,-11,-18,81,47,12,1025,1023,1021,16,16,16,23,6,27,0.00,0,,59<br />
2015-2-17,13,2,-8,-9,-10,-12,74,47,19,1028,1025,1022,16,16,16,24,6,27,0.00,0,,199<br />
2015-2-18,17,6,-7,-6,-8,-10,74,45,16,1029,1025,1022,16,16,14,21,7,31,0.00,0,,132<br />
2015-2-19,17,7,-4,-4,-6,-8,74,49,23,1026,1021,1016,16,16,16,29,8,35,0.00,0,,269<br />
2015-2-20,11,4,-3,-5,-7,-8,75,51,27,1021,1018,1016,16,16,16,29,9,45,0.00,3,,297<br />
2015-2-21,8,2,-4,-5,-7,-10,75,52,28,1017,1016,1013,16,16,16,32,10,40,0.00,5,,19<br />
2015-2-22,4,-1,-6,-7,-14,-18,75,48,21,1021,1018,1016,16,16,16,42,25,60,0.00,0,,44<br />
2015-2-23,8,0,-8,-16,-18,-21,47,31,14,1028,1023,1020,16,16,16,39,22,52,0.00,0,,52<br />
2015-2-24,11,-1,-12,-16,-17,-19,61,37,13,1032,1028,1024,16,16,16,35,12,42,0.00,0,,217<br />
2015-2-25,13,4,-4,-9,-12,-17,44,32,19,1025,1022,1017,16,16,16,29,8,39,0.00,2,,248<br />
2015-2-26,8,3,-2,0,-3,-9,96,70,43,1018,1015,1012,16,15,6,34,11,43,0.25,8,Snow,261<br />
2015-2-27,7,1,-5,0,-3,-6,96,69,41,1012,1006,1002,16,9,0,29,5,37,3.81,7,Fog-Snow,217<br />
2015-2-28,4,0,-4,0,-2,-6,100,85,70,1015,1005,1002,16,7,0,32,10,39,1.02,7,Fog-Snow,207<br />
2015-3-1,8,2,-4,-6,-7,-9,75,56,37,1019,1016,1014,16,16,16,27,10,34,0.00,3,,59<br />
2015-3-2,8,1,-6,-2,-6,-8,84,62,40,1013,1008,1005,16,14,2,48,8,61,T,5,Snow,307<br />
2015-3-3,3,-2,-8,-1,-6,-11,92,65,38,1022,1014,1010,16,12,1,34,12,43,1.27,5,Fog-Snow,250<br />
2015-3-4,7,-2,-11,-8,-10,-13,88,59,30,1029,1026,1022,16,16,16,26,6,32,0.00,0,,234<br />
2015-3-5,13,2,-10,-8,-11,-14,80,48,15,1034,1031,1029,16,16,16,21,7,27,0.00,0,,122<br />
2015-3-6,17,4,-9,-9,-11,-15,80,45,10,1035,1030,1028,16,16,16,16,5,21,0.00,0,,79<br />
2015-3-7,18,6,-7,-6,-8,-10,74,45,16,1029,1024,1020,16,16,16,23,4,27,0.00,0,,254<br />
2015-3-8,18,5,-8,-7,-11,-14,73,42,11,1024,1021,1018,16,16,16,26,8,34,0.00,0,,38<br />
2015-3-9,18,6,-7,-6,-9,-12,68,43,18,1024,1021,1017,16,16,16,19,5,24,0.00,0,,122<br />
2015-3-10,21,7,-7,-7,-11,-16,68,38,8,1024,1019,1016,16,16,16,16,5,24,0.00,0,,66<br />
2015-3-11,14,11,6,3,-4,-11,70,46,22,1022,1018,1014,16,16,16,39,12,47,0.00,5,,173<br />
2015-3-12,17,9,1,3,-1,-4,76,51,25,1029,1026,1022,16,16,16,27,9,34,0.00,5,,343<br />
2015-3-13,19,7,-4,-2,-5,-7,81,51,20,1031,1027,1024,16,16,16,13,5,19,0.00,0,,56<br />
2015-3-14,22,12,2,-2,-4,-8,56,36,15,1026,1023,1019,16,16,16,35,10,42,0.00,3,,61<br />
2015-3-15,22,13,5,-3,-4,-6,53,35,16,1020,1017,1014,16,16,16,39,11,52,0.00,0,,185<br />
2015-3-16,22,12,2,-1,-3,-6,56,38,19,1019,1016,1013,16,16,16,24,7,29,0.00,0,,35<br />
2015-3-17,18,10,2,1,-1,-3,64,46,27,1017,1014,1013,16,16,16,29,9,37,0.00,2,,248<br />
2015-3-18,17,8,-1,0,-4,-6,66,47,27,1023,1019,1017,16,16,16,26,7,31,0.00,1,,34<br />
2015-3-19,18,6,-7,-5,-9,-16,81,45,9,1026,1023,1020,16,16,16,14,4,18,0.00,0,,68<br />
2015-3-20,22,8,-7,-8,-12,-18,62,34,6,1025,1021,1016,16,16,16,27,7,37,0.00,0,,16<br />
2015-3-21,19,9,-1,-7,-9,-11,40,28,16,1020,1017,1015,16,16,14,39,11,48,0.00,1,,253<br />
2015-3-22,17,8,-2,-7,-9,-11,58,37,16,1021,1018,1013,16,16,16,34,8,48,0.00,1,,122<br />
2015-3-23,12,5,-2,3,-2,-7,92,62,32,1020,1017,1014,16,16,14,52,19,66,2.79,4,Rain,240<br />
2015-3-24,12,5,-3,1,-2,-6,78,60,41,1025,1021,1020,16,16,16,45,17,55,T,4,,258<br />
2015-3-25,14,5,-5,-2,-3,-6,88,59,30,1029,1028,1025,16,16,16,24,6,40,0.00,1,,188<br />
2015-3-26,19,8,-3,0,-2,-4,85,55,24,1030,1027,1024,16,16,16,13,5,21,0.00,0,,73<br />
2015-3-27,24,12,0,1,-2,-4,75,46,16,1026,1022,1017,16,16,16,27,6,32,0.00,0,,304<br />
2015-3-28,20,10,-1,-1,-6,-13,70,42,14,1025,1021,1017,16,16,16,39,12,47,0.00,0,,284<br />
2015-3-29,21,8,-5,-9,-13,-20,60,33,5,1027,1024,1020,16,16,16,19,5,19,0.00,0,,76<br />
2015-3-30,24,11,-3,-7,-10,-13,63,36,8,1024,1019,1014,16,16,16,27,6,35,0.00,0,,30<br />
2015-3-31,23,11,-1,-3,-9,-19,59,33,6,1017,1012,1008,16,16,10,63,20,72,0.00,1,,267<br />
2015-4-1,10,2,-6,-5,-11,-17,81,48,14,1022,1018,1015,16,16,16,27,10,34,0.00,0,,289<br />
2015-4-2,10,4,-3,-9,-14,-24,53,31,8,1028,1022,1016,16,16,16,27,13,37,0.00,3,,25<br />
2015-4-3,15,3,-9,-11,-15,-19,62,36,9,1029,1024,1019,16,16,16,29,7,37,0.00,0,,108<br />
2015-4-4,18,6,-6,-12,-16,-18,40,24,8,1018,1012,1006,16,16,16,47,13,55,0.00,0,,233<br />
2015-4-5,16,11,4,-5,-8,-12,46,31,15,1006,1003,1000,16,16,16,35,14,50,0.00,3,,247<br />
2015-4-6,12,7,1,-5,-9,-15,61,38,15,1011,1008,1005,16,16,16,35,10,48,0.00,3,,274<br />
2015-4-7,14,7,0,2,-1,-8,96,59,21,1009,1007,1001,16,12,2,47,13,56,4.32,7,Rain-Snow,229<br />
2015-4-8,7,3,-1,1,-1,-2,100,84,67,1021,1012,1006,16,7,1,35,17,43,3.30,7,Snow,226<br />
2015-4-9,14,6,-3,1,-3,-8,92,58,24,1022,1019,1015,16,16,16,14,5,23,0.00,1,,70<br />
2015-4-10,19,8,-2,-3,-4,-8,85,51,16,1017,1014,1011,16,16,16,21,6,27,0.00,0,,16<br />
2015-4-11,17,8,-1,-1,-4,-8,78,49,19,1015,1012,1009,16,16,16,45,18,53,0.00,2,,259<br />
2015-4-12,17,7,-3,-1,-7,-9,81,49,17,1021,1019,1016,16,16,16,27,9,37,0.00,0,,280<br />
2015-4-13,24,11,-2,-5,-8,-12,63,36,9,1021,1015,1008,16,16,16,35,10,48,0.00,0,,355<br />
2015-4-14,13,4,-6,1,-4,-8,85,55,24,1025,1015,1005,16,11,0,56,19,64,2.54,4,Fog-Rain-Snow,277<br />
2015-4-15,7,1,-7,-7,-9,-11,84,57,30,1026,1025,1023,16,16,16,35,14,47,0.00,3,,304<br />
2015-4-16,16,5,-6,-5,-7,-9,84,54,24,1025,1022,1020,16,16,16,23,7,32,0.00,1,,35<br />
2015-4-17,21,8,-5,-4,-6,-8,81,48,15,1023,1020,1016,16,16,16,27,7,35,0.00,0,,347<br />
2015-4-18,22,10,-2,-3,-7,-10,63,38,12,1019,1017,1015,16,16,16,39,11,47,0.00,0,,359<br />
2015-4-19,22,9,-3,-6,-8,-11,54,33,12,1020,1016,1013,16,16,16,34,9,43,0.00,0,,241<br />
2015-4-20,22,11,-2,-6,-7,-9,59,36,12,1015,1012,1009,16,16,16,26,5,32,0.00,0,,23<br />
2015-4-21,24,11,-2,-7,-9,-11,54,32,9,1011,1008,1005,16,16,16,32,8,42,0.00,0,,57<br />
2015-4-22,22,12,1,4,-3,-7,76,47,17,1010,1008,1006,16,16,16,40,11,53,0.00,2,Thunderstorm,144<br />
2015-4-23,19,11,2,4,2,-1,85,56,26,1011,1008,1006,16,16,10,53,12,72,0.25,4,Rain-Thunderstorm,189<br />
2015-4-24,11,7,2,6,3,1,92,77,61,1010,1007,1005,16,15,5,53,13,64,2.29,7,Rain,220<br />
2015-4-25,9,6,1,2,1,-2,92,75,58,1013,1008,1006,16,15,10,34,12,42,5.84,7,Rain,316<br />
2015-4-26,12,6,-1,-2,-6,-10,70,47,24,1024,1019,1013,16,16,16,34,14,45,0.00,1,,314<br />
2015-4-27,18,7,-4,-3,-6,-10,81,49,16,1027,1024,1021,16,16,16,23,7,32,0.00,0,,83<br />
2015-4-28,24,12,-1,-1,-4,-8,75,43,11,1023,1019,1014,16,16,16,23,7,32,0.00,0,,22<br />
2015-4-29,26,14,2,1,-2,-3,70,44,17,1016,1013,1011,16,16,16,35,9,45,0.00,0,,335<br />
2015-4-30,23,15,7,2,-6,-14,62,36,9,1019,1016,1013,16,16,16,37,13,50,0.00,0,,51<br />
2015-5-1,26,14,3,-1,-4,-8,52,34,16,1017,1014,1010,16,16,16,40,7,55,0.00,1,,212<br />
2015-5-2,27,17,6,1,-2,-7,53,33,13,1012,1009,1006,16,16,16,58,13,71,0.00,2,,231<br />
2015-5-3,26,16,6,3,1,-3,61,38,15,1012,1009,1006,16,16,16,47,11,61,T,3,Thunderstorm,239<br />
2015-5-4,26,14,3,4,1,-3,73,45,16,1013,1010,1007,16,16,16,40,10,53,0.00,2,Thunderstorm,216<br />
2015-5-5,24,14,4,4,1,-3,79,49,19,1011,1007,1005,16,16,16,39,11,48,T,2,,278<br />
2015-5-6,18,11,3,2,-2,-6,65,42,19,1007,1005,1002,16,16,16,37,14,48,T,4,,1<br />
2015-5-7,11,6,0,4,2,-3,96,69,42,1010,1008,1005,16,12,0,35,15,47,10.41,7,Fog-Rain-Snow,63<br />
2015-5-8,15,11,6,6,4,2,89,70,51,1013,1009,1007,16,15,4,34,13,45,6.35,5,Rain-Thunderstorm,53<br />
2015-5-9,19,11,3,7,2,-6,92,56,20,1016,1013,1011,16,16,16,32,12,42,1.27,5,Rain-Thunderstorm,275<br />
2015-5-10,21,11,0,1,-3,-8,82,48,14,1018,1015,1013,16,16,16,32,9,40,0.00,0,,257<br />
2015-5-11,22,12,2,1,-2,-6,82,49,15,1013,1009,1005,16,16,16,53,16,69,T,4,Rain,197<br />
2015-5-12,23,14,4,3,-3,-8,71,43,14,1010,1004,998,16,16,16,52,18,71,0.00,5,,222<br />
2015-5-13,21,11,0,-1,-5,-9,72,45,17,1012,1008,1004,16,16,16,24,7,34,0.00,2,,230<br />
2015-5-14,19,13,6,4,-2,-8,83,49,15,1005,1003,1000,16,16,16,45,12,58,0.00,4,Thunderstorm,175<br />
2015-5-15,15,9,2,4,2,-1,93,65,36,1009,1005,1003,16,15,5,37,12,45,6.86,6,Rain-Thunderstorm,230<br />
2015-5-16,13,9,4,7,5,3,89,72,55,1014,1010,1007,16,16,11,37,16,45,2.03,8,Rain,239<br />
2015-5-17,19,11,3,6,3,0,96,63,30,1015,1014,1012,16,16,4,42,8,58,0.51,5,Rain,179<br />
2015-5-18,16,11,7,7,6,4,92,70,47,1017,1015,1012,16,14,4,27,8,34,8.38,7,Rain-Thunderstorm,360<br />
2015-5-19,13,11,7,8,7,6,100,81,61,1016,1014,1012,16,13,3,26,9,31,13.72,7,Rain,219<br />
2015-5-20,17,12,7,7,6,3,93,69,44,1015,1013,1012,16,16,11,42,6,52,1.02,5,Rain-Thunderstorm,244<br />
2015-5-21,19,12,5,7,4,1,93,61,29,1014,1011,1008,16,16,16,40,8,53,0.76,4,Rain-Thunderstorm,239<br />
2015-5-22,17,13,8,7,6,3,93,72,51,1014,1011,1009,16,16,16,32,10,39,T,7,Rain-Thunderstorm,245<br />
2015-5-23,16,12,8,9,8,6,93,75,57,1016,1013,1011,16,15,3,26,8,32,7.11,8,Rain-Thunderstorm,233<br />
2015-5-24,16,11,6,10,8,6,100,80,60,1017,1014,1011,16,14,1,27,7,35,25.91,6,Rain-Thunderstorm,209<br />
2015-5-25,20,13,5,9,7,5,100,73,46,1016,1014,1012,16,16,16,39,10,48,T,4,Thunderstorm,115<br />
2015-5-26,22,15,7,8,6,3,86,58,29,1015,1013,1011,16,16,16,37,10,42,T,3,,240<br />
2015-5-27,22,16,8,9,7,5,86,60,34,1019,1014,1012,16,15,6,34,11,47,4.06,3,Rain-Thunderstorm,47<br />
2015-5-28,24,16,7,7,6,1,93,59,25,1020,1016,1015,16,16,11,26,7,31,0.25,2,Rain-Thunderstorm,56<br />
2015-5-29,27,17,7,7,4,0,86,53,19,1018,1016,1013,16,16,16,19,6,23,0.00,0,,51<br />
2015-5-30,29,21,12,8,6,2,66,42,18,1014,1013,1011,16,16,16,29,9,35,0.00,0,,354<br />
2015-5-31,31,20,9,8,5,1,74,45,15,1014,1011,1007,16,16,14,42,8,61,T,0,,58<br />
2015-6-1,27,19,11,8,3,-4,77,45,13,1011,1008,1007,16,16,16,32,10,48,0.00,0,,260<br />
2015-6-2,24,17,9,4,1,-4,66,41,16,1014,1012,1010,16,16,16,32,12,43,0.00,0,,236<br />
2015-6-3,26,16,6,10,3,-2,76,47,18,1012,1009,1006,16,16,10,35,9,45,1.02,2,Rain-Thunderstorm,17<br />
2015-6-4,24,17,9,9,7,2,86,55,23,1012,1009,1006,16,16,14,50,14,71,1.02,3,Rain-Thunderstorm,358<br />
2015-6-5,24,16,7,8,5,2,92,60,27,1015,1012,1010,16,16,16,39,7,47,0.25,2,Rain-Thunderstorm,59<br />
2015-6-6,23,14,5,9,6,4,89,59,29,1016,1014,1010,16,16,14,47,9,61,0.25,2,Rain-Thunderstorm,78<br />
2015-6-7,28,18,7,9,6,3,86,54,21,1018,1016,1015,16,16,16,23,6,34,0.00,1,,84<br />
2015-6-8,31,21,11,8,5,2,77,47,17,1019,1016,1013,16,16,16,23,6,29,0.00,0,,57<br />
2015-6-9,33,21,9,7,4,1,74,44,14,1015,1010,1005,16,16,16,21,5,37,0.00,0,,68<br />
2015-6-10,28,21,14,14,10,3,86,59,31,1015,1009,1006,16,15,8,48,14,61,3.81,4,Rain-Thunderstorm,218<br />
2015-6-11,28,21,12,14,11,7,93,61,28,1016,1012,1010,16,16,6,34,7,47,2.29,4,Rain-Thunderstorm,210<br />
2015-6-12,31,20,9,11,5,-2,96,54,12,1015,1012,1009,16,16,16,24,7,32,0.00,0,,317<br />
2015-6-13,32,20,8,7,2,-4,86,49,11,1011,1009,1005,16,16,16,37,9,43,0.00,0,,285<br />
2015-6-14,32,21,9,2,0,-6,56,33,9,1011,1009,1006,16,16,16,34,8,40,0.00,0,,6<br />
2015-6-15,33,22,11,6,-1,-10,64,35,6,1011,1009,1006,16,16,16,45,9,52,0.00,0,,253<br />
2015-6-16,32,21,9,2,-2,-8,61,34,7,1014,1012,1010,16,16,16,29,8,39,0.00,0,,247<br />
2015-6-17,33,21,9,2,-2,-6,56,32,8,1014,1012,1010,16,16,16,32,8,40,0.00,0,,249<br />
2015-6-18,35,23,11,1,-3,-8,45,26,7,1014,1011,1008,16,16,16,39,12,50,0.00,0,,215<br />
2015-6-19,32,23,13,0,-7,-13,36,21,5,1013,1011,1010,16,16,16,35,15,52,0.00,0,,243<br />
2015-6-20,33,21,7,0,-7,-16,46,25,4,1016,1012,1009,16,16,16,34,11,48,0.00,0,,245<br />
2015-6-21,34,22,9,-1,-6,-13,50,28,6,1012,1010,1007,16,16,16,53,17,68,0.00,0,,254<br />
2015-6-22,32,20,8,-3,-8,-14,39,22,5,1016,1014,1012,16,16,16,32,8,47,0.00,0,,226<br />
2015-6-23,34,21,7,1,-4,-8,45,26,7,1016,1013,1010,16,16,16,24,6,31,0.00,0,,8<br />
2015-6-24,36,23,11,2,-1,-6,45,27,8,1014,1012,1010,16,16,16,32,8,42,0.00,0,,91<br />
2015-6-25,37,25,12,4,1,-6,47,27,7,1017,1014,1013,16,16,16,26,9,32,0.00,0,,46<br />
2015-6-26,38,26,13,4,1,-4,47,28,8,1018,1015,1013,16,16,16,21,7,26,0.00,0,,229<br />
2015-6-27,38,26,13,4,2,-1,47,28,9,1017,1014,1012,16,16,16,37,6,48,0.00,0,,75<br />
2015-6-28,39,28,16,7,4,0,48,29,9,1014,1012,1009,16,16,16,26,7,35,0.00,0,,216<br />
2015-6-29,38,28,18,12,7,4,48,31,13,1019,1013,1011,16,16,14,37,9,56,1.27,1,Rain-Thunderstorm,258<br />
2015-6-30,38,27,16,15,9,4,63,39,14,1019,1015,1010,16,16,8,50,12,68,2.03,1,Rain-Thunderstorm,213<br />
2015-7-1,37,27,16,13,9,6,73,44,15,1020,1014,1011,16,16,16,39,10,48,0.00,0,Thunderstorm,47<br />
2015-7-2,37,27,17,11,9,4,65,40,14,1020,1015,1012,16,16,16,42,11,58,0.00,1,Thunderstorm,193<br />
2015-7-3,35,26,16,14,9,5,78,47,16,1015,1012,1008,16,16,16,27,9,39,0.76,0,,194<br />
2015-7-4,36,25,14,13,11,6,78,48,17,1018,1012,1007,16,16,14,50,13,68,0.25,2,Thunderstorm,231<br />
2015-7-5,31,23,15,13,10,4,73,48,23,1016,1013,1011,16,16,16,42,20,53,T,4,,242<br />
2015-7-6,33,23,13,11,8,3,67,42,17,1019,1016,1012,16,16,16,35,7,45,0.00,2,Thunderstorm,79<br />
2015-7-7,31,23,15,12,8,4,67,43,18,1017,1014,1010,16,16,16,42,11,63,T,5,Rain-Thunderstorm,337<br />
2015-7-8,29,21,13,13,11,7,86,56,26,1014,1011,1006,16,15,6,42,8,53,5.33,4,Rain-Thunderstorm,79<br />
2015-7-9,27,18,8,12,9,4,100,63,26,1015,1011,1006,16,11,0,37,10,45,0.51,3,Fog-Rain-Thunderstorm,118<br />
2015-7-10,23,17,9,11,8,4,93,62,31,1016,1012,1009,16,15,4,56,7,69,1.52,4,Rain-Thunderstorm,213<br />
2015-7-11,28,19,11,11,7,3,89,56,23,1018,1013,1010,16,16,16,52,9,60,T,3,Rain-Thunderstorm,246<br />
2015-7-12,31,21,10,10,6,-1,83,49,14,1016,1014,1012,16,16,16,42,7,55,0.00,1,,294<br />
2015-7-13,29,20,10,9,6,3,71,46,20,1016,1013,1010,16,16,16,26,8,34,0.00,1,,255<br />
2015-7-14,34,24,14,11,6,-2,72,42,11,1016,1011,1005,16,16,16,35,15,45,T,1,Rain-Thunderstorm,49<br />
2015-7-15,32,22,11,11,6,0,89,52,14,1013,1011,1009,16,16,16,32,8,37,0.00,1,,12<br />
2015-7-16,33,23,13,10,5,1,61,38,14,1015,1011,1008,16,16,10,66,9,92,0.25,1,Rain,241<br />
2015-7-17,32,22,11,8,3,0,71,43,15,1015,1010,1006,16,16,16,45,17,60,0.25,1,Rain,293<br />
2015-7-18,27,19,12,9,4,-1,77,47,17,1017,1015,1013,16,16,16,40,15,52,0.25,2,Rain,8<br />
2015-7-19,31,19,8,6,2,-4,66,39,12,1020,1018,1016,16,16,16,27,8,40,0.00,0,,73<br />
2015-7-20,32,23,14,7,3,-1,55,34,12,1018,1015,1011,16,16,16,19,6,26,0.00,0,,51<br />
2015-7-21,30,24,17,9,7,1,56,36,16,1016,1011,1009,16,16,16,40,9,53,T,2,Rain,31<br />
2015-7-22,28,21,14,15,10,6,84,55,26,1017,1011,1007,16,15,6,50,8,66,2.54,4,Rain-Thunderstorm,222<br />
2015-7-23,27,20,12,13,11,7,89,61,32,1021,1015,1012,16,16,5,47,8,64,5.08,3,Rain-Thunderstorm,25<br />
2015-7-24,27,20,12,13,11,8,93,64,35,1022,1018,1016,16,15,6,27,7,35,3.05,3,Rain-Thunderstorm,64<br />
2015-7-25,32,21,9,9,6,2,86,51,16,1020,1015,1011,16,16,16,24,6,32,0.00,0,,287<br />
2015-7-26,32,21,10,7,2,-5,66,39,11,1012,1009,1005,16,16,16,40,12,48,0.00,0,,248<br />
2015-7-27,24,18,12,8,1,-7,72,42,12,1019,1013,1006,16,16,16,37,14,52,0.25,2,Rain,302<br />
2015-7-28,27,16,4,-1,-6,-13,64,36,7,1023,1020,1018,16,16,16,23,8,27,0.00,0,,68<br />
2015-7-29,32,19,6,-1,-4,-10,58,32,6,1022,1020,1017,16,16,16,23,6,31,0.00,0,,123<br />
2015-7-30,35,22,8,1,-4,-10,50,28,5,1023,1020,1017,16,16,16,23,8,26,0.00,0,,70<br />
2015-7-31,36,24,11,1,-4,-9,43,24,5,1021,1018,1015,16,16,16,26,8,34,0.00,0,,55<br />
2015-8-1,36,23,9,2,-3,-6,35,21,7,1017,1014,1011,16,16,16,27,6,34,0.00,0,,51<br />
2015-8-2,34,24,15,9,6,1,47,30,13,1014,1012,1009,16,16,16,39,7,48,0.00,1,,236<br />
2015-8-3,33,25,17,11,6,-1,63,38,12,1017,1012,1009,16,16,16,42,10,66,T,2,Rain-Thunderstorm,233<br />
2015-8-4,34,23,11,7,3,-3,59,35,10,1014,1011,1008,16,16,16,29,10,40,0.00,0,,17<br />
2015-8-5,29,21,13,8,3,0,57,37,16,1014,1012,1009,16,16,16,47,13,61,T,2,,244<br />
