
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-28,8,3,-1,3,1,-1,100,86,71,1031,1027,1023,16,5,0,23,5,29,0.25,3,Fog,220<br />
2015-1-29,8,4,-1,1,1,-1,92,76,60,1032,1030,1028,16,16,11,23,7,26,0.00,5,,119<br />
2015-1-30,7,3,-2,1,-1,-4,100,81,62,1028,1025,1022,16,11,0,24,6,29,0.00,0,Fog,240<br />
2015-1-31,9,2,-4,-1,-3,-6,92,71,50,1024,1023,1021,16,16,16,26,9,32,0.00,0,,302<br />
2015-2-1,6,2,-1,2,-1,-5,92,73,54,1024,1022,1021,16,15,10,26,14,35,3.56,5,Rain,134<br />
2015-2-2,8,4,1,5,3,0,100,88,76,1023,1020,1016,16,6,0,26,7,32,3.05,8,Fog-Rain,130<br />
2015-2-3,8,6,3,7,4,3,100,96,92,1021,1018,1015,16,3,0,19,6,23,8.13,8,Fog-Rain,297<br />
2015-2-4,11,8,4,7,4,3,100,86,71,1022,1020,1018,16,9,0,16,4,26,2.79,4,Fog-Rain,210<br />
2015-2-5,15,9,4,4,2,-1,100,69,38,1017,1014,1011,16,11,0,32,18,39,0.00,1,Fog,121<br />
2015-2-6,18,14,11,7,1,-2,77,52,27,1011,1008,1004,16,16,13,39,24,52,1.02,5,Rain,132<br />
2015-2-7,18,14,10,7,3,0,71,51,30,1016,1010,1004,16,16,16,39,19,52,1.02,5,Rain,185<br />
2015-2-8,18,12,6,7,3,2,77,57,36,1020,1016,1010,16,16,14,34,17,45,1.02,4,Rain,133<br />
2015-2-9,14,11,8,8,5,2,93,76,59,1021,1014,1009,16,15,3,32,13,40,9.65,7,Rain,156<br />
2015-2-10,12,7,3,4,3,1,89,72,54,1028,1025,1021,16,16,11,27,8,37,2.03,5,Rain,343<br />
2015-2-11,14,8,2,4,2,0,89,70,51,1031,1029,1027,16,16,16,26,15,34,0.00,0,,142<br />
2015-2-12,13,8,2,3,2,1,92,70,47,1029,1028,1027,16,16,16,14,4,16,0.00,0,,108<br />
2015-2-13,13,7,1,4,2,-2,93,72,50,1029,1026,1023,16,15,8,23,7,24,0.00,0,,146<br />
2015-2-14,14,9,3,5,3,1,92,72,51,1024,1022,1021,16,14,6,21,6,27,0.00,1,,287<br />
2015-2-15,12,7,1,2,-1,-3,96,66,35,1028,1025,1023,16,16,16,35,13,42,0.00,0,,302<br />
2015-2-16,11,4,-2,-2,-3,-4,85,61,36,1027,1025,1023,16,16,16,19,5,29,0.00,0,,179<br />
2015-2-17,11,5,-2,-3,-4,-6,85,58,30,1027,1025,1023,16,16,16,26,5,29,0.00,0,,153<br />
2015-2-18,13,6,-1,-1,-2,-4,78,55,32,1027,1025,1022,16,16,16,19,6,23,0.00,0,,158<br />
2015-2-19,15,8,0,1,-1,-3,82,58,33,1023,1020,1017,16,16,16,23,8,26,0.00,1,,279<br />
2015-2-20,12,7,2,2,0,-2,79,61,42,1022,1020,1018,16,16,16,34,14,40,T,4,,307<br />
2015-2-21,9,3,-3,1,-2,-4,92,71,49,1023,1019,1017,16,16,16,39,13,45,0.00,3,,275<br />
2015-2-22,4,1,-4,-2,-8,-13,85,57,29,1028,1025,1023,16,14,3,27,6,35,0.51,4,Snow,137<br />
2015-2-23,6,0,-6,-8,-10,-12,77,53,29,1032,1029,1026,16,16,16,19,6,24,0.00,0,,176<br />
2015-2-24,12,4,-3,-6,-8,-11,68,45,22,1030,1026,1021,16,16,16,24,10,32,0.00,0,,80<br />
2015-2-25,13,6,-1,-3,-5,-6,63,46,29,1026,1022,1019,16,16,16,35,12,45,0.00,0,,291<br />
2015-2-26,10,7,3,2,0,-3,85,66,46,1020,1016,1012,16,16,16,27,12,34,0.25,8,Rain,308<br />
2015-2-27,12,7,2,0,-1,-2,89,65,41,1012,1007,1003,16,16,16,32,14,37,0.00,5,,142<br />
2015-2-28,8,4,-1,3,0,-4,89,74,59,1018,1011,1005,16,16,16,34,9,40,1.27,7,Rain,289<br />
2015-3-1,8,3,-3,-4,-7,-9,78,56,34,1025,1021,1016,16,16,14,34,9,40,0.25,2,Snow,150<br />
2015-3-2,9,3,-3,-4,-6,-8,75,54,33,1015,1010,1007,16,16,16,35,14,45,0.00,2,,302<br />
2015-3-3,8,3,-2,-4,-8,-11,69,49,29,1021,1017,1012,16,16,16,37,21,47,0.00,1,,311<br />
2015-3-4,7,1,-7,-9,-11,-13,73,48,22,1029,1026,1022,16,16,16,19,6,26,0.00,0,,289<br />
2015-3-5,14,6,-3,-6,-8,-9,63,43,22,1031,1029,1027,16,16,16,19,5,29,0.00,0,,123<br />
2015-3-6,16,8,-1,-3,-5,-7,63,43,23,1032,1029,1027,16,16,16,16,6,21,0.00,0,,178<br />
2015-3-7,17,9,2,-2,-3,-4,64,45,25,1027,1024,1020,16,16,16,14,7,21,0.00,0,,130<br />
2015-3-8,17,8,0,-2,-4,-5,72,48,23,1023,1021,1019,16,16,16,24,9,32,0.00,0,,203<br />
2015-3-9,18,9,1,-2,-4,-7,70,44,18,1021,1019,1016,16,16,16,19,7,26,0.00,0,,125<br />
2015-3-10,22,12,2,-1,-4,-7,52,34,16,1019,1016,1013,16,16,16,26,9,32,0.00,0,,136<br />
2015-3-11,16,12,8,6,0,-5,74,51,27,1021,1016,1012,16,16,16,26,9,29,T,6,,122<br />
2015-3-12,18,13,7,7,4,3,86,63,39,1029,1027,1022,16,16,16,32,11,40,0.00,3,,300<br />
2015-3-13,21,13,5,3,1,-1,73,48,23,1029,1026,1020,16,16,16,32,17,39,0.00,0,,143<br />
2015-3-14,19,15,11,9,3,-2,77,53,28,1022,1019,1016,16,16,13,29,18,39,2.79,5,Rain,131<br />
2015-3-15,20,15,10,9,6,1,83,56,29,1017,1014,1011,16,16,16,34,15,45,T,2,Rain,126<br />
2015-3-16,16,12,8,7,4,3,86,65,44,1022,1019,1017,16,16,16,24,7,32,0.25,5,Rain,319<br />
2015-3-17,16,12,7,7,6,4,86,66,46,1018,1016,1015,16,16,14,21,8,29,T,4,Rain,308<br />
2015-3-18,15,9,3,5,1,-1,85,61,36,1023,1022,1018,16,16,16,34,13,52,0.00,2,,308<br />
2015-3-19,18,9,1,2,-1,-2,75,51,27,1024,1022,1019,16,16,16,16,5,19,0.00,0,,139<br />
2015-3-20,22,13,3,4,0,-4,64,41,18,1020,1017,1014,16,16,16,26,9,29,0.00,0,,153<br />
2015-3-21,18,13,7,4,1,-3,63,44,25,1019,1016,1013,16,16,16,29,11,37,0.00,2,,4<br />
2015-3-22,20,13,6,4,-2,-4,59,41,22,1018,1015,1010,16,16,16,34,13,47,T,2,,132<br />
2015-3-23,12,8,4,7,1,-5,86,59,32,1019,1016,1010,16,15,3,50,16,66,1.52,4,Rain,281<br />
2015-3-24,11,7,2,4,0,-4,92,64,35,1025,1019,1016,16,15,8,40,18,50,7.87,4,Rain,278<br />
2015-3-25,12,6,0,2,-1,-3,82,59,35,1030,1029,1026,16,16,16,21,6,26,T,3,,68<br />
2015-3-26,18,10,1,4,2,-1,92,65,37,1031,1028,1024,16,16,16,16,6,23,0.00,0,,280<br />
2015-3-27,25,16,7,7,5,3,77,52,26,1024,1019,1012,16,16,16,27,11,35,0.00,0,,144<br />
2015-3-28,17,11,6,6,1,-4,74,50,25,1026,1021,1012,16,16,16,63,19,74,T,1,,341<br />
2015-3-29,19,11,3,-1,-2,-4,70,45,20,1027,1024,1021,16,16,16,19,8,21,0.00,0,,160<br />
2015-3-30,25,15,4,2,-1,-2,70,44,18,1022,1017,1010,16,16,16,32,10,45,0.00,0,,135<br />
2015-3-31,20,13,5,2,-1,-3,53,40,26,1018,1011,1008,16,16,16,52,21,69,T,3,,307<br />
2015-4-1,12,7,2,0,-4,-7,76,52,28,1024,1021,1019,16,16,16,40,17,52,T,3,Rain,313<br />
2015-4-2,12,4,-3,-4,-6,-9,81,53,24,1028,1024,1021,16,16,16,35,12,45,0.00,0,,301<br />
2015-4-3,14,7,-1,-6,-7,-9,69,44,19,1028,1024,1016,16,16,16,27,12,42,0.00,0,,129<br />
2015-4-4,14,9,4,1,-3,-9,56,42,28,1016,1014,1009,16,16,16,24,9,32,T,6,,321<br />
2015-4-5,12,8,4,4,3,1,92,69,46,1008,1006,1004,16,15,4,29,10,37,5.08,6,Rain,149<br />
2015-4-6,12,7,2,4,-3,-8,85,56,26,1012,1010,1006,16,16,13,24,8,29,T,2,Rain,300<br />
2015-4-7,15,9,4,2,-3,-8,61,47,33,1010,1008,1004,16,16,16,42,11,50,T,4,,163<br />
2015-4-8,15,11,6,5,2,-1,89,63,36,1016,1010,1005,16,16,11,37,16,45,3.05,6,Rain,295<br />
2015-4-9,16,8,1,1,-1,-3,82,55,28,1020,1018,1016,16,16,16,16,5,26,0.00,0,,200<br />
2015-4-10,21,13,6,-1,-2,-4,57,38,19,1016,1013,1008,16,16,16,27,15,35,0.00,0,,132<br />
2015-4-11,14,9,4,7,3,-2,77,56,35,1016,1012,1009,16,15,3,39,10,58,5.33,5,Rain,347<br />
2015-4-12,13,7,0,0,-3,-7,89,58,26,1024,1022,1018,16,16,16,19,8,26,0.00,1,,287<br />
2015-4-13,25,16,6,-2,-4,-6,45,30,15,1020,1013,1003,16,16,16,42,20,52,0.00,0,,151<br />
2015-4-14,16,9,2,0,-3,-7,70,47,23,1023,1014,1003,16,15,5,56,29,72,0.25,5,Rain,322<br />
2015-4-15,14,7,-1,-2,-5,-7,78,51,23,1027,1024,1022,16,16,16,48,26,63,0.00,0,,315<br />
2015-4-16,17,8,-1,-2,-3,-5,78,52,25,1026,1023,1020,16,16,16,23,9,29,0.00,0,,273<br />
2015-4-17,22,13,4,1,-1,-5,70,43,16,1022,1019,1015,16,16,13,24,11,29,0.00,0,,284<br />
2015-4-18,23,14,6,2,-2,-9,65,39,13,1019,1017,1015,16,16,16,45,22,56,0.00,0,,307<br />
2015-4-19,21,13,4,-1,-3,-6,49,34,19,1021,1017,1013,16,16,16,27,9,32,0.00,0,,272<br />
2015-4-20,23,14,4,1,-1,-3,62,40,17,1014,1011,1008,16,16,16,21,8,26,0.00,0,,174<br />
2015-4-21,24,16,7,2,0,-3,60,39,17,1011,1008,1005,16,16,16,24,9,32,0.00,0,,148<br />
2015-4-22,21,14,7,4,1,-7,71,48,24,1010,1008,1006,16,16,16,39,17,48,0.00,0,,303<br />
2015-4-23,20,11,2,-1,-6,-12,52,33,14,1013,1009,1004,16,16,16,32,8,40,0.00,0,,322<br />
2015-4-24,14,11,7,6,3,-2,86,61,35,1008,1006,1004,16,16,13,32,14,40,1.52,4,Rain,328<br />
2015-4-25,16,10,4,2,-1,-6,73,48,22,1012,1009,1007,16,16,16,48,16,58,0.00,3,,301<br />
2015-4-26,16,9,2,0,-4,-7,75,48,21,1023,1019,1012,16,16,16,45,20,61,0.00,0,,306<br />
2015-4-27,20,11,2,-2,-3,-4,64,43,21,1027,1024,1021,16,16,16,19,6,29,0.00,0,,250<br />
2015-4-28,27,18,9,1,-2,-6,50,31,11,1023,1016,1010,16,16,16,35,17,45,0.00,0,,146<br />
2015-4-29,23,17,10,5,2,-6,64,44,23,1018,1014,1010,16,16,16,35,19,47,0.00,1,,309<br />
2015-4-30,21,13,4,-2,-3,-6,57,37,17,1023,1020,1018,16,16,16,29,13,40,0.00,0,,303<br />
2015-5-1,26,16,7,0,-3,-9,58,34,10,1019,1014,1010,16,16,16,24,10,27,0.00,0,,114<br />
2015-5-2,27,18,9,-1,-3,-5,39,27,14,1011,1008,1005,16,16,16,32,10,37,0.00,0,,356<br />
2015-5-3,26,17,8,2,-1,-3,60,38,15,1011,1009,1007,16,16,14,27,9,37,0.00,0,,288<br />
2015-5-4,29,19,9,4,1,-1,48,32,16,1010,1007,1004,16,16,14,50,12,71,T,1,Rain,174<br />
2015-5-5,22,17,11,3,-2,-9,47,30,12,1010,1008,1005,16,16,16,37,21,48,0.00,1,,309<br />
2015-5-6,18,12,5,-1,-4,-8,57,38,19,1012,1010,1007,16,16,6,34,21,45,0.00,2,,310<br />
2015-5-7,11,8,6,7,4,-1,92,73,53,1013,1011,1009,16,15,8,26,9,34,6.35,7,Rain,290<br />
2015-5-8,23,16,8,9,6,-2,93,57,20,1012,1010,1006,16,14,4,35,11,42,0.51,4,Rain,278<br />
2015-5-9,24,16,7,7,0,-7,76,45,13,1015,1012,1010,16,16,16,40,19,60,0.00,0,,311<br />
2015-5-10,23,14,6,-1,-3,-4,58,37,16,1017,1014,1011,16,16,16,32,11,39,0.00,0,,145<br />
2015-5-11,24,18,11,5,0,-4,46,33,19,1012,1008,1004,16,16,16,37,16,48,0.00,2,,123<br />
2015-5-12,24,16,8,10,6,2,80,53,25,1008,1004,1000,16,15,4,45,9,61,9.14,3,Rain-Thunderstorm,280<br />
2015-5-13,18,13,7,7,3,-1,93,62,30,1014,1010,1007,16,16,16,23,7,27,0.00,2,,299<br />
2015-5-14,22,16,8,8,5,3,71,51,31,1008,1005,1001,16,16,16,24,9,27,T,3,Rain-Thunderstorm,290<br />
2015-5-15,15,13,11,11,10,7,100,81,62,1006,1004,1001,16,13,3,27,13,34,4.83,7,Rain,292<br />
2015-5-16,18,14,10,9,8,6,93,69,44,1011,1007,1005,16,16,11,45,26,53,0.51,7,Rain,297<br />
2015-5-17,21,14,8,11,8,6,93,68,42,1016,1014,1011,16,16,10,32,9,39,1.52,5,Rain,172<br />
2015-5-18,22,16,11,10,8,4,96,65,33,1017,1014,1011,16,16,16,24,6,34,0.00,6,,189<br />
2015-5-19,19,16,12,13,11,8,93,75,56,1015,1013,1011,16,14,3,34,8,39,7.11,7,Rain-Thunderstorm,12<br />
2015-5-20,21,17,12,12,11,7,93,68,42,1016,1013,1011,16,16,14,34,7,40,2.29,7,Rain,102<br />
2015-5-21,23,17,11,10,8,6,77,56,35,1012,1010,1007,16,16,16,23,7,27,0.76,4,Thunderstorm,106<br />
2015-5-22,24,17,11,11,8,4,83,57,31,1011,1009,1007,16,16,16,19,7,24,T,3,,148<br />
2015-5-23,26,19,12,12,11,8,89,64,39,1012,1010,1007,16,16,4,39,15,50,1.02,3,Rain-Thunderstorm,293<br />
2015-5-24,26,19,12,11,8,4,83,54,25,1014,1010,1007,16,16,16,35,15,50,T,2,Rain,237<br />
2015-5-25,26,19,12,11,8,4,80,53,26,1011,1010,1008,16,16,11,37,11,47,2.03,3,Rain-Thunderstorm,146<br />
2015-5-26,26,18,11,10,8,4,89,58,26,1014,1011,1009,16,16,16,26,6,34,0.25,1,Thunderstorm,172<br />
2015-5-27,24,18,12,11,7,4,83,56,29,1016,1013,1011,16,16,6,32,10,58,1.78,2,Rain-Thunderstorm,360<br />
2015-5-28,26,18,9,8,6,5,77,53,28,1018,1016,1014,16,16,16,24,9,32,0.00,0,,253<br />
2015-5-29,30,22,14,8,5,1,67,42,16,1017,1015,1011,16,16,16,35,16,48,0.00,0,,141<br />
2015-5-30,28,23,18,10,8,5,48,39,30,1014,1011,1009,16,16,16,37,11,52,0.00,1,,346<br />
2015-5-31,34,24,14,11,8,4,75,46,16,1014,1009,1005,16,16,11,52,10,64,0.00,0,,129<br />
2015-6-1,29,23,16,12,8,4,56,38,20,1012,1007,1004,16,16,16,40,17,50,0.25,3,Rain-Thunderstorm,101<br />
2015-6-2,24,19,13,10,7,4,72,51,29,1015,1013,1009,16,16,14,40,11,47,T,2,Rain,321<br />
2015-6-3,24,17,10,9,7,2,89,57,25,1015,1012,1008,16,16,16,27,13,39,0.25,2,,309<br />
2015-6-4,26,18,11,8,7,4,77,52,26,1013,1011,1009,16,16,16,34,15,40,0.25,1,,296<br />
2015-6-5,28,21,12,13,9,5,93,62,30,1014,1011,1009,16,16,8,50,11,61,3.56,3,Rain-Thunderstorm,308<br />
2015-6-6,32,23,14,12,9,5,77,49,20,1014,1011,1007,16,16,16,42,14,52,0.00,1,,244<br />
2015-6-7,32,24,16,12,10,8,72,48,24,1017,1013,1011,16,16,16,19,8,26,0.00,0,,203<br />
2015-6-8,36,28,19,12,9,5,58,37,15,1018,1013,1009,16,15,3,21,9,26,0.00,0,,56<br />
2015-6-9,37,29,21,13,10,4,53,34,14,1011,1007,1003,16,16,16,26,10,32,0.00,0,,97<br />
2015-6-10,31,26,20,13,9,4,53,38,22,1009,1006,1003,16,16,16,16,7,21,T,2,Rain,297<br />
2015-6-11,33,24,15,9,4,0,67,40,13,1014,1010,1007,16,16,16,35,15,42,0.00,0,,293<br />
2015-6-12,31,23,16,6,1,-5,46,28,10,1012,1010,1008,16,16,16,37,18,45,0.00,0,,313<br />
2015-6-13,28,20,11,2,-2,-6,45,28,10,1013,1010,1008,16,16,16,29,13,34,0.00,0,,315<br />
2015-6-14,29,19,10,3,-1,-4,50,32,14,1015,1011,1009,16,16,16,26,11,32,0.00,0,,295<br />
2015-6-15,33,22,12,4,2,0,43,30,16,1011,1008,1005,16,16,16,26,10,32,0.00,0,,263<br />
2015-6-16,32,24,15,7,4,1,51,33,15,1015,1011,1008,16,16,16,23,9,34,0.00,0,,327<br />
2015-6-17,34,26,17,4,3,-1,43,28,13,1012,1010,1008,16,16,16,27,11,37,0.00,0,,16<br />
2015-6-18,34,25,16,7,4,2,46,30,14,1012,1009,1006,16,16,16,24,9,35,0.00,0,,29<br />
2015-6-19,30,23,17,7,3,-1,46,30,13,1015,1011,1007,16,16,16,34,18,39,0.00,0,,314<br />
2015-6-20,31,22,13,6,4,2,55,36,17,1014,1012,1008,16,16,16,24,9,32,0.00,0,,311<br />
2015-6-21,32,25,17,8,5,2,52,34,15,1010,1007,1006,16,16,16,47,11,56,0.00,0,,332<br />
2015-6-22,31,23,14,9,5,1,67,41,15,1016,1013,1011,16,16,16,24,8,32,0.00,0,,321<br />
2015-6-23,34,25,16,6,4,2,51,33,14,1015,1012,1010,16,16,16,24,9,47,0.00,0,,316<br />
2015-6-24,33,24,16,9,5,1,52,33,13,1014,1012,1011,16,16,16,27,11,35,0.00,0,,288<br />
2015-6-25,34,26,16,8,6,4,48,32,15,1018,1015,1013,16,16,16,27,10,47,0.00,0,,279<br />
2015-6-26,38,28,18,9,8,6,48,32,15,1017,1014,1011,16,16,16,23,9,26,0.00,0,,220<br />
2015-6-27,41,32,23,12,8,3,38,24,10,1014,1011,1009,16,16,16,26,9,35,T,0,,106<br />
2015-6-28,43,33,23,13,9,7,41,27,12,1011,1009,1005,16,16,16,29,9,39,T,0,,131<br />
2015-6-29,39,33,26,14,12,10,42,31,19,1013,1009,1007,16,16,16,26,10,37,0.00,0,,314<br />
2015-6-30,39,31,23,14,11,4,54,33,12,1013,1010,1008,16,16,16,27,10,37,0.00,0,,285<br />
2015-7-1,39,30,21,12,8,3,53,33,13,1013,1011,1009,16,16,16,29,11,47,0.00,0,,297<br />
2015-7-2,40,31,21,11,7,3,47,29,11,1013,1010,1007,16,16,16,26,10,34,0.00,0,,271<br />
2015-7-3,39,30,21,11,6,1,41,26,10,1010,1008,1005,16,16,16,32,11,39,0.00,0,,264<br />
2015-7-4,38,30,22,8,5,1,33,22,10,1008,1006,1003,16,16,16,23,9,32,0.00,0,,243<br />
2015-7-5,29,26,22,15,11,4,58,40,22,1012,1009,1005,16,16,16,24,9,27,T,2,Rain,61<br />
2015-7-6,34,27,20,13,10,6,57,38,18,1015,1013,1010,16,16,16,24,9,32,0.00,0,,178<br />
2015-7-7,36,29,23,11,8,5,41,28,15,1012,1010,1006,16,16,16,29,13,34,0.00,0,,37<br />
2015-7-8,31,24,17,16,12,7,73,51,28,1012,1009,1006,16,12,0,42,14,74,30.99,3,Rain-Thunderstorm,106<br />
2015-7-9,31,24,17,16,14,11,84,60,35,1009,1007,1003,16,16,11,32,10,40,3.81,2,Rain-Thunderstorm,277<br />
2015-7-10,30,24,17,14,12,9,78,53,27,1010,1008,1006,16,16,16,37,10,45,2.03,3,Thunderstorm,156<br />
2015-7-11,30,24,17,15,12,8,78,53,27,1013,1011,1009,16,16,11,48,13,60,0.51,5,Rain-Thunderstorm,148<br />
2015-7-12,31,23,15,16,13,7,84,53,22,1017,1015,1012,16,15,6,63,8,76,0.76,1,Rain-Thunderstorm,227<br />
2015-7-13,29,22,14,13,11,6,87,56,24,1018,1015,1012,16,16,16,35,10,42,0.25,0,,123<br />
2015-7-14,31,23,15,14,11,8,78,53,27,1014,1012,1009,16,16,14,34,9,45,0.25,1,Rain,253<br />
2015-7-15,31,24,16,14,10,6,78,50,21,1013,1011,1009,16,16,16,24,10,42,0.00,0,,290<br />
2015-7-16,30,23,17,11,6,3,65,42,19,1014,1012,1009,16,16,16,34,15,45,0.00,0,,319<br />
2015-7-17,26,20,13,7,4,2,57,40,22,1013,1011,1010,16,16,16,37,14,47,0.00,0,,296<br />
2015-7-18,30,22,13,7,5,2,55,36,17,1015,1013,1010,16,16,16,29,10,35,0.00,0,,147<br />
2015-7-19,33,25,16,9,6,2,56,35,14,1018,1015,1013,16,16,16,24,10,29,0.00,0,,80<br />
2015-7-20,36,27,18,6,4,2,43,28,12,1015,1012,1008,16,16,16,23,8,29,0.00,0,,109<br />
2015-7-21,35,27,19,13,7,4,50,33,15,1011,1008,1003,16,16,13,40,6,56,0.51,1,Rain-Thunderstorm,100<br />
2015-7-22,32,26,19,15,12,8,78,51,24,1009,1007,1005,16,16,14,39,10,50,0.76,3,Rain-Thunderstorm,148<br />
2015-7-23,32,24,17,14,11,7,84,53,21,1013,1010,1009,16,16,16,37,12,47,T,0,Thunderstorm,131<br />
2015-7-24,33,25,17,11,8,3,65,41,16,1015,1013,1011,16,16,16,26,9,32,0.00,0,,27<br />
2015-7-25,32,26,18,8,6,3,48,32,16,1015,1012,1008,16,16,16,23,9,27,0.00,0,,92<br />
2015-7-26,30,23,16,10,8,6,64,45,25,1012,1010,1007,16,16,16,39,18,50,0.00,1,,306<br />
2015-7-27,24,19,13,8,3,-1,59,39,19,1020,1015,1010,16,16,16,39,22,50,0.00,1,,313<br />
2015-7-28,27,19,11,4,2,-4,59,36,13,1023,1021,1020,16,16,16,21,8,26,0.00,0,,260<br />
2015-7-29,32,23,14,3,1,-2,47,30,12,1022,1020,1017,16,16,16,19,9,29,0.00,0,,110<br />
2015-7-30,35,26,17,4,2,-1,39,25,11,1022,1019,1016,16,16,16,19,9,26,0.00,0,,143<br />
2015-7-31,37,28,18,6,3,2,37,24,11,1019,1016,1012,16,16,16,21,9,26,0.00,0,,197<br />
2015-8-1,39,30,20,5,2,-1,31,20,8,1014,1011,1007,16,16,16,19,9,24,0.00,0,,121<br />
2015-8-2,38,29,20,11,4,2,31,21,11,1010,1007,1004,16,16,16,19,7,26,0.00,0,,208<br />
2015-8-3,34,29,23,10,8,6,37,28,19,1010,1008,1005,16,15,11,29,7,37,0.00,1,,12<br />
2015-8-4,33,26,18,13,10,6,63,41,18,1016,1011,1008,16,15,5,50,13,66,0.25,2,Rain-Thunderstorm,320<br />
2015-8-5,29,24,19,16,11,5,73,48,22,1015,1011,1009,16,16,11,27,11,35,1.78,2,Rain-Thunderstorm,118<br />
2015-8-6,30,23,15,11,3,-4,65,39,12,1016,1013,1010,16,16,14,26,11,39,0.00,0,,276<br />
2015-8-7,28,21,14,9,5,-1,51,37,22,1011,1009,1007,16,16,16,32,10,40,0.00,1,,182<br />
2015-8-8,31,24,17,12,9,7,72,48,23,1013,1011,1008,16,16,16,45,18,56,T,2,,143<br />
2015-8-9,34,27,18,8,6,4,45,30,15,1014,1011,1009,16,16,16,35,19,48,0.00,0,,138<br />
