
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-4-9,20,12,4,17,11,3,100,84,68,1019,1014,1006,16,8,0,40,17,50,18.03,8,Fog-Rain-Thunderstorm,135<br />
2015-4-10,21,13,6,16,8,2,81,62,43,1015,1008,1001,16,16,11,61,31,77,2.29,6,Rain-Thunderstorm,235<br />
2015-4-11,14,9,3,4,2,-4,92,61,30,1026,1023,1017,16,16,14,37,14,43,0.00,4,,285<br />
2015-4-12,18,12,4,3,1,0,67,49,31,1027,1024,1021,16,16,16,19,10,26,0.00,5,,172<br />
2015-4-13,26,19,11,16,9,0,84,60,36,1021,1017,1013,16,15,3,53,22,66,2.03,6,Rain,234<br />
2015-4-14,15,11,7,6,2,-6,83,54,24,1026,1024,1021,16,16,16,24,7,29,0.00,7,,28<br />
2015-4-15,16,11,5,0,-3,-7,67,45,23,1029,1027,1025,16,16,16,39,16,47,0.00,6,,48<br />
2015-4-16,16,13,9,11,4,-3,77,52,27,1027,1022,1019,16,16,13,37,21,47,0.25,8,Rain,162<br />
2015-4-17,21,16,12,13,11,8,100,77,53,1020,1019,1017,16,12,3,21,9,23,3.30,6,Rain,253<br />
2015-4-18,22,16,9,8,4,-1,86,58,30,1020,1019,1016,16,16,16,29,13,37,0.00,4,,348<br />
2015-4-19,23,16,8,11,4,-3,86,58,29,1019,1011,999,16,15,3,52,26,68,2.54,7,Rain-Thunderstorm,108<br />
2015-4-20,19,14,8,13,10,2,84,70,55,1004,997,995,16,14,3,58,30,72,3.56,7,Rain,207<br />
2015-4-21,14,11,6,2,-2,-6,70,49,27,1006,1005,1004,16,16,16,61,30,82,0.25,5,,239<br />
2015-4-22,7,5,2,3,-1,-6,76,62,48,1012,1007,1004,16,16,13,45,24,60,0.76,8,Rain,249<br />
2015-4-23,4,2,-1,-1,-3,-5,89,74,59,1019,1014,1011,16,13,2,34,16,47,2.03,7,Snow,287<br />
2015-4-24,10,4,-3,-1,-4,-6,78,57,36,1021,1019,1017,16,16,16,29,13,40,0.00,1,,291<br />
2015-4-25,10,7,3,3,-2,-6,92,62,32,1017,1013,1008,16,15,11,34,18,42,2.03,7,Rain,69<br />
2015-4-26,12,7,2,2,0,-2,89,64,38,1013,1012,1009,16,16,16,29,16,39,0.00,0,,2<br />
2015-4-27,7,6,4,3,2,0,92,79,65,1020,1016,1013,16,16,8,35,17,43,1.52,7,Rain,332<br />
2015-4-28,13,7,1,3,2,-1,89,70,50,1022,1019,1016,16,16,16,21,11,26,0.00,2,,338<br />
2015-4-29,17,9,1,4,3,1,92,67,42,1015,1012,1009,16,16,11,21,7,26,0.00,3,,3<br />
2015-4-30,10,8,6,6,4,2,86,76,66,1015,1012,1008,16,16,11,27,16,32,T,8,Rain,351<br />
2015-5-1,19,12,4,7,5,3,83,62,40,1019,1018,1015,16,16,16,21,10,26,0.00,2,,340<br />
2015-5-2,22,14,5,8,5,3,86,60,33,1020,1019,1017,16,16,16,24,10,31,0.00,2,,263<br />
2015-5-3,26,17,8,7,6,4,71,51,30,1020,1019,1017,16,16,16,27,13,37,0.00,2,,208<br />
2015-5-4,27,21,15,16,11,6,84,60,36,1023,1021,1019,16,16,14,45,17,56,1.02,6,Rain,211<br />
2015-5-5,21,16,10,16,13,9,93,87,81,1026,1025,1023,16,7,2,39,6,50,1.02,8,Rain-Thunderstorm,343<br />
2015-5-6,21,16,11,16,13,10,100,82,63,1025,1024,1022,16,8,0,21,7,27,0.00,6,Fog-Rain-Thunderstorm,13<br />
2015-5-7,28,19,11,16,12,10,100,70,40,1022,1020,1017,16,14,8,21,8,26,0.00,1,,48<br />
2015-5-8,32,24,17,15,13,12,70,53,35,1019,1017,1015,16,16,16,23,10,35,0.00,2,,184<br />
2015-5-9,31,24,16,17,15,13,84,59,34,1019,1017,1016,16,15,11,35,13,52,0.00,4,,194<br />
2015-5-10,30,24,17,19,17,16,87,67,47,1020,1018,1016,16,16,14,29,10,40,0.25,5,Thunderstorm,179<br />
2015-5-11,31,25,18,19,17,14,87,62,36,1017,1013,1010,16,13,1,45,16,56,21.59,6,Rain-Thunderstorm,202<br />
2015-5-12,18,14,11,17,9,4,93,72,51,1023,1016,1012,16,16,16,47,27,63,0.00,6,,253<br />
2015-5-13,11,7,3,6,4,3,82,72,61,1032,1028,1023,16,16,8,29,15,37,0.25,7,Rain,328<br />
2015-5-14,18,10,2,8,4,1,92,67,42,1033,1029,1024,16,14,8,24,9,29,0.00,5,,85<br />
2015-5-15,26,18,11,17,12,7,87,71,54,1023,1020,1016,16,15,10,34,11,43,3.81,7,Rain,188<br />
2015-5-16,23,21,19,18,17,16,87,80,73,1021,1019,1017,16,16,11,21,13,29,0.25,7,Rain,208<br />
2015-5-17,28,23,17,19,18,17,100,79,58,1022,1020,1018,16,13,3,29,14,37,0.76,6,Rain,188<br />
2015-5-18,27,24,21,19,19,16,90,75,60,1019,1017,1015,16,16,14,34,17,39,T,6,,213<br />
2015-5-19,21,16,11,19,9,5,93,75,57,1021,1018,1015,16,15,11,35,19,42,0.00,6,,288<br />
2015-5-20,11,8,6,4,1,-2,70,56,41,1024,1022,1018,16,16,16,29,16,37,0.00,7,,16<br />
2015-5-21,15,12,9,4,2,-2,66,54,41,1019,1017,1016,16,16,16,26,12,34,T,7,Rain,316<br />
2015-5-22,17,12,8,7,2,-1,77,55,32,1027,1022,1017,16,16,16,27,14,43,0.25,3,,318<br />
2015-5-23,22,13,4,5,2,-2,76,52,27,1031,1029,1026,16,16,16,21,9,26,0.00,2,,154<br />
2015-5-24,28,19,9,11,8,5,74,50,26,1027,1024,1021,16,16,16,27,12,35,0.00,4,,177<br />
2015-5-25,28,23,18,17,14,11,68,60,51,1021,1018,1017,16,16,16,45,22,61,0.00,6,,199<br />
2015-5-26,29,24,19,19,17,16,81,66,51,1020,1018,1014,16,16,10,27,19,40,2.03,6,Rain,190<br />
2015-5-27,28,23,18,18,17,14,93,70,47,1019,1017,1015,16,14,1,32,20,72,14.48,7,Rain-Thunderstorm,206<br />
2015-5-28,25,21,16,17,14,12,93,72,50,1025,1023,1020,16,15,8,19,11,24,0.00,3,,28<br />
2015-5-29,29,23,16,19,16,13,78,65,51,1023,1020,1017,16,16,16,29,15,40,0.00,5,,171<br />
2015-5-30,28,22,14,21,18,14,79,69,58,1018,1016,1014,16,13,1,21,17,40,35.56,7,Fog-Rain-Thunderstorm,214<br />
2015-5-31,16,12,8,14,11,7,100,95,89,1022,1017,1015,16,9,2,37,24,60,22.61,8,Rain,23<br />
2015-6-1,12,11,8,9,7,7,93,85,77,1024,1023,1022,16,15,5,34,18,40,T,8,Rain,26<br />
2015-6-2,19,15,11,11,9,8,89,73,56,1023,1022,1020,16,16,16,32,19,39,0.00,5,,32<br />
2015-6-3,22,16,9,14,11,7,93,69,45,1022,1020,1018,16,16,16,24,12,31,0.00,1,,62<br />
2015-6-4,26,21,14,17,15,13,93,76,58,1020,1018,1016,16,16,16,19,10,24,0.00,5,,129<br />
2015-6-5,28,22,16,18,16,13,87,66,45,1017,1016,1014,16,16,14,35,13,43,T,5,,315<br />
2015-6-6,19,16,12,14,12,7,90,73,55,1021,1019,1017,16,16,14,35,20,43,0.00,5,,23<br />
2015-6-7,28,19,11,18,14,8,83,66,49,1018,1013,1007,16,16,16,35,19,48,0.00,4,,187<br />
2015-6-8,26,22,18,19,18,16,87,75,62,1008,1006,1005,16,16,16,42,21,55,T,7,Rain,228<br />
2015-6-9,24,20,16,16,14,13,90,70,50,1010,1008,1005,16,16,14,29,16,43,T,6,Rain,256<br />
2015-6-10,31,24,17,19,16,14,84,64,43,1013,1009,1007,16,14,2,42,18,58,7.87,5,Rain-Thunderstorm,213<br />
2015-6-11,25,22,18,19,16,13,93,73,53,1014,1013,1010,16,15,11,29,12,34,0.00,7,Thunderstorm,26<br />
2015-6-12,32,24,17,21,19,14,90,70,50,1015,1012,1009,16,14,2,37,17,50,14.73,7,Rain-Thunderstorm,230<br />
2015-6-13,26,21,16,20,17,14,97,83,69,1019,1017,1015,16,13,1,16,7,21,24.13,7,Rain-Thunderstorm,21<br />
2015-6-14,29,25,21,22,21,19,97,81,65,1018,1015,1014,16,13,2,37,14,45,12.45,7,Rain-Thunderstorm,238<br />
2015-6-15,29,26,21,23,21,19,100,85,69,1017,1015,1013,16,13,2,37,13,47,16.00,7,Rain-Thunderstorm,242<br />
2015-6-16,25,22,18,21,18,12,100,77,53,1021,1016,1012,16,14,4,27,15,37,11.43,6,Rain,300<br />
2015-6-17,24,19,15,18,14,11,84,71,57,1021,1018,1016,16,16,16,24,11,29,0.00,8,,152<br />
2015-6-18,29,24,20,22,20,18,90,77,63,1016,1015,1013,16,16,14,35,13,43,2.03,8,Rain-Thunderstorm,225<br />
2015-6-19,21,19,17,19,16,13,93,81,68,1020,1017,1014,16,16,14,27,12,32,0.00,8,,350<br />
2015-6-20,27,23,18,20,18,14,90,79,67,1017,1013,1009,16,16,6,26,11,32,0.25,7,Rain,138<br />
2015-6-21,27,24,21,21,19,19,90,76,62,1014,1012,1010,16,16,13,27,14,32,0.25,6,,244<br />
2015-6-22,29,23,17,22,19,16,93,72,51,1018,1015,1010,16,13,0,40,15,56,19.81,5,Fog-Rain-Thunderstorm,209<br />
2015-6-23,26,22,18,22,18,14,90,70,50,1018,1012,1009,16,14,2,50,18,60,24.89,6,Rain-Thunderstorm,277<br />
2015-6-24,24,19,14,16,13,8,90,67,43,1022,1021,1019,16,16,16,21,7,32,0.00,4,,1<br />
2015-6-25,22,19,16,17,14,10,81,69,57,1020,1017,1015,16,15,4,16,5,24,2.03,7,Rain,109<br />
2015-6-26,24,20,16,18,16,13,93,78,63,1017,1016,1014,16,15,5,34,11,40,0.00,6,,47<br />
2015-6-27,24,21,17,21,17,14,93,83,73,1014,1005,1002,16,11,0,29,14,40,70.10,8,Fog-Rain-Thunderstorm,122<br />
2015-6-28,21,18,14,16,13,12,93,75,57,1013,1008,1003,16,13,2,40,20,55,5.59,7,Rain,320<br />
2015-6-29,21,18,14,17,14,12,87,77,66,1014,1013,1010,16,16,16,23,12,32,0.76,7,Rain,174<br />
2015-6-30,26,21,16,18,17,15,93,75,56,1010,1009,1008,16,16,8,29,11,35,4.06,7,Rain-Thunderstorm,199<br />
2015-7-1,24,21,17,17,16,14,93,77,60,1014,1012,1009,16,13,6,21,10,26,T,6,Rain-Thunderstorm,288<br />
2015-7-2,22,19,16,16,14,12,90,74,57,1016,1015,1014,16,16,16,24,14,31,0.00,5,,21<br />
2015-7-3,23,18,12,14,12,10,89,69,49,1016,1014,1013,16,16,16,26,13,29,0.00,4,,43<br />
2015-7-4,24,19,13,14,11,9,93,67,41,1019,1015,1013,16,16,16,21,7,26,0.00,0,,355<br />
2015-7-5,28,21,13,17,13,9,93,63,33,1021,1020,1019,16,14,10,21,7,26,0.00,4,,100<br />
2015-7-6,28,22,16,19,16,14,90,71,51,1019,1017,1015,16,15,11,23,7,27,0.00,3,,41<br />
2015-7-7,29,23,17,22,19,16,93,79,65,1017,1014,1012,16,12,1,39,18,52,19.56,7,Rain-Thunderstorm,235<br />
2015-7-8,21,19,16,16,14,12,87,80,72,1020,1019,1017,16,16,11,24,13,31,0.25,7,Rain,8<br />
2015-7-9,23,21,18,21,18,15,97,88,78,1018,1014,1011,16,10,1,29,11,42,28.19,8,Rain,304<br />
2015-7-10,24,19,14,18,14,11,100,73,46,1021,1020,1018,16,13,5,16,8,23,0.00,7,,19<br />
2015-7-11,26,19,13,16,14,12,93,71,49,1023,1022,1020,16,15,11,21,7,26,0.00,3,,20<br />
2015-7-12,24,21,17,19,17,14,87,74,60,1020,1017,1015,16,14,6,23,9,26,5.08,8,Rain,103<br />
2015-7-13,28,23,18,20,18,16,93,78,62,1014,1009,1004,16,15,3,27,14,34,6.35,6,Rain,154<br />
2015-7-14,28,24,20,21,19,18,90,80,69,1005,1002,999,16,16,8,35,16,48,3.56,6,Rain-Thunderstorm,236<br />
2015-7-15,21,17,13,19,14,11,87,70,53,1018,1013,1006,16,15,4,32,17,39,T,6,Rain,10<br />
2015-7-16,26,18,11,16,12,9,93,67,41,1020,1018,1015,16,16,16,23,9,27,0.00,3,,99<br />
2015-7-17,29,23,18,23,19,13,85,77,68,1016,1013,1010,16,16,10,34,18,43,0.76,7,Rain,188<br />
2015-7-18,32,27,22,23,21,19,87,70,52,1014,1012,1011,16,16,16,35,14,53,0.00,6,,228<br />
2015-7-19,31,27,22,24,22,19,87,75,63,1013,1011,1009,16,16,16,29,14,37,T,7,Rain-Thunderstorm,222<br />
2015-7-20,29,24,19,21,18,14,97,69,40,1011,1009,1007,16,16,14,24,9,29,0.00,3,,236<br />
2015-7-21,25,21,17,19,16,11,87,65,43,1011,1009,1006,16,16,16,29,13,37,0.51,4,,292<br />
2015-7-22,25,21,16,15,13,11,90,67,43,1015,1014,1011,16,16,16,24,10,32,0.00,4,,347<br />
2015-7-23,27,21,14,17,12,6,87,57,26,1017,1016,1015,16,16,16,24,7,32,0.00,2,,293<br />
2015-7-24,29,23,16,19,14,9,72,56,40,1017,1016,1015,16,16,16,23,8,27,0.00,2,,279<br />
2015-7-25,31,24,17,17,16,14,81,61,40,1016,1014,1013,16,16,16,27,14,39,0.25,2,,214<br />
2015-7-26,28,24,21,22,18,13,93,67,40,1015,1014,1013,16,15,11,24,10,29,1.02,6,Rain-Thunderstorm,354<br />
2015-7-27,30,23,16,20,18,15,93,71,48,1017,1016,1015,16,16,14,26,11,34,0.00,2,,25<br />
2015-7-28,32,25,18,19,17,15,81,61,41,1017,1016,1014,16,16,16,26,10,31,0.00,3,,51<br />
2015-7-29,34,27,19,23,19,16,87,64,41,1016,1014,1012,16,14,2,37,9,42,3.56,5,Rain-Thunderstorm,230<br />
2015-7-30,29,24,18,22,16,13,93,65,37,1016,1015,1014,16,16,16,32,16,42,0.00,2,,269<br />
2015-7-31,31,24,17,16,14,11,78,54,29,1015,1013,1011,16,16,16,40,17,50,T,1,,249<br />
2015-8-1,28,22,16,16,13,9,84,58,31,1014,1013,1012,16,16,16,34,14,43,0.00,1,,254<br />
2015-8-2,32,25,18,19,16,12,78,59,40,1014,1011,1007,16,16,16,37,19,48,0.00,3,,218<br />
