
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-7,17,13,9,9,6,1,89,63,36,1015,1008,1000,16,16,8,32,12,52,7.37,6,Rain,220<br />
2015-2-8,18,12,6,9,6,4,93,71,48,1014,1007,1001,16,16,16,45,14,55,T,4,Rain,138<br />
2015-2-9,15,11,6,7,5,3,83,65,47,1026,1015,1001,16,16,16,42,12,56,2.03,6,Rain,229<br />
2015-2-10,13,7,1,4,2,-1,96,73,50,1028,1025,1023,16,16,13,13,2,16,0.00,1,,163<br />
2015-2-11,14,9,3,6,4,2,93,70,47,1025,1024,1023,16,16,16,13,2,14,0.00,2,,187<br />
2015-2-12,15,8,1,6,3,1,100,76,51,1028,1026,1024,16,8,0,11,1,14,0.00,3,Fog,187<br />
2015-2-13,13,8,2,6,4,2,100,80,59,1025,1024,1022,16,8,0,8,1,14,0.00,3,Fog,306<br />
2015-2-14,16,9,2,7,4,2,100,76,51,1028,1026,1023,16,6,0,13,2,14,0.00,4,Fog,130<br />
2015-2-15,16,8,1,6,3,1,100,71,42,1026,1023,1019,16,8,0,10,1,13,0.00,2,Fog,25<br />
2015-2-16,20,9,-1,5,2,-2,89,61,32,1022,1019,1016,16,16,16,14,2,16,0.00,0,,197<br />
2015-2-17,21,11,1,4,2,-1,96,60,24,1022,1020,1018,16,16,16,13,1,16,0.00,0,,211<br />
2015-2-18,19,10,1,7,3,-1,92,66,39,1025,1023,1021,16,16,16,13,3,18,0.00,0,,311<br />
2015-2-19,18,9,0,7,3,-1,100,74,48,1026,1025,1022,16,9,0,13,3,19,0.00,2,Fog,243<br />
2015-2-20,17,8,0,4,2,-1,96,68,39,1026,1024,1021,16,16,16,13,4,14,0.00,0,,195<br />
2015-2-21,17,9,1,3,0,-6,92,63,34,1022,1020,1016,16,16,16,27,6,34,0.00,1,,67<br />
2015-2-22,16,8,1,-4,-6,-10,64,41,17,1024,1022,1019,16,16,16,37,7,43,0.00,0,,324<br />
2015-2-23,17,6,-5,-5,-8,-12,75,45,14,1029,1026,1023,16,16,16,19,5,24,0.00,0,,49<br />
2015-2-24,17,7,-4,-1,-6,-9,81,50,19,1032,1030,1027,16,16,14,11,2,14,0.00,0,,151<br />
2015-2-25,15,7,-2,1,-2,-4,78,55,31,1032,1029,1026,16,16,14,21,6,26,0.00,1,,322<br />
2015-2-26,11,6,1,7,4,0,93,76,59,1027,1021,1014,16,12,3,11,4,19,3.30,7,Rain,5<br />
2015-2-27,12,9,6,7,6,5,100,90,80,1013,1009,1006,16,12,3,26,5,34,6.86,8,Rain,241<br />
2015-2-28,14,8,2,6,3,-3,100,69,38,1021,1012,1007,16,15,6,24,8,27,3.05,5,Rain,360<br />
2015-3-1,15,6,-3,1,-3,-6,92,59,25,1023,1019,1013,16,16,16,14,4,23,0.00,0,,209<br />
2015-3-2,14,9,4,2,1,-2,79,57,35,1019,1013,1011,16,16,16,26,5,35,0.00,5,,322<br />
2015-3-3,16,8,1,2,1,-4,92,59,26,1022,1020,1017,16,16,16,14,4,23,0.00,2,,313<br />
2015-3-4,18,9,-1,2,-1,-4,92,57,22,1025,1023,1021,16,16,11,14,2,19,0.00,0,,165<br />
2015-3-5,21,10,-1,2,0,-2,89,57,24,1029,1027,1025,16,16,16,13,2,18,0.00,0,,185<br />
2015-3-6,22,12,1,5,1,-1,89,58,26,1030,1027,1024,16,16,16,21,2,24,0.00,0,,183<br />
2015-3-7,22,12,2,6,3,0,92,60,27,1026,1023,1018,16,16,16,13,2,16,0.00,0,,168<br />
2015-3-8,23,13,3,6,3,0,85,54,22,1023,1020,1017,16,16,16,8,1,13,0.00,0,,201<br />
2015-3-9,23,13,2,4,2,0,85,54,22,1022,1018,1014,16,16,16,19,3,23,0.00,0,,123<br />
2015-3-10,15,9,3,7,3,1,85,66,47,1015,1013,1011,16,16,16,21,1,23,T,2,Rain,163<br />
2015-3-11,17,13,9,11,9,8,100,80,60,1025,1018,1014,16,13,6,16,3,21,3.05,8,Rain,322<br />
2015-3-12,21,14,7,10,8,6,93,67,40,1030,1027,1023,16,16,16,14,4,18,0.00,5,,68<br />
2015-3-13,21,14,7,10,8,6,93,68,42,1023,1020,1017,16,16,13,14,3,14,T,1,,19<br />
2015-3-14,17,15,12,13,12,9,100,80,60,1018,1017,1015,16,12,3,16,5,19,18.80,8,Rain,354<br />
2015-3-15,16,12,9,12,11,7,100,86,71,1021,1014,1010,16,14,2,32,5,42,1.78,7,Rain,332<br />
2015-3-16,17,13,8,9,8,7,100,78,56,1021,1019,1016,16,15,11,13,4,19,0.00,6,,26<br />
2015-3-17,18,13,8,8,6,2,93,64,34,1024,1020,1017,16,16,4,24,6,32,T,5,Rain,334<br />
2015-3-18,21,12,3,6,3,0,92,59,26,1026,1023,1020,16,16,16,14,4,18,0.00,1,,66<br />
2015-3-19,23,13,3,8,4,1,85,56,26,1023,1020,1016,16,16,16,16,4,23,0.00,0,,113<br />
2015-3-20,18,12,5,7,4,-1,83,56,28,1018,1017,1015,16,16,16,27,5,34,T,2,Rain,304<br />
2015-3-21,19,13,7,9,7,3,100,69,37,1022,1020,1017,16,10,0,14,6,21,1.02,5,Fog-Rain,338<br />
2015-3-22,15,11,6,9,7,5,93,80,67,1018,1017,1016,16,14,6,27,5,37,4.57,7,Rain,336<br />
2015-3-23,12,8,4,6,4,3,93,74,54,1022,1020,1016,16,15,8,21,6,24,1.27,7,Rain,355<br />
2015-3-24,13,11,8,8,7,5,93,77,61,1027,1024,1019,16,16,10,14,4,18,3.05,8,Rain,3<br />
2015-3-25,21,13,6,9,7,3,93,63,32,1028,1027,1025,16,15,5,11,5,23,0.00,4,,132<br />
2015-3-26,27,16,6,12,8,4,89,60,30,1026,1022,1018,16,16,16,16,3,23,0.00,0,,35<br />
2015-3-27,25,17,8,11,7,1,93,60,26,1026,1019,1015,16,16,16,35,12,48,0.25,2,Rain,301<br />
2015-3-28,19,12,3,4,2,-5,92,56,20,1030,1027,1025,16,16,16,16,5,18,0.00,1,,290<br />
2015-3-29,24,13,3,6,3,-2,85,53,20,1027,1024,1020,16,16,16,11,4,14,0.00,0,,118<br />
2015-3-30,24,15,6,7,4,-4,83,51,19,1021,1017,1013,16,16,16,26,7,35,0.00,0,,329<br />
2015-3-31,14,9,4,8,4,1,93,68,43,1026,1022,1016,16,15,4,35,10,47,3.05,6,Rain,320<br />
2015-4-1,15,8,2,3,1,-1,92,66,39,1028,1026,1023,16,16,16,34,9,42,T,4,Rain,352<br />
2015-4-2,16,8,0,1,-3,-11,89,52,15,1030,1028,1025,16,16,16,14,4,21,0.00,1,,281<br />
2015-4-3,16,8,1,4,0,-3,82,55,27,1027,1024,1021,16,16,14,23,9,31,T,2,Rain,325<br />
2015-4-4,15,11,6,4,1,-3,76,54,31,1021,1017,1011,16,16,11,21,7,32,0.25,6,Rain,337<br />
2015-4-5,13,8,3,3,0,-2,79,63,46,1011,1008,1006,16,16,14,37,9,52,T,6,,249<br />
2015-4-6,13,8,2,3,1,-1,89,64,38,1010,1008,1005,16,16,16,34,9,40,0.00,7,,320<br />
2015-4-7,9,8,6,5,3,2,96,86,76,1016,1009,1004,16,16,13,24,8,31,3.81,7,Rain,254<br />
2015-4-8,15,9,3,5,3,2,96,68,40,1022,1020,1015,16,16,16,14,6,19,T,6,Rain,202<br />
2015-4-9,20,11,2,4,2,1,92,61,29,1021,1017,1013,16,16,16,16,5,27,0.00,0,,282<br />
2015-4-10,21,12,3,4,3,1,85,59,33,1016,1015,1013,16,16,16,34,8,42,0.00,1,,324<br />
2015-4-11,12,8,3,8,5,1,92,71,50,1023,1019,1015,16,13,3,26,5,31,2.54,7,Rain,345<br />
2015-4-12,21,11,1,5,2,-3,100,61,22,1025,1021,1015,16,14,1,16,4,21,0.00,3,,16<br />
2015-4-13,20,12,3,8,3,-2,100,63,26,1021,1016,1012,16,16,10,50,9,64,3.30,6,Rain,297<br />
2015-4-14,12,8,4,4,2,-1,100,72,44,1032,1028,1021,16,16,11,27,5,32,0.76,7,Rain,331<br />
2015-4-15,18,9,1,4,2,-1,92,61,30,1033,1029,1025,16,16,16,19,7,24,0.00,2,,15<br />
2015-4-16,26,14,2,6,3,1,85,52,19,1026,1022,1016,16,16,16,13,3,18,0.00,0,,167<br />
2015-4-17,28,17,6,8,4,2,82,52,21,1022,1020,1017,16,16,16,26,7,34,0.00,0,,5<br />
2015-4-18,28,17,6,8,6,2,83,51,18,1023,1020,1015,16,16,16,19,4,23,0.00,0,,255<br />
2015-4-19,29,18,6,8,3,-4,86,49,12,1019,1015,1010,16,16,16,14,4,18,0.00,0,,62<br />
2015-4-20,29,18,6,7,4,-1,76,47,18,1013,1010,1007,16,16,16,23,4,24,0.00,0,,42<br />
2015-4-21,23,16,8,8,6,4,76,56,35,1016,1012,1010,16,16,16,34,12,42,0.00,2,,328<br />
2015-4-22,19,14,8,6,3,1,66,48,29,1020,1017,1014,16,16,16,19,10,24,0.00,4,,335<br />
2015-4-23,16,9,3,9,4,1,85,64,43,1017,1014,1012,16,16,16,16,5,19,0.25,5,Rain,6<br />
2015-4-24,14,10,6,7,4,1,89,66,43,1014,1013,1012,16,16,3,24,7,29,3.56,6,Rain,179<br />
2015-4-25,18,13,7,6,4,1,92,63,34,1019,1015,1013,16,16,14,34,10,39,0.76,7,Rain,3<br />
2015-4-26,20,12,4,8,5,3,86,64,42,1024,1023,1020,16,16,16,14,7,19,0.00,6,,356<br />
2015-4-27,31,18,6,9,7,6,86,54,22,1024,1019,1013,16,16,16,16,5,21,0.00,0,,328<br />
2015-4-28,26,18,10,9,7,4,83,55,27,1021,1017,1014,16,16,16,29,10,42,0.00,3,,337<br />
2015-4-29,21,15,9,7,3,-3,71,46,21,1024,1022,1021,16,16,16,24,9,32,0.00,5,,332<br />
2015-4-30,27,16,4,7,2,-2,79,47,15,1024,1020,1014,16,16,16,14,4,18,0.00,0,,3<br />
2015-5-1,31,19,7,6,4,-3,83,48,12,1016,1013,1008,16,16,16,24,5,31,0.00,0,,355<br />
2015-5-2,28,18,8,8,4,-2,77,49,21,1013,1011,1008,16,16,16,26,7,31,0.00,0,,341<br />
2015-5-3,29,17,6,4,2,-3,70,42,13,1013,1011,1007,16,16,16,26,6,31,0.00,0,,337<br />
2015-5-4,27,17,8,6,4,2,76,49,21,1016,1013,1011,16,16,16,29,9,39,0.00,0,,349<br />
2015-5-5,21,14,8,4,2,-1,66,46,26,1019,1017,1015,16,16,16,29,9,37,0.00,3,,342<br />
2015-5-6,19,12,3,3,1,-2,85,56,26,1019,1017,1014,16,16,16,29,8,39,0.00,3,,345<br />
2015-5-7,23,13,3,4,2,1,85,56,27,1018,1015,1011,16,16,16,29,8,39,0.00,2,,310<br />
2015-5-8,27,16,5,5,3,1,82,51,19,1015,1013,1010,16,16,16,24,7,34,0.00,1,,311<br />
2015-5-9,29,18,8,6,2,-6,71,41,10,1019,1016,1014,16,16,16,16,5,26,0.00,0,,307<br />
2015-5-10,25,18,10,8,5,3,64,46,27,1017,1016,1014,16,16,16,27,10,37,0.00,2,,333<br />
2015-5-11,14,12,9,8,6,6,83,72,61,1016,1015,1014,16,16,10,26,12,32,0.51,8,Rain,300<br />
2015-5-12,16,12,7,7,4,1,86,69,51,1015,1014,1012,16,16,16,29,7,42,0.25,7,Rain,337<br />
2015-5-13,17,12,7,9,6,3,89,64,39,1014,1013,1010,16,16,11,21,5,31,T,7,Rain,229<br />
2015-5-14,22,14,7,11,6,0,89,58,26,1012,1010,1006,16,16,16,32,7,42,2.54,6,Rain,235<br />
2015-5-15,17,14,11,9,7,6,89,69,48,1015,1012,1010,16,15,6,26,7,29,0.76,8,Rain,336<br />
2015-5-16,21,16,11,8,6,4,77,55,33,1016,1015,1013,16,16,16,21,8,29,0.00,6,,333<br />
2015-5-17,25,17,8,9,7,6,86,58,29,1016,1015,1012,16,16,16,29,7,39,T,2,Thunderstorm,323<br />
2015-5-18,24,17,11,11,9,8,89,67,44,1017,1016,1014,16,16,16,27,9,34,T,6,,343<br />
2015-5-19,23,18,14,12,11,9,80,62,44,1018,1016,1013,16,16,16,26,9,32,0.25,7,Rain,329<br />
2015-5-20,22,18,14,14,12,10,87,69,51,1015,1012,1010,16,16,13,13,4,16,0.25,8,Rain-Thunderstorm,340<br />
2015-5-21,24,19,14,14,12,10,93,70,46,1013,1012,1010,16,15,5,37,3,43,3.05,7,Rain-Thunderstorm,343<br />
2015-5-22,21,16,10,13,12,7,93,71,48,1019,1015,1013,16,16,14,27,9,39,0.25,7,Rain,340<br />
2015-5-23,23,16,9,9,8,7,93,66,38,1021,1020,1018,16,16,16,24,7,27,0.00,5,,344<br />
2015-5-24,24,17,10,11,9,8,86,66,46,1020,1017,1013,16,16,16,16,4,26,0.00,4,,346<br />
2015-5-25,28,20,12,10,7,1,89,54,18,1015,1013,1010,16,16,16,32,8,42,0.00,2,,354<br />
2015-5-26,28,18,8,8,6,1,80,49,18,1016,1014,1011,16,16,16,26,7,34,0.00,0,,2<br />
2015-5-27,30,20,9,8,6,3,80,50,19,1017,1015,1012,16,16,16,26,7,31,0.00,0,,323<br />
2015-5-28,32,22,12,10,8,5,77,49,20,1017,1015,1012,16,16,16,21,6,31,0.00,1,,358<br />
2015-5-29,33,24,14,13,11,7,75,49,22,1014,1012,1009,16,16,16,26,8,34,0.00,1,,354<br />
2015-5-30,31,24,18,13,10,6,68,45,22,1012,1011,1009,16,16,16,14,5,21,0.00,1,,306<br />
2015-5-31,32,23,15,12,8,1,72,47,22,1011,1008,1004,16,16,16,27,8,42,0.51,4,Rain,323<br />
2015-6-1,19,15,11,14,11,7,90,73,55,1017,1014,1012,16,15,10,27,5,35,6.35,7,Rain,359<br />
2015-6-2,22,18,14,13,10,5,93,65,36,1019,1017,1016,16,16,11,23,8,31,0.25,7,Rain,330<br />
2015-6-3,23,17,10,9,8,7,86,63,40,1017,1016,1013,16,16,16,23,9,32,0.00,5,,321<br />
2015-6-4,26,20,13,9,8,7,77,54,30,1016,1014,1012,16,16,16,24,9,34,0.00,4,,308<br />
2015-6-5,32,22,11,12,9,6,83,52,21,1017,1013,1009,16,16,14,27,6,35,0.00,1,,296<br />
2015-6-6,35,24,14,12,9,6,80,49,17,1014,1012,1009,16,16,11,27,7,34,0.00,0,,326<br />
2015-6-7,38,27,16,13,11,8,72,44,16,1016,1012,1009,16,16,16,23,4,32,0.00,0,,15<br />
2015-6-8,41,29,18,14,12,7,73,43,13,1014,1010,1007,16,16,16,23,6,26,0.00,1,,335<br />
2015-6-9,37,28,19,17,12,7,78,49,20,1013,1010,1006,16,16,8,27,7,32,1.27,1,Rain-Thunderstorm,326<br />
2015-6-10,33,24,16,12,7,-1,63,38,12,1014,1011,1010,16,16,16,27,9,35,0.00,1,,323<br />
2015-6-11,33,22,11,9,7,4,71,46,21,1019,1015,1013,16,16,16,24,6,31,0.00,0,,327<br />
2015-6-12,33,23,14,10,8,4,72,46,19,1017,1015,1012,16,16,16,26,8,35,0.00,0,,336<br />
2015-6-13,32,22,12,6,3,0,64,40,15,1016,1013,1009,16,16,16,27,8,34,0.00,0,,332<br />
2015-6-14,33,22,10,7,5,2,71,45,18,1012,1010,1007,16,16,16,26,7,32,0.00,0,,318<br />
2015-6-15,33,23,13,8,7,2,66,41,16,1014,1011,1009,16,16,16,29,9,37,0.00,0,,342<br />
2015-6-16,33,22,11,8,6,-1,72,43,13,1017,1015,1012,16,16,16,24,9,29,0.00,0,,336<br />
2015-6-17,34,23,12,8,6,-2,77,44,11,1017,1014,1010,16,16,16,23,6,32,0.00,0,,329<br />
2015-6-18,33,24,14,8,6,-1,67,40,13,1016,1013,1011,16,16,16,32,10,43,0.00,0,,326<br />
2015-6-19,30,21,12,8,5,2,57,38,18,1019,1017,1014,16,16,16,26,9,32,0.00,0,,336<br />
2015-6-20,33,23,13,9,7,4,72,44,16,1016,1013,1009,16,16,16,24,8,27,0.00,0,,350<br />
2015-6-21,31,23,15,9,6,0,64,40,15,1016,1011,1008,16,16,16,29,10,39,0.00,1,,327<br />
2015-6-22,31,22,13,8,7,4,67,43,18,1018,1016,1014,16,16,16,29,10,37,0.00,0,,341<br />
2015-6-23,33,23,12,8,6,2,71,43,15,1020,1016,1013,16,16,16,29,7,34,0.00,0,,305<br />
2015-6-24,33,23,13,8,7,3,67,42,16,1017,1016,1014,16,16,16,24,7,35,0.00,0,,317<br />
2015-6-25,37,26,15,11,9,7,60,41,21,1018,1015,1012,16,16,16,24,6,31,0.00,0,,313<br />
2015-6-26,42,30,18,14,12,9,63,39,15,1015,1012,1008,16,16,16,26,7,34,0.00,1,,299<br />
2015-6-27,40,32,23,16,14,11,61,39,17,1013,1011,1009,16,16,16,27,7,32,0.00,1,,355<br />
2015-6-28,35,30,24,17,16,13,54,44,34,1015,1012,1009,16,16,16,27,8,39,T,3,,300<br />
2015-6-29,37,28,19,15,13,9,73,47,20,1015,1013,1011,16,16,16,27,9,35,0.00,0,,340<br />
2015-6-30,39,29,19,14,13,10,73,46,19,1016,1014,1010,16,16,16,27,6,37,0.00,0,,298<br />
2015-7-1,42,31,19,14,12,9,63,39,14,1013,1011,1008,16,16,13,27,7,37,0.00,0,,323<br />
2015-7-2,42,32,22,14,12,7,57,36,15,1014,1011,1008,16,16,16,26,8,34,0.00,0,,323<br />
2015-7-3,39,29,20,11,9,3,53,32,11,1013,1011,1008,16,16,16,24,7,29,0.00,0,,326<br />
2015-7-4,39,31,23,12,10,5,49,31,13,1010,1008,1005,16,16,16,26,9,34,0.00,0,,357<br />
2015-7-5,38,31,23,13,12,11,49,34,19,1012,1009,1008,16,16,16,29,9,40,0.00,0,,291<br />
2015-7-6,38,29,19,14,13,9,63,40,17,1015,1013,1010,16,16,16,32,8,42,0.00,0,,295<br />
2015-7-7,36,28,19,17,14,12,81,53,24,1015,1012,1007,16,16,6,76,9,89,1.78,3,Rain-Thunderstorm,305<br />
2015-7-8,27,23,18,17,16,15,87,69,51,1011,1009,1006,16,16,16,14,4,16,T,2,,165<br />
2015-7-9,32,25,18,17,15,12,84,58,32,1009,1007,1004,16,16,16,37,8,48,T,4,Rain-Thunderstorm,345<br />
2015-7-10,27,22,18,16,14,13,84,65,45,1011,1010,1009,16,16,16,24,12,32,0.00,7,,314<br />
2015-7-11,27,22,17,13,12,11,78,59,39,1015,1012,1011,16,16,16,34,14,43,0.00,3,,304<br />
2015-7-12,29,23,17,18,13,9,79,54,29,1017,1015,1014,16,15,11,24,8,32,5.59,4,Rain-Thunderstorm,270<br />
2015-7-13,29,23,17,15,13,11,90,61,32,1018,1015,1012,16,16,16,26,9,34,0.00,5,,305<br />
2015-7-14,31,24,17,13,12,11,78,54,29,1015,1013,1010,16,16,16,29,8,37,0.00,1,,327<br />
2015-7-15,34,24,14,12,9,5,78,48,18,1016,1014,1012,16,16,16,26,7,32,0.00,0,,334<br />
2015-7-16,32,23,14,9,8,4,67,43,18,1019,1016,1013,16,16,16,26,8,35,0.00,0,,318<br />
2015-7-17,33,23,13,8,6,1,66,40,14,1016,1013,1008,16,16,16,27,7,35,0.00,0,,315<br />
2015-7-18,38,26,14,9,7,4,62,38,13,1013,1011,1009,16,16,16,19,5,27,0.00,0,,289<br />
2015-7-19,37,28,18,10,8,6,56,36,16,1017,1015,1013,16,16,16,29,11,37,0.00,0,,323<br />
2015-7-20,37,28,18,11,9,7,60,38,16,1018,1015,1011,16,16,16,27,7,35,0.00,1,,329<br />
2015-7-21,35,27,18,12,10,6,58,38,17,1013,1010,1006,16,16,16,39,10,47,0.00,1,,346<br />
2015-7-22,31,23,16,11,8,4,65,43,21,1011,1009,1007,16,16,16,32,11,40,0.00,1,,340<br />
2015-7-23,32,23,13,10,7,-1,62,37,12,1015,1013,1011,16,16,16,32,8,40,0.00,0,,328<br />
2015-7-24,33,24,16,11,9,6,64,41,18,1019,1016,1014,16,16,16,27,11,37,0.00,0,,333<br />
2015-7-25,32,24,16,12,11,9,69,48,26,1019,1016,1013,16,16,16,29,11,47,0.00,1,,334<br />
2015-7-26,28,22,16,11,9,7,69,49,28,1018,1016,1014,16,16,16,34,12,43,0.00,4,,330<br />
2015-7-27,29,21,12,9,7,6,77,50,23,1021,1019,1017,16,16,16,24,6,34,0.00,0,,305<br />
2015-7-28,36,24,12,8,6,1,66,39,11,1021,1017,1013,16,16,16,26,7,32,0.00,0,,336<br />
2015-7-29,40,28,15,9,6,-1,64,36,8,1018,1015,1011,16,16,16,19,5,24,0.00,0,,293<br />
2015-7-30,42,30,18,11,7,2,52,31,9,1017,1014,1012,16,16,16,23,4,26,0.00,0,,309<br />
2015-7-31,43,32,21,11,9,6,49,30,11,1017,1013,1010,16,9,1,24,6,27,0.00,4,,1<br />
2015-8-1,40,31,22,12,10,7,46,31,15,1015,1011,1008,13,5,0,34,6,43,0.25,7,Rain,305<br />
2015-8-2,28,25,21,17,13,11,73,54,34,1014,1012,1010,14,4,1,35,5,39,T,4,Rain,338<br />
2015-8-3,35,27,18,16,14,11,81,53,24,1013,1011,1008,16,4,0,29,7,37,0.00,7,,313<br />
2015-8-4,34,26,18,13,12,8,73,47,20,1015,1012,1009,16,9,3,29,9,37,0.00,2,,330<br />
2015-8-5,33,25,17,12,8,-1,63,38,12,1018,1015,1013,16,10,1,29,9,40,0.00,1,,351<br />
2015-8-6,33,23,13,7,5,1,57,36,15,1018,1015,1010,16,6,1,23,5,29,0.00,6,,354<br />
2015-8-7,34,24,14,8,7,2,62,39,15,1014,1011,1008,16,9,2,29,5,35,0.00,4,,357<br />
2015-8-8,32,23,14,10,8,4,67,43,19,1014,1012,1010,16,12,3,32,9,42,0.00,0,,322<br />
2015-8-9,32,23,14,11,9,7,67,46,24,1015,1013,1011,16,16,8,27,8,37,0.00,1,,306<br />
2015-8-10,32,23,13,10,8,7,72,47,22,1014,1012,1010,16,15,8,27,8,39,0.00,1,,330<br />
2015-8-11,31,24,18,13,11,8,56,42,27,1013,1011,1009,16,14,10,27,7,35,0.00,1,,284<br />
2015-8-12,37,27,17,13,9,-2,67,38,9,1016,1014,1011,16,14,11,37,9,58,0.00,0,,332<br />
2015-8-13,34,24,13,11,7,3,67,41,15,1017,1014,1009,16,13,6,32,9,47,0.00,0,,296<br />
2015-8-14,28,22,14,11,9,5,67,45,23,1022,1018,1014,16,14,6,21,7,26,0.00,1,,324<br />
