
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-4,23,18,14,13,12,11,80,65,49,1020,1019,1017,10,6,3,13,4,16,0.00,4,,51<br />
2015-2-5,25,19,12,13,12,9,93,70,46,1020,1018,1015,10,4,0,19,2,24,0.00,4,Fog,209<br />
2015-2-6,24,19,13,13,12,8,93,66,38,1021,1019,1018,14,6,0,16,5,23,0.00,5,Fog,142<br />
2015-2-7,23,18,13,14,12,10,86,67,47,1022,1021,1020,16,7,0,14,4,21,0.25,6,Fog,116<br />
2015-2-8,26,21,16,15,14,13,84,67,50,1021,1020,1018,16,13,6,19,5,24,0.00,2,,230<br />
2015-2-9,24,21,17,15,13,10,90,67,44,1021,1019,1016,16,13,1,16,7,24,0.00,4,,301<br />
2015-2-10,24,18,12,13,10,8,84,61,38,1016,1014,1012,16,15,5,14,4,21,0.00,1,,229<br />
2015-2-11,32,22,12,9,-2,-9,77,42,7,1018,1016,1014,16,16,16,24,8,37,0.00,2,,55<br />
2015-2-12,32,23,13,7,1,-9,40,24,7,1019,1017,1016,16,16,16,23,2,29,0.00,1,,233<br />
2015-2-13,31,22,13,5,1,-3,55,33,11,1018,1016,1014,16,16,16,16,4,23,0.00,0,,219<br />
2015-2-14,29,22,13,7,2,-3,51,32,13,1018,1016,1014,16,16,16,19,4,23,0.00,1,,226<br />
2015-2-15,25,19,13,14,8,3,51,41,31,1016,1014,1012,16,14,5,19,4,23,0.00,1,,208<br />
2015-2-16,21,17,13,13,12,11,84,71,57,1017,1015,1014,16,12,5,24,8,29,0.00,5,,179<br />
2015-2-17,22,19,16,12,11,10,67,59,51,1021,1019,1017,16,16,11,16,6,23,0.00,4,,169<br />
2015-2-18,22,18,14,13,12,10,77,65,53,1022,1020,1018,13,8,5,16,5,23,0.00,5,,215<br />
2015-2-19,22,19,16,13,12,11,84,67,49,1020,1018,1016,16,8,4,16,4,23,0.00,6,,190<br />
2015-2-20,22,19,16,12,11,10,78,66,53,1017,1015,1013,16,15,11,21,9,24,0.00,6,,133<br />
2015-2-21,21,19,17,11,9,8,72,59,45,1016,1013,1012,16,16,16,24,7,32,0.00,7,,174<br />
2015-2-22,21,18,16,12,11,8,64,57,49,1013,1011,1010,16,12,2,26,10,37,0.25,8,Rain,182<br />
2015-2-23,19,16,12,11,8,4,80,61,42,1021,1016,1011,16,16,16,24,10,34,3.30,4,Rain,208<br />
2015-2-24,24,17,10,9,4,-7,71,42,13,1024,1022,1020,16,16,14,19,3,29,0.00,1,,285<br />
2015-2-25,22,17,11,12,8,4,72,57,41,1023,1020,1016,16,16,16,21,4,24,0.00,1,,184<br />
2015-2-26,21,17,12,12,9,7,89,67,45,1016,1013,1010,16,13,0,21,6,26,0.00,4,Fog,174<br />
2015-2-27,22,18,13,12,10,8,77,62,47,1011,1009,1008,16,16,16,26,11,35,0.00,6,,176<br />
2015-2-28,19,17,14,9,8,6,65,54,42,1013,1011,1008,16,16,16,26,11,37,T,6,Rain,219<br />
2015-3-1,18,16,12,10,8,6,83,66,48,1014,1013,1012,16,15,4,23,8,29,4.83,6,Rain,127<br />
2015-3-2,17,13,10,8,7,4,77,63,48,1015,1013,1012,16,13,2,24,7,35,14.73,5,Rain,137<br />
2015-3-3,21,16,10,8,5,3,66,49,31,1015,1013,1012,16,16,16,23,5,29,0.00,1,,304<br />
2015-3-4,23,17,10,8,5,-1,71,49,27,1021,1018,1014,16,16,16,23,5,27,0.00,1,,217<br />
2015-3-5,27,18,9,6,-2,-9,66,38,9,1025,1022,1021,16,16,16,21,4,34,0.00,0,,250<br />
2015-3-6,32,21,10,2,-6,-14,54,30,5,1020,1018,1015,16,16,16,34,8,45,0.00,0,,64<br />
2015-3-7,28,21,13,10,2,-4,32,23,13,1016,1015,1013,16,16,16,23,6,26,0.00,0,,201<br />
2015-3-8,24,19,13,14,8,1,55,45,35,1017,1015,1014,16,16,14,24,6,29,0.00,2,,185<br />
2015-3-9,22,18,14,12,11,9,78,63,47,1016,1014,1011,16,16,16,16,7,24,0.00,4,,172<br />
2015-3-10,27,21,14,14,12,8,80,56,32,1016,1014,1013,16,10,4,13,4,16,0.00,6,,155<br />
2015-3-11,23,19,16,14,13,11,78,66,53,1019,1017,1015,16,12,6,23,4,27,0.00,4,,252<br />
2015-3-12,31,22,12,11,7,-1,86,50,13,1018,1016,1013,16,16,16,35,9,45,0.00,1,,335<br />
2015-3-13,33,24,14,12,4,-4,72,41,9,1017,1016,1014,16,16,16,35,10,45,0.00,2,,6<br />
2015-3-14,33,24,16,10,3,-2,56,33,10,1018,1016,1014,16,16,16,19,4,24,0.00,1,,260<br />
2015-3-15,33,26,18,12,5,-1,59,36,12,1017,1015,1013,16,16,16,16,4,23,0.00,4,,253<br />
2015-3-16,31,24,17,12,6,-1,59,36,13,1014,1013,1011,16,16,16,21,6,26,0.00,3,,199<br />
2015-3-17,28,22,16,16,9,1,84,51,18,1015,1013,1012,16,16,13,27,9,32,0.00,4,,200<br />
2015-3-18,22,19,16,15,13,12,84,73,61,1016,1014,1014,16,16,16,29,12,39,0.00,4,,161<br />
2015-3-19,22,19,15,14,12,11,84,71,57,1017,1015,1014,16,15,6,21,7,26,0.00,4,,203<br />
2015-3-20,23,20,16,14,13,12,84,67,49,1019,1017,1016,16,15,13,21,7,27,0.00,4,,202<br />
2015-3-21,21,19,16,14,13,12,84,71,57,1021,1020,1018,16,15,10,21,7,26,0.00,5,,189<br />
2015-3-22,21,18,16,12,12,10,78,67,55,1022,1021,1020,16,16,16,23,9,27,0.00,6,,188<br />
2015-3-23,21,18,15,12,11,8,78,64,49,1022,1021,1019,16,16,16,21,7,32,0.00,3,,203<br />
2015-3-24,22,18,14,13,11,7,86,69,51,1020,1018,1015,16,16,16,23,9,27,0.00,4,,164<br />
2015-3-25,24,19,14,13,12,10,84,65,46,1019,1016,1015,16,16,16,24,6,29,0.00,1,,193<br />
2015-3-26,31,23,15,14,9,2,78,47,16,1019,1017,1015,16,16,16,24,5,29,0.00,0,,223<br />
2015-3-27,30,23,16,14,10,4,68,44,20,1019,1017,1015,16,16,16,19,5,27,0.00,0,,210<br />
2015-3-28,26,20,14,14,13,12,93,69,45,1019,1017,1015,16,13,5,19,8,26,0.00,2,,206<br />
2015-3-29,24,20,16,15,13,12,97,72,46,1018,1016,1015,16,14,6,21,7,27,0.00,4,,208<br />
2015-3-30,24,19,14,14,13,11,93,70,46,1017,1016,1014,16,12,4,19,8,26,0.00,4,,211<br />
2015-3-31,21,18,14,17,13,12,93,76,59,1017,1015,1014,16,15,11,24,9,37,0.00,4,,189<br />
2015-4-1,22,19,15,12,11,9,80,66,51,1017,1015,1013,16,16,16,23,9,35,0.00,4,,171<br />
2015-4-2,22,18,13,11,9,5,77,61,44,1016,1015,1013,16,16,16,23,8,29,0.00,2,,181<br />
2015-4-3,28,21,12,9,2,-7,66,38,10,1017,1016,1014,16,16,16,21,5,27,0.00,3,,254<br />
2015-4-4,27,19,12,14,5,-2,47,32,16,1014,1013,1011,16,16,14,24,8,32,T,1,,205<br />
2015-4-5,20,17,14,12,10,8,80,66,52,1013,1012,1011,16,16,16,32,13,39,0.00,4,,181<br />
2015-4-6,19,17,14,10,4,-1,72,50,28,1016,1014,1012,16,16,16,23,9,32,0.00,2,,247<br />
2015-4-7,19,15,11,12,6,3,63,50,37,1018,1017,1016,16,15,8,26,7,34,0.00,4,Rain,231<br />
2015-4-8,19,15,11,9,6,2,83,58,32,1019,1017,1015,16,16,16,23,6,32,0.00,1,,240<br />
2015-4-9,21,16,11,9,8,5,67,54,40,1015,1014,1013,16,16,14,21,6,29,0.00,1,,222<br />
2015-4-10,21,17,12,11,9,3,77,55,32,1017,1015,1014,16,16,16,24,8,29,0.00,5,,213<br />
2015-4-11,21,17,12,11,9,8,83,65,47,1015,1014,1012,16,16,16,24,7,32,0.00,1,,207<br />
2015-4-12,22,17,13,13,11,9,86,69,51,1017,1014,1013,16,16,13,23,8,32,0.00,0,,200<br />
2015-4-13,22,18,14,13,12,11,84,69,53,1019,1018,1017,16,16,16,19,5,29,0.00,3,,219<br />
2015-4-14,22,19,16,12,12,11,78,64,49,1020,1017,1014,16,16,11,21,7,29,0.00,4,,213<br />
2015-4-15,26,20,13,12,6,-3,86,53,19,1015,1013,1011,16,16,14,21,8,26,0.00,1,,251<br />
2015-4-16,26,19,12,9,-2,-16,66,36,6,1017,1015,1013,16,16,16,23,7,29,0.00,0,,243<br />
2015-4-17,27,20,13,9,2,-6,43,28,12,1017,1016,1014,16,16,16,24,6,34,0.00,0,,234<br />
2015-4-18,23,18,13,13,9,4,72,53,33,1017,1015,1013,16,15,3,26,9,32,0.00,0,,210<br />
2015-4-19,22,18,14,13,12,8,93,70,47,1015,1013,1011,16,12,6,21,6,26,0.00,3,,222<br />
2015-4-20,20,18,15,12,11,9,80,65,49,1013,1012,1011,16,16,16,21,8,27,0.00,5,,226<br />
2015-4-21,19,17,16,10,8,6,69,56,42,1014,1013,1012,16,16,16,19,10,26,0.00,8,,205<br />
2015-4-22,19,16,13,11,9,9,77,65,52,1013,1012,1012,16,16,16,24,9,32,0.00,5,,202<br />
2015-4-23,19,17,15,11,11,9,75,64,52,1014,1013,1012,16,16,16,21,7,26,0.00,6,,260<br />
2015-4-24,20,17,14,13,11,9,86,69,52,1016,1015,1013,16,14,3,21,7,27,0.51,7,Rain,218<br />
2015-4-25,19,17,16,13,11,9,78,69,60,1016,1014,1012,16,16,8,29,9,45,0.25,7,Rain,248<br />
2015-4-26,22,17,12,11,9,7,83,62,40,1016,1014,1012,16,16,11,23,9,29,0.00,3,,191<br />
2015-4-27,31,22,12,9,1,-10,77,42,6,1014,1013,1011,16,16,16,37,12,50,0.00,0,,294<br />
2015-4-28,30,23,15,14,6,2,47,33,19,1014,1013,1011,16,16,16,19,5,24,0.00,0,,216<br />
2015-4-29,32,24,16,14,11,3,84,51,17,1014,1011,1009,16,16,16,21,5,24,0.00,4,,230<br />
2015-4-30,29,23,16,13,11,3,84,52,19,1011,1010,1009,16,15,10,19,7,24,0.00,3,,225<br />
2015-5-1,29,23,16,13,11,3,84,53,21,1012,1011,1010,16,14,10,19,5,23,0.00,3,,238<br />
2015-5-2,24,20,15,13,12,9,84,61,38,1012,1011,1009,16,14,10,23,9,27,0.00,2,,216<br />
2015-5-3,22,19,16,13,11,11,84,69,53,1014,1012,1011,16,16,13,26,10,34,0.00,4,,198<br />
2015-5-4,20,17,14,11,10,9,80,65,49,1016,1014,1013,16,16,16,21,7,29,0.00,4,,251<br />
2015-5-5,19,17,14,10,9,7,77,65,52,1016,1015,1013,16,16,16,23,8,27,0.00,6,,199<br />
2015-5-6,20,18,15,11,9,8,72,60,48,1014,1012,1011,16,16,11,24,11,27,0.00,7,,207<br />
2015-5-7,19,17,14,12,8,4,86,66,45,1012,1012,1011,16,14,3,35,11,48,0.00,7,Rain,239<br />
2015-5-8,17,14,11,10,9,7,83,68,52,1018,1014,1011,16,15,4,24,9,35,2.79,6,Rain,186<br />
2015-5-9,19,16,13,11,10,9,83,70,56,1019,1018,1016,16,16,14,16,4,24,0.00,6,,241<br />
2015-5-10,22,17,12,13,11,9,89,69,49,1017,1015,1013,16,15,11,23,5,27,0.00,0,,223<br />
2015-5-11,22,18,14,13,13,12,87,72,57,1014,1012,1009,16,16,13,23,7,27,0.00,3,,212<br />
2015-5-12,20,18,15,13,11,9,84,70,56,1014,1012,1011,16,16,13,27,13,39,0.00,4,,163<br />
2015-5-13,20,17,14,11,9,7,72,60,48,1016,1014,1012,16,16,16,26,13,29,0.00,5,,168<br />
2015-5-14,19,16,12,12,11,8,89,71,52,1014,1013,1011,16,14,5,24,8,34,8.38,6,Rain,155<br />
2015-5-15,20,17,13,12,10,8,86,67,48,1013,1011,1010,16,14,6,23,6,32,4.83,5,Rain,245<br />
2015-5-16,21,17,13,12,11,10,86,70,53,1017,1015,1012,16,16,16,32,14,40,0.00,5,,150<br />
2015-5-17,21,18,14,12,11,10,80,67,53,1017,1016,1015,16,16,16,21,6,26,0.00,5,,201<br />
2015-5-18,21,18,15,12,11,9,75,64,52,1018,1017,1016,16,16,16,26,12,35,0.00,4,,181<br />
2015-5-19,21,18,14,12,11,9,80,65,49,1019,1017,1015,16,16,16,26,11,34,0.00,3,,197<br />
2015-5-20,21,18,14,12,11,9,80,64,47,1015,1014,1013,16,16,16,26,9,34,0.00,5,,207<br />
2015-5-21,21,18,15,11,10,7,72,57,42,1015,1014,1013,16,16,16,26,11,34,0.25,7,Rain,198<br />
2015-5-22,20,17,14,12,11,8,80,64,48,1019,1017,1015,16,16,16,23,9,32,T,6,,252<br />
2015-5-23,21,18,15,13,11,9,84,67,49,1019,1018,1016,16,16,16,24,9,34,0.00,5,,217<br />
2015-5-24,20,18,16,12,11,10,72,64,56,1017,1015,1014,16,16,16,16,7,26,0.00,6,,230<br />
2015-5-25,19,18,16,12,12,11,78,71,63,1016,1015,1014,16,16,16,21,6,26,0.00,8,,189<br />
2015-5-26,21,19,16,12,12,12,78,69,59,1016,1015,1014,16,16,16,19,7,24,0.00,7,,232<br />
2015-5-27,21,18,16,13,12,11,84,69,53,1016,1015,1014,16,16,16,21,6,27,0.00,4,,235<br />
2015-5-28,23,19,14,13,12,12,80,69,57,1016,1015,1013,16,15,11,21,5,27,0.00,5,,221<br />
2015-5-29,23,19,16,14,13,13,84,71,57,1015,1013,1012,16,15,10,21,7,27,0.00,6,,212<br />
2015-5-30,22,19,17,14,14,13,84,71,57,1015,1013,1012,16,13,8,21,6,32,0.00,6,,212<br />
2015-5-31,21,18,16,14,13,13,90,76,61,1015,1014,1013,16,14,8,19,8,27,0.00,6,,227<br />
2015-6-1,23,20,17,14,12,11,78,66,53,1016,1015,1014,16,16,16,23,10,27,0.00,5,,216<br />
2015-6-2,22,19,16,14,13,12,90,76,61,1016,1015,1013,16,16,13,27,10,35,0.00,3,,210<br />
2015-6-3,23,20,17,14,13,12,78,66,53,1015,1013,1011,16,16,14,21,11,34,T,6,Rain,207<br />
2015-6-4,21,19,16,14,12,11,90,73,55,1013,1011,1010,16,16,11,24,10,29,T,7,Rain,197<br />
2015-6-5,22,19,17,12,11,9,67,59,51,1012,1011,1010,16,16,16,29,14,35,0.00,6,,184<br />
2015-6-6,22,19,17,13,12,11,78,66,53,1013,1012,1011,16,16,16,21,8,27,0.00,5,,239<br />
2015-6-7,24,20,16,14,13,12,84,69,53,1013,1011,1009,16,15,11,19,6,24,0.00,4,,246<br />
2015-6-8,28,23,17,16,15,14,84,64,43,1012,1010,1009,16,14,8,26,6,29,0.00,3,,244<br />
2015-6-9,29,24,18,17,16,13,78,58,37,1011,1009,1001,16,15,8,19,9,24,T,5,Rain,250<br />
2015-6-10,23,21,19,17,16,15,87,78,68,1014,1012,1011,16,16,16,24,14,32,0.00,7,,196<br />
2015-6-11,23,20,17,16,16,15,93,79,64,1013,1011,1010,16,9,4,21,10,32,0.00,7,,209<br />
2015-6-12,21,19,18,16,16,14,87,79,70,1011,1010,1009,16,15,11,19,8,24,0.00,7,,202<br />
2015-6-13,21,19,17,16,15,14,93,82,70,1011,1010,1008,16,16,11,19,11,23,T,7,,196<br />
2015-6-14,24,22,18,16,16,15,87,76,64,1010,1009,1008,16,16,16,19,5,26,0.00,6,,232<br />
2015-6-15,24,21,18,17,16,16,87,76,64,1012,1010,1009,16,14,8,21,7,29,0.00,6,,226<br />
2015-6-16,24,21,17,16,16,15,93,79,64,1013,1012,1011,16,13,8,24,10,32,0.00,5,,220<br />
2015-6-17,23,21,17,16,16,15,84,74,64,1013,1012,1011,16,12,6,23,10,29,0.00,4,,213<br />
2015-6-18,24,21,18,16,16,15,87,76,64,1014,1013,1012,16,12,6,24,9,34,0.00,3,,234<br />
2015-6-19,26,21,16,16,16,15,100,77,54,1012,1011,1009,16,11,2,21,8,27,0.00,3,,214<br />
2015-6-20,25,21,17,17,16,14,93,77,60,1011,1010,1009,16,13,6,24,9,32,0.00,2,,206<br />
2015-6-21,24,22,18,17,16,15,87,74,60,1014,1013,1011,16,14,8,26,10,34,0.00,3,,208<br />
2015-6-22,26,22,17,17,16,14,93,74,54,1014,1013,1012,16,14,5,24,11,32,0.00,3,,205<br />
2015-6-23,26,21,17,17,16,14,87,69,50,1014,1013,1011,16,16,14,24,8,35,0.00,1,,210<br />
2015-6-24,26,22,17,17,16,14,87,71,54,1013,1012,1011,16,15,13,26,10,34,0.00,2,,201<br />
2015-6-25,26,22,18,17,16,16,93,74,54,1015,1013,1012,16,14,8,21,7,27,0.00,4,,205<br />
2015-6-26,26,22,18,17,16,16,87,74,60,1015,1014,1013,16,12,8,19,7,24,0.00,5,,220<br />
2015-6-27,24,21,18,17,16,15,87,76,64,1016,1014,1012,16,16,14,19,7,24,T,4,,256<br />
2015-6-28,30,25,19,17,16,16,81,63,44,1014,1012,1010,16,16,16,16,6,23,0.00,5,,227<br />
2015-6-29,28,24,19,17,17,16,87,71,54,1013,1012,1011,16,16,14,24,7,29,0.00,4,,219<br />
2015-6-30,27,23,18,18,17,13,100,79,58,1015,1012,1008,16,15,8,32,10,39,T,3,Rain-Thunderstorm,224<br />
2015-7-1,27,24,21,19,18,17,84,71,58,1014,1012,1010,16,16,14,23,7,26,0.00,5,,220<br />
2015-7-2,27,24,21,18,17,17,84,69,54,1016,1014,1013,16,16,11,23,9,29,T,3,,227<br />
2015-7-3,25,22,18,17,16,16,93,77,60,1015,1013,1010,16,15,10,19,6,24,0.00,4,,233<br />
2015-7-4,24,21,18,16,16,15,87,74,60,1014,1012,1011,16,16,10,21,7,29,0.00,5,,224<br />
2015-7-5,24,21,18,16,15,15,87,74,61,1016,1015,1013,16,16,14,23,9,32,0.00,7,,225<br />
2015-7-6,24,21,18,16,16,15,87,76,64,1017,1016,1014,16,16,11,21,7,27,0.00,6,,224<br />
2015-7-7,23,21,17,17,16,16,100,82,64,1016,1014,1012,16,13,6,19,6,27,T,6,Rain,217<br />
2015-7-8,24,22,19,16,16,14,81,71,61,1013,1011,1010,16,16,11,24,10,29,T,7,,199<br />
2015-7-9,24,21,18,16,14,13,84,69,53,1013,1012,1011,16,16,10,24,10,48,0.25,6,Rain,228<br />
2015-7-10,24,21,17,15,13,12,78,62,46,1014,1013,1012,16,16,16,24,7,34,0.00,3,,252<br />
2015-7-11,24,21,17,16,16,14,90,74,58,1016,1014,1013,16,16,16,21,7,34,0.00,2,,224<br />
2015-7-12,26,22,18,17,16,13,87,70,52,1016,1015,1013,16,16,16,19,6,29,0.00,3,,230<br />
2015-7-13,28,23,18,17,16,14,87,66,45,1015,1013,1011,16,16,16,24,8,29,0.00,1,,212<br />
2015-7-14,23,21,19,17,16,15,87,76,64,1013,1012,1010,16,16,16,29,12,35,0.00,4,,186<br />
2015-7-15,25,22,19,16,16,14,78,68,57,1014,1013,1011,16,16,16,23,12,32,0.00,4,,199<br />
2015-7-16,25,22,19,16,15,14,78,68,58,1014,1013,1011,16,16,16,23,10,32,0.00,3,,193<br />
2015-7-17,26,23,19,17,16,16,81,68,54,1012,1011,1009,16,15,11,19,6,24,0.00,4,,227<br />
2015-7-18,29,24,19,20,17,13,90,64,37,1016,1014,1011,16,15,8,27,6,34,4.57,5,Rain-Thunderstorm,105<br />
2015-7-19,31,26,21,22,20,19,97,74,50,1017,1015,1013,16,15,8,26,8,34,1.02,4,Rain,183<br />
2015-7-20,28,24,21,21,20,19,87,77,67,1017,1015,1013,16,16,16,26,12,34,0.00,6,,205<br />
2015-7-21,27,24,22,21,19,19,93,80,67,1014,1013,1011,16,13,3,19,8,26,0.25,7,Rain,224<br />
2015-7-22,27,24,22,19,18,17,84,71,58,1013,1012,1010,16,16,16,21,8,32,0.00,6,,238<br />
2015-7-23,27,24,21,18,18,17,84,71,58,1016,1014,1013,16,16,16,19,5,29,0.00,4,,226<br />
2015-7-24,28,24,20,19,18,17,90,74,58,1018,1016,1015,16,15,11,19,5,27,0.00,3,,214<br />
2015-7-25,29,24,19,19,18,14,93,70,46,1017,1015,1012,16,15,13,21,9,32,0.00,2,,208<br />
2015-7-26,26,23,19,18,18,17,93,77,60,1014,1013,1012,16,15,11,24,9,34,0.00,2,,210<br />
2015-7-27,24,22,19,18,16,14,78,69,60,1014,1013,1011,16,16,16,23,11,29,0.00,4,,194<br />
2015-7-28,26,23,19,18,17,16,87,73,58,1013,1012,1010,16,16,11,23,9,32,0.00,3,,211<br />
2015-7-29,26,23,21,18,18,17,84,73,62,1015,1013,1012,16,15,11,19,7,29,0.00,5,,220<br />
2015-7-30,28,24,21,19,18,18,84,71,58,1017,1015,1014,16,16,14,23,8,29,0.00,3,,225<br />
2015-7-31,28,24,21,19,19,18,90,74,58,1017,1015,1013,16,15,11,21,8,26,0.00,6,,212<br />
2015-8-1,26,23,20,19,18,17,90,74,58,1015,1014,1012,16,15,10,23,8,32,0.00,5,,219<br />
2015-8-2,26,23,20,19,18,18,87,75,62,1013,1012,1010,16,16,13,23,6,27,0.00,4,,207<br />
2015-8-3,27,23,20,18,18,17,87,75,62,1013,1012,1011,16,16,14,26,8,37,0.00,4,,205<br />
2015-8-4,29,24,19,18,17,13,87,67,47,1014,1012,1011,16,16,16,21,8,27,0.00,1,,229<br />
2015-8-5,31,26,19,18,17,13,81,58,34,1014,1012,1011,16,16,16,21,8,27,0.00,2,,226<br />
2015-8-6,27,23,19,19,18,17,93,76,58,1012,1011,1010,16,16,11,24,7,29,T,4,Rain,215<br />
2015-8-7,24,22,19,18,16,15,84,72,60,1014,1012,1011,16,16,16,26,14,34,0.00,6,,201<br />
2015-8-8,25,23,20,16,14,13,70,60,50,1014,1013,1012,16,16,16,24,9,29,0.00,3,,238<br />
2015-8-9,24,22,18,16,16,14,87,73,58,1015,1014,1013,16,16,16,23,6,29,0.00,4,,244<br />
2015-8-10,25,22,19,16,15,14,78,66,54,1015,1014,1011,16,16,16,19,6,26,0.00,5,,231<br />
2015-8-11,25,22,18,17,16,15,87,72,56,1014,1013,1012,16,16,16,21,5,27,0.00,3,,241<br />
2015-8-12,29,23,18,17,16,15,93,69,44,1015,1014,1012,16,16,16,16,7,23,0.00,1,,245<br />
2015-8-13,31,26,19,18,17,14,81,61,40,1014,1013,1011,16,16,16,19,7,24,0.00,2,,212<br />
2015-8-14,33,27,20,19,17,13,84,59,34,1013,1012,1011,16,16,16,16,5,23,0.00,2,,222<br />
2015-8-15,32,27,21,19,18,16,90,65,40,1012,1011,1009,16,16,16,19,6,26,0.00,1,,215<br />
2015-8-16,32,26,20,20,19,16,90,65,40,1012,1010,1009,16,15,11,24,8,29,0.00,0,,207<br />
2015-8-17,27,24,21,19,19,18,90,76,62,1014,1012,1011,16,15,13,32,13,45,0.00,4,,175<br />
2015-8-18,26,23,21,18,18,17,84,73,62,1014,1013,1012,16,16,11,26,11,39,0.00,4,,191<br />
2015-8-19,26,23,20,17,17,16,81,71,60,1013,1012,1011,16,16,14,23,8,29,0.00,4,,202<br />
