
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-28,-6,-12,-18,-12,-15,-18,95,79,62,1022,1018,1012,16,8,0,14,7,18,T,5,Fog-Snow,251<br />
2015-3-1,-3,-9,-14,-7,-11,-16,100,84,68,1029,1025,1019,16,9,0,27,8,32,0.00,6,Fog,221<br />
2015-3-2,2,-4,-11,-4,-8,-13,92,77,61,1024,1012,1002,14,7,2,34,10,40,0.00,5,,247<br />
2015-3-3,4,-3,-10,-4,-9,-11,92,66,40,1019,1011,1002,16,7,0,45,18,55,2.03,7,Fog-Snow,39<br />
2015-3-4,-9,-12,-16,-11,-14,-18,92,77,61,1029,1022,1013,16,8,0,29,15,37,1.02,6,Fog-Snow,55<br />
2015-3-5,3,-7,-17,-5,-12,-19,83,61,39,1029,1026,1021,16,16,16,34,15,34,0.00,4,,212<br />
2015-3-6,9,1,-7,-3,-7,-12,73,55,36,1028,1025,1023,16,16,16,23,14,43,0.00,2,,183<br />
2015-3-7,11,4,-3,-2,-4,-8,70,56,41,1027,1022,1017,16,16,16,35,17,45,0.00,0,,212<br />
2015-3-8,11,6,0,-1,-3,-4,82,60,38,1022,1019,1016,16,16,16,23,13,27,0.00,4,,190<br />
2015-3-9,15,8,0,-1,-4,-8,75,48,21,1017,1014,1011,16,16,16,24,11,29,0.00,1,,187<br />
2015-3-10,17,9,1,-3,-6,-8,64,42,19,1021,1017,1012,16,16,16,24,14,31,0.00,0,,202<br />
2015-3-11,20,11,1,0,-5,-11,75,44,12,1023,1020,1017,16,16,16,26,15,27,0.00,4,,192<br />
2015-3-12,18,12,6,1,-4,-7,60,40,20,1022,1018,1015,16,16,16,37,17,45,0.00,7,,5<br />
2015-3-13,16,11,5,2,-1,-3,65,47,28,1030,1026,1022,16,16,16,29,14,35,T,7,,344<br />
2015-3-14,21,10,-1,-1,-5,-15,85,47,8,1029,1023,1019,16,16,16,35,19,47,0.00,3,,190<br />
2015-3-15,26,17,8,-3,-8,-13,39,24,9,1021,1016,1011,16,16,16,37,22,48,0.00,6,,183<br />
2015-3-16,27,16,4,2,-6,-13,79,44,9,1024,1014,1010,16,16,16,50,22,61,0.00,2,,25<br />
2015-3-17,16,9,2,2,1,1,79,58,37,1029,1021,1014,16,16,16,47,24,60,0.00,5,,141<br />
2015-3-18,19,12,3,7,2,-1,86,57,28,1013,1011,1008,16,16,8,32,11,40,3.30,6,Rain,250<br />
2015-3-19,9,5,1,7,2,-1,92,76,60,1022,1019,1012,16,14,6,24,13,29,8.64,6,Rain-Snow,333<br />
2015-3-20,18,10,2,0,-4,-10,76,45,14,1023,1020,1017,16,16,16,27,14,32,0.00,0,,193<br />
2015-3-21,21,12,2,-1,-6,-13,75,42,9,1020,1015,1010,16,16,16,29,18,35,0.00,0,,192<br />
2015-3-22,22,14,6,1,-5,-8,60,37,14,1016,1013,1011,16,16,16,50,17,69,0.00,5,,188<br />
2015-3-23,21,13,5,1,-2,-6,65,43,20,1017,1010,1003,16,16,16,58,23,72,T,4,,191<br />
2015-3-24,16,11,5,2,-6,-13,70,42,14,1013,1009,1007,16,16,16,47,22,60,0.00,5,Rain,263<br />
2015-3-25,8,3,-1,1,-1,-5,100,73,45,1026,1020,1010,16,11,0,47,17,55,5.08,7,Fog-Rain-Snow,21<br />
2015-3-26,16,8,-1,0,-4,-7,92,58,23,1024,1021,1017,16,16,16,27,14,35,0.00,5,,236<br />
2015-3-27,21,12,4,3,-1,-2,70,46,22,1020,1017,1014,16,16,16,29,12,40,0.00,5,,262<br />
2015-3-28,26,17,8,0,-3,-8,53,32,11,1019,1011,1007,16,16,16,52,22,64,0.00,1,,251<br />
2015-3-29,17,9,2,0,-4,-7,75,50,25,1023,1018,1010,16,16,16,37,18,45,0.00,1,,96<br />
2015-3-30,23,12,1,-2,-4,-7,59,37,14,1019,1016,1014,16,16,16,29,11,39,0.00,1,,144<br />
2015-3-31,25,14,3,-2,-6,-9,54,32,10,1015,1009,1002,16,16,16,32,15,37,0.00,1,Rain,189<br />
2015-4-1,23,12,2,4,-2,-7,86,51,15,1010,1003,1000,16,16,16,58,18,69,T,5,,240<br />
2015-4-2,7,3,-2,1,-1,-3,100,81,62,1022,1014,1008,16,9,0,42,20,52,3.81,8,Fog-Rain-Snow,13<br />
2015-4-3,8,3,-3,-2,-3,-7,100,67,34,1029,1025,1022,16,11,0,27,12,34,0.51,6,Fog-Snow,287<br />
2015-4-4,17,8,-2,-3,-7,-13,75,45,14,1025,1015,1008,16,16,16,34,15,43,0.00,1,,134<br />
2015-4-5,23,12,-1,-4,-7,-11,59,35,10,1008,1004,999,16,16,16,27,15,39,0.00,2,,210<br />
2015-4-6,23,13,3,4,-6,-12,76,44,11,1006,1002,999,16,16,16,39,19,48,0.00,2,,121<br />
2015-4-7,18,11,4,7,5,3,100,70,39,1014,1009,1004,16,9,0,45,17,55,0.00,6,Fog,29<br />
2015-4-8,20,12,3,6,4,1,100,67,34,1011,1004,994,16,13,4,52,20,68,2.54,6,Fog-Rain,29<br />
2015-4-9,11,6,1,1,-1,-4,92,64,36,1022,1015,1006,16,16,14,37,20,45,0.25,6,Rain-Snow,41<br />
2015-4-10,18,9,0,1,-2,-6,82,52,22,1020,1016,1013,16,16,16,32,14,39,0.00,4,,194<br />
2015-4-11,22,12,2,-1,-5,-11,82,47,11,1015,1008,1003,16,16,16,35,16,43,0.00,4,,199<br />
2015-4-12,20,11,1,-2,-7,-14,75,43,10,1016,1008,1002,16,16,16,64,27,84,0.00,2,,259<br />
2015-4-13,21,9,-2,-2,-4,-9,85,50,15,1021,1018,1015,16,16,16,45,17,55,0.00,2,,178<br />
2015-4-14,24,14,4,-3,-7,-11,40,25,10,1017,1008,1001,16,16,16,52,24,80,0.00,2,,169<br />
2015-4-15,21,11,2,2,-2,-7,64,40,16,1014,1003,996,16,16,8,66,25,82,0.00,4,,335<br />
2015-4-16,2,2,1,1,-1,-3,100,85,70,1021,1019,1014,16,3,0,37,22,45,30.99,8,Fog-Rain-Snow,332<br />
2015-4-17,11,6,1,6,3,1,100,77,54,1020,1016,1013,16,6,0,42,16,53,7.62,7,Fog-Rain-Snow-Thunderstorm,298<br />
2015-4-18,12,7,1,3,2,0,100,74,48,1016,1012,1009,16,16,13,42,15,55,T,7,Rain-Thunderstorm,353<br />
2015-4-19,11,6,1,2,-2,-5,85,61,36,1020,1017,1014,16,16,16,60,24,66,T,7,Rain,1<br />
2015-4-20,12,6,-2,2,-1,-3,92,65,38,1017,1014,1010,16,16,13,21,10,29,0.00,4,,54<br />
2015-4-21,19,11,2,2,0,-3,92,58,24,1016,1010,1008,16,16,16,34,13,40,0.00,4,,194<br />
2015-4-22,21,12,3,6,2,-1,85,55,24,1012,1009,1006,16,16,14,42,17,53,T,4,,210<br />
2015-4-23,21,13,6,3,0,-5,70,44,17,1008,1005,1003,16,16,16,42,14,55,T,5,,218<br />
2015-4-24,19,11,2,1,-1,-3,70,46,22,1007,1002,999,16,16,13,52,14,63,T,4,Rain-Thunderstorm,226<br />
2015-4-25,20,12,4,6,-1,-4,80,52,23,1007,1003,1001,16,16,16,47,16,58,T,6,Rain-Thunderstorm,187<br />
2015-4-26,8,6,4,7,6,4,100,93,86,1019,1011,1004,16,8,0,40,24,48,18.54,8,Rain-Thunderstorm,76<br />
2015-4-27,8,6,3,4,4,3,100,88,76,1026,1023,1018,16,9,0,16,9,19,2.79,8,Fog-Rain,27<br />
2015-4-28,16,10,4,5,3,1,93,67,40,1028,1024,1019,16,14,6,21,11,29,0.00,5,,86<br />
2015-4-29,22,13,4,6,2,-2,82,52,22,1018,1013,1009,16,16,16,26,14,31,0.00,2,,177<br />
2015-4-30,26,18,10,10,4,-1,77,47,17,1021,1011,1008,16,16,16,50,17,63,0.25,4,Rain-Thunderstorm,334<br />
2015-5-1,18,13,8,12,9,7,93,79,64,1022,1016,1013,16,15,8,32,11,37,0.51,6,Fog-Rain-Thunderstorm,112<br />
2015-5-2,24,17,8,7,3,-2,77,48,19,1017,1010,1007,16,16,13,72,16,87,T,6,Rain-Thunderstorm,221<br />
2015-5-3,23,17,9,8,4,0,77,50,22,1016,1010,1007,16,16,16,45,19,55,0.25,6,Rain-Thunderstorm,161<br />
2015-5-4,16,12,9,9,8,7,93,79,64,1021,1016,1013,16,14,3,32,14,37,4.83,8,Rain-Thunderstorm,93<br />
2015-5-5,13,11,8,10,9,8,100,89,77,1017,1010,1003,16,9,0,34,19,37,6.10,8,Fog-Rain,89<br />
2015-5-6,18,13,8,10,9,7,93,73,52,1011,1005,1000,16,14,2,42,12,55,5.08,8,Fog-Rain-Thunderstorm,301<br />
2015-5-7,16,11,6,8,7,4,93,72,51,1017,1012,1006,16,16,6,29,13,37,3.05,7,Rain-Tornado,41<br />
2015-5-8,11,9,8,9,8,7,93,88,83,1017,1014,1010,16,13,0,40,21,48,10.16,8,Fog-Rain-Thunderstorm,101<br />
2015-5-9,11,4,-3,8,4,-4,100,93,86,1015,1011,1006,16,7,0,52,24,63,27.43,8,Fog-Rain-Snow-Thunderstorm,339<br />
2015-5-10,6,2,-3,0,-2,-4,92,76,60,1022,1017,1014,16,11,1,40,15,47,1.78,8,Snow,7<br />
2015-5-11,13,6,-1,3,-1,-3,86,65,43,1023,1021,1019,16,16,16,27,11,34,0.00,3,,126<br />
2015-5-12,23,13,3,8,4,0,82,56,29,1019,1013,1008,16,16,10,42,14,53,1.52,5,Rain-Thunderstorm,191<br />
2015-5-13,17,13,8,9,7,3,86,70,54,1014,1009,1006,16,16,16,40,18,48,T,6,,289<br />
2015-5-14,23,14,5,9,4,-1,92,57,22,1016,1010,1005,16,15,6,52,17,69,5.84,5,Rain-Thunderstorm,194<br />
2015-5-15,20,13,6,13,8,6,86,67,48,1010,1003,999,16,16,14,40,12,58,0.25,6,Rain-Thunderstorm,321<br />
2015-5-16,18,12,7,7,4,-1,86,62,38,1007,1002,1000,16,16,16,42,14,52,T,6,Rain-Thunderstorm,244<br />
2015-5-17,19,13,6,6,3,0,80,57,34,1022,1011,1005,16,16,16,27,13,37,0.00,5,,47<br />
2015-5-18,14,10,6,8,5,2,86,72,57,1028,1024,1020,16,16,11,35,14,42,1.52,8,Rain,91<br />
2015-5-19,9,6,3,8,6,3,100,92,83,1022,1018,1015,16,10,0,45,24,55,17.27,8,Fog-Rain,99<br />
2015-5-20,7,4,2,4,3,1,100,88,76,1026,1023,1020,16,8,0,24,13,27,0.25,8,Fog-Rain,73<br />
2015-5-21,13,9,4,7,6,4,100,83,66,1025,1020,1015,16,16,11,32,13,39,T,8,,117<br />
2015-5-22,14,11,8,9,7,6,93,80,67,1019,1014,1011,16,15,6,29,13,37,3.05,7,Rain-Thunderstorm,96<br />
2015-5-23,18,12,6,12,8,5,100,83,66,1018,1014,1008,16,11,0,42,10,55,5.59,7,Fog-Rain-Thunderstorm,59<br />
2015-5-24,16,11,4,7,5,3,93,70,47,1011,1008,1006,16,16,16,32,13,39,0.00,5,,252<br />
2015-5-25,19,13,6,8,6,4,92,68,43,1014,1009,1007,16,16,16,37,12,42,0.00,6,,242<br />
2015-5-26,22,15,8,9,7,4,86,60,33,1018,1014,1011,16,16,16,42,13,60,T,6,Rain-Thunderstorm,173<br />
2015-5-27,24,17,10,9,7,3,83,54,25,1018,1013,1010,16,16,16,39,14,66,T,6,Rain-Thunderstorm,181<br />
2015-5-28,23,17,10,12,9,6,93,64,35,1021,1014,1009,16,13,0,34,13,39,0.51,6,Fog-Rain-Thunderstorm,264<br />
2015-5-29,19,14,8,9,7,6,93,69,44,1027,1020,1015,16,16,16,40,15,50,T,6,Rain,40<br />
2015-5-30,22,13,4,9,7,4,93,65,37,1025,1020,1015,16,16,16,29,14,40,0.00,3,,136<br />
2015-5-31,29,21,12,12,9,6,78,51,24,1020,1014,1010,16,16,16,37,18,42,0.51,5,,195<br />
2015-6-1,29,21,11,11,8,6,83,55,27,1019,1012,1008,16,16,16,52,19,63,T,5,Rain-Thunderstorm,194<br />
2015-6-2,30,21,12,12,8,4,89,55,20,1016,1007,1004,16,16,16,32,15,39,0.00,2,,311<br />
2015-6-3,23,17,11,14,12,6,93,73,52,1019,1012,1005,16,15,5,37,14,47,0.25,6,Rain-Thunderstorm,88<br />
2015-6-4,28,19,11,16,13,11,100,68,36,1021,1014,1008,16,9,0,45,16,56,0.25,5,Fog-Rain-Thunderstorm,21<br />
2015-6-5,21,17,13,16,14,11,93,81,68,1022,1017,1011,16,13,0,45,12,56,25.15,7,Fog-Rain-Thunderstorm,134<br />
2015-6-6,24,18,11,14,12,10,93,69,44,1018,1012,1010,16,16,16,39,11,48,T,5,Rain-Thunderstorm,324<br />
2015-6-7,25,18,11,13,9,7,89,62,35,1022,1016,1009,16,14,1,48,12,58,6.86,5,Rain-Thunderstorm,184<br />
2015-6-8,27,19,12,14,9,7,89,60,30,1024,1016,1014,16,16,16,21,12,27,0.00,1,,182<br />
2015-6-9,29,22,15,14,11,9,80,56,31,1018,1012,1008,16,16,16,56,17,76,1.52,4,Rain-Thunderstorm,169<br />
2015-6-10,24,20,16,15,13,11,90,73,55,1017,1009,1004,16,16,16,26,12,32,1.02,7,Rain-Thunderstorm,143<br />
2015-6-11,24,18,12,14,12,11,93,73,53,1018,1010,1004,16,13,2,45,13,55,14.22,7,Fog-Rain-Thunderstorm,328<br />
2015-6-12,14,14,13,13,13,11,100,97,93,1018,1013,1008,16,12,2,16,11,18,0.25,7,Rain,47<br />
2015-6-13,29,21,12,13,11,8,83,56,29,1015,1008,1004,16,15,5,47,17,60,7.37,4,Rain-Thunderstorm,264<br />
2015-6-14,28,21,13,12,9,6,78,52,26,1014,1009,1006,16,16,16,35,16,43,0.00,5,,319<br />
2015-6-15,22,17,12,14,12,9,90,75,59,1024,1018,1015,16,16,16,27,12,32,T,6,Rain-Thunderstorm,111<br />
2015-6-16,29,22,16,15,12,6,84,58,26,1023,1015,1009,16,16,14,53,21,69,0.00,5,Rain,239<br />
2015-6-17,28,20,12,16,13,11,93,69,45,1021,1014,1011,16,16,16,32,11,37,0.00,4,,105<br />
2015-6-18,27,21,14,17,14,9,90,72,54,1024,1015,1010,16,15,5,52,13,64,0.25,5,,65<br />
2015-6-19,34,25,16,17,11,3,93,55,16,1018,1008,1004,16,16,14,27,14,34,0.00,2,,180<br />
2015-6-20,29,22,14,14,12,8,68,58,48,1020,1009,1004,16,16,16,27,12,37,0.00,1,,99<br />
2015-6-21,33,24,14,15,12,8,78,51,24,1019,1008,1004,16,16,16,45,17,55,0.00,3,,177<br />
2015-6-22,26,21,14,13,9,2,78,53,28,1023,1013,1005,16,16,16,45,16,56,0.00,3,,131<br />
2015-6-23,33,23,13,17,14,11,86,57,28,1019,1014,1009,16,16,13,35,16,45,0.25,3,Rain-Thunderstorm,187<br />
2015-6-24,33,25,17,16,12,9,78,52,26,1025,1014,1009,16,16,14,58,20,76,1.27,5,Rain-Thunderstorm,228<br />
2015-6-25,32,23,14,14,12,9,84,57,29,1022,1014,1010,16,16,16,40,15,50,T,4,Rain-Thunderstorm,166<br />
2015-6-26,27,21,14,15,13,11,100,70,39,1026,1020,1017,16,16,14,26,14,35,0.00,5,,41<br />
2015-6-27,32,23,14,14,11,7,86,54,22,1020,1017,1015,16,16,16,32,13,39,0.00,2,,118<br />
2015-6-28,34,24,13,14,12,7,80,50,20,1024,1016,1012,16,16,8,52,15,61,5.59,5,Rain-Thunderstorm,181<br />
2015-6-29,31,24,16,13,11,8,78,51,24,1019,1015,1013,16,16,16,24,13,34,0.00,4,,293<br />
2015-6-30,34,26,17,12,9,4,63,41,18,1020,1012,1008,16,16,16,53,16,66,T,4,Rain,265<br />
2015-7-1,33,25,17,17,13,9,84,55,26,1021,1013,1010,16,16,16,40,13,47,0.25,5,Rain-Thunderstorm,229<br />
2015-7-2,29,22,13,15,12,9,90,61,31,1025,1017,1010,16,15,6,50,15,63,2.79,5,Rain-Thunderstorm,107<br />
2015-7-3,29,21,13,14,13,11,93,64,34,1020,1013,1010,16,16,16,26,11,34,0.00,3,,145<br />
2015-7-4,36,25,14,14,9,4,67,42,16,1010,1007,1005,16,16,16,35,15,45,0.00,4,,230<br />
2015-7-5,33,24,16,15,11,7,78,50,21,1017,1007,1004,16,16,16,47,14,63,0.25,5,,278<br />
2015-7-6,18,17,15,15,13,12,93,80,67,1026,1021,1012,16,10,2,29,15,37,1.02,8,Rain,34<br />
2015-7-7,24,18,12,13,12,11,80,65,49,1026,1016,1012,8,6,3,37,20,48,0.25,7,Rain,155<br />
2015-7-8,23,17,12,14,13,11,93,77,61,1021,1014,1010,11,6,1,34,13,39,1.78,7,Rain,354<br />
2015-7-9,28,20,12,14,12,9,93,63,33,1020,1014,1009,16,12,5,45,12,52,6.60,7,Rain-Thunderstorm,118<br />
2015-7-10,29,22,13,13,10,7,84,55,26,1019,1011,1008,16,16,16,50,14,63,2.29,6,Rain-Thunderstorm,210<br />
2015-7-11,32,23,13,12,9,4,78,48,18,1021,1014,1011,16,16,16,63,15,89,T,4,Rain-Thunderstorm,244<br />
2015-7-12,34,23,12,11,8,3,83,49,15,1015,1013,1010,16,16,16,24,12,32,0.00,4,,196<br />
2015-7-13,32,24,16,13,9,5,68,45,21,1020,1012,1010,16,16,14,45,16,56,T,6,Rain,212<br />
2015-7-14,32,24,17,14,11,7,78,50,22,1019,1011,1007,16,16,11,37,15,43,0.51,6,Rain-Thunderstorm,297<br />
2015-7-15,31,21,12,15,12,8,93,59,25,1017,1011,1008,16,15,5,74,10,97,1.52,4,Rain-Thunderstorm,213<br />
2015-7-16,33,23,13,12,6,2,86,51,16,1017,1011,1009,16,16,14,47,15,64,0.00,3,Thunderstorm,217<br />
2015-7-17,34,25,16,10,5,1,65,39,13,1014,1007,1004,16,16,16,45,18,56,T,3,Thunderstorm,200<br />
2015-7-18,32,23,14,16,11,6,90,56,21,1023,1013,1009,16,15,6,56,14,72,8.38,5,Rain-Thunderstorm,141<br />
2015-7-19,29,21,12,14,12,8,93,62,30,1017,1015,1014,16,15,10,21,9,29,0.00,6,,274<br />
2015-7-20,30,22,14,14,7,2,73,45,17,1021,1015,1013,16,16,16,40,14,52,T,5,Rain,215<br />
2015-7-21,28,21,14,16,13,11,84,62,40,1018,1012,1008,16,16,16,45,16,48,1.27,5,Rain-Thunderstorm,172<br />
2015-7-22,33,23,13,13,9,4,86,52,18,1010,1008,1007,16,16,16,29,15,35,0.00,3,,223<br />
2015-7-23,35,26,16,12,7,2,78,46,14,1011,1009,1008,16,16,14,26,13,32,0.00,2,,217<br />
2015-7-24,32,25,18,11,7,2,47,32,16,1021,1013,1010,16,16,16,42,14,58,T,5,Rain,243<br />
2015-7-25,33,25,17,11,7,3,56,36,16,1012,1011,1009,16,16,16,37,17,45,0.00,3,,129<br />
2015-7-26,34,27,19,14,10,2,66,41,15,1017,1009,1006,16,16,16,45,18,53,0.00,4,,174<br />
2015-7-27,36,27,17,14,8,2,78,47,15,1007,1004,1001,16,16,16,53,14,69,T,4,,242<br />
2015-7-28,30,21,11,6,3,0,59,39,19,1019,1012,1005,16,16,16,39,23,50,0.00,1,,117<br />
2015-7-29,29,21,13,9,8,6,66,46,25,1019,1018,1016,16,16,16,45,22,56,0.00,3,,162<br />
2015-7-30,33,24,14,12,8,4,72,45,17,1027,1018,1016,16,16,16,34,16,40,0.00,2,,211<br />
2015-7-31,33,24,16,14,11,6,84,52,19,1020,1017,1015,16,16,16,27,17,37,0.00,3,,202<br />
