
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-4-18,21,16,9,13,10,5,93,71,49,1016,1015,1013,16,15,10,26,9,31,0.00,0,,141<br />
2015-4-19,19,15,11,12,11,11,100,82,63,1015,1013,1011,16,11,5,24,11,29,0.00,3,,107<br />
2015-4-20,18,16,13,12,11,9,86,73,60,1013,1012,1010,16,16,13,24,12,31,0.00,4,,135<br />
2015-4-21,18,16,13,11,10,8,86,69,52,1014,1013,1012,16,16,10,14,8,19,0.00,7,,146<br />
2015-4-22,19,16,12,12,10,8,89,73,56,1013,1012,1011,16,16,16,16,7,23,T,5,Rain,203<br />
2015-4-23,19,15,10,11,9,8,86,71,56,1013,1012,1011,16,16,16,19,8,24,0.00,2,,205<br />
2015-4-24,19,14,9,12,9,7,93,77,60,1016,1014,1013,16,16,16,21,8,24,0.00,1,,172<br />
2015-4-25,22,16,10,14,9,6,84,64,44,1015,1014,1012,16,15,5,52,20,64,T,4,Rain,310<br />
2015-4-26,27,18,9,8,6,3,77,50,23,1016,1014,1012,16,16,16,40,19,61,0.00,0,,299<br />
2015-4-27,27,20,12,11,7,3,72,48,23,1015,1013,1012,16,16,16,27,11,37,0.00,0,,276<br />
2015-4-28,24,18,11,12,11,9,93,67,41,1015,1013,1013,16,15,13,24,7,29,0.00,0,,168<br />
2015-4-29,25,19,13,14,12,9,93,66,38,1013,1012,1009,16,13,8,19,8,21,0.00,1,,162<br />
2015-4-30,22,17,12,13,12,11,100,79,57,1011,1010,1008,16,11,4,23,10,27,0.00,2,,200<br />
2015-5-1,20,16,11,13,12,11,93,76,58,1013,1012,1011,16,11,3,26,10,31,0.00,4,,256<br />
2015-5-2,18,13,8,12,10,7,100,80,60,1013,1011,1011,16,13,0,32,11,39,0.00,2,Fog,269<br />
2015-5-3,18,14,11,11,9,9,93,75,56,1014,1012,1010,16,15,11,32,13,40,0.00,2,,235<br />
2015-5-4,19,16,12,11,9,8,83,70,56,1016,1014,1012,16,16,14,24,11,32,0.00,1,,167<br />
2015-5-5,19,15,10,10,9,7,83,68,52,1016,1015,1013,16,16,16,19,10,,0.00,5,,119<br />
2015-5-6,21,14,8,9,7,6,86,66,45,1014,1012,1010,16,16,16,37,10,45,0.00,2,,254<br />
2015-5-7,18,13,7,9,8,6,86,69,52,1012,1011,1010,16,16,14,42,14,55,T,3,,262<br />
2015-5-8,18,14,9,11,9,6,86,69,52,1017,1013,1010,16,16,13,27,10,45,T,5,,247<br />
2015-5-9,19,14,8,11,9,7,93,73,52,1019,1017,1016,16,16,14,23,8,31,0.00,1,,228<br />
2015-5-10,21,15,8,12,11,7,89,71,53,1017,1015,1013,16,15,11,24,9,31,0.00,0,,187<br />
2015-5-11,21,16,11,13,12,8,93,73,53,1014,1012,1009,16,14,10,16,8,24,0.00,2,,153<br />
2015-5-12,21,14,7,12,8,4,86,63,40,1013,1011,1010,16,16,14,26,9,31,0.00,0,,222<br />
2015-5-13,19,15,10,11,8,4,77,61,44,1016,1013,1012,16,16,16,26,10,31,0.00,1,,183<br />
2015-5-14,17,14,11,12,9,4,89,70,51,1013,1011,1010,16,16,5,24,8,29,8.13,6,Rain,130<br />
2015-5-15,23,17,10,11,9,6,96,69,41,1013,1011,1010,16,16,16,32,9,42,0.00,3,,269<br />
2015-5-16,19,15,11,12,10,7,93,75,56,1016,1015,1012,16,16,16,29,10,37,0.00,1,,146<br />
2015-5-17,19,14,9,12,11,8,96,74,52,1017,1016,1015,16,16,16,21,7,26,0.00,2,,171<br />
2015-5-18,23,16,9,10,8,6,86,61,35,1017,1016,1015,16,16,16,35,12,45,0.00,0,,293<br />
2015-5-19,21,16,9,11,9,7,77,62,47,1018,1016,1014,16,16,16,29,9,34,0.00,1,,234<br />
2015-5-20,21,16,11,11,9,8,83,64,45,1015,1014,1013,16,16,16,26,9,31,0.00,1,,248<br />
2015-5-21,20,16,11,12,9,8,83,70,56,1015,1014,1013,16,16,16,35,13,50,0.00,5,,268<br />
2015-5-22,21,16,10,12,10,7,77,62,47,1017,1015,1014,16,16,16,40,16,53,0.00,1,,245<br />
2015-5-23,22,16,11,11,9,8,83,68,53,1019,1017,1015,16,16,16,19,7,,0.00,0,,189<br />
2015-5-24,21,16,9,12,10,8,86,69,51,1016,1015,1013,16,16,16,23,10,27,0.00,0,,160<br />
2015-5-25,19,15,10,13,11,9,93,76,58,1016,1015,1014,16,16,16,24,9,29,0.00,2,,189<br />
2015-5-26,19,15,11,12,11,9,89,76,63,1016,1015,1014,16,16,16,24,10,29,0.00,4,,104<br />
2015-5-27,20,17,13,13,12,11,87,73,58,1016,1015,1014,16,16,16,24,11,31,0.00,2,,127<br />
2015-5-28,21,16,11,13,12,9,93,78,63,1016,1014,1013,16,15,0,23,10,27,0.00,2,Fog,116<br />
2015-5-29,19,16,13,13,13,12,93,80,67,1015,1013,1012,16,15,11,24,11,31,0.00,3,,126<br />
2015-5-30,19,16,13,13,13,12,100,87,73,1015,1013,1012,16,12,1,21,9,27,0.00,6,,187<br />
2015-5-31,19,16,12,13,12,11,100,86,72,1015,1014,1013,16,9,2,26,10,32,0.00,6,,186<br />
2015-6-1,19,16,13,14,12,11,93,80,67,1017,1015,1014,16,16,10,21,11,26,0.00,4,,134<br />
2015-6-2,21,17,12,14,13,11,93,77,61,1015,1014,1012,16,14,5,21,10,26,0.00,1,,143<br />
2015-6-3,21,16,11,13,12,9,93,76,59,1014,1013,1011,16,16,13,24,9,32,0.00,3,,124<br />
2015-6-4,22,17,12,12,11,9,83,66,49,1012,1011,1010,16,16,14,21,7,27,0.00,3,,266<br />
2015-6-5,21,16,11,13,11,8,87,71,55,1012,1011,1010,16,16,16,26,11,42,0.00,1,,242<br />
2015-6-6,20,17,13,13,12,12,93,78,63,1014,1012,1012,16,16,16,26,10,32,0.00,5,,217<br />
2015-6-7,22,18,14,14,13,13,90,76,61,1012,1011,1009,16,16,16,24,11,31,0.00,3,,162<br />
2015-6-8,21,18,14,15,14,14,100,83,66,1012,1011,1010,16,10,1,24,10,32,0.00,5,,164<br />
2015-6-9,22,18,14,19,15,13,100,90,79,1013,1011,1008,16,7,1,26,9,32,7.62,6,Rain,202<br />
2015-6-10,22,19,16,18,16,15,97,87,76,1014,1012,1010,16,13,8,23,11,27,0.00,5,,124<br />
2015-6-11,20,18,16,16,15,14,100,88,76,1013,1011,1010,16,11,1,24,10,29,0.00,7,,154<br />
2015-6-12,21,18,15,16,14,14,93,83,73,1011,1010,1009,16,12,3,23,7,26,0.00,7,,181<br />
2015-6-13,22,19,15,16,14,14,97,83,68,1011,1010,1008,16,13,5,21,10,26,0.00,8,,219<br />
2015-6-14,20,18,16,15,14,13,97,85,73,1010,1009,1008,16,13,5,23,11,27,0.00,6,,234<br />
2015-6-15,22,19,15,15,14,13,90,76,61,1011,1010,1009,16,13,5,16,9,26,0.00,4,,142<br />
2015-6-16,23,18,12,15,14,11,93,75,57,1013,1012,1011,16,13,10,14,10,,0.00,1,,155<br />
2015-6-17,20,18,15,14,14,13,93,81,68,1013,1013,1012,16,13,10,19,8,24,0.00,3,,192<br />
2015-6-18,21,17,14,14,14,13,93,81,68,1015,1013,1011,16,10,2,19,8,24,0.00,4,,173<br />
2015-6-19,26,20,14,16,14,12,100,75,50,1012,1011,1008,16,12,0,21,8,23,0.00,2,Fog,104<br />
2015-6-20,25,19,13,16,14,11,86,70,54,1012,1010,1008,16,14,10,16,8,21,0.00,0,,159<br />
2015-6-21,24,19,14,16,14,13,90,74,57,1014,1012,1010,16,14,10,21,8,26,0.00,0,,124<br />
2015-6-22,26,19,12,15,13,11,93,72,50,1014,1013,1012,16,14,10,19,7,23,0.00,0,,156<br />
2015-6-23,26,19,13,16,13,11,86,66,46,1014,1012,1010,16,15,13,23,9,27,0.00,0,,144<br />
2015-6-24,25,19,13,15,13,12,93,72,50,1013,1012,1010,16,15,11,19,8,24,0.00,0,,197<br />
2015-6-25,21,18,14,14,14,13,90,79,68,1015,1014,1012,16,12,5,21,9,24,0.00,4,,197<br />
2015-6-26,21,18,14,14,14,13,90,77,63,1016,1014,1013,16,10,0,27,12,34,0.00,4,Fog,252<br />
2015-6-27,23,18,13,16,14,12,93,77,61,1017,1014,1012,16,16,14,24,10,31,T,2,Rain,143<br />
2015-6-28,26,21,14,16,15,13,90,70,50,1014,1012,1011,16,16,11,19,8,24,0.00,0,,162<br />
2015-6-29,26,21,16,16,15,14,90,72,54,1013,1012,1011,16,16,13,24,8,29,0.00,1,,163<br />
2015-6-30,25,21,16,16,15,14,93,76,58,1014,1012,1009,16,15,11,27,9,37,0.00,1,,203<br />
2015-7-1,24,20,16,17,16,14,93,79,64,1014,1012,1010,16,14,8,23,9,27,0.00,2,,241<br />
2015-7-2,25,21,17,17,16,15,93,77,60,1015,1014,1013,16,16,13,32,11,37,T,3,,242<br />
2015-7-3,22,19,17,16,16,15,93,80,66,1015,1013,1010,16,13,5,27,11,34,0.00,5,,152<br />
2015-7-4,22,19,17,16,15,14,90,78,66,1013,1012,1011,16,16,16,27,12,35,0.00,5,,161<br />
2015-7-5,22,19,16,16,14,14,93,77,61,1016,1015,1013,16,16,11,24,11,32,0.00,5,,185<br />
2015-7-6,22,19,16,16,15,14,97,79,61,1018,1016,1013,16,15,8,19,10,24,0.00,5,,148<br />
2015-7-7,22,18,14,17,15,13,93,81,68,1016,1014,1010,16,16,16,21,9,26,0.00,2,,150<br />
2015-7-8,24,19,14,16,14,13,90,74,57,1012,1011,1009,16,16,16,24,8,31,0.00,3,,173<br />
2015-7-9,24,19,13,16,13,11,87,68,49,1013,1012,1010,16,16,10,32,11,37,0.00,2,,251<br />
2015-7-10,23,18,13,16,14,12,87,70,53,1014,1013,1012,16,16,16,26,11,,0.00,0,,174<br />
2015-7-11,25,20,14,16,14,12,93,72,50,1015,1014,1012,16,16,16,24,9,29,0.00,0,,192<br />
2015-7-12,26,21,16,16,15,14,90,69,48,1016,1015,1013,16,16,16,24,11,27,0.00,0,,142<br />
2015-7-13,27,21,16,16,14,12,81,65,48,1014,1013,1011,16,16,16,26,9,32,0.00,0,,212<br />
2015-7-14,25,20,15,16,16,13,90,72,54,1013,1011,1009,16,16,16,23,10,26,0.00,0,,151<br />
2015-7-15,24,21,17,16,15,14,90,76,61,1014,1012,1010,16,16,16,26,11,32,0.00,2,,164<br />
2015-7-16,23,18,14,16,15,12,93,77,61,1015,1013,1011,16,15,10,23,11,29,0.00,4,,162<br />
2015-7-17,23,18,13,15,14,12,90,76,61,1012,1011,1009,16,16,10,23,8,29,0.00,3,,252<br />
2015-7-18,26,19,12,17,14,11,93,72,50,1015,1014,1011,16,16,16,23,6,29,T,3,Thunderstorm,195<br />
2015-7-19,31,26,19,21,18,16,87,65,43,1017,1015,1013,16,16,8,23,7,27,0.25,5,Rain,165<br />
2015-7-20,28,24,20,21,19,19,90,74,58,1016,1015,1013,16,16,14,24,8,29,T,4,Rain,146<br />
2015-7-21,26,23,19,20,19,16,97,82,67,1014,1013,1011,16,11,2,23,9,29,0.00,6,,176<br />
2015-7-22,24,22,19,18,17,17,87,78,69,1013,1012,1011,16,16,11,21,7,24,0.00,6,,222<br />
2015-7-23,25,22,18,18,17,16,87,78,68,1016,1014,1012,16,14,10,21,7,29,0.00,5,,195<br />
2015-7-24,26,21,16,18,17,13,93,70,47,1019,1016,1015,16,16,14,23,9,26,0.00,0,,143<br />
2015-7-25,27,22,16,19,17,15,90,71,51,1017,1014,1012,16,16,14,21,10,26,0.00,0,,142<br />
2015-7-26,26,21,16,18,16,14,90,72,54,1014,1012,1011,16,16,13,23,10,35,0.00,0,,170<br />
2015-7-27,24,20,16,17,16,15,90,75,60,1014,1012,1011,16,15,10,23,10,32,0.00,2,,112<br />
2015-7-28,24,19,14,17,16,13,93,81,68,1013,1012,1011,16,13,8,26,10,32,0.00,3,,237<br />
2015-7-29,23,20,17,17,16,16,93,81,68,1015,1013,1012,16,11,2,26,10,31,0.00,4,,221<br />
2015-7-30,26,22,17,17,16,16,87,72,56,1016,1015,1014,16,15,11,16,8,23,0.00,3,,187<br />
2015-7-31,26,22,18,18,17,16,93,78,62,1017,1015,1014,16,15,8,23,8,27,0.00,1,,190<br />
2015-8-1,26,22,18,18,17,16,93,74,54,1015,1013,1011,16,14,10,21,10,26,0.00,3,,124<br />
2015-8-2,28,22,17,18,17,15,93,72,51,1013,1011,1009,16,16,14,21,9,26,0.00,0,,133<br />
2015-8-3,30,23,16,17,16,13,84,64,43,1013,1011,1010,16,16,16,26,10,31,0.00,0,,188<br />
2015-8-4,30,23,16,18,15,12,78,59,40,1014,1012,1011,16,16,16,27,10,37,0.00,0,,166<br />
2015-8-5,28,22,17,18,16,14,87,68,48,1014,1012,1010,16,16,16,21,10,26,0.00,2,,136<br />
2015-8-6,24,22,18,18,17,16,93,77,60,1012,1011,1009,16,15,11,23,8,26,0.00,2,,167<br />
2015-8-7,24,21,18,17,16,14,93,77,61,1014,1012,1010,16,14,10,27,10,34,0.00,4,,137<br />
2015-8-8,24,19,15,16,15,13,93,75,57,1015,1013,1012,16,16,14,26,9,31,0.00,2,,166<br />
2015-8-9,24,19,15,16,15,13,90,75,60,1015,1014,1013,16,15,10,24,10,31,0.00,3,,181<br />
2015-8-10,24,21,17,16,15,14,87,72,57,1016,1014,1012,16,16,16,27,9,34,0.00,5,,257<br />
2015-8-11,24,19,13,17,15,12,93,77,61,1014,1013,1011,16,16,16,21,9,26,0.00,2,,139<br />
2015-8-12,28,21,13,17,15,12,93,69,45,1016,1014,1012,16,16,16,21,7,27,0.00,0,,244<br />
2015-8-13,31,22,13,18,15,11,86,63,40,1014,1012,1011,16,16,16,16,7,23,0.00,0,,178<br />
2015-8-14,31,23,16,18,16,13,87,67,47,1014,1012,1011,16,16,13,16,7,21,0.00,0,,144<br />
2015-8-15,28,22,15,18,17,13,93,72,51,1013,1012,1010,16,14,11,19,7,24,0.00,0,,196<br />
2015-8-16,28,23,17,18,17,16,93,70,47,1012,1010,1009,16,11,2,19,8,23,0.00,0,,155<br />
2015-8-17,25,21,17,19,18,16,100,85,69,1013,1012,1010,16,9,0,24,13,29,0.00,5,Fog,134<br />
2015-8-18,26,22,18,18,17,17,93,79,64,1014,1013,1012,16,10,4,24,9,29,T,6,Rain,201<br />
2015-8-19,23,19,16,17,16,14,93,80,66,1014,1012,1010,16,10,3,21,7,26,0.00,5,,154<br />
