CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-1-15,11,6,1,3,2,0,92,70,48,1027,1025,1023,16,14,5,27,11,32,1.52,5,Rain,10
2015-1-16,15,7,-1,3,2,-2,100,72,43,1029,1026,1023,16,13,4,13,5,19,0.00,0,,301
2015-1-17,17,9,1,11,5,0,100,80,60,1024,1022,1019,16,7,0,23,7,32,0.00,3,Fog,173
2015-1-18,21,12,3,8,4,-1,100,62,24,1027,1024,1021,16,11,0,14,6,19,0.00,0,Fog,267
2015-1-19,19,10,1,9,4,0,100,76,52,1024,1021,1017,16,8,0,24,7,32,0.00,1,Fog,171
2015-1-20,22,14,6,14,9,6,100,81,61,1018,1016,1015,16,6,0,16,6,23,0.00,3,Fog,149
2015-1-21,21,14,8,13,9,4,100,76,51,1022,1020,1017,16,9,0,26,14,32,0.00,4,Fog,52
2015-1-22,15,11,6,8,6,4,100,76,51,1021,1017,1015,16,10,2,48,25,63,42.16,8,Rain-Thunderstorm,50
2015-1-23,7,6,3,6,4,2,96,89,82,1024,1019,1015,16,15,6,37,20,45,0.25,8,Rain,348
2015-1-24,14,8,2,7,4,1,92,68,43,1025,1022,1019,16,16,11,24,11,32,0.00,0,,254
2015-1-25,20,12,4,9,4,-2,100,66,32,1019,1017,1014,16,14,2,29,15,45,0.00,0,,259
2015-1-26,19,13,7,6,2,-2,80,55,29,1024,1021,1020,16,16,16,29,16,40,0.00,0,,313
2015-1-27,23,15,6,10,7,5,100,68,35,1022,1021,1020,16,16,14,19,6,24,0.00,0,,242
2015-1-28,22,14,6,12,7,4,100,86,72,1026,1023,1021,16,11,1,27,11,35,0.00,1,Fog,145
2015-1-29,23,17,9,16,12,9,100,77,53,1026,1024,1022,16,8,0,23,8,29,0.00,2,Fog,204
2015-1-30,17,12,6,8,3,1,74,55,36,1031,1028,1027,16,16,16,37,19,43,0.00,0,,48
2015-1-31,18,11,4,12,7,2,85,73,60,1027,1023,1018,16,16,11,32,17,37,0.00,2,,98
2015-2-1,24,18,12,18,14,2,100,78,55,1020,1015,1012,16,13,3,39,16,52,0.76,5,Rain,237
2015-2-2,12,7,2,2,-3,-6,79,58,36,1029,1026,1021,16,16,16,42,18,53,0.00,0,,357
2015-2-3,7,5,2,4,1,-1,82,72,62,1029,1027,1025,16,16,10,19,10,23,0.76,4,Rain,66
2015-2-4,12,9,6,10,8,4,100,92,83,1024,1020,1017,14,7,2,39,11,45,8.13,8,Rain,49
2015-2-5,14,10,6,9,6,2,93,75,57,1030,1026,1022,16,15,10,29,14,35,0.00,6,,15
2015-2-6,14,8,1,4,1,-1,93,66,38,1032,1029,1026,16,16,16,13,5,16,0.00,4,,18
2015-2-7,19,11,3,14,9,3,93,75,56,1026,1022,1019,16,14,6,26,11,31,0.00,2,,168
2015-2-8,23,17,10,16,14,9,100,83,66,1018,1016,1013,16,11,0,32,12,43,0.00,2,Fog,199
2015-2-9,27,20,13,16,12,5,100,63,26,1018,1016,1014,16,11,1,32,11,39,0.00,4,,324
2015-2-10,22,14,7,9,6,4,93,64,35,1020,1018,1016,16,14,6,23,9,29,0.00,0,,59
2015-2-11,23,14,6,11,8,4,96,66,35,1022,1020,1017,16,10,0,19,7,23,0.00,0,Fog,70
2015-2-12,18,13,7,9,5,-1,96,63,30,1028,1025,1021,16,12,1,32,16,39,0.00,0,,24
2015-2-13,15,8,2,4,0,-3,75,54,33,1030,1028,1026,16,16,16,23,10,27,0.00,0,,80
2015-2-14,23,14,5,14,10,4,93,71,49,1026,1024,1021,16,14,5,24,8,34,0.00,0,,227
2015-2-15,18,14,9,16,14,9,100,92,84,1023,1021,1017,14,6,0,19,7,24,T,6,Fog-Rain,124
2015-2-16,20,12,3,18,10,1,93,87,81,1019,1014,1010,16,12,1,39,21,52,19.56,8,Rain,319
2015-2-17,9,5,1,2,-1,-3,85,66,46,1026,1021,1017,16,16,8,34,19,42,2.29,5,Rain,8
2015-2-18,16,8,0,5,1,-4,93,59,25,1029,1027,1026,16,15,5,26,8,32,0.00,0,,300
2015-2-19,13,7,2,5,1,-4,92,67,41,1032,1028,1024,16,15,4,24,11,34,0.00,1,,91
2015-2-20,19,14,8,15,11,6,93,80,67,1024,1020,1016,16,16,11,34,19,43,T,7,,141
2015-2-21,21,20,18,17,16,15,87,80,73,1017,1015,1014,16,15,13,34,23,50,T,8,,191
2015-2-22,22,14,7,18,14,6,100,83,66,1026,1019,1015,16,13,0,34,14,43,1.27,7,Fog-Rain,53
2015-2-23,7,4,1,5,2,-1,92,81,70,1029,1027,1025,16,14,3,37,24,45,0.76,8,Rain,20
2015-2-24,8,4,1,2,1,-1,89,77,65,1027,1023,1016,16,16,14,24,15,29,T,8,Rain,28
2015-2-25,7,6,3,4,3,1,100,88,76,1016,1012,1009,16,11,2,29,16,39,6.60,8,Rain-Thunderstorm,355
2015-2-26,14,8,3,2,1,0,85,64,43,1027,1021,1014,16,16,16,29,17,42,0.00,5,,19
2015-2-27,11,7,2,1,-1,-2,79,65,50,1031,1029,1026,16,16,11,35,22,43,0.00,4,,56
2015-2-28,17,9,2,9,3,-3,75,63,50,1029,1027,1025,16,16,16,37,19,45,T,7,,73
2015-3-1,22,18,13,20,17,12,100,86,72,1025,1023,1022,16,8,0,34,13,45,78.49,8,Fog-Rain-Thunderstorm,137
2015-3-2,17,14,12,17,14,12,100,97,93,1026,1024,1022,16,6,0,21,12,24,9.65,8,Fog-Rain,48
2015-3-3,24,18,12,20,17,11,100,87,74,1022,1017,1013,16,10,0,32,14,42,0.25,7,Fog-Rain,152
2015-3-4,27,22,18,21,20,18,100,87,74,1015,1013,1010,16,12,1,34,14,50,0.76,8,Fog-Rain,182
2015-3-5,21,11,1,21,2,-6,93,73,53,1035,1025,1012,16,13,2,50,30,64,7.87,6,Rain-Snow,7
2015-3-6,12,6,-2,-1,-6,-9,82,52,22,1036,1034,1031,16,16,16,37,15,47,0.00,0,,37
2015-3-7,17,8,0,7,-1,-4,85,55,25,1033,1030,1027,16,16,16,23,9,27,0.00,3,,79
2015-3-8,16,13,11,9,7,5,89,69,49,1027,1024,1020,16,15,8,26,11,34,2.79,8,Rain,50
2015-3-9,21,16,11,18,15,7,100,89,77,1020,1014,1011,16,12,2,26,14,34,30.99,8,Rain,116
2015-3-10,18,16,13,18,16,13,100,95,90,1020,1015,1012,16,9,1,21,9,26,2.03,8,Fog-Rain,264
2015-3-11,17,15,13,14,13,12,100,89,78,1023,1021,1018,16,12,3,27,18,37,4.06,8,Rain,26
2015-3-12,24,19,14,19,16,13,100,87,73,1020,1016,1014,16,12,3,37,20,45,3.56,8,Rain-Thunderstorm,77
2015-3-13,18,17,16,16,15,14,97,88,78,1017,1015,1013,16,14,4,21,10,32,0.76,8,Rain,215
2015-3-14,23,19,14,16,14,13,93,77,61,1021,1019,1015,16,14,5,26,11,37,0.00,2,,239
2015-3-15,24,18,12,14,12,11,93,70,46,1025,1024,1021,16,16,14,16,5,23,0.00,0,,283
2015-3-16,26,20,14,16,14,12,93,68,43,1026,1024,1022,16,15,2,14,6,19,0.00,4,,243
2015-3-17,28,22,16,20,18,14,100,81,62,1023,1021,1018,16,13,4,19,8,26,0.00,1,,247
2015-3-18,24,21,18,19,18,17,100,90,79,1019,1017,1015,16,9,3,16,7,26,0.25,3,Rain,228
2015-3-19,27,22,17,19,19,18,100,81,62,1018,1016,1014,16,9,0,19,4,26,0.00,7,Fog,202
2015-3-20,28,23,18,21,19,18,100,79,58,1022,1019,1016,16,7,0,14,5,19,0.00,6,Fog,178
2015-3-21,21,20,18,20,18,17,100,94,87,1019,1017,1015,16,11,1,21,11,26,16.26,8,Fog-Rain-Thunderstorm,56
2015-3-22,23,20,16,19,16,13,100,83,66,1017,1015,1013,16,14,8,26,12,34,T,7,,307
2015-3-23,24,19,13,13,12,10,93,70,46,1020,1018,1016,16,16,16,27,14,34,0.00,5,,9
2015-3-24,23,17,11,14,12,9,100,77,53,1020,1018,1016,16,16,11,19,7,24,0.00,1,,165
2015-3-25,26,19,12,17,14,11,100,75,50,1019,1016,1014,16,13,2,24,9,32,0.00,2,,148
2015-3-26,23,18,13,19,16,9,100,84,68,1018,1013,1011,16,11,0,37,15,48,0.00,6,Fog,334
2015-3-27,24,16,7,8,6,3,93,59,25,1022,1020,1017,16,16,16,34,12,43,0.00,0,,338
2015-3-28,23,16,8,16,10,6,93,70,47,1024,1022,1021,16,16,16,23,10,31,0.00,0,,153
2015-3-29,26,19,13,18,15,13,100,78,56,1024,1022,1021,16,13,2,34,15,47,0.00,0,,173
2015-3-30,26,21,14,18,16,13,100,77,54,1025,1022,1021,16,12,2,26,9,35,0.00,2,,187
2015-3-31,27,21,14,19,16,13,100,77,54,1021,1019,1017,16,8,0,27,11,42,0.00,3,Fog,192
2015-4-1,26,21,16,21,18,16,100,81,62,1019,1016,1014,16,11,0,24,10,37,0.00,5,Fog,176
2015-4-2,27,24,21,21,20,19,100,81,62,1019,1017,1015,16,14,6,29,14,42,0.00,6,,181
2015-4-3,27,23,19,21,21,19,97,80,62,1019,1017,1015,16,13,3,26,11,35,0.00,6,,193
2015-4-4,23,19,14,21,11,8,93,66,38,1026,1023,1019,16,16,10,42,23,52,T,4,Rain,34
2015-4-5,22,18,13,18,12,7,100,81,62,1023,1019,1016,16,14,6,27,13,35,1.27,7,Rain,73
2015-4-6,26,22,17,22,19,16,100,87,74,1020,1017,1016,16,10,0,24,10,34,T,6,Fog-Rain,144
2015-4-7,28,23,19,22,20,18,100,84,67,1020,1019,1017,16,13,6,23,12,32,0.00,5,,174
2015-4-8,29,24,19,22,21,18,100,79,58,1019,1017,1015,16,11,0,29,11,39,0.00,5,Fog,172
2015-4-9,28,24,19,22,22,19,100,83,65,1017,1015,1014,16,13,0,29,14,40,0.00,6,Fog,180
2015-4-10,27,22,17,23,21,17,97,88,79,1019,1017,1015,16,8,0,27,9,40,107.19,7,Fog-Rain-Thunderstorm,161
2015-4-11,26,21,15,22,18,14,100,87,73,1020,1018,1015,16,14,4,34,13,42,19.05,5,Rain-Thunderstorm,74
2015-4-12,26,22,19,22,21,18,100,91,82,1017,1015,1013,16,13,2,27,12,34,12.45,7,Rain-Thunderstorm,144
2015-4-13,29,25,21,22,21,19,100,83,65,1016,1013,1011,16,13,2,34,13,48,11.43,5,Rain-Thunderstorm,160
2015-4-14,25,22,18,21,19,17,100,82,64,1021,1017,1014,16,12,1,29,6,39,20.32,5,Fog-Rain-Thunderstorm,180
2015-4-15,27,22,18,20,18,17,100,79,58,1018,1015,1013,16,15,10,13,4,18,0.00,5,,347
2015-4-16,25,22,19,23,19,18,100,94,87,1018,1016,1014,16,11,2,27,9,35,27.43,7,Rain-Thunderstorm,132
2015-4-17,28,23,18,22,19,17,93,80,67,1019,1015,1012,16,13,2,32,11,47,19.30,6,Rain-Thunderstorm,82
2015-4-18,24,22,19,22,20,18,100,90,79,1015,1011,1007,16,12,1,27,10,34,36.83,6,Rain-Thunderstorm,134
2015-4-19,28,22,15,20,17,11,97,76,54,1012,1009,1007,16,15,5,53,14,80,0.76,1,Rain-Thunderstorm,218
2015-4-20,24,19,14,15,11,8,86,62,38,1017,1013,1009,16,16,16,32,12,37,0.00,0,,340
2015-4-21,26,19,13,15,11,8,90,64,38,1019,1016,1015,16,16,16,32,11,39,0.00,0,,102
2015-4-22,29,23,17,21,18,15,97,78,58,1016,1014,1012,16,15,10,19,7,23,0.00,2,,144
2015-4-23,31,26,20,23,21,19,100,79,57,1015,1013,1012,16,14,6,19,5,23,0.00,6,,92
2015-4-24,29,26,22,24,23,21,100,85,70,1014,1011,1007,16,12,6,29,13,40,T,7,Rain,156
2015-4-25,27,23,19,23,22,19,97,80,62,1011,1009,1006,16,9,0,35,10,53,30.23,5,Fog-Rain-Thunderstorm,228
2015-4-26,28,23,18,24,21,18,100,87,74,1009,1007,1004,14,7,0,19,7,23,T,5,Fog-Rain-Thunderstorm,141
2015-4-27,24,21,18,23,18,16,100,85,69,1009,1006,1004,16,11,1,53,19,69,48.26,7,Fog-Rain-Thunderstorm,51
2015-4-28,20,17,14,17,14,11,97,85,72,1015,1011,1008,16,15,5,27,15,35,0.25,8,Rain,4
2015-4-29,24,18,12,13,10,8,93,66,38,1016,1014,1012,16,16,16,27,14,37,0.00,2,,346
2015-4-30,27,20,13,14,11,9,86,61,35,1016,1015,1014,16,16,16,21,9,27,0.00,1,,279
2015-5-1,29,22,15,16,13,10,90,61,32,1019,1017,1015,16,16,16,16,7,21,0.00,2,,269
2015-5-2,28,22,16,16,15,13,93,68,42,1020,1018,1017,16,16,11,21,5,27,0.00,2,,218
2015-5-3,27,22,16,18,14,11,97,68,39,1020,1019,1017,16,14,8,26,8,32,0.00,1,,183
2015-5-4,28,22,16,21,17,14,93,68,43,1022,1020,1018,16,14,2,27,11,42,17.78,2,Rain,121
2015-5-5,29,25,21,21,19,17,97,74,51,1021,1019,1017,16,15,1,40,22,52,0.00,4,Rain,132
2015-5-6,29,24,19,21,19,18,93,76,58,1019,1017,1014,16,16,14,32,15,42,0.00,2,,130
2015-5-7,29,26,21,23,22,20,93,77,61,1017,1015,1014,16,16,11,29,16,42,0.00,5,,152
2015-5-8,29,27,23,23,22,21,94,80,65,1017,1016,1014,16,15,11,32,17,39,0.00,6,,155
2015-5-9,29,27,24,23,23,22,94,80,65,1017,1015,1014,16,15,11,35,19,47,T,6,,160
2015-5-10,31,28,24,23,23,22,94,78,61,1016,1015,1013,16,14,10,40,23,53,0.00,7,,152
2015-5-11,29,24,18,23,21,16,94,82,69,1020,1017,1014,16,12,2,42,13,60,15.49,7,Rain-Thunderstorm,124
2015-5-12,28,24,20,22,20,19,97,81,65,1023,1021,1019,16,16,13,26,14,32,T,3,,66
2015-5-13,28,25,22,23,21,19,93,84,74,1022,1021,1019,16,16,14,27,11,34,0.00,3,Thunderstorm,102
2015-5-14,31,27,22,23,22,21,94,78,61,1021,1019,1017,16,14,8,24,10,31,0.00,2,,151
2015-5-15,30,27,23,24,23,22,100,81,61,1018,1016,1015,16,14,6,24,10,34,T,3,Rain-Thunderstorm,151
2015-5-16,31,28,24,24,23,23,94,80,65,1016,1015,1013,16,13,10,32,18,43,T,6,Rain,161
2015-5-17,31,28,26,24,24,23,91,78,65,1019,1017,1014,16,11,2,34,18,47,6.60,7,Rain-Thunderstorm,166
2015-5-18,29,25,21,24,22,19,94,80,65,1022,1020,1018,16,15,8,39,15,48,T,5,Rain-Thunderstorm,149
2015-5-19,30,26,21,23,22,19,100,83,65,1021,1019,1015,16,12,0,21,9,31,0.00,5,Fog-Thunderstorm,116
2015-5-20,31,27,22,23,22,20,100,77,53,1017,1016,1014,16,15,8,19,7,27,0.00,1,,195
2015-5-21,32,25,18,24,21,18,93,77,61,1020,1018,1016,16,13,0,53,9,71,35.31,4,Fog-Rain-Thunderstorm,23
2015-5-22,27,22,17,21,17,14,93,81,69,1022,1021,1019,16,16,13,26,15,34,0.00,6,,63
2015-5-23,31,26,21,24,22,19,97,78,59,1022,1020,1017,16,15,8,37,15,48,0.76,2,Thunderstorm,126
2015-5-24,28,26,22,23,22,19,94,82,69,1018,1016,1014,16,15,1,37,13,55,6.60,4,Rain-Thunderstorm,164
2015-5-25,31,25,18,24,22,18,100,82,63,1020,1016,1012,16,13,1,37,14,56,30.73,4,Rain-Thunderstorm,145
2015-5-26,30,24,18,23,19,18,100,81,61,1021,1019,1016,16,14,3,29,11,37,6.10,6,Rain-Thunderstorm,141
2015-5-27,31,25,19,23,20,18,93,72,50,1022,1019,1016,16,13,1,48,9,71,45.21,5,Fog-Rain-Thunderstorm,348
2015-5-28,32,27,22,24,22,21,100,80,59,1020,1019,1016,16,16,16,16,7,23,0.00,1,,156
2015-5-29,31,27,23,24,23,22,94,80,65,1018,1016,1015,16,16,14,27,11,35,0.00,2,,181
2015-5-30,31,27,23,23,22,19,100,79,57,1019,1017,1015,16,15,10,23,6,29,0.00,2,Thunderstorm,179
2015-5-31,29,26,21,22,21,18,93,72,51,1018,1016,1014,16,16,3,21,7,26,1.78,4,Rain-Thunderstorm,327
2015-6-1,31,26,20,21,19,16,97,70,42,1019,1017,1015,16,16,13,16,6,23,0.00,1,,16
2015-6-2,32,26,19,20,18,15,93,66,38,1017,1016,1014,16,16,16,16,5,31,0.00,1,,37
2015-6-3,32,26,21,21,19,18,90,68,46,1015,1014,1013,16,16,14,14,6,18,0.00,2,,83
2015-6-4,33,27,21,21,19,18,90,67,44,1017,1015,1013,16,16,16,19,8,26,0.00,1,,61
2015-6-5,33,27,21,21,19,17,93,67,41,1018,1016,1015,16,15,10,21,6,29,0.00,0,,40
2015-6-6,34,28,22,22,20,18,93,67,41,1017,1015,1014,16,14,8,16,6,23,0.00,0,,41
2015-6-7,34,28,23,24,22,21,94,73,52,1016,1015,1014,16,15,10,26,6,31,0.00,2,,242
2015-6-8,33,28,23,23,22,21,93,71,49,1017,1015,1013,16,14,6,21,6,31,0.00,3,Thunderstorm,200
2015-6-9,33,28,22,24,22,19,94,73,52,1015,1013,1011,16,11,0,77,8,119,38.35,4,Fog-Rain-Thunderstorm,171
2015-6-10,32,28,23,24,23,22,94,77,59,1014,1012,1010,16,15,11,23,8,32,0.00,2,Thunderstorm,188
2015-6-11,32,28,23,25,23,21,94,79,64,1013,1012,1010,16,14,2,29,9,40,8.13,3,Rain-Thunderstorm,144
2015-6-12,31,27,22,26,23,20,94,82,70,1015,1013,1012,16,14,1,39,11,52,17.02,3,Rain-Thunderstorm,127
2015-6-13,29,26,22,24,23,21,94,80,65,1016,1015,1013,16,13,1,35,8,52,39.37,4,Rain-Thunderstorm,139
2015-6-14,32,28,24,25,23,23,100,82,63,1016,1015,1013,16,14,1,40,14,50,5.33,3,Rain-Thunderstorm,127
2015-6-15,31,27,24,24,23,22,100,85,70,1016,1015,1012,16,14,0,42,19,56,21.34,5,Fog-Rain-Thunderstorm,105
2015-6-16,31,28,24,26,24,23,94,81,68,1017,1015,1013,16,12,1,47,20,60,16.51,6,Fog-Rain-Thunderstorm,125
2015-6-17,31,29,26,25,24,24,91,80,68,1017,1016,1014,16,14,11,39,22,50,0.00,6,,160
2015-6-18,32,29,26,25,24,23,91,78,64,1019,1017,1015,16,15,11,21,11,29,0.00,3,,183
2015-6-19,32,29,26,26,24,23,91,77,63,1019,1017,1016,16,14,0,26,9,32,5.84,2,Rain-Thunderstorm,210
2015-6-20,32,29,26,24,24,23,91,77,63,1020,1018,1017,16,16,14,21,8,31,0.00,2,,213
2015-6-21,33,29,26,26,24,24,91,78,64,1021,1020,1017,16,16,14,16,7,26,0.00,2,,186
2015-6-22,32,28,24,26,24,22,97,78,59,1021,1020,1019,16,16,11,21,6,29,0.00,1,,176
2015-6-23,34,29,23,24,23,21,100,76,52,1023,1021,1019,16,15,10,45,6,61,2.29,2,Rain-Thunderstorm,191
2015-6-24,33,28,23,25,23,22,94,75,56,1022,1021,1019,16,16,13,37,6,45,0.00,0,Thunderstorm,140
2015-6-25,33,28,23,24,23,22,93,76,59,1021,1019,1017,16,16,16,16,6,24,0.00,1,Thunderstorm,143
2015-6-26,32,28,23,25,24,22,91,78,64,1019,1017,1015,16,15,3,23,9,32,7.11,3,Rain-Thunderstorm,226
2015-6-27,34,30,26,25,24,22,91,74,56,1017,1016,1014,16,14,2,26,10,39,4.57,3,Rain-Thunderstorm,253
2015-6-28,32,28,23,24,23,22,94,79,63,1018,1016,1015,16,15,3,27,10,35,9.14,4,Rain-Thunderstorm,263
2015-6-29,32,29,26,25,24,23,91,75,59,1019,1017,1016,16,15,11,24,11,32,0.00,1,,234
2015-6-30,31,27,22,26,23,20,94,82,69,1019,1018,1016,16,13,5,35,7,56,4.83,3,Rain-Thunderstorm,222
2015-7-1,31,26,21,26,23,21,100,85,70,1020,1019,1017,16,15,3,24,7,40,3.30,4,Rain-Thunderstorm,199
2015-7-2,32,28,24,26,24,22,94,77,59,1019,1018,1016,16,15,11,23,7,29,0.00,0,,193
2015-7-3,33,28,24,26,24,23,100,78,56,1017,1017,1015,16,15,10,23,9,34,0.00,1,,195
2015-7-4,32,29,25,25,24,23,94,79,64,1018,1017,1015,16,16,13,23,9,35,T,3,Rain-Thunderstorm,198
2015-7-5,33,29,25,26,24,23,97,78,59,1020,1019,1018,16,15,10,23,9,32,0.00,1,,185
2015-7-6,33,29,24,25,24,22,100,78,56,1021,1019,1016,16,15,11,24,12,35,0.00,1,,174
2015-7-7,33,29,25,26,24,23,94,77,59,1020,1019,1017,16,16,11,26,12,37,0.00,2,Thunderstorm,167
2015-7-8,33,29,25,25,24,22,97,77,56,1020,1019,1017,16,14,10,23,11,34,0.00,1,,185
2015-7-9,33,29,25,26,24,22,94,73,52,1021,1020,1019,16,16,11,21,8,27,0.00,0,,174
2015-7-10,33,29,24,25,24,22,94,77,59,1021,1020,1019,16,15,4,35,5,42,3.30,3,Rain-Thunderstorm,167
2015-7-11,34,29,24,25,24,23,94,77,59,1022,1021,1020,16,16,16,21,6,24,T,1,Thunderstorm,151
2015-7-12,34,29,24,25,23,21,94,70,46,1021,1019,1017,16,16,13,19,6,27,0.00,1,,229
2015-7-13,34,29,24,25,23,21,94,72,49,1017,1015,1013,16,15,10,23,9,31,0.00,1,,234
2015-7-14,34,29,23,24,23,19,100,75,49,1015,1014,1012,16,16,13,26,8,35,0.00,1,,223
2015-7-15,34,28,23,24,23,22,94,73,52,1016,1015,1013,16,16,16,19,7,31,0.00,0,,228
2015-7-16,34,29,23,25,23,22,94,73,52,1017,1016,1015,16,16,13,21,6,27,0.00,0,,205
2015-7-17,34,29,25,25,24,23,94,73,52,1018,1016,1014,16,16,16,21,7,29,T,1,,211
2015-7-18,34,30,25,26,24,23,91,74,56,1019,1017,1015,16,16,11,24,6,27,0.00,1,Thunderstorm,243
2015-7-19,36,31,26,26,24,22,97,71,45,1019,1017,1015,16,15,8,19,7,27,0.00,1,,249
2015-7-20,35,31,26,25,24,21,91,69,46,1016,1015,1013,16,16,11,23,9,32,0.00,0,,252
2015-7-21,34,29,24,25,24,23,94,73,52,1015,1014,1012,16,16,13,24,9,35,0.00,2,Thunderstorm,234
2015-7-22,34,31,27,25,24,22,85,67,49,1016,1014,1014,16,16,16,26,12,37,0.00,1,,219
2015-7-23,35,30,25,25,24,23,91,72,52,1018,1016,1015,16,16,16,24,10,35,0.00,1,,219
2015-7-24,36,31,26,25,24,22,91,69,46,1020,1017,1015,16,16,16,23,9,34,0.00,1,,232
2015-7-25,36,31,26,26,24,21,91,67,43,1017,1015,1013,16,16,11,23,9,27,0.00,0,,249
2015-7-26,36,31,26,26,24,22,94,72,49,1015,1013,1012,16,14,10,26,5,31,0.51,3,Rain-Thunderstorm,268
2015-7-27,36,31,25,26,24,22,94,73,52,1016,1014,1013,16,14,8,29,5,39,0.00,1,Thunderstorm,253
2015-7-28,36,31,25,25,23,22,94,70,46,1017,1016,1015,16,15,11,24,4,29,0.00,1,,194
2015-7-29,37,32,26,26,23,19,97,66,35,1019,1017,1015,16,16,11,21,6,24,0.00,1,Thunderstorm,285
2015-7-30,39,32,24,24,23,22,94,67,40,1018,1016,1014,16,15,1,48,9,60,20.32,1,Fog-Rain-Thunderstorm,351
2015-7-31,36,31,25,24,21,16,94,64,33,1016,1015,1013,16,15,11,29,13,35,0.00,1,,25
2015-8-1,36,29,22,21,18,16,84,58,31,1016,1014,1012,16,16,16,26,13,35,0.00,0,,59
2015-8-2,36,28,21,23,19,16,94,62,30,1014,1013,1011,16,16,16,23,7,27,0.00,0,,97
2015-8-3,37,30,23,24,21,17,94,64,33,1014,1013,1012,16,16,8,19,6,27,0.00,0,,147
2015-8-4,37,31,24,25,23,20,94,67,40,1016,1015,1013,16,15,11,21,8,27,0.00,1,,237
2015-8-5,34,29,25,26,24,22,94,73,52,1017,1016,1015,16,16,1,34,10,48,4.83,1,Rain,210
2015-8-6,35,31,26,25,23,21,85,66,46,1016,1015,1013,16,16,16,26,13,39,0.00,0,,223
2015-8-7,35,30,25,26,24,23,94,73,52,1015,1014,1012,16,16,11,24,11,34,0.00,0,,226
2015-8-8,36,31,25,25,24,22,91,70,48,1016,1014,1012,16,16,8,24,10,35,0.00,1,,236
2015-8-9,37,32,26,26,24,21,91,65,39,1016,1014,1013,16,16,14,23,8,31,0.00,1,,256
2015-8-10,39,33,26,26,24,22,88,65,42,1015,1013,1011,16,16,16,21,6,27,T,0,Thunderstorm,252
2015-8-11,39,32,24,26,24,22,94,68,42,1017,1015,1013,16,16,10,48,10,64,0.25,1,Rain-Thunderstorm,286
2015-8-12,36,29,23,24,23,22,93,71,48,1019,1016,1014,16,15,3,63,7,90,0.76,1,Rain-Thunderstorm,169
2015-8-13,37,31,25,24,22,18,91,65,38,1018,1016,1014,16,16,13,19,7,26,0.00,5,,31
2015-8-14,37,30,23,24,19,16,85,58,30,1018,1016,1014,16,16,16,29,11,37,0.00,1,,53
2015-8-15,34,29,23,24,22,17,88,65,41,1017,1016,1014,16,16,14,42,12,55,T,4,Thunderstorm,97
2015-8-16,33,28,22,23,22,20,94,72,49,1016,1015,1013,16,16,14,42,9,56,0.25,2,Rain-Thunderstorm,78
2015-8-17,34,29,24,24,23,21,100,76,52,1016,1015,1013,16,14,8,23,7,34,0.00,5,,120
