
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-29,23,19,15,12,8,6,67,50,33,1018,1016,1015,16,16,16,16,6,24,T,7,Rain,14<br />
2015-1-30,20,17,14,14,11,8,93,73,52,1015,1012,1010,16,15,11,21,6,26,1.02,6,Rain,240<br />
2015-1-31,19,16,13,13,13,12,100,84,67,1016,1013,1010,16,14,8,23,8,,0.00,3,,216<br />
2015-2-1,21,16,10,14,12,8,100,75,49,1020,1018,1016,16,15,10,23,6,26,0.00,3,,193<br />
2015-2-2,20,15,10,14,11,6,100,74,48,1019,1018,1016,16,15,10,21,8,24,0.00,3,Fog,256<br />
2015-2-3,17,14,12,14,13,12,100,89,78,1019,1018,1016,14,6,0,21,7,24,0.00,4,Fog,251<br />
2015-2-4,17,14,12,13,12,11,100,89,78,1021,1019,1017,13,5,1,19,9,24,0.00,4,Fog,255<br />
2015-2-5,22,16,9,14,12,9,100,79,58,1019,1017,1015,11,5,0,27,9,32,0.00,5,Fog,250<br />
2015-2-6,18,15,12,13,12,11,100,87,73,1021,1019,1018,16,7,0,21,10,26,0.00,5,Fog,264<br />
2015-2-7,18,14,11,14,13,10,100,86,72,1022,1021,1020,16,13,6,23,7,26,T,6,Rain,291<br />
2015-2-8,22,18,15,16,15,14,100,83,66,1022,1020,1018,16,11,0,27,12,32,0.00,5,Fog,269<br />
2015-2-9,19,17,13,16,14,12,100,82,63,1022,1020,1016,16,8,0,34,12,42,0.00,3,Fog,279<br />
2015-2-10,22,17,11,13,11,7,93,67,40,1016,1014,1012,16,16,16,23,8,26,0.00,0,,153<br />
2015-2-11,28,21,13,8,0,-5,62,37,11,1018,1016,1014,16,16,16,19,6,29,0.00,2,,358<br />
2015-2-12,29,22,14,10,-1,-6,56,33,10,1020,1018,1016,16,16,16,24,7,35,0.00,1,,352<br />
2015-2-13,29,21,13,10,3,-3,60,37,13,1019,1017,1015,16,16,16,24,9,35,0.00,0,,318<br />
2015-2-14,28,21,14,9,4,-1,60,38,16,1018,1016,1015,16,16,14,27,8,39,0.00,1,,236<br />
2015-2-15,23,18,12,14,10,3,100,66,31,1016,1015,1013,16,16,14,23,9,27,0.00,1,,245<br />
2015-2-16,17,15,12,13,12,12,100,86,72,1017,1016,1015,16,10,2,21,9,27,0.00,5,Fog,252<br />
2015-2-17,18,17,14,13,12,10,93,78,63,1021,1019,1017,16,13,10,23,10,26,0.00,4,,222<br />
2015-2-18,19,17,13,13,13,12,93,80,67,1022,1020,1018,13,9,5,24,11,32,0.00,5,,252<br />
2015-2-19,18,16,14,13,13,12,93,80,67,1020,1018,1016,11,8,3,21,10,27,0.00,5,Fog,264<br />
2015-2-20,18,16,14,13,12,11,93,78,63,1017,1015,1013,16,11,5,23,8,32,0.00,6,Fog,187<br />
2015-2-21,18,17,14,12,10,9,86,71,56,1016,1014,1012,16,15,11,26,10,37,0.00,7,,196<br />
2015-2-22,17,14,12,12,11,9,93,79,64,1013,1011,1010,16,14,3,27,10,37,6.86,7,Rain,176<br />
2015-2-23,17,13,9,11,8,6,93,72,51,1022,1016,1011,16,16,16,34,11,39,T,4,,352<br />
2015-2-24,22,15,7,12,4,-6,86,51,15,1024,1022,1021,16,16,16,37,15,45,0.00,1,,299<br />
2015-2-25,21,15,9,12,9,3,89,69,49,1023,1020,1016,16,16,16,24,10,29,0.00,2,,71<br />
2015-2-26,18,14,10,12,11,8,96,80,64,1016,1013,1010,16,14,8,23,6,26,0.00,3,,235<br />
2015-2-27,18,14,11,12,11,10,96,81,65,1011,1009,1007,16,16,13,37,16,47,0.00,5,,193<br />
2015-2-28,16,14,12,9,8,6,77,66,55,1013,1010,1007,16,16,16,40,18,47,T,6,Rain,255<br />
2015-3-1,17,14,10,9,8,8,83,70,56,1014,1013,1012,16,15,6,26,11,45,6.35,6,Rain,70<br />
2015-3-2,16,12,8,9,8,5,93,72,51,1015,1013,1012,16,16,8,23,9,27,4.32,5,Rain,102<br />
2015-3-3,17,13,8,9,7,4,83,65,46,1015,1014,1012,16,16,14,34,14,39,1.78,2,,304<br />
2015-3-4,20,14,8,11,7,4,80,59,37,1021,1018,1015,16,16,16,23,10,32,0.00,1,,253<br />
2015-3-5,23,16,9,7,0,-6,72,44,15,1025,1023,1021,16,16,16,26,10,32,0.00,1,,318<br />
2015-3-6,26,18,10,9,-1,-10,56,32,8,1021,1018,1015,16,16,16,23,5,24,0.00,0,,194<br />
2015-3-7,28,19,11,10,1,-8,60,35,9,1017,1015,1013,16,16,16,27,9,35,0.00,0,,232<br />
2015-3-8,22,16,11,14,11,3,86,69,52,1017,1015,1014,16,16,16,29,10,34,0.00,1,,219<br />
2015-3-9,18,15,12,13,12,11,93,83,72,1016,1014,1012,16,12,8,23,9,27,0.00,4,,255<br />
2015-3-10,20,17,13,14,13,12,93,80,67,1016,1014,1013,16,9,4,26,9,29,0.00,6,Fog,262<br />
2015-3-11,22,18,14,15,12,6,93,66,39,1019,1018,1015,16,12,6,26,7,34,T,7,Rain,273<br />
2015-3-12,27,20,12,13,9,4,93,59,25,1019,1016,1014,16,16,16,23,6,24,0.00,1,,237<br />
2015-3-13,29,23,16,12,7,2,63,41,19,1018,1016,1015,16,16,16,26,8,29,0.00,2,,244<br />
2015-3-14,32,25,18,9,4,-1,52,33,14,1019,1016,1015,16,16,16,23,11,27,0.00,3,,320<br />
2015-3-15,31,25,19,9,4,2,41,30,19,1017,1015,1013,16,16,16,27,9,35,0.00,5,,340<br />
2015-3-16,31,24,17,13,7,3,73,46,19,1014,1013,1011,16,16,16,24,8,27,0.00,5,,146<br />
2015-3-17,26,21,16,15,13,7,84,58,31,1015,1013,1012,16,16,16,24,11,32,0.00,6,,148<br />
2015-3-18,22,19,16,14,14,13,90,74,57,1016,1014,1014,16,16,16,23,11,27,T,7,,115<br />
2015-3-19,20,18,15,14,13,12,90,79,67,1017,1016,1014,16,15,10,27,11,37,0.00,5,,207<br />
2015-3-20,21,18,14,15,14,13,97,82,66,1019,1018,1017,16,12,8,29,11,37,0.00,5,,270<br />
2015-3-21,20,18,16,14,13,13,90,79,68,1021,1020,1018,16,14,10,26,11,34,0.00,5,,211<br />
2015-3-22,19,17,14,13,12,12,86,77,67,1022,1021,1020,16,16,14,34,15,39,0.00,5,,249<br />
2015-3-23,20,17,13,13,12,7,86,66,45,1022,1020,1019,16,16,16,32,15,40,0.00,3,,248<br />
2015-3-24,22,17,12,13,9,3,86,58,29,1020,1017,1015,16,16,16,35,12,47,0.00,3,,265<br />
2015-3-25,24,19,14,14,12,9,93,69,44,1019,1017,1016,16,16,16,32,12,37,0.00,1,,148<br />
2015-3-26,29,22,14,12,8,1,77,47,17,1019,1017,1016,16,16,14,26,11,29,0.00,0,,175<br />
2015-3-27,28,22,16,14,11,7,90,61,32,1019,1017,1015,16,16,16,26,9,39,0.00,0,,228<br />
2015-3-28,22,18,14,15,14,13,100,79,57,1019,1017,1016,16,11,0,23,10,26,0.00,3,Fog,159<br />
2015-3-29,20,17,13,14,14,13,100,84,68,1018,1017,1015,16,7,0,21,10,26,0.00,5,Fog,259<br />
2015-3-30,19,17,13,14,13,12,100,84,68,1017,1016,1014,16,10,4,26,10,34,0.00,5,,261<br />
2015-3-31,19,16,13,13,12,12,93,80,67,1017,1015,1014,16,9,4,26,7,32,0.00,5,,249<br />
2015-4-1,20,17,13,14,12,9,93,78,63,1016,1015,1013,16,15,13,34,13,40,0.00,2,,223<br />
2015-4-2,21,17,12,12,9,2,86,58,30,1017,1015,1014,16,16,16,29,12,39,0.00,1,,239<br />
2015-4-3,28,21,13,12,1,-7,80,45,10,1018,1016,1014,16,16,16,32,12,40,0.00,1,,313<br />
2015-4-4,26,20,14,12,3,-6,78,47,16,1014,1013,1011,16,16,16,24,11,29,0.00,1,,253<br />
2015-4-5,20,16,12,12,11,8,89,71,52,1013,1012,1010,16,16,13,42,18,50,0.00,3,,216<br />
2015-4-6,17,15,12,11,6,3,83,61,39,1016,1014,1012,16,16,16,27,16,32,0.00,3,,262<br />
2015-4-7,18,14,10,12,8,4,93,71,48,1018,1016,1015,16,15,6,34,13,39,2.54,5,Rain,249<br />
2015-4-8,18,14,9,9,6,0,86,59,32,1019,1017,1014,16,16,16,42,18,50,0.00,2,,303<br />
2015-4-9,21,16,11,12,8,4,86,62,37,1015,1014,1013,16,16,16,29,10,34,0.00,3,,244<br />
2015-4-10,18,14,11,12,11,9,93,77,60,1017,1015,1014,16,15,11,27,13,35,0.00,4,,242<br />
2015-4-11,20,16,12,12,10,8,89,71,52,1015,1014,1012,16,16,16,27,10,34,0.00,2,,222<br />
2015-4-12,21,17,12,14,13,11,93,74,55,1017,1014,1013,16,16,14,24,12,32,0.00,1,,200<br />
2015-4-13,19,17,14,14,13,12,93,81,68,1019,1018,1017,16,14,6,27,11,34,0.00,4,,269<br />
2015-4-14,19,16,13,13,11,-4,93,59,24,1020,1017,1010,16,14,10,37,13,40,0.00,3,,242<br />
2015-4-15,24,19,13,13,8,-5,86,53,20,1015,1014,1012,16,16,14,35,12,40,0.00,1,,257<br />
2015-4-16,25,19,13,8,1,-11,60,35,9,1017,1015,1013,16,16,16,29,12,37,0.00,0,,264<br />
2015-4-17,23,18,13,9,4,-4,64,41,17,1017,1016,1014,16,16,16,42,16,53,0.00,0,,257<br />
2015-4-18,22,18,13,13,10,6,87,63,39,1016,1015,1013,16,16,14,24,12,29,0.00,0,,244<br />
2015-4-19,18,16,13,13,12,11,93,80,67,1015,1013,1011,16,14,10,32,13,37,0.00,2,,253<br />
2015-4-20,18,16,13,12,11,10,86,76,65,1013,1012,1011,16,16,11,29,12,42,0.00,5,,253<br />
2015-4-21,18,16,14,11,9,7,80,64,48,1014,1013,1012,16,16,16,26,12,35,0.00,6,,231<br />
2015-4-22,18,16,12,12,11,10,86,75,63,1013,1012,1012,16,16,13,26,12,35,0.00,5,,247<br />
2015-4-23,19,16,13,12,11,9,86,71,56,1014,1013,1012,16,16,16,32,15,37,0.00,3,,256<br />
2015-4-24,18,16,14,12,11,10,86,77,67,1017,1015,1013,16,16,16,23,11,32,0.00,7,,255<br />
2015-4-25,17,16,13,14,11,9,86,75,64,1016,1014,1011,16,15,6,50,19,56,0.25,5,Rain,261<br />
2015-4-26,21,16,11,12,10,7,89,65,40,1016,1014,1012,16,16,16,39,16,47,0.00,2,,229<br />
2015-4-27,24,19,13,13,9,5,80,56,31,1014,1013,1012,16,16,16,32,13,37,0.00,1,,258<br />
2015-4-28,27,20,13,12,8,1,72,46,19,1014,1013,1012,16,16,16,29,12,35,0.00,0,,262<br />
2015-4-29,24,20,15,16,13,8,93,66,38,1014,1012,1009,16,16,13,27,12,32,0.00,4,Fog,255<br />
2015-4-30,23,19,15,15,14,12,97,73,49,1011,1010,1009,16,15,11,26,12,29,0.00,5,Fog,258<br />
2015-5-1,22,18,13,14,13,10,100,74,47,1013,1012,1011,16,9,0,32,14,35,0.00,5,Fog,255<br />
2015-5-2,20,17,14,14,12,11,93,76,58,1012,1011,1009,16,15,11,35,13,42,0.00,1,,216<br />
2015-5-3,19,17,13,13,12,10,86,75,63,1014,1012,1011,16,15,11,39,18,42,0.00,3,,266<br />
2015-5-4,18,16,13,11,11,10,86,75,63,1016,1014,1013,16,15,11,32,16,42,0.00,3,,239<br />
2015-5-5,18,16,14,11,10,9,80,68,56,1016,1015,1014,16,16,16,24,11,34,0.00,6,,239<br />
2015-5-6,18,16,13,12,11,9,80,70,60,1014,1012,1011,16,16,16,29,14,37,0.00,5,,247<br />
2015-5-7,17,15,12,10,9,8,83,72,60,1012,1011,1011,16,16,10,32,17,40,2.79,6,Rain-Thunderstorm,263<br />
2015-5-8,17,13,9,11,9,8,93,77,60,1017,1014,1011,16,16,10,29,13,37,2.54,6,Rain,246<br />
2015-5-9,18,16,13,12,11,10,86,75,63,1019,1018,1016,16,16,13,27,11,40,0.00,4,,275<br />
2015-5-10,19,16,12,13,12,11,93,80,67,1017,1015,1013,16,16,14,27,10,35,0.00,1,,255<br />
2015-5-11,19,17,14,14,13,12,93,81,68,1014,1012,1009,16,15,11,29,13,37,0.00,4,,259<br />
2015-5-12,21,18,14,13,11,8,93,69,44,1014,1012,1010,16,15,13,26,13,37,0.00,5,,178<br />
2015-5-13,19,16,13,12,10,8,86,69,52,1015,1014,1012,16,16,16,32,15,35,0.00,5,,187<br />
2015-5-14,18,15,12,12,11,9,93,76,58,1013,1012,1011,16,15,6,27,11,32,4.83,6,Rain,211<br />
2015-5-15,18,15,12,12,11,9,93,77,60,1013,1011,1010,16,16,13,40,17,52,0.76,5,Rain,272<br />
2015-5-16,19,16,11,13,12,11,93,78,63,1016,1015,1012,16,16,14,26,10,35,0.00,4,,241<br />
2015-5-17,20,17,14,13,12,11,87,75,63,1017,1016,1015,16,16,16,27,12,37,0.00,6,,265<br />
2015-5-18,19,17,14,13,12,9,80,72,64,1018,1017,1016,16,16,13,35,15,40,0.00,4,,251<br />
2015-5-19,19,16,12,12,11,10,86,75,63,1019,1017,1015,16,16,16,29,13,37,0.00,3,,260<br />
2015-5-20,20,17,14,12,11,10,86,72,58,1015,1014,1013,16,16,16,27,13,37,0.00,4,,233<br />
2015-5-21,19,17,14,12,11,8,86,67,48,1015,1014,1014,16,16,16,40,16,48,0.00,5,,258<br />
2015-5-22,18,16,14,13,12,10,86,75,63,1018,1017,1015,16,16,16,29,20,35,0.00,6,,254<br />
2015-5-23,19,17,14,12,12,11,86,72,58,1019,1018,1016,16,16,16,29,14,37,0.00,4,,262<br />
2015-5-24,19,17,14,13,12,11,86,75,63,1017,1015,1014,16,16,16,26,13,35,0.00,4,,265<br />
2015-5-25,19,17,14,13,13,12,93,81,68,1016,1015,1014,16,16,11,23,10,29,0.00,5,,252<br />
2015-5-26,19,17,14,13,13,12,87,80,73,1016,1015,1015,16,16,11,27,13,35,0.00,7,,267<br />
2015-5-27,19,17,14,13,12,12,93,78,63,1016,1015,1014,16,16,13,29,13,35,0.00,5,,258<br />
2015-5-28,19,17,14,13,13,13,93,81,68,1016,1015,1013,16,15,10,26,12,34,0.00,5,,246<br />
2015-5-29,21,17,13,14,14,13,100,87,73,1015,1014,1012,16,10,0,26,11,34,0.00,6,Fog,241<br />
2015-5-30,19,16,13,14,14,13,100,89,78,1015,1013,1012,16,8,0,24,11,35,0.00,7,Fog,257<br />
2015-5-31,19,16,13,14,13,13,100,87,73,1015,1014,1013,16,9,1,24,12,29,0.00,7,Fog,252<br />
2015-6-1,19,17,14,14,13,13,93,81,68,1016,1015,1014,16,14,8,27,13,37,0.00,6,,252<br />
2015-6-2,21,18,15,14,14,13,93,80,66,1016,1015,1013,16,15,11,26,11,37,0.00,3,,235<br />
2015-6-3,21,18,15,14,13,13,90,77,63,1015,1013,1011,16,15,10,34,14,37,0.00,5,,201<br />
2015-6-4,19,17,15,14,13,12,87,78,68,1013,1011,1010,16,16,13,24,12,29,0.00,6,,257<br />
2015-6-5,20,18,15,14,13,12,84,76,67,1012,1011,1010,16,16,14,32,14,40,0.00,5,,237<br />
2015-6-6,20,18,15,14,13,13,87,78,68,1014,1013,1011,16,16,14,32,16,40,0.00,5,,264<br />
2015-6-7,20,18,15,15,14,13,90,82,73,1013,1011,1009,16,16,14,29,14,35,0.00,5,,251<br />
2015-6-8,21,18,15,16,16,14,100,88,76,1012,1011,1009,16,8,1,27,13,34,0.00,6,Fog,264<br />
2015-6-9,27,22,16,17,16,14,100,73,45,1012,1010,1008,16,11,0,34,14,45,0.25,6,Fog-Rain,278<br />
2015-6-10,21,18,16,17,17,16,93,87,81,1014,1013,1011,16,8,1,24,14,29,0.00,7,Fog,222<br />
2015-6-11,21,18,16,17,16,16,100,87,73,1013,1011,1010,16,9,0,26,10,32,T,7,Fog-Rain,248<br />
2015-6-12,21,18,16,16,16,15,100,88,76,1011,1010,1009,16,11,3,23,10,27,0.00,8,Fog,258<br />
2015-6-13,20,18,17,16,16,14,93,87,81,1011,1010,1009,16,13,4,23,11,26,T,8,,215<br />
2015-6-14,22,19,16,16,16,15,93,81,68,1010,1009,1008,16,14,6,29,12,37,0.00,7,,270<br />
2015-6-15,21,18,16,16,16,15,97,87,76,1012,1011,1009,16,10,3,26,10,37,0.00,6,,252<br />
2015-6-16,21,18,16,16,16,14,97,85,73,1013,1012,1011,16,9,3,21,11,,0.00,5,,266<br />
2015-6-17,21,19,16,16,16,15,97,85,73,1014,1013,1012,16,6,1,24,12,34,0.00,6,,260<br />
2015-6-18,21,18,16,16,15,15,97,85,73,1015,1013,1012,16,10,3,26,12,35,0.00,4,,262<br />
2015-6-19,22,18,15,17,16,14,100,81,61,1012,1011,1009,16,7,0,24,11,32,0.00,3,Fog,258<br />
2015-6-20,25,21,16,17,16,15,93,79,64,1011,1010,1009,16,12,1,23,11,29,0.00,2,Fog,209<br />
2015-6-21,23,20,17,17,17,16,93,81,68,1015,1013,1011,16,12,5,26,11,34,0.00,3,,231<br />
2015-6-22,23,21,17,16,14,13,90,74,57,1014,1013,1012,16,16,16,24,12,32,0.00,1,,233<br />
2015-6-23,24,21,18,17,15,13,84,67,50,1014,1013,1011,16,16,13,24,11,32,0.00,1,,255<br />
2015-6-24,24,21,17,17,15,12,84,71,57,1013,1012,1011,16,16,14,27,12,45,0.00,0,,255<br />
2015-6-25,22,19,16,16,16,15,100,84,68,1015,1014,1013,16,12,1,24,13,34,0.00,3,,262<br />
2015-6-26,21,18,16,16,16,15,97,85,73,1016,1015,1014,16,8,1,29,15,35,0.00,6,Fog,264<br />
2015-6-27,21,19,17,17,16,15,93,83,73,1017,1015,1013,16,16,11,34,12,37,T,6,,235<br />
2015-6-28,24,22,19,17,16,15,87,74,61,1014,1012,1010,16,16,16,34,13,39,0.00,5,,250<br />
2015-6-29,26,23,19,18,16,14,81,73,64,1013,1012,1011,16,16,16,26,10,34,0.00,4,,265<br />
2015-6-30,29,24,18,19,17,12,93,64,34,1014,1012,1009,16,16,14,29,13,37,T,4,Rain-Thunderstorm,272<br />
2015-7-1,24,22,19,18,17,16,93,79,64,1014,1013,1011,16,16,14,24,11,32,T,5,,262<br />
2015-7-2,24,21,17,17,17,16,93,79,64,1016,1014,1013,16,16,16,32,15,39,T,5,Rain,262<br />
2015-7-3,22,19,17,17,16,15,93,83,73,1015,1013,1010,16,16,13,34,15,37,0.00,7,,250<br />
2015-7-4,22,19,17,16,16,15,93,83,73,1014,1012,1011,16,15,11,26,12,35,0.00,7,,245<br />
2015-7-5,21,19,17,16,16,15,93,83,73,1017,1015,1013,16,16,13,26,13,32,0.00,8,,264<br />
2015-7-6,21,19,17,16,16,15,93,83,73,1018,1016,1015,16,16,11,24,11,35,0.00,8,,255<br />
2015-7-7,22,20,18,17,16,16,93,83,73,1016,1014,1012,16,14,8,29,11,35,0.00,6,,240<br />
2015-7-8,22,20,18,17,16,14,87,77,66,1012,1011,1010,16,16,16,29,13,39,0.00,7,,237<br />
2015-7-9,23,20,17,16,14,13,90,74,57,1013,1012,1010,16,16,16,34,16,40,0.00,4,,257<br />
2015-7-10,22,19,17,16,14,13,87,74,61,1014,1013,1012,16,16,16,29,16,35,0.00,2,,259<br />
2015-7-11,23,20,17,17,16,14,93,81,68,1016,1014,1013,16,16,16,27,13,37,0.00,2,,246<br />
2015-7-12,23,21,18,17,16,15,87,76,64,1016,1015,1014,16,16,16,29,14,37,0.00,2,,239<br />
2015-7-13,24,21,18,17,16,15,87,74,60,1015,1013,1011,16,16,16,37,15,42,0.00,1,,244<br />
2015-7-14,24,21,18,17,16,16,93,79,64,1013,1012,1010,16,15,11,23,10,29,0.00,3,,236<br />
2015-7-15,24,21,18,17,16,14,87,72,57,1014,1013,1011,16,16,14,26,13,34,0.00,3,,242<br />
2015-7-16,23,21,18,16,16,14,87,76,64,1014,1013,1011,16,16,14,29,13,39,0.00,4,,251<br />
2015-7-17,23,21,18,17,16,16,93,81,68,1013,1011,1009,16,15,11,24,14,35,0.00,3,,264<br />
2015-7-18,29,24,18,19,17,13,87,62,37,1016,1014,1012,16,15,8,24,7,,8.13,6,Rain-Thunderstorm,309<br />
2015-7-19,30,26,22,22,20,19,87,71,55,1017,1015,1013,16,16,11,26,13,42,0.76,5,Rain,97<br />
2015-7-20,29,23,17,21,19,19,97,78,58,1017,1015,1014,16,11,0,27,12,39,0.00,6,Fog,220<br />
2015-7-21,25,23,20,20,19,19,97,86,74,1015,1013,1011,16,11,1,27,14,35,0.00,6,Fog,259<br />
2015-7-22,25,22,19,19,18,18,100,82,64,1013,1012,1011,16,12,2,32,16,37,T,6,Rain,269<br />
2015-7-23,25,23,20,19,18,18,90,80,69,1016,1015,1013,16,16,16,29,12,37,0.00,5,,249<br />
2015-7-24,25,22,19,19,18,17,93,81,69,1019,1017,1016,16,14,11,27,13,37,0.00,3,,267<br />
2015-7-25,26,23,20,19,18,17,90,74,58,1017,1015,1013,16,16,11,26,12,32,0.00,0,,260<br />
2015-7-26,24,22,19,18,18,17,93,81,68,1014,1013,1012,16,16,13,29,14,39,0.00,2,,253<br />
2015-7-27,24,22,19,18,17,15,93,77,60,1014,1013,1011,16,16,14,26,13,34,0.00,4,,244<br />
2015-7-28,24,22,19,18,17,16,93,77,60,1013,1012,1011,16,15,11,26,12,39,0.00,3,,251<br />
2015-7-29,23,21,18,18,17,17,87,78,68,1015,1014,1012,16,14,8,27,14,39,0.00,6,,269<br />
2015-7-30,25,22,19,19,18,17,90,80,69,1017,1015,1014,16,16,14,27,14,35,0.00,3,,259<br />
2015-7-31,24,22,19,19,18,18,93,81,69,1017,1016,1014,16,13,4,27,13,35,0.00,6,,249<br />
2015-8-1,24,22,19,18,18,17,93,79,64,1015,1014,1012,16,13,4,24,12,35,0.00,5,,239<br />
2015-8-2,25,23,20,18,18,17,87,78,69,1013,1012,1010,16,15,10,27,10,37,0.00,3,,235<br />
2015-8-3,25,22,19,18,18,16,87,78,69,1013,1012,1011,16,15,11,32,12,37,0.00,3,,242<br />
2015-8-4,27,23,19,18,17,14,87,68,48,1014,1012,1011,16,16,14,40,14,47,0.00,2,,232<br />
2015-8-5,27,23,19,18,17,16,87,71,54,1014,1012,1011,16,16,16,35,11,42,0.00,3,,219<br />
2015-8-6,24,22,19,19,17,17,87,78,68,1012,1011,1010,16,16,14,27,11,32,0.00,5,,253<br />
2015-8-7,25,22,19,17,16,16,87,74,60,1014,1012,1011,16,16,16,29,14,35,0.00,5,,226<br />
2015-8-8,23,21,18,17,15,13,87,70,53,1015,1014,1013,16,16,16,29,14,45,0.00,3,,238<br />
2015-8-9,23,21,18,16,15,14,87,72,57,1015,1014,1013,16,16,16,27,13,35,0.00,2,,248<br />
2015-8-10,23,21,18,17,15,14,87,74,61,1015,1014,1011,16,16,16,32,15,40,0.00,4,,269<br />
2015-8-11,24,21,18,17,16,15,87,74,61,1014,1013,1012,16,16,14,29,13,35,0.00,4,,260<br />
2015-8-12,25,22,18,18,17,15,93,76,58,1016,1014,1012,16,16,14,32,11,39,0.00,2,,237<br />
2015-8-13,27,24,20,18,17,16,78,66,54,1014,1013,1011,16,16,16,34,11,40,0.00,3,,227<br />
2015-8-14,27,24,21,18,17,14,84,65,45,1014,1012,1011,16,16,14,32,12,35,0.00,2,,247<br />
2015-8-15,27,24,21,19,17,16,84,69,54,1013,1011,1010,16,16,16,29,11,35,0.00,1,,254<br />
2015-8-16,28,24,20,20,18,17,93,74,54,1012,1011,1009,16,15,13,26,11,32,0.00,1,,249<br />
2015-8-17,28,24,20,19,18,18,90,73,55,1013,1012,1011,16,14,8,27,10,45,0.00,3,,197<br />
2015-8-18,25,22,19,18,18,17,93,79,64,1014,1013,1012,16,16,13,26,13,34,0.00,5,,224<br />
