
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-5-30,31,27,22,24,22,19,100,80,59,1018,1016,1014,16,11,1,42,8,48,8.13,4,Fog-Rain-Thunderstorm,164<br />
2015-5-31,31,26,21,22,21,19,93,74,55,1017,1016,1014,16,16,16,21,8,35,T,3,Rain,344<br />
2015-6-1,32,26,20,20,18,17,97,69,41,1018,1016,1015,16,16,16,19,9,,0.00,1,,343<br />
2015-6-2,32,26,19,21,18,16,90,64,38,1017,1015,1013,16,16,16,16,8,23,0.00,2,,350<br />
2015-6-3,33,27,21,22,21,19,97,74,50,1014,1013,1012,16,14,3,21,5,24,0.00,2,,167<br />
2015-6-4,33,27,21,22,21,20,100,74,47,1016,1014,1013,16,15,11,19,6,23,0.00,3,,314<br />
2015-6-5,34,28,22,23,22,20,100,74,47,1017,1015,1014,16,15,10,19,6,,0.00,2,,282<br />
2015-6-6,34,28,22,23,22,19,100,72,44,1016,1015,1013,16,14,8,16,7,27,0.00,1,,323<br />
2015-6-7,34,29,23,23,22,21,94,70,46,1015,1014,1013,16,14,8,24,9,27,0.00,1,,235<br />
2015-6-8,33,28,22,25,22,21,93,73,52,1016,1014,1013,16,15,2,23,7,26,11.68,2,Rain,228<br />
2015-6-9,34,28,23,24,23,21,94,73,52,1014,1013,1010,16,16,14,32,8,39,2.03,2,Rain-Thunderstorm,239<br />
2015-6-10,33,28,23,24,23,21,100,78,56,1013,1011,1009,16,12,0,29,8,35,44.96,3,Fog-Rain-Thunderstorm,205<br />
2015-6-11,33,28,23,24,23,22,94,75,56,1012,1011,1010,16,16,14,27,11,35,T,1,Rain,173<br />
2015-6-12,33,29,24,25,23,22,85,72,59,1013,1012,1011,16,15,5,35,19,48,4.83,3,Rain,150<br />
2015-6-13,28,26,24,24,23,22,91,83,74,1014,1013,1012,16,16,6,47,17,61,1.78,5,Rain-Thunderstorm,136<br />
2015-6-14,32,28,24,24,23,22,85,72,59,1015,1013,1012,16,14,2,45,17,56,8.64,4,Rain,139<br />
2015-6-15,32,29,26,24,23,19,91,77,62,1015,1013,1011,16,16,13,48,23,63,0.76,5,Rain,98<br />
2015-6-16,29,27,24,26,24,22,91,85,79,1016,1014,1012,16,12,1,50,25,72,6.60,7,Fog-Rain,136<br />
2015-6-17,30,27,23,26,24,22,94,87,79,1015,1014,1013,16,10,1,52,26,69,42.42,8,Rain-Thunderstorm,167<br />
2015-6-18,31,29,26,25,24,24,91,83,74,1017,1016,1014,16,14,11,24,14,32,T,4,Rain,175<br />
2015-6-19,33,29,24,26,24,24,97,83,68,1018,1017,1015,16,15,6,23,9,47,T,3,Rain-Thunderstorm,208<br />
2015-6-20,33,28,24,25,24,23,94,77,60,1019,1017,1016,16,16,11,24,10,37,T,2,,198<br />
2015-6-21,34,30,26,26,24,24,97,79,60,1020,1018,1017,16,15,11,23,11,31,0.00,2,,165<br />
2015-6-22,33,29,24,26,24,23,94,75,56,1020,1019,1018,16,16,16,21,9,27,0.00,2,,170<br />
2015-6-23,34,29,24,26,24,22,97,73,49,1021,1020,1018,16,16,10,27,6,37,0.00,2,,149<br />
2015-6-24,34,29,24,24,23,22,94,75,56,1021,1020,1018,16,16,16,24,7,52,0.00,1,Thunderstorm,201<br />
2015-6-25,33,29,24,24,23,21,94,77,59,1020,1018,1016,16,16,16,24,8,31,T,3,Rain-Thunderstorm,226<br />
2015-6-26,33,29,24,26,24,22,100,82,64,1017,1016,1014,16,15,3,29,10,40,3.56,3,Rain-Thunderstorm,216<br />
2015-6-27,33,29,25,25,23,3,94,75,56,1017,1015,1014,16,16,14,26,17,32,0.00,4,Thunderstorm,247<br />
2015-6-28,32,28,25,25,23,22,93,78,65,1017,1015,1014,16,16,6,85,24,27,7.87,2,Rain-Thunderstorm,248<br />
2015-6-29,32,28,23,26,24,22,100,82,64,1018,1016,1015,16,13,1,37,8,47,4.06,2,Rain-Thunderstorm,218<br />
2015-6-30,32,27,21,27,23,21,100,89,77,1018,1017,1016,16,11,1,39,8,53,16.51,4,Rain-Thunderstorm,216<br />
2015-7-1,33,27,21,26,24,21,100,85,70,1019,1017,1017,16,15,2,42,9,64,8.13,3,Rain-Thunderstorm,185<br />
2015-7-2,33,28,23,26,24,22,100,80,59,1018,1016,1015,16,16,14,26,10,34,T,1,Rain,181<br />
2015-7-3,34,29,24,26,24,23,94,75,56,1016,1016,1014,16,16,11,24,11,32,T,1,Rain-Thunderstorm,190<br />
2015-7-4,33,29,24,26,24,23,100,80,60,1017,1016,1015,16,16,13,27,12,56,T,3,Rain-Thunderstorm,203<br />
2015-7-5,33,29,25,27,25,23,97,79,60,1019,1018,1016,16,15,11,27,12,35,T,2,Rain,188<br />
2015-7-6,33,29,26,25,24,22,97,75,52,1020,1018,1015,16,16,14,29,16,39,0.00,1,,172<br />
2015-7-7,33,29,26,26,24,22,97,79,60,1018,1017,1016,16,16,11,32,17,40,0.25,2,,168<br />
2015-7-8,33,29,25,26,24,22,94,73,52,1019,1018,1016,16,15,11,27,16,45,T,1,Rain,179<br />
2015-7-9,34,29,24,26,24,22,100,76,52,1020,1018,1017,16,16,14,24,12,32,0.00,1,,172<br />
2015-7-10,34,29,24,25,23,22,100,76,52,1020,1019,1018,16,16,14,24,9,32,T,2,,172<br />
2015-7-11,35,29,24,26,24,23,100,76,52,1021,1020,1019,16,16,11,24,8,29,T,2,Rain,176<br />
2015-7-12,35,29,23,25,24,23,100,77,53,1020,1019,1016,16,16,3,24,9,45,T,1,Rain,217<br />
2015-7-13,34,29,24,25,24,23,100,76,52,1016,1014,1012,16,15,10,24,11,31,0.00,1,,231<br />
2015-7-14,34,29,23,24,23,22,100,76,52,1014,1012,1011,16,16,11,26,10,34,0.00,1,,211<br />
2015-7-15,34,28,22,24,23,22,100,76,52,1015,1014,1013,16,16,16,23,9,29,0.00,2,,216<br />
2015-7-16,35,29,23,26,24,23,100,76,52,1016,1015,1014,16,15,2,24,10,35,0.00,1,,196<br />
2015-7-17,34,29,24,26,24,23,100,78,56,1017,1015,1014,16,16,14,37,9,48,1.27,2,,199<br />
2015-7-18,36,31,24,26,24,23,97,73,49,1017,1016,1015,16,16,11,23,10,32,T,1,,207<br />
2015-7-19,37,31,25,26,24,23,97,73,48,1018,1016,1014,16,15,13,21,8,40,T,1,,226<br />
2015-7-20,36,30,24,26,24,22,100,75,49,1015,1014,1012,16,15,6,26,10,35,0.00,1,,235<br />
2015-7-21,33,28,23,26,24,23,100,80,59,1014,1013,1011,16,14,1,29,9,42,18.03,3,Fog-Rain,235<br />
2015-7-22,34,29,24,26,24,21,94,73,52,1015,1013,1013,16,16,16,29,11,37,T,2,Rain,205<br />
2015-7-23,35,29,24,26,24,23,100,77,53,1017,1015,1014,16,16,11,26,11,35,0.00,1,,203<br />
2015-7-24,36,29,23,26,24,23,100,75,49,1018,1016,1014,16,16,13,24,9,32,0.00,1,,219<br />
2015-7-25,37,30,23,26,24,23,100,74,48,1016,1014,1012,16,13,1,24,9,31,0.00,1,,238<br />
2015-7-26,36,31,25,26,24,22,100,73,45,1014,1013,1011,16,14,10,21,9,29,0.00,1,,244<br />
2015-7-27,36,31,25,27,24,22,97,77,56,1015,1013,1012,16,13,2,34,6,43,T,2,Rain-Thunderstorm,245<br />
2015-7-28,36,30,24,27,24,22,100,73,45,1016,1015,1014,16,13,1,23,7,31,0.00,1,,197<br />
2015-7-29,38,31,24,26,23,20,94,66,38,1017,1016,1014,16,16,11,19,8,24,0.00,0,,249<br />
2015-7-30,39,32,26,26,24,23,94,70,45,1017,1016,1014,16,14,1,39,9,52,1.78,3,Rain-Thunderstorm,319<br />
2015-7-31,37,31,26,24,22,17,91,61,31,1016,1015,1012,16,16,10,32,13,40,0.00,0,,7<br />
2015-8-1,37,30,23,22,19,15,87,59,31,1015,1013,1011,16,16,16,29,13,42,0.00,0,,32<br />
2015-8-2,37,29,21,23,19,15,93,61,29,1013,1012,1010,16,16,16,24,8,43,0.00,0,,347<br />
2015-8-3,38,31,23,23,21,16,94,62,29,1013,1012,1011,16,16,11,24,6,29,0.00,1,,227<br />
2015-8-4,36,30,24,25,24,22,100,75,49,1015,1014,1012,16,13,2,26,9,34,0.00,1,,216<br />
2015-8-5,36,31,24,26,24,23,100,74,48,1016,1015,1014,16,16,16,27,13,37,0.00,2,,207<br />
2015-8-6,37,31,24,25,23,21,91,67,42,1015,1014,1012,16,16,16,32,14,40,0.00,1,,208<br />
2015-8-7,37,31,24,26,24,23,100,73,45,1014,1013,1011,16,15,10,26,11,48,0.00,1,,218<br />
2015-8-8,37,31,24,26,24,23,100,73,45,1015,1013,1012,16,14,3,29,11,39,0.00,2,,224<br />
