
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-7,18,17,16,16,16,14,100,95,87,1020,1019,1017,16,7,2,23,11,29,20.57,8,Rain,143<br />
2015-2-8,20,17,13,16,15,12,100,92,76,1022,1019,1017,16,13,0,23,8,35,9.91,7,Fog-Rain,156<br />
2015-2-9,19,16,12,14,12,9,100,91,63,1023,1022,1020,16,9,0,26,6,,0.00,5,Fog,329<br />
2015-2-10,22,17,11,9,7,4,83,57,32,1021,1017,1015,16,16,16,23,13,29,0.00,1,,313<br />
2015-2-11,26,17,8,11,8,4,83,63,36,1020,1017,1015,16,16,16,24,6,,0.00,0,,358<br />
2015-2-12,27,18,8,10,7,4,83,60,23,1021,1019,1018,16,16,16,19,5,,0.00,0,,8<br />
2015-2-13,27,17,7,11,7,4,90,61,26,1019,1018,1016,16,16,16,23,5,,0.00,0,,317<br />
2015-2-14,27,17,8,11,8,4,86,66,25,1019,1017,1015,16,16,16,19,3,,0.00,0,,167<br />
2015-2-15,22,14,7,15,11,6,100,85,51,1016,1015,1013,16,12,0,23,5,,0.00,2,Fog,308<br />
2015-2-16,17,13,10,13,11,9,100,94,75,1017,1016,1015,16,6,0,16,3,,0.00,7,Fog,313<br />
2015-2-17,14,12,11,11,10,9,90,84,75,1022,1020,1017,16,16,11,16,5,,0.00,8,,323<br />
2015-2-18,19,16,12,13,11,10,96,84,66,1022,1021,1019,16,13,8,19,6,,0.00,4,,308<br />
2015-2-19,19,16,12,13,12,11,97,88,65,1021,1019,1017,11,8,5,26,6,,0.00,6,,314<br />
2015-2-20,19,14,10,13,11,10,100,91,63,1017,1015,1013,13,6,0,24,5,,0.00,6,Fog,326<br />
2015-2-21,16,13,11,12,10,9,97,84,70,1016,1013,1011,16,11,6,14,6,,0.00,8,,97<br />
2015-2-22,16,12,8,11,9,7,96,80,64,1012,1011,1009,16,15,3,23,6,34,5.59,7,Rain,179<br />
2015-2-23,16,11,5,9,5,2,100,78,42,1023,1016,1011,16,15,3,21,5,,0.00,2,,146<br />
2015-2-24,21,12,4,7,3,0,89,61,27,1027,1025,1023,16,16,16,27,6,,0.00,0,,335<br />
2015-2-25,19,11,4,11,5,1,93,67,32,1025,1021,1018,16,16,16,29,8,42,0.00,0,,326<br />
2015-2-26,22,14,6,11,8,4,93,74,33,1017,1014,1012,16,15,13,32,11,35,0.00,1,,329<br />
2015-2-27,17,12,7,12,9,7,100,87,62,1012,1011,1008,16,11,1,40,13,53,0.00,4,Fog,318<br />
2015-2-28,13,10,7,9,8,6,97,86,72,1013,1010,1009,16,15,6,16,5,,8.64,7,Rain,105<br />
2015-3-1,16,11,5,9,7,5,100,90,52,1014,1014,1012,16,12,2,27,5,,5.84,5,Rain-Thunderstorm,137<br />
2015-3-2,16,10,4,9,6,3,100,86,60,1015,1013,1011,16,15,3,14,3,,0.00,4,,163<br />
2015-3-3,19,11,3,10,6,3,97,80,43,1016,1015,1013,16,16,16,29,8,,0.00,1,,325<br />
2015-3-4,21,13,6,10,6,3,93,68,30,1022,1019,1016,16,16,16,24,5,,0.00,0,,258<br />
2015-3-5,24,14,5,9,4,2,89,57,25,1026,1024,1022,16,16,16,27,5,,0.00,0,,325<br />
2015-3-6,28,18,9,6,2,-3,66,40,14,1023,1021,1018,16,16,16,19,5,27,0.00,0,,331<br />
2015-3-7,28,17,7,8,3,1,86,50,21,1018,1016,1015,16,16,16,32,6,,0.00,0,,353<br />
2015-3-8,22,13,6,12,9,6,100,90,51,1019,1017,1014,16,9,0,34,8,,0.00,4,Fog,332<br />
2015-3-9,24,16,9,12,11,9,100,86,48,1017,1015,1011,16,9,0,26,6,,0.00,3,Fog,310<br />
2015-3-10,21,13,6,13,9,6,100,89,57,1017,1014,1012,16,9,0,21,3,,0.00,3,Fog,120<br />
2015-3-11,20,16,10,12,11,9,96,83,54,1023,1019,1014,16,15,8,29,8,,0.00,4,,317<br />
2015-3-12,27,19,10,11,9,8,93,58,29,1022,1020,1017,16,16,16,24,11,,0.00,0,,8<br />
2015-3-13,32,21,10,12,8,2,81,55,16,1020,1018,1017,16,16,16,26,5,,0.00,2,,292<br />
2015-3-14,32,22,12,12,6,0,83,49,13,1019,1017,1016,16,16,16,21,5,,0.00,1,,162<br />
2015-3-15,29,20,11,10,7,2,74,54,19,1019,1016,1015,16,16,16,32,6,,0.00,2,,337<br />
2015-3-16,27,17,9,12,8,4,84,63,31,1015,1014,1013,16,16,16,24,6,,0.00,2,,292<br />
2015-3-17,21,17,13,12,10,8,87,65,47,1017,1016,1014,16,16,16,32,21,42,0.00,3,,322<br />
2015-3-18,23,17,12,11,9,6,93,63,38,1016,1015,1014,16,16,14,42,24,60,0.00,0,,322<br />
2015-3-19,27,17,8,11,8,7,93,67,31,1017,1016,1014,16,15,11,35,8,37,0.00,0,,313<br />
2015-3-20,23,14,7,13,9,6,90,76,47,1020,1018,1016,16,16,16,23,5,,0.00,2,,198<br />
2015-3-21,23,14,7,12,9,6,100,82,41,1022,1020,1018,16,14,2,27,5,,0.00,3,,329<br />
2015-3-22,21,16,12,13,11,9,90,78,52,1024,1022,1021,16,16,16,24,10,,0.00,7,,314<br />
2015-3-23,21,14,8,11,9,6,92,74,49,1024,1023,1022,16,16,16,40,14,50,0.00,1,,317<br />
2015-3-24,23,18,12,11,7,3,87,58,32,1024,1022,1021,16,16,16,37,19,69,0.00,1,,325<br />
2015-3-25,28,21,14,9,8,7,74,55,29,1022,1020,1017,16,16,16,34,16,39,0.00,0,,314<br />
2015-3-26,32,21,10,10,8,4,83,52,18,1019,1018,1017,16,16,16,26,6,,0.00,0,,334<br />
2015-3-27,23,16,9,12,10,7,96,80,46,1021,1019,1018,16,16,14,32,6,,0.00,1,,307<br />
2015-3-28,26,17,8,11,9,5,100,80,31,1021,1019,1015,16,8,0,34,3,,0.00,3,Fog,312<br />
2015-3-29,27,18,11,11,8,5,86,61,27,1018,1016,1015,16,15,11,32,10,,0.00,0,,295<br />
2015-3-30,26,17,7,11,8,5,97,75,33,1017,1016,1015,16,14,5,29,5,,0.00,1,,310<br />
2015-3-31,24,15,7,10,7,3,100,74,34,1019,1017,1016,16,12,0,42,11,55,0.00,1,Fog,312<br />
2015-4-1,22,16,10,7,4,0,80,52,25,1020,1018,1016,16,16,16,50,24,61,0.00,0,,319<br />
2015-4-2,22,16,10,6,3,-3,74,49,26,1020,1019,1017,16,16,16,42,26,55,0.00,0,,325<br />
2015-4-3,28,18,9,7,1,-3,80,40,13,1020,1019,1016,16,16,14,37,13,50,0.00,0,,331<br />
2015-4-4,24,16,8,7,4,-1,83,55,21,1017,1015,1013,16,16,16,45,18,53,0.00,0,,316<br />
2015-4-5,19,11,4,9,6,1,89,72,34,1014,1013,1012,16,16,14,29,10,40,0.00,2,,311<br />
2015-4-6,18,11,4,7,3,-2,93,62,26,1016,1015,1014,16,16,16,32,11,39,0.00,1,,331<br />
2015-4-7,16,11,7,12,8,4,94,79,53,1019,1015,1013,16,12,3,32,11,39,14.99,6,Rain,192<br />
2015-4-8,19,11,4,9,6,3,97,75,40,1021,1019,1017,16,16,16,37,8,52,0.00,1,,321<br />
2015-4-9,23,14,8,8,6,2,93,59,28,1017,1015,1014,16,16,16,34,10,27,0.00,0,,294<br />
2015-4-10,21,13,6,8,6,3,90,66,35,1017,1016,1015,16,16,16,27,8,37,0.00,0,,327<br />
2015-4-11,24,14,6,8,6,3,89,65,29,1017,1015,1013,16,16,16,37,10,42,0.00,0,,313<br />
2015-4-12,25,17,10,11,8,6,93,61,36,1016,1014,1012,16,16,14,37,16,52,0.00,0,,314<br />
2015-4-13,20,14,9,11,9,8,100,84,57,1021,1019,1016,16,11,0,34,11,,0.00,5,Fog,119<br />
2015-4-14,25,16,8,8,2,-16,90,48,6,1022,1021,1019,16,16,16,34,16,53,0.00,0,,337<br />
2015-4-15,26,17,9,7,-1,-4,80,37,15,1020,1017,1014,16,16,16,35,19,47,0.00,0,,344<br />
2015-4-16,27,17,7,5,-1,-7,76,36,11,1018,1015,1013,16,16,16,27,6,35,0.00,0,,250<br />
2015-4-17,28,17,6,8,0,-4,75,40,14,1018,1017,1016,16,16,16,32,6,,0.00,0,,318<br />
2015-4-18,22,14,7,9,8,5,100,83,45,1018,1016,1014,16,9,0,27,5,,0.00,3,Fog,293<br />
2015-4-19,21,14,9,9,9,8,93,78,51,1016,1014,1012,16,14,10,23,8,,0.00,4,,279<br />
2015-4-20,19,14,11,9,9,8,89,76,54,1013,1012,1011,16,16,16,29,11,,0.00,5,Rain,308<br />
2015-4-21,17,14,12,10,9,8,86,72,58,1014,1013,1012,16,16,16,16,8,27,0.00,7,,266<br />
2015-4-22,19,16,12,10,9,9,86,77,51,1014,1013,1012,16,16,16,23,8,,0.00,7,,313<br />
2015-4-23,18,14,11,9,8,7,89,73,60,1015,1013,1012,16,15,10,29,8,,0.00,7,,306<br />
2015-4-24,20,16,11,9,8,6,83,69,45,1017,1016,1014,16,16,16,34,11,48,0.00,5,,307<br />
2015-4-25,17,12,9,13,9,7,100,86,67,1017,1016,1015,16,11,2,34,10,42,7.87,6,Rain,264<br />
2015-4-26,21,15,9,9,7,2,90,64,31,1019,1017,1016,16,16,16,39,19,50,0.00,0,,324<br />
2015-4-27,29,18,9,11,8,6,97,58,26,1017,1015,1013,16,15,10,27,8,,0.00,0,,306<br />
2015-4-28,23,16,10,11,10,9,100,84,48,1016,1015,1014,16,9,1,34,8,,0.00,4,Fog,305<br />
2015-4-29,23,16,10,11,10,9,100,76,47,1015,1013,1011,16,12,5,32,10,,0.00,1,,301<br />
2015-4-30,29,19,10,11,9,5,89,63,22,1011,1010,1009,16,13,8,14,5,,0.00,0,,252<br />
2015-5-1,24,17,11,12,11,8,100,81,43,1013,1012,1011,16,11,1,14,6,,0.00,4,Fog,212<br />
2015-5-2,21,16,10,11,9,8,93,75,47,1013,1012,1011,16,14,10,13,5,,0.00,3,,256<br />
2015-5-3,18,13,9,9,8,7,90,77,56,1014,1013,1012,16,15,11,19,5,,0.00,5,,174<br />
2015-5-4,19,13,8,9,8,6,86,71,48,1016,1015,1013,16,16,16,29,8,37,0.00,4,,313<br />
2015-5-5,18,14,12,8,8,8,77,71,54,1017,1015,1014,16,16,16,27,11,,0.00,7,,266<br />
2015-5-6,17,14,11,8,7,6,77,68,50,1015,1013,1012,16,16,14,27,11,39,0.00,7,,279<br />
2015-5-7,16,13,11,9,7,5,83,72,57,1012,1011,1009,16,14,8,24,8,37,0.25,8,Rain,255<br />
2015-5-8,18,14,10,8,8,7,89,72,52,1018,1013,1010,16,15,11,21,8,,0.00,8,,281<br />
2015-5-9,19,16,11,9,9,8,86,71,54,1019,1019,1017,16,16,13,34,13,45,0.00,5,,314<br />
2015-5-10,22,16,10,11,9,8,93,75,52,1019,1016,1014,16,16,14,34,16,,0.00,3,,311<br />
2015-5-11,20,13,8,9,8,7,96,79,52,1015,1014,1012,16,14,6,35,8,50,0.00,4,,313<br />
2015-5-12,19,13,7,7,6,4,93,72,43,1014,1013,1013,16,15,11,37,10,50,0.00,1,,313<br />
2015-5-13,18,12,6,7,6,3,86,67,43,1016,1015,1014,16,16,16,29,8,27,0.00,2,,313<br />
2015-5-14,18,12,8,11,8,5,96,78,50,1014,1011,1010,16,15,4,26,6,32,1.78,6,Rain,179<br />
2015-5-15,20,14,10,11,9,8,97,79,52,1015,1013,1010,16,16,13,35,10,48,0.00,5,,315<br />
2015-5-16,21,13,6,9,8,6,97,77,42,1018,1016,1015,16,14,0,35,10,,0.00,1,Fog-Rain,321<br />
2015-5-17,21,16,12,9,9,8,83,71,49,1018,1017,1016,16,16,16,34,11,39,0.00,7,,304<br />
2015-5-18,20,14,11,9,9,7,86,72,48,1020,1018,1017,16,16,16,39,13,45,0.00,5,,310<br />
2015-5-19,21,16,11,9,9,7,89,71,47,1020,1018,1016,16,16,16,37,13,47,0.00,5,,304<br />
2015-5-20,19,16,12,10,9,8,83,69,52,1016,1015,1014,16,16,16,29,11,23,0.00,6,,271<br />
2015-5-21,18,14,11,11,9,7,83,73,47,1016,1015,1014,16,16,16,24,8,32,0.00,6,,287<br />
2015-5-22,22,17,13,12,11,8,93,76,45,1019,1017,1015,16,15,4,34,8,40,0.00,6,Rain,308<br />
2015-5-23,19,16,13,11,9,9,84,72,52,1020,1019,1017,16,16,16,32,11,45,0.00,7,,294<br />
2015-5-24,21,14,8,11,9,6,93,75,50,1018,1016,1014,16,16,14,35,11,,0.00,3,,309<br />
2015-5-25,20,16,12,11,10,9,90,77,54,1017,1015,1014,16,16,14,27,10,,0.00,6,,287<br />
2015-5-26,19,14,12,10,9,9,89,73,54,1017,1016,1016,16,16,16,29,11,,0.00,6,,313<br />
2015-5-27,21,16,12,11,10,9,90,74,52,1017,1016,1015,16,16,16,32,16,,0.00,4,,315<br />
2015-5-28,23,17,12,11,11,10,93,78,48,1017,1015,1014,16,15,8,34,14,,0.00,4,,304<br />
2015-5-29,23,17,11,12,11,10,97,80,48,1015,1014,1013,16,16,8,19,8,,0.00,5,,296<br />
2015-5-30,25,18,11,12,11,10,97,78,44,1015,1014,1012,16,15,8,21,6,26,0.00,4,,281<br />
2015-5-31,20,16,11,11,10,9,97,81,52,1016,1014,1013,16,13,2,29,8,,0.00,6,,283<br />
2015-6-1,23,15,8,13,11,7,93,74,45,1017,1016,1015,16,16,16,37,16,,0.00,2,,310<br />
2015-6-2,24,18,12,12,12,10,97,80,48,1017,1015,1014,16,15,3,40,11,50,0.00,4,,306<br />
2015-6-3,23,17,12,11,11,10,93,76,51,1015,1014,1013,16,15,11,37,11,47,0.00,5,,303<br />
2015-6-4,19,16,13,11,9,9,86,72,56,1013,1012,1012,16,16,16,24,8,32,0.00,8,,283<br />
2015-6-5,21,16,12,11,11,10,96,77,51,1012,1011,1011,16,15,6,24,10,32,0.00,5,,281<br />
2015-6-6,22,17,12,12,11,11,93,77,49,1014,1013,1012,16,16,16,23,8,,0.00,5,,268<br />
2015-6-7,26,18,12,13,12,11,100,79,42,1013,1012,1010,16,15,10,27,11,,0.00,4,,304<br />
2015-6-8,28,19,11,13,12,11,100,83,40,1012,1011,1010,16,10,1,16,5,,0.00,4,Fog,259<br />
2015-6-9,27,18,12,14,12,11,97,81,47,1014,1012,1010,16,15,8,34,8,45,0.25,5,Rain,300<br />
2015-6-10,27,21,16,15,13,12,86,68,47,1012,1012,1011,16,16,16,21,6,29,0.00,3,,223<br />
2015-6-11,24,18,14,14,13,12,97,81,53,1013,1012,1010,16,12,3,26,11,37,0.00,4,,306<br />
2015-6-12,26,19,13,13,13,12,93,77,48,1011,1010,1009,16,16,13,19,8,,0.00,3,,294<br />
2015-6-13,24,18,13,13,13,12,97,80,51,1011,1010,1009,16,14,2,19,6,26,0.00,5,,209<br />
2015-6-14,24,18,14,13,13,12,93,78,52,1011,1010,1008,16,15,10,29,8,32,0.00,5,,262<br />
2015-6-15,24,18,12,12,11,11,94,76,46,1014,1012,1011,16,13,11,37,14,,0.00,4,,309<br />
2015-6-16,25,18,12,11,11,10,93,73,42,1013,1013,1012,16,14,8,37,11,,0.00,3,,293<br />
2015-6-17,26,18,11,12,11,10,97,81,43,1014,1013,1012,16,10,2,24,8,,0.00,4,,273<br />
2015-6-18,26,17,11,11,11,9,100,80,43,1015,1014,1013,16,10,1,34,6,,0.00,4,Fog,297<br />
2015-6-19,23,17,12,11,10,8,83,64,46,1013,1012,1011,16,16,14,40,14,,0.00,0,,304<br />
2015-6-20,30,20,12,11,11,8,96,67,31,1013,1011,1009,16,15,8,34,11,39,0.00,1,,294<br />
2015-6-21,23,17,11,11,11,10,100,84,46,1016,1014,1013,16,9,1,32,8,,0.00,4,Fog,308<br />
2015-6-22,22,16,11,11,10,9,93,75,47,1017,1016,1014,16,15,13,37,13,47,0.00,2,,312<br />
2015-6-23,24,16,9,11,9,7,100,76,43,1016,1014,1013,16,12,0,35,10,,0.00,2,Fog,320<br />
2015-6-24,22,17,11,11,10,9,90,71,48,1014,1013,1013,16,15,10,29,10,,0.00,0,,305<br />
2015-6-25,28,19,11,12,11,9,93,70,35,1014,1013,1013,16,14,5,14,6,,0.00,2,,241<br />
2015-6-26,23,17,12,12,12,11,100,81,51,1016,1014,1013,16,12,2,14,3,,0.00,4,,219<br />
2015-6-27,26,19,12,13,12,9,87,74,47,1017,1016,1015,16,16,16,24,8,,0.00,3,,308<br />
2015-6-28,23,18,14,14,13,13,97,81,57,1016,1015,1014,16,14,3,32,16,,0.00,4,,317<br />
2015-6-29,26,20,14,13,13,12,93,74,45,1015,1013,1012,16,16,16,26,16,,0.00,3,,309<br />
2015-6-30,31,22,14,14,12,11,87,62,33,1013,1011,1011,16,16,16,19,6,,0.00,0,,249<br />
2015-7-1,28,21,14,13,13,12,87,67,39,1014,1012,1010,16,16,16,19,5,,0.00,2,,298<br />
2015-7-2,29,22,15,14,13,10,90,67,33,1015,1014,1014,16,16,16,23,5,,0.00,2,,266<br />
2015-7-3,26,20,14,14,14,13,97,79,45,1015,1013,1012,16,14,3,26,10,,0.00,3,,300<br />
2015-7-4,26,19,14,14,14,13,97,78,52,1013,1012,1012,16,16,10,24,11,,0.00,5,,311<br />
2015-7-5,24,20,16,14,13,13,90,75,51,1016,1015,1013,16,16,14,27,11,,0.00,4,,286<br />
2015-7-6,24,19,16,14,14,13,90,77,55,1018,1017,1015,16,16,14,32,16,35,0.00,4,,307<br />
2015-7-7,24,19,14,14,13,12,90,73,51,1017,1015,1013,16,16,16,47,13,55,0.00,2,,310<br />
2015-7-8,24,19,16,14,13,11,83,71,46,1013,1012,1011,16,16,11,35,14,42,0.00,6,,312<br />
2015-7-9,24,19,16,13,12,10,83,64,44,1013,1012,1011,16,16,16,24,8,27,0.00,4,,295<br />
2015-7-10,25,20,16,14,13,12,83,70,48,1014,1013,1012,16,16,16,34,8,37,0.00,4,,297<br />
2015-7-11,25,19,15,14,13,12,87,70,46,1016,1015,1013,16,16,16,35,11,40,0.00,2,,312<br />
2015-7-12,26,21,16,14,13,11,84,68,39,1017,1016,1015,16,16,16,39,14,50,0.00,2,,309<br />
2015-7-13,26,21,16,14,14,13,87,72,48,1017,1015,1013,16,16,16,32,13,,0.00,2,,313<br />
2015-7-14,24,19,15,14,13,13,90,76,51,1013,1013,1011,16,16,16,34,11,,0.00,4,,309<br />
2015-7-15,24,19,15,13,13,12,83,72,52,1014,1013,1012,16,16,16,27,8,,0.00,4,,288<br />
2015-7-16,24,19,15,14,13,12,87,72,55,1015,1013,1012,16,16,16,19,8,,0.00,3,,274<br />
2015-7-17,24,18,14,14,13,12,90,75,55,1012,1011,1009,16,16,16,13,6,,0.00,4,,216<br />
2015-7-18,26,18,11,13,12,9,89,64,45,1015,1013,1011,16,16,16,16,5,,0.00,3,,243<br />
2015-7-19,31,26,20,21,18,12,93,80,46,1018,1016,1014,16,11,2,27,10,,30.23,7,Rain-Thunderstorm,310<br />
2015-7-20,31,24,21,21,19,17,96,76,49,1019,1015,1014,16,14,4,19,8,,3.30,4,Rain,259<br />
2015-7-21,26,21,17,18,16,14,97,78,54,1014,1013,1011,16,14,2,21,5,,0.00,2,,199<br />
2015-7-22,22,19,17,16,15,14,87,80,68,1012,1012,1011,16,15,11,23,6,,0.00,7,,199<br />
2015-7-23,25,20,16,14,13,13,88,68,50,1017,1016,1014,16,16,16,29,13,,0.00,2,,303<br />
2015-7-24,28,20,13,14,12,10,90,67,34,1018,1017,1016,16,16,10,32,10,,0.00,0,,314<br />
2015-7-25,30,21,13,14,13,10,93,73,31,1017,1016,1014,16,15,6,37,11,35,0.00,2,,308<br />
2015-7-26,24,19,14,14,13,12,93,79,53,1016,1014,1013,16,16,14,32,11,,0.00,4,,315<br />
2015-7-27,26,19,13,14,13,12,97,81,50,1014,1013,1011,16,12,3,34,8,32,0.00,4,,164<br />
2015-7-28,27,20,14,15,14,13,100,82,50,1013,1012,1011,16,11,4,21,8,,0.00,4,,158<br />
2015-7-29,26,20,15,15,14,14,96,80,54,1015,1014,1012,16,12,4,21,5,,0.00,4,,284<br />
2015-7-30,26,21,16,16,15,14,93,78,50,1017,1016,1015,16,15,11,27,11,,0.00,3,,301<br />
2015-7-31,28,22,16,16,15,12,90,76,39,1017,1016,1015,16,16,13,29,10,27,0.00,2,,303<br />
2015-8-1,26,21,17,15,14,14,87,73,50,1016,1015,1013,16,16,16,32,16,,0.00,3,,305<br />
2015-8-2,26,21,17,16,14,13,90,74,48,1014,1013,1012,16,16,16,35,18,47,0.00,5,,307<br />
2015-8-3,26,21,16,14,13,12,87,70,46,1015,1014,1013,16,16,16,37,14,48,0.00,4,,319<br />
2015-8-4,25,19,14,14,13,11,87,68,42,1016,1015,1014,16,16,16,35,13,45,0.00,1,,310<br />
2015-8-5,28,22,17,14,14,13,86,72,43,1017,1014,1013,16,16,16,35,14,47,0.00,4,,316<br />
2015-8-6,25,20,16,15,14,14,93,79,57,1013,1012,1011,16,16,8,29,8,,0.00,5,,298<br />
2015-8-7,25,20,16,14,13,12,84,69,48,1014,1013,1011,16,16,13,26,10,,0.00,4,,297<br />
2015-8-8,26,19,13,14,13,11,87,71,48,1015,1014,1013,16,16,16,27,8,35,0.00,1,,308<br />
2015-8-9,24,19,14,15,14,13,90,79,53,1015,1014,1013,16,15,5,23,11,,0.00,3,,249<br />
2015-8-10,24,20,17,16,14,14,93,79,54,1016,1014,1012,16,14,3,26,8,34,0.00,6,Rain,147<br />
2015-8-11,25,20,17,14,14,12,84,74,53,1016,1014,1013,16,16,16,34,8,,0.00,5,,315<br />
2015-8-12,27,20,13,16,13,10,88,71,35,1017,1016,1016,16,16,11,35,10,42,0.00,2,,321<br />
2015-8-13,28,22,16,16,14,13,93,74,42,1017,1016,1014,16,16,16,40,16,40,0.00,2,,316<br />
2015-8-14,28,20,13,14,13,12,90,67,38,1015,1015,1013,16,16,16,39,11,,0.00,0,,305<br />
2015-8-15,33,23,14,16,13,11,87,59,26,1015,1012,1011,16,16,16,27,5,,0.00,0,,300<br />
2015-8-16,32,24,16,16,14,13,87,65,31,1012,1011,1010,16,15,10,27,6,,0.00,0,,295<br />
2015-8-17,29,22,16,16,16,11,100,84,32,1014,1012,1011,16,8,1,21,6,,0.00,5,,293<br />
2015-8-18,28,22,16,16,15,14,90,78,50,1015,1013,1012,16,13,6,21,8,,0.00,5,,254<br />
2015-8-19,26,21,17,15,14,13,84,72,47,1014,1013,1012,16,15,11,32,13,40,0.00,4,,307<br />
2015-8-20,26,22,18,14,14,13,78,68,48,1013,1012,1011,16,15,11,29,18,,0.00,5,,310<br />
2015-8-21,26,21,17,14,14,13,81,71,50,1013,1012,1011,16,16,14,27,13,,0.00,5,,301<br />
